,ABLIM2 (84448)
ACH-000004,-0.0827798460252
ACH-000007,0.18005148077599997
ACH-000009,-0.11198070738600001
ACH-000011,-0.0545753019166
ACH-000012,-0.0470102553113
ACH-000013,0.136880982204
ACH-000014,0.07847633244419999
ACH-000015,-0.0119714293239
ACH-000017,-0.050094940286
ACH-000018,-0.174719067848
ACH-000019,-0.0916040390156
ACH-000021,-0.020582289436900002
ACH-000022,0.10111451987600001
ACH-000025,0.012805044742100001
ACH-000028,0.10692937180400001
ACH-000030,0.015544142841000001
ACH-000035,0.08342184188969999
ACH-000036,0.029006628684799998
ACH-000037,0.209659791252
ACH-000039,0.569266216615
ACH-000040,0.13336323409700002
ACH-000041,-0.0455054211224
ACH-000042,-0.048948758575300004
ACH-000045,0.0647649326618
ACH-000047,-0.09295608996600001
ACH-000052,-0.0662599398153
ACH-000053,-0.013608518076
ACH-000054,0.160307341527
ACH-000055,-0.248887815327
ACH-000060,0.145371189266
ACH-000067,0.138434589114
ACH-000070,0.153563411042
ACH-000075,0.05822720747819999
ACH-000078,0.0672702301262
ACH-000082,0.0143522714717
ACH-000085,-0.16884553088799997
ACH-000086,0.10851768784299999
ACH-000087,0.0488150842685
ACH-000092,-0.055906838850300004
ACH-000095,-0.0307586304602
ACH-000097,0.00674585545827
ACH-000098,0.150347322575
ACH-000099,-0.020665322703499998
ACH-000108,-0.00670149348784
ACH-000113,-0.112270631293
ACH-000115,-0.0314015627974
ACH-000116,-0.0425661474929
ACH-000118,-0.007317933652220001
ACH-000120,0.24800781882599998
ACH-000123,-0.0191571910682
ACH-000127,0.0362231731904
ACH-000128,-0.10585869929300001
ACH-000132,0.06970308787519999
ACH-000133,-0.114478525189
ACH-000137,-0.0458863552611
ACH-000138,0.108504434805
ACH-000142,-0.13934108476
ACH-000143,-0.028457421085200003
ACH-000146,0.0553601113919
ACH-000148,0.0600097665899
ACH-000150,-0.23032103447399999
ACH-000152,-0.0441300539613
ACH-000153,0.284279365202
ACH-000159,0.15347954969
ACH-000160,0.10518744604000001
ACH-000163,-0.19500991262000003
ACH-000167,-0.108134362816
ACH-000168,-0.0242753561332
ACH-000169,0.0268354756622
ACH-000178,-0.0644383012239
ACH-000182,0.07489878445949999
ACH-000183,0.21191619788199997
ACH-000188,-0.106482705879
ACH-000189,0.14246152755
ACH-000190,0.0924401551372
ACH-000198,0.20112403343899998
ACH-000204,0.184823164906
ACH-000206,-0.138510260745
ACH-000207,0.153703768679
ACH-000211,-0.00619652528433
ACH-000215,-0.0700472718382
ACH-000221,0.021278005670699998
ACH-000222,-0.0884497028925
ACH-000223,-0.0727610545385
ACH-000226,0.09423067759680001
ACH-000227,-0.109894266115
ACH-000228,-0.17844634792599998
ACH-000231,-0.062457971206199996
ACH-000232,0.09824276788939999
ACH-000233,0.0483744143078
ACH-000234,0.10924943322599999
ACH-000235,0.10438386201099999
ACH-000237,-0.142888230645
