,PIEZO1 (9780)
ACH-000235,-0.24369934468199997
ACH-000237,-0.0791781395759
ACH-000238,-0.286091336719
ACH-000243,-0.189581308334
ACH-000244,-0.295446303992
ACH-000246,-0.011126834439100002
ACH-000248,-0.146106267684
ACH-000250,-0.395941135476
ACH-000251,-0.482125271303
ACH-000253,-0.0666505993506
ACH-000255,-0.136897158111
ACH-000256,-0.256412496378
ACH-000257,-0.36241293169600003
ACH-000258,-0.110957202608
ACH-000259,-0.34561462278899996
ACH-000260,-0.0700792320407
ACH-000261,-0.130068011199
ACH-000262,-0.331244870316
ACH-000263,-0.17560236718400002
ACH-000264,-0.205671274232
ACH-000265,-0.116729534948
ACH-000266,-0.18898372073800002
ACH-000272,-0.184962957495
ACH-000273,-0.250079080957
ACH-000274,-0.29765412160599997
ACH-000277,0.00016196892803100002
ACH-000278,-0.191736952187
ACH-000279,-0.152201531123
ACH-000280,-0.300155933564
ACH-000281,-0.272448864669
ACH-000288,-0.305734663108
ACH-000291,-0.111539694922
ACH-000293,-0.19047781248100001
ACH-000294,-0.210333363433
ACH-000295,-0.180762216443
ACH-000296,-0.125689905993
ACH-000302,-0.104515300554
ACH-000304,0.0152707444037
ACH-000307,-0.11821551052899999
ACH-000308,-0.172560981648
ACH-000310,0.07367974558019999
ACH-000311,-0.20218579078899998
ACH-000312,-0.448647591814
ACH-000315,-0.258780015487
ACH-000316,-0.259066840788
ACH-000317,0.111152407086
ACH-000318,-0.165705741352
ACH-000319,-0.296946197023
ACH-000320,-0.480671523679
ACH-000322,-0.603306179123
ACH-000323,-0.18454900603
ACH-000324,-0.0145262188754
ACH-000329,-0.260044199357
ACH-000330,-0.269477934166
ACH-000331,-0.100189270831
ACH-000332,-0.26262137409499997
ACH-000334,-0.474196866401
ACH-000335,-0.468952107836
ACH-000336,-0.22255526058400002
ACH-000337,-0.0699696864843
ACH-000339,-0.222822422539
ACH-000341,-0.438147488011
ACH-000348,-0.175458767199
ACH-000350,0.07074358593739999
ACH-000352,-0.0675545475236
ACH-000356,0.0046317219108500006
ACH-000361,-0.14808745395700001
ACH-000362,-0.0259862923362
ACH-000363,-0.278421447792
ACH-000364,-0.34644977291999995
ACH-000365,-0.21144260029
ACH-000366,-0.163922562431
ACH-000368,-0.117487976041
ACH-000374,-0.187392121547
ACH-000375,-0.011733707210299999
ACH-000376,-0.172024073411
ACH-000381,-0.187731032687
ACH-000383,-0.20958554592300002
ACH-000387,-0.35537909422200004
ACH-000389,-0.268869101828
ACH-000390,-0.269364306725
ACH-000393,-0.37951330617299994
ACH-000395,-0.445622918163
ACH-000397,-0.281101603323
ACH-000401,-0.19017806150400002
ACH-000402,-0.7556241770409999
ACH-000403,-0.34106585575900006
ACH-000404,0.0382310939969
ACH-000406,-0.132501788085
ACH-000407,-0.283019217337
ACH-000408,-0.0016723941038299997
ACH-000410,-0.114019138784
ACH-000411,-0.206238819104
ACH-000414,-0.30683667806
ACH-000415,-0.0658778616324
ACH-000416,-0.242901330563
ACH-000420,-0.288011812421
ACH-000421,-0.101279059317
ACH-000424,-0.30042583983000004
ACH-000425,-0.17759019222800002
ACH-000426,0.140164014495
ACH-000427,-0.23389857798099997
ACH-000433,-0.39816198402900005
ACH-000436,-0.027274745853900002
ACH-000444,-0.36846343962899997
ACH-000445,0.059768501391000005
ACH-000448,-0.300016038902
ACH-000450,-0.247328320735
ACH-000452,-0.230288306149
ACH-000454,0.039281671771599996
ACH-000458,-0.149691953531
ACH-000459,0.029392284658400002
ACH-000460,-0.07595421268010001
ACH-000461,-0.305198775303
ACH-000463,-0.133152116126
ACH-000464,0.0491630669709
ACH-000466,-0.308540925338
ACH-000467,-0.216249444223
ACH-000468,-0.21852558286499998
ACH-000469,-0.200087658645
ACH-000470,-0.11895562257400001
ACH-000471,-0.198850871727
ACH-000472,-0.285873062613
ACH-000473,-0.207730161681
ACH-000475,-0.235705757445
ACH-000476,-0.25587858604200003
ACH-000477,-0.346997441814
ACH-000480,-0.0177395024773
ACH-000481,-0.168823990594
ACH-000483,-0.255726592722
ACH-000484,-0.369180213286
ACH-000485,-0.137325203527
ACH-000486,-0.11939749135
ACH-000487,-0.273281029171
ACH-000488,-0.18236472044799998
ACH-000490,-0.320775160542
ACH-000491,-0.0776857921693
ACH-000495,-0.27572667172
ACH-000496,-0.373706022301
ACH-000499,0.186109776677
ACH-000500,0.0133869614529
ACH-000502,-0.338129436022
ACH-000503,-0.299799964859
ACH-000505,-0.34360781861699996
ACH-000507,-0.11768546615900001
ACH-000510,-0.191450046126
ACH-000511,-0.175627037527
ACH-000512,-0.10095167250499999
ACH-000516,0.0531769416824
ACH-000517,-0.2391324817
ACH-000518,-0.301188262824
ACH-000520,-0.293573441609
ACH-000521,-0.308247074003
ACH-000522,-0.326504840865
ACH-000524,-0.259184721244
ACH-000527,-0.11952649621099999
ACH-000528,0.034453852019
ACH-000537,-0.145872892256
ACH-000541,-0.723468123178
ACH-000542,-0.202903640013
ACH-000544,-0.201901301712
ACH-000545,-0.251079574925
ACH-000547,-0.168774996207
ACH-000548,-0.238563603651
ACH-000549,-0.182190358228
ACH-000550,-0.0753398934036
ACH-000552,-0.125239209658
ACH-000556,-0.118603232599
ACH-000557,-0.11707175239600001
ACH-000570,-0.277977345516
ACH-000571,-0.28322709745700003
ACH-000573,-0.257286478813
ACH-000576,0.15494797348
ACH-000580,-0.17470333324
ACH-000584,-0.11610670579000001
ACH-000585,-0.191766304549
ACH-000588,-0.06746187264430001
ACH-000589,-0.267283190341
ACH-000591,-0.224332651076
ACH-000593,-0.139778332778
ACH-000600,-0.37613314386299995
ACH-000601,-0.228341793713
ACH-000604,-0.130567892655
ACH-000605,-0.194188442909
ACH-000606,0.037134023930900005
ACH-000608,-0.289282116464
ACH-000614,-0.29508925179900003
ACH-000616,-0.250414193208
ACH-000618,-0.163870889948
ACH-000619,-0.270264465218
ACH-000620,-0.237816608196
ACH-000621,-0.08929189926640001
ACH-000622,-0.549626866882
ACH-000623,-0.262652777887
ACH-000624,-0.170115994689
ACH-000627,-0.0399270182042
ACH-000630,-0.177726476336
ACH-000632,-0.323858559945
ACH-000633,-0.19225698918900003
ACH-000637,-0.019774132591599998
ACH-000638,-0.0518005819104
ACH-000646,-0.351346420951
ACH-000647,-0.202002282637
ACH-000648,-0.341725143514
ACH-000649,-0.144645925863
ACH-000651,-0.00527652325528
ACH-000652,-0.038359881602599996
ACH-000653,-0.28897663262699996
ACH-000657,-0.22543385779599998
ACH-000658,-0.0834914486089
ACH-000661,-0.217779341765
ACH-000662,-0.07609174884060001
ACH-000663,-0.308126101826
ACH-000665,-0.11498241349999999
ACH-000671,-0.232136143964
ACH-000673,-0.19112999026
ACH-000676,-0.029681436015900002
ACH-000677,-0.0524988777855
ACH-000681,-0.25504558864
ACH-000682,-0.129694324229
ACH-000683,-0.355740867764
ACH-000684,-0.049412760210199996
ACH-000688,-0.469692127223
ACH-000693,-0.0388403699369
ACH-000694,-0.101870990279
ACH-000695,-0.311364042653
ACH-000696,-0.117289350531
ACH-000697,-0.0109966962199
ACH-000699,-0.04415261854119999
ACH-000701,-0.163249254983
ACH-000706,-0.104807813495
ACH-000711,-0.149842530212
ACH-000713,-0.213660046897
ACH-000714,-0.384228624268
ACH-000718,-0.396736667342
ACH-000720,-0.20795434929900003
ACH-000721,-0.224409251779
ACH-000724,0.0277483804701
ACH-000725,-0.18908942672100001
ACH-000732,-0.227731308306
ACH-000734,-0.259716067462
ACH-000735,-0.217336801389
ACH-000736,-0.23664418326499997
ACH-000738,-0.128342311174
ACH-000746,-0.21869234321199998
ACH-000747,-0.18235929811
ACH-000748,-0.197805965542
ACH-000753,-0.322112324752
ACH-000756,-0.32538813408399997
ACH-000757,-0.58913180696
ACH-000758,-0.0550071458208
ACH-000760,-0.161026861788
ACH-000763,-0.08431827885439999
ACH-000764,-0.249319945361
ACH-000765,-0.11550239414699999
ACH-000766,-0.19485830037000001
ACH-000767,-0.257414459074
ACH-000768,-0.149167386972
ACH-000769,0.0032700518301
ACH-000770,-0.339020088747
ACH-000771,-0.135436163871
ACH-000773,-0.30885706661
ACH-000776,-0.166293772613
ACH-000777,-0.00593249829368
ACH-000778,-0.0702305559084
ACH-000781,-0.256762608883
ACH-000782,-0.194874742332
ACH-000783,-0.326146647859
ACH-000784,-0.159077503821
ACH-000785,-0.185397256703
ACH-000787,-0.0708912955364
ACH-000788,-0.333895987564
ACH-000791,-0.225347115161
ACH-000792,-0.293544917954
ACH-000794,-0.0848873617667
ACH-000796,-0.283104200438
ACH-000799,-0.317306151812
ACH-000800,-0.39542630848399996
ACH-000802,-0.143737620816
ACH-000804,0.06936757688260001
ACH-000805,0.00175101854348
ACH-000809,-0.10116677180500001
ACH-000810,-0.132413081208
ACH-000811,-0.140755809373
ACH-000817,-0.104380729686
ACH-000819,-0.042709776588699996
ACH-000820,0.105148870997
ACH-000821,-0.252406954747
ACH-000822,-0.0966662031099
ACH-000823,-0.263762898557
ACH-000824,-0.424302539956
ACH-000827,-0.157426653336
ACH-000829,-0.166278734016
ACH-000831,-0.0885291582627
ACH-000832,-0.322264489249
ACH-000833,-0.055013036576699995
ACH-000834,-0.0783302022922
ACH-000835,-0.0811930091472
ACH-000836,-0.16045137730599998
ACH-000837,-0.133976906477
ACH-000838,-0.284313418
ACH-000839,-0.331581926714
ACH-000840,-0.493104207954
ACH-000841,-0.34724697641
ACH-000843,-0.107635157139
ACH-000846,-0.451450041501
ACH-000847,-0.1638137167
ACH-000848,-0.22852107291700002
ACH-000849,-0.279583492773
ACH-000851,-0.0883726037418
ACH-000855,-0.136934397774
ACH-000856,-0.220590108248
ACH-000858,-0.0897905227843
ACH-000859,-0.19522011523899999
ACH-000861,-0.108706262251
ACH-000862,0.110692737181
ACH-000865,-0.0106304004644
ACH-000866,-0.132329461166
ACH-000867,-0.14301347301
ACH-000869,0.031896450858200004
ACH-000872,-0.120426082305
ACH-000873,-0.0400553151228
ACH-000876,-0.353858077803
ACH-000878,0.184482442371
ACH-000880,-0.10420251042000002
ACH-000881,-0.30997771200199997
ACH-000882,-0.0927002901682
ACH-000884,-0.364598389137
ACH-000885,-0.170952042577
ACH-000887,-0.058272244234300004
ACH-000888,-0.24478584029599998
ACH-000889,-0.165978593895
ACH-000890,-0.415052857906
ACH-000896,-0.17127706186099997
ACH-000898,-0.0713239293415
ACH-000900,-0.42402767280000003
ACH-000901,-0.0705655005502
ACH-000905,-0.29714607405099996
ACH-000906,-0.13603780791099998
ACH-000907,0.00389247374077
ACH-000910,-0.110612526979
ACH-000911,-0.147372992569
ACH-000912,-0.138387283085
ACH-000913,-0.105821871072
ACH-000915,-0.34899917234899996
ACH-000916,0.037834714278
ACH-000917,-0.194452851303
ACH-000921,-0.139031668543
ACH-000924,-0.347781716737
ACH-000926,-0.25046684301100003
ACH-000928,-0.38847821566
ACH-000929,-0.57373263372
ACH-000932,-0.08630027334439999
ACH-000935,-0.13268369875
ACH-000936,-0.07812652290739999
ACH-000937,-0.11956943275800001
ACH-000938,-0.0914117488339
ACH-000939,-0.28953460292399996
ACH-000941,-0.11150319738600001
ACH-000943,-0.123916716864
ACH-000946,-0.133579100291
ACH-000947,-0.251650262098
ACH-000948,0.00752944317524
ACH-000950,-0.14646344090299998
ACH-000953,-0.354730938578
ACH-000957,-0.0382781113464
ACH-000958,-0.418616491206
ACH-000960,-0.25266493146200003
ACH-000963,-0.143821900088
ACH-000968,-0.08750955259849999
ACH-000969,-0.0970334775659
ACH-000973,-0.219589534889
ACH-000974,-0.07202754234789999
ACH-000975,-0.118506721089
ACH-000976,-0.45022712113200003
ACH-000978,0.404945350436
ACH-000980,-0.219929202712
ACH-000984,-0.15249749248400002
ACH-000986,-0.029030420039499998
ACH-000988,-0.317666691804
ACH-000993,0.0874046165239
ACH-000994,-0.19705362481600003
ACH-000996,-0.08821581286569999
ACH-001001,-0.27923039946600003
ACH-001020,-0.363087014134
ACH-001028,-0.10665362405500001
ACH-001031,-0.19077106292800003
ACH-001038,-0.13929273909700002
ACH-001048,-0.17408937230000002
ACH-001050,-0.317713087281
ACH-001053,-0.47410125946000004
ACH-001054,-0.12263305497600001
ACH-001061,-0.18829684130999996
ACH-001067,-0.34928111528000005
ACH-001075,-0.16296977477299998
ACH-001096,-0.10660599203500001
ACH-001128,-0.311311174991
ACH-001134,-0.207308439515
ACH-001151,-0.17438910752599998
ACH-001163,-0.11351846770400001
ACH-001164,0.176378132449
ACH-001173,-0.18006969196699998
ACH-001183,-0.368546241884
ACH-001184,-0.312933653533
ACH-001190,-0.36321412332900005
ACH-001192,-0.207246691245
ACH-001193,-0.895635448593
ACH-001196,-0.331849870861
ACH-001197,-0.13486928879899998
ACH-001205,-0.327829830516
ACH-001211,-0.19537485690499998
ACH-001212,-0.024392776091
ACH-001228,-0.207490553562
ACH-001232,-0.0670549487556
ACH-001239,-0.17119016935800002
ACH-001274,0.036529225580800004
ACH-001275,0.0171393948764
ACH-001277,0.139885908394
ACH-001278,-0.25511131463500003
ACH-001280,-0.171026474652
ACH-001283,-0.119606146485
ACH-001289,-0.108678846698
ACH-001295,-0.33652464624
ACH-001300,-0.134178943461
ACH-001301,-0.175607589008
ACH-001302,0.276704143061
ACH-001303,-0.519265943253
ACH-001306,-0.220799008564
ACH-001318,-0.230895718479
ACH-001322,-0.297526364469
ACH-001328,-0.247907225195
ACH-001332,0.19800776605
ACH-001333,-0.153956804319
ACH-001336,0.0331812073278
ACH-001340,-0.251666663165
ACH-001346,0.045364579203500004
ACH-001353,-0.226468929038
ACH-001354,-0.09275251461100001
ACH-001367,-0.416545807686
ACH-001368,-0.24985048214699998
ACH-001374,-0.12028529895300001
ACH-001375,-0.21060731734700003
ACH-001377,-0.035155565353900006
ACH-001380,-0.23041547277600002
ACH-001391,-0.236484760295
ACH-001407,-0.200466612487
ACH-001408,-0.16817165737
ACH-001413,-0.198876595262
ACH-001430,-0.28186022352
ACH-001431,-0.399447783724
ACH-001450,-0.289442161995
ACH-001496,-0.315251698933
ACH-001500,-0.159982035517
ACH-001521,-0.15068292747
ACH-001523,-0.141074405311
ACH-001532,-0.200682983832
ACH-001536,-0.129087441097
ACH-001550,0.0206946896828
ACH-001552,-0.311990437051
ACH-001554,-0.180448977813
ACH-001645,-0.15573323161900002
ACH-001654,-0.295341111308
ACH-001715,-0.286295406176
ACH-001735,-0.234941736126
ACH-001736,-0.23350176727699998
ACH-001737,-0.0664486275863
ACH-001740,-0.164526967457
ACH-001745,-0.223700551761
ACH-001750,-0.0721578970274
ACH-001765,-0.22784675317400002
ACH-001956,-0.138768170232
ACH-001957,-0.20670429651099997
