,MLLT4 (4301)
ACH-000004,-0.11591462325400001
ACH-000007,-0.281981038242
ACH-000009,0.0235536555279
ACH-000011,-0.510651787296
ACH-000012,0.25803551852
ACH-000013,-0.32557944096
ACH-000014,-0.18145000436900002
ACH-000015,-0.319033988136
ACH-000017,-0.00805483167048
ACH-000018,-0.4106568401199999
ACH-000019,-0.13900673151100001
ACH-000021,-0.26222977610599996
ACH-000022,0.305815095043
ACH-000025,-0.36370716537000003
ACH-000028,-0.0203857926035
ACH-000030,-0.33679604295000004
ACH-000035,-0.148975217853
ACH-000036,-0.252806490341
ACH-000037,0.0591350549025
ACH-000039,-0.369690272804
ACH-000040,-0.23157122164900001
ACH-000041,-0.0836107493435
ACH-000042,-0.27222139543400004
ACH-000045,-0.180484293316
ACH-000047,-0.38197065895000004
ACH-000052,-0.230327382378
ACH-000053,-0.0657384346428
ACH-000054,-0.430589482658
ACH-000055,0.6187572844529999
ACH-000060,-0.6036926355510001
ACH-000067,-0.46805355590000003
ACH-000070,-0.212831571144
ACH-000075,-0.258675210904
ACH-000078,-0.42350120296899996
ACH-000082,-0.18722990045600002
ACH-000085,-0.083805416836
ACH-000086,-0.395126668541
ACH-000087,-0.26514209688900003
ACH-000092,-0.25787561335299997
ACH-000095,-0.23100435735199998
ACH-000097,-0.10295375522500001
ACH-000098,-0.23815670821600002
ACH-000099,-0.515783076856
ACH-000108,-0.12992104225
ACH-000113,-0.8644661053299999
ACH-000115,-0.164160541177
ACH-000116,-0.23962161541299998
ACH-000118,-0.6005854500410001
ACH-000120,-0.120862417987
ACH-000123,-0.34216017937200005
ACH-000127,-0.356515000942
ACH-000128,-0.277143558854
ACH-000132,-0.388679037648
ACH-000133,-0.0413294427845
ACH-000137,-0.255087726986
ACH-000138,-0.41098857712399994
ACH-000142,-0.262798120535
ACH-000143,-0.09750114065530001
ACH-000146,-0.21664627325599997
ACH-000148,-0.211584342618
ACH-000150,-0.29931593079700003
ACH-000152,-0.201874390022
