,DDTL (100037417)
ACH-000004,-0.18841777869000004
ACH-000007,-0.153523382618
ACH-000009,-0.29552080035
ACH-000011,-0.242571964121
ACH-000012,-0.119637002837
ACH-000013,-0.19289594561299997
ACH-000014,0.128040471056
ACH-000015,-0.18331612678800002
ACH-000017,0.0361725783631
ACH-000018,-0.0511391524264
ACH-000019,-0.037578241848900004
ACH-000021,-0.08669991283510001
ACH-000022,-0.014169816205599999
ACH-000025,-0.483525888185
ACH-000028,-0.0709574876612
ACH-000030,-0.122058717336
ACH-000035,-0.0569565367784
ACH-000036,-0.053872240217199996
ACH-000037,-0.153697803474
ACH-000039,0.20756519657400002
ACH-000040,-0.112468032476
ACH-000041,-0.313581536861
ACH-000042,-0.37971991208800004
ACH-000045,-0.117869176785
ACH-000047,0.0034356461476199997
ACH-000052,-0.12198590883600001
ACH-000053,-0.0394567289139
ACH-000054,-0.17728806201699998
ACH-000055,-0.212387765245
ACH-000060,-0.06008639238530001
ACH-000067,-0.014474679306900001
ACH-000070,-0.0550024798123
ACH-000075,0.0339548248735
ACH-000078,-0.24404084728300002
ACH-000082,-0.0185891531855
ACH-000085,0.0637232205314
ACH-000086,0.12361852514499999
ACH-000087,-0.21212275075999998
ACH-000092,-0.142924392421
ACH-000095,-0.23649199154
ACH-000097,-0.062650241054
ACH-000098,-0.249956391402
ACH-000099,0.012838016964
ACH-000108,-0.109842829273
ACH-000113,-0.23186251758200002
ACH-000115,-0.175886824709
ACH-000116,-0.00906324999536
ACH-000118,-0.102582638018
ACH-000120,0.146885272038
ACH-000123,0.016851404086899998
ACH-000127,0.029517754144599995
ACH-000128,-0.10626169635
ACH-000132,-0.0206850408983
ACH-000133,-0.10662751382
ACH-000137,-0.355941865953
ACH-000138,0.026810918500200003
ACH-000142,-0.14264286593599998
ACH-000143,0.102550543227
ACH-000146,-0.148075778753
ACH-000148,0.08580111273339999
ACH-000150,0.050470703179500004
ACH-000152,-0.196168633164
ACH-000153,0.198187140442
ACH-000159,0.166980111331
ACH-000160,0.0494677295596
ACH-000163,0.0786976021319
ACH-000167,-0.140036087696
ACH-000168,-0.050270062450099996
ACH-000169,0.035967623970300004
ACH-000178,0.0548610239143
ACH-000182,0.0838193339991
ACH-000183,-0.105816310836
ACH-000188,-0.029464535089
ACH-000189,0.31665532306899996
ACH-000190,0.0302463996873
ACH-000198,-0.047847636039000004
ACH-000204,-0.297128101721
ACH-000206,0.037701422236599995
ACH-000207,-0.06263241595869999
ACH-000211,-0.120993609178
ACH-000215,-0.0598202976108
ACH-000221,-0.219638783187
ACH-000222,-0.276746875152
ACH-000223,-0.0684082625257
ACH-000226,-0.18682527851
ACH-000227,-0.0210642900517
ACH-000228,-0.0999109944988
ACH-000231,-0.5042836251330001
ACH-000232,-0.0559270479973
ACH-000233,-0.16736948341
ACH-000234,0.0546440631372
ACH-000235,-0.015832844109799998
ACH-000237,-0.281248733374
ACH-000238,-0.00712979149022
ACH-000243,-0.105705523346
ACH-000244,-0.009418587333229998
ACH-000246,0.0067390207677299994
ACH-000248,0.04840042070259999
ACH-000250,-0.0509166239052
ACH-000251,0.00660628836288
ACH-000253,-0.0327696442156
ACH-000255,-0.174789372459
ACH-000256,-0.173014847871
ACH-000257,0.0169483872427
ACH-000258,0.127893363206
ACH-000259,0.0520952246
ACH-000260,-0.15307972992399999
ACH-000261,-0.22797975176100002
ACH-000262,0.118895666216
ACH-000263,-0.09607712180289998
ACH-000264,-0.258405400066
ACH-000265,-0.282350933336
ACH-000266,-0.035651047488099996
ACH-000272,-0.28338822678000003
ACH-000273,-0.0666338283116
ACH-000274,-0.17891182151299997
ACH-000277,0.07952059517000001
ACH-000278,-0.311247435305
ACH-000279,-0.0611049354312
ACH-000280,-0.31332521651
ACH-000281,0.0315338347123
ACH-000288,-0.0199365448146
ACH-000291,-0.267845648978
ACH-000293,-0.439255594484
ACH-000294,0.03792175647
ACH-000295,0.11060517243899999
ACH-000296,-0.149551876458
ACH-000302,-0.42317227895900006
ACH-000304,-0.31226722135400004
ACH-000307,-0.0159509893502
ACH-000308,-0.19190150415100002
ACH-000310,0.23557061301399998
ACH-000311,-0.13436960884500002
ACH-000312,-0.17408628905999998
ACH-000315,-0.08735495717599999
ACH-000316,-0.105655756253
ACH-000317,0.15164554318600001
ACH-000318,0.0998342421049
ACH-000319,-0.20461049818399998
ACH-000320,0.0570977813634
ACH-000322,-0.09828919184839999
ACH-000323,-0.292769874825
ACH-000324,-0.044370891851399995
ACH-000329,-0.046025521845100004
ACH-000330,-0.0894558982656
ACH-000331,0.11850349068800001
ACH-000332,-0.126037898825
ACH-000334,-0.17580223751899998
ACH-000335,-0.239376619066
ACH-000336,-0.243010747051
ACH-000337,-0.172295176793
ACH-000339,-0.171663933754
ACH-000341,-0.191408111817
ACH-000348,-0.07271079213449999
ACH-000350,-0.09164680475209999
ACH-000352,-0.152501033447
ACH-000356,-0.161563096063
ACH-000361,-0.025137071923700002
ACH-000362,-0.0105355802796
ACH-000363,-0.0491855025903
ACH-000364,0.13739292225299998
ACH-000365,-0.085119227182
ACH-000366,-0.08121505223230001
ACH-000368,-0.0788137043067
ACH-000374,0.0164854115061
ACH-000375,-0.0665164855532
ACH-000376,-0.034998443555
ACH-000381,0.013178677645700002
ACH-000383,-0.03868155961480001
ACH-000387,0.0569615217182
ACH-000389,-0.245018235545
ACH-000390,-0.0821621366788
ACH-000393,-0.14363549659000002
ACH-000395,-0.37026992913900003
ACH-000397,-0.107015016315
ACH-000401,-0.00440111080925
ACH-000402,-0.0848297751998
ACH-000403,-0.302611255124
ACH-000404,-0.12566073492000002
ACH-000406,0.051571136768899996
ACH-000407,-0.0141001502487
ACH-000408,0.126991049894
ACH-000410,-0.13956531777
ACH-000411,-0.10556744427
ACH-000414,-0.0226331195407
ACH-000415,-0.0105270551995
ACH-000416,-0.0912389096573
ACH-000420,-0.149301999968
ACH-000421,-0.196516957776
ACH-000424,-0.130926906565
ACH-000425,-0.182935782826
ACH-000426,-0.45147888672700004
ACH-000427,-0.0730711244611
ACH-000433,-0.36595096866899995
ACH-000436,-0.17188240254999998
ACH-000444,0.0326911610317
ACH-000445,-0.0579883447955
ACH-000448,-0.300127400535
ACH-000450,-0.247726517584
ACH-000452,-0.193619639219
ACH-000454,-0.237261784287
ACH-000458,-0.23280861159400001
ACH-000459,0.258667478369
ACH-000460,0.00995046220384
ACH-000461,-0.117899033349
ACH-000463,0.0223135354788
ACH-000464,0.067686313929
ACH-000466,0.014690990246299999
ACH-000467,-0.00461278215246
ACH-000468,-0.057728003577399996
ACH-000469,-0.0339913476141
ACH-000470,-0.18667311997400002
ACH-000471,-0.139254893244
ACH-000472,-0.150322712952
ACH-000473,-0.0621877321533
ACH-000475,-0.208893129875
ACH-000476,-0.15284162335100002
ACH-000477,-0.261486099242
ACH-000480,-0.054779670644199994
ACH-000481,0.0580034501
ACH-000483,-0.287902489907
ACH-000484,0.0693550981783
ACH-000485,0.0461734008005
ACH-000486,-0.282108229739
ACH-000487,0.0831427867031
ACH-000488,0.004840674513069999
ACH-000490,-0.0913233511964
ACH-000491,0.07044874745910001
ACH-000495,0.00156017026988
ACH-000496,-0.021474442410400002
ACH-000499,0.149999237261
ACH-000500,-0.277319905105
ACH-000502,-0.118245050724
ACH-000503,-0.11413197165
ACH-000505,-0.123261364313
ACH-000507,-0.09181521718180001
ACH-000510,-0.09842802311460001
ACH-000511,-0.17185632317000002
ACH-000512,-0.128598804746
ACH-000516,-0.189455467405
ACH-000517,-0.21048133756499998
ACH-000518,-0.23032784568000003
ACH-000520,-0.15239551178400002
ACH-000521,-0.06714244562180001
ACH-000522,0.0866177741641
ACH-000524,-0.248727188424
ACH-000527,-0.08637918088369999
ACH-000528,-0.31988744306600003
ACH-000537,0.067440176462
ACH-000541,0.0573730250469
ACH-000542,0.0427790965726
ACH-000544,-0.0416472067409
ACH-000545,0.10091941928999999
ACH-000547,-0.0769029082668
ACH-000548,0.0599376528231
ACH-000549,-0.04255888505890001
ACH-000550,0.0570012798235
ACH-000552,-0.4684947655100001
ACH-000556,0.0699511709941
ACH-000557,0.157889018412
ACH-000570,0.00571456130364
ACH-000571,0.14514908999
ACH-000573,0.0176992927538
ACH-000576,-0.09813090814020001
ACH-000580,-0.32612087182300004
ACH-000584,-0.0726437420097
ACH-000585,0.103919138339
ACH-000588,-0.0027812745089000005
ACH-000589,-0.172440934315
ACH-000591,-0.07073832453750001
ACH-000593,-0.059700081013699995
ACH-000600,-0.00074470037037
ACH-000601,-0.134933587213
ACH-000604,-0.08490823639799999
ACH-000605,-0.22644417259
ACH-000606,-0.159005880807
ACH-000608,-0.200008762746
ACH-000614,0.321825537002
ACH-000616,-0.09102723068469999
ACH-000618,-0.109739656447
ACH-000619,0.12697685065
ACH-000620,0.06734734484140001
ACH-000621,-0.228616266485
ACH-000622,-0.00169636092838
ACH-000623,-0.0987943164607
ACH-000624,-0.19100828861299998
ACH-000627,-0.0290010245273
ACH-000630,-0.15538112718699998
ACH-000632,-0.0947284230395
ACH-000633,-0.12412055067
ACH-000637,-0.221334977491
ACH-000638,-0.11357525574100001
ACH-000646,0.0664074488285
ACH-000647,-0.0317424927639
ACH-000648,0.21492226700800002
ACH-000649,0.0405818831266
ACH-000651,-0.0950839723381
ACH-000652,-0.0695875569602
ACH-000653,-0.0712958166077
ACH-000657,-0.211193565466
ACH-000658,-0.100793703111
ACH-000661,0.1405103079
ACH-000662,0.061840388795
ACH-000663,-0.019509304227900003
ACH-000665,-0.427906181844
ACH-000671,-0.366659608858
ACH-000673,-0.067944748377
ACH-000676,-0.12449971917500001
ACH-000677,-0.16446461034600002
ACH-000681,0.0340227468005
ACH-000682,0.023483110456400003
ACH-000683,0.260177209256
ACH-000684,-0.228142453375
ACH-000688,0.0077250543117
ACH-000693,-0.21383126936900002
ACH-000694,-0.24939497332600002
ACH-000695,0.154428040726
ACH-000696,-0.164771678977
ACH-000697,-0.094390802151
ACH-000699,-0.079646153958
ACH-000701,0.21607260612799997
ACH-000706,-0.113199198246
ACH-000711,-0.23203564122200002
ACH-000713,-0.15066988672700002
ACH-000714,-0.317672181813
ACH-000718,0.136679338571
ACH-000720,-0.26281088931200003
ACH-000721,-0.109450107927
ACH-000724,0.0340805447078
ACH-000725,-0.39994624913000004
ACH-000732,-0.458509047397
ACH-000734,0.0748335843736
ACH-000735,-0.0846508684989
ACH-000736,-0.18735372274099998
ACH-000738,0.13083514790200002
ACH-000746,-0.10210198660599999
ACH-000747,-0.24974688598900002
ACH-000748,-0.12923747898
ACH-000753,0.0865333743726
ACH-000756,-0.06689128378959999
ACH-000757,-0.314749861336
ACH-000758,-0.0702462456965
ACH-000760,0.0203375144161
ACH-000763,-0.141561571325
ACH-000764,-0.247527646723
ACH-000765,-0.122340438584
ACH-000766,-0.455506161831
ACH-000767,-0.0502035924372
ACH-000768,-0.150840302244
ACH-000769,-0.0832032117547
ACH-000770,-0.138622617328
ACH-000771,-0.0595632545957
ACH-000773,-0.167314582272
ACH-000776,-0.43055750536700005
ACH-000777,-0.0086480451465
ACH-000778,-0.39426440248800004
ACH-000781,-0.154128780672
ACH-000782,-0.0691791435961
ACH-000783,0.13644649766300002
ACH-000784,-0.0668337629395
ACH-000785,0.0315264361703
ACH-000787,-0.326394946709
ACH-000788,-0.15651987726
ACH-000791,-0.484210775824
ACH-000792,0.026340848340500003
ACH-000794,0.05173843014280001
ACH-000796,0.196355905372
ACH-000799,-0.292845536958
ACH-000800,-0.434233675193
ACH-000802,0.00463856152848
ACH-000804,0.11960463228
ACH-000805,-0.112994386971
ACH-000809,-0.00629103729429
ACH-000810,0.0563891059774
ACH-000811,0.022322877439799996
ACH-000817,-0.0545372529146
ACH-000819,-0.145943436181
ACH-000820,-0.040979797943599995
ACH-000821,-0.140390814689
ACH-000822,-0.00125335662743
ACH-000823,-0.135714853196
ACH-000824,0.0191807016802
ACH-000827,0.048285834912900005
ACH-000829,-0.0828490061907
ACH-000831,-0.12112976654000002
ACH-000832,-0.0134690945499
ACH-000833,-0.41864291851999996
ACH-000834,-0.0684899984837
ACH-000835,-0.0511361666787
ACH-000836,-0.292486216261
ACH-000837,-0.11517334473600001
ACH-000838,0.013098527541399998
ACH-000839,-0.282963136855
ACH-000840,-0.39149479756
ACH-000841,-0.186170076477
ACH-000843,-0.17741176313999998
ACH-000846,-0.10757042111199999
ACH-000847,-0.0462442502927
ACH-000848,0.0301229338447
