,TRMT2A (27037)
ACH-000004,0.038902862253
ACH-000007,-0.207587530998
ACH-000009,-0.0341059108408
ACH-000011,-0.22878465436999998
ACH-000012,-0.152387548957
ACH-000013,-0.150523441979
ACH-000014,-0.17148117998399998
ACH-000015,-0.10110982197999999
ACH-000017,-0.132787433791
ACH-000018,-0.131005050581
ACH-000019,0.0975192873997
ACH-000021,-0.10584245036
ACH-000022,0.0221305675627
ACH-000025,-0.343500971563
ACH-000028,-0.226589057189
ACH-000030,-0.20563555054000002
ACH-000035,-0.23125983296
ACH-000036,-0.17798083523400002
ACH-000037,-0.041204592583300004
ACH-000039,0.0825657813374
ACH-000040,-0.03595250527030001
ACH-000041,-0.269709950472
ACH-000042,-0.34455477595399997
ACH-000045,-0.149747812978
ACH-000047,-0.114770648441
ACH-000052,-0.25547696051999996
ACH-000053,0.024133171370900004
ACH-000054,-0.15889431547900001
ACH-000055,-0.0917637968209
ACH-000060,-0.25881090436299997
ACH-000067,-0.185974964616
ACH-000070,-0.17917981135699998
ACH-000075,0.010039579331500001
ACH-000078,-0.0693895896111
ACH-000082,-0.06438426097580001
ACH-000085,-0.00429405290643
ACH-000086,-0.011361716605700001
ACH-000087,-0.11401358624199999
ACH-000092,-0.309225213486
ACH-000095,-0.19637449437399998
ACH-000097,0.11776521443
ACH-000098,-0.276212876739
ACH-000099,-0.168974761256
ACH-000108,-0.20008912938200002
ACH-000113,-0.09299780933319998
ACH-000115,-0.17499344877700002
ACH-000116,-0.0583719150513
ACH-000118,-0.16954893232700002
ACH-000120,-0.08440524724739999
ACH-000123,-0.12701372930299998
ACH-000127,0.008033716457289999
ACH-000128,-0.0588161815584
ACH-000132,-0.259910078336
ACH-000133,-0.256476908677
ACH-000137,-0.244215427413
ACH-000138,0.010628294019
ACH-000142,0.0394552721107
ACH-000143,-0.12384543155300001
ACH-000146,-0.108602393437
ACH-000148,0.12775613802000002
ACH-000150,-0.25061841786600003
ACH-000152,-0.0720060478296
ACH-000153,0.030701155691999996
ACH-000159,0.0343828788935
ACH-000160,-0.10003449554300001
ACH-000163,-0.11852279391
ACH-000167,-0.45506909587600003
ACH-000168,-0.0319306773511
ACH-000169,-0.244865628933
ACH-000178,-0.114539276756
ACH-000182,-0.0664201700636
ACH-000183,-0.124665868463
ACH-000188,-0.075151754735
ACH-000189,-0.012009723105600001
ACH-000190,0.0619534003134
ACH-000198,-0.0779765266813
ACH-000204,0.101859372028
ACH-000206,0.06215145519259999
ACH-000207,0.0409075634825
ACH-000211,0.0007767452674219999
ACH-000215,-0.256440385043
ACH-000221,-0.104317908886
ACH-000222,-0.0568027714859
ACH-000223,-0.15827667095999998
ACH-000226,-0.09004676621789999
ACH-000227,-0.398179788133
ACH-000228,-0.101647917254
ACH-000231,-0.210125279888
ACH-000232,-0.292389128728
ACH-000233,-0.251984686347
ACH-000234,-0.0184787379161
ACH-000235,-0.136113488338
ACH-000237,0.17036792723000002
ACH-000238,-0.119296999226
ACH-000243,-0.144863269509
ACH-000244,-0.275614867311
ACH-000246,-0.000230844221713
ACH-000248,-0.07154865877189999
ACH-000250,-0.0382785937411
ACH-000251,0.0378683731501
ACH-000253,0.035265982316400005
ACH-000255,-0.23323538972
ACH-000256,-0.244895542211
ACH-000257,-0.0597984475591
ACH-000258,-0.00666408739945
ACH-000259,-0.15638814384299998
ACH-000260,-0.0618825163741
ACH-000261,-0.050733020682199995
ACH-000262,0.109765183592
ACH-000263,-0.09603423279889998
ACH-000264,-0.28421858550900003
ACH-000265,-0.262540538528
ACH-000266,-0.106425553348
ACH-000272,-0.09931028035980001
ACH-000273,-0.22473623765099998
ACH-000274,-0.09744438926860001
ACH-000277,-0.154496845318
ACH-000278,-0.28632508751200003
ACH-000279,-0.115558231855
ACH-000280,-0.10739919367699999
ACH-000281,-0.244268041513
ACH-000288,-0.206959264674
ACH-000291,-0.0458310186449
ACH-000293,-0.0977833712782
ACH-000294,-0.00498011531572
ACH-000295,-0.219377459201
ACH-000296,-0.0815598830589
ACH-000302,-0.230650617991
ACH-000304,-0.154467388483
ACH-000307,-0.11092964035999998
ACH-000308,-0.124725742003
ACH-000310,-0.08457700857889999
ACH-000311,-0.0709736743321
ACH-000312,-0.0325413734832
ACH-000315,-0.313999625457
ACH-000316,-0.0075320174748
ACH-000317,0.328538581867
ACH-000318,-0.114784449959
ACH-000319,-0.17558331401799998
ACH-000320,-0.0267636735717
ACH-000322,-0.196677856549
ACH-000323,-0.26377402885400003
ACH-000324,-0.21515484650299999
ACH-000329,-0.157213369725
ACH-000330,-0.20889592436700002
ACH-000331,-0.160947542798
ACH-000332,-0.15651449525299999
ACH-000334,0.058237285777000006
ACH-000335,-0.09247633628560001
ACH-000336,0.173760190802
ACH-000337,-0.211042533323
ACH-000339,-0.11667557667199999
ACH-000341,-0.16528219802400002
ACH-000348,-0.124477056743
ACH-000350,-0.126070447477
ACH-000352,-0.20114705283
ACH-000356,-0.220895503174
ACH-000361,0.11797683560999998
ACH-000362,-0.0476186507824
ACH-000363,0.0622714283213
ACH-000364,-0.251533861681
ACH-000365,-0.172306887039
ACH-000366,-0.18477224496800002
ACH-000368,-0.23567576163800003
ACH-000374,-0.010583106343100002
ACH-000375,-0.159356602874
ACH-000376,-0.17731138803500002
ACH-000381,-0.183591301676
ACH-000383,-0.0506823081349
ACH-000387,-0.0881634086974
ACH-000389,-0.034624274004800004
ACH-000390,0.00190654608963
ACH-000393,-0.186119495027
ACH-000395,-0.11392740990700001
ACH-000397,-0.0932784492753
ACH-000401,-0.0398700063278
ACH-000402,-0.35214633777800003
ACH-000403,-0.276936658693
ACH-000404,-0.480096088545
ACH-000406,-0.0984421257623
ACH-000407,-0.13188916439
ACH-000408,-0.458212999965
ACH-000410,-0.047867426920600004
ACH-000411,-0.10806910725400001
ACH-000414,-0.276695338863
ACH-000415,-0.125287096948
ACH-000416,-0.156726313418
ACH-000420,-0.291077108223
ACH-000421,-0.34107193093599997
ACH-000424,-0.293469438782
ACH-000425,-0.252267397653
ACH-000426,-0.069779050092
ACH-000427,-0.147068838893
ACH-000433,-0.246879678945
ACH-000436,0.08642361192989999
ACH-000444,-0.0464331688956
ACH-000445,-0.27688202464
ACH-000448,-0.08976015413139998
ACH-000450,0.0224462437536
ACH-000452,-0.0822183222684
ACH-000454,-0.227081641946
ACH-000458,-0.34733869235
ACH-000459,-0.143879162453
ACH-000460,-0.0219332710755
ACH-000461,-0.305872805108
ACH-000463,-0.0830927398117
ACH-000464,-0.18572641641899998
ACH-000466,-0.19019849174800002
ACH-000467,-0.188286903011
ACH-000468,-0.228519008785
ACH-000469,-0.210601173965
ACH-000470,-0.23592662104899997
ACH-000471,-0.08809905022749999
ACH-000472,-0.160513101207
ACH-000473,-0.0727414694301
ACH-000475,-0.187711504351
ACH-000476,-0.139392709551
ACH-000477,-0.07295970300030001
ACH-000480,-0.30833494192
ACH-000481,-0.0379728498037
ACH-000483,-0.706425752952
ACH-000484,0.233784954569
ACH-000485,0.030918281655
ACH-000486,-0.19163375129299998
ACH-000487,-0.05362863198580001
ACH-000488,-0.107910455629
ACH-000490,-0.216484348343
ACH-000491,-0.0292605309479
ACH-000495,-0.10781855403400001
ACH-000496,-0.0172313061526
ACH-000499,-0.29519109753899997
ACH-000500,-0.0479728353346
ACH-000502,-0.19652666009599998
ACH-000503,0.228187502023
ACH-000505,-0.17335443358
ACH-000507,-0.09884445454320001
ACH-000510,-0.0355947482174
ACH-000511,-0.17630655950899998
ACH-000512,0.0635562696291
ACH-000516,-0.37146705585199996
ACH-000517,-0.311095562471
ACH-000518,-0.149391691518
ACH-000520,-0.021497495605200003
ACH-000521,-0.12841459464500002
ACH-000522,0.0403256200061
ACH-000524,-0.19277033173900002
ACH-000527,-0.017462147193799998
ACH-000528,-0.129095268816
ACH-000537,-0.0378046787598
ACH-000541,0.0636830275197
ACH-000542,-0.175083869222
ACH-000544,-0.168647975423
ACH-000545,0.0364471329842
ACH-000547,-0.058203585425500005
ACH-000548,0.0698365398903
ACH-000549,-0.0471626414881
ACH-000550,-0.230205018867
ACH-000552,-0.100599130731
ACH-000556,0.0352782742693
ACH-000557,-0.0177989655771
ACH-000570,-0.45761953093999996
ACH-000571,-0.227353636902
ACH-000573,-0.0956602973275
ACH-000576,-0.165978652171
ACH-000580,-0.145765848735
ACH-000584,-0.05422499491069999
ACH-000585,-0.07986718027669999
ACH-000588,-0.0576962645175
ACH-000589,-0.103717944293
ACH-000591,-0.38891386189000005
ACH-000593,-0.287529346261
ACH-000600,0.0168379560909
ACH-000601,-0.201973061106
ACH-000604,0.0421556939024
ACH-000605,-0.10838304170499999
ACH-000606,-0.23560431668
ACH-000608,-0.163597976324
ACH-000614,-0.0297417653614
ACH-000616,-0.16716162955
ACH-000618,-0.18308134346299998
ACH-000619,-0.11876522367100001
ACH-000620,0.050428552764999995
ACH-000621,-0.303213493153
ACH-000622,-0.192896560071
ACH-000623,-0.45539288948
ACH-000624,-0.08669875758239999
ACH-000627,-0.18949254034000002
ACH-000630,-0.155056965116
ACH-000632,-0.240844050603
ACH-000633,-0.34593421130999996
ACH-000637,-0.0812910651473
ACH-000638,-0.122898858582
ACH-000646,0.08412235771889999
ACH-000647,-0.21688373211399997
ACH-000648,-0.00562134657231
ACH-000649,-0.004822266736829999
ACH-000651,-0.198464560579
ACH-000652,-0.06460743182130001
ACH-000653,0.150321818328
ACH-000657,-0.15107740602
ACH-000658,0.21648763591200001
ACH-000661,0.23993385841200002
ACH-000662,-0.115286760319
ACH-000663,-0.0387084163235
ACH-000665,-0.23529235087699998
ACH-000671,-0.09990807405260001
ACH-000673,-0.195496794617
ACH-000676,-0.00765407220329
ACH-000677,-0.25889170090999997
ACH-000681,-0.00666783610269
ACH-000682,0.00843039809329
ACH-000683,-0.182357226077
ACH-000684,0.18443813698800002
ACH-000688,-0.233848787502
ACH-000693,-0.012535306218700002
ACH-000694,-0.201786942126
ACH-000695,-0.216020963053
ACH-000696,-0.150528041854
ACH-000697,-0.32421153760000004
ACH-000699,0.095273467454
ACH-000701,-0.0766238109827
ACH-000706,-0.312816067724
ACH-000711,-0.20562791536
ACH-000713,0.0609629412565
ACH-000714,-0.0875017408568
ACH-000718,-0.17030966561799998
ACH-000720,-0.22860529236299998
ACH-000721,-0.260459248822
ACH-000724,-0.071000299944
ACH-000725,-0.253386357895
ACH-000732,-0.321441879057
ACH-000734,-0.018859997237200003
ACH-000735,-0.437709569005
ACH-000736,0.0349762715765
ACH-000738,-0.12016504339299999
ACH-000746,0.07904463334339999
ACH-000747,-0.138345866933
ACH-000748,-0.260777359909
ACH-000753,-0.12195177318099999
ACH-000756,0.05124614149730001
ACH-000757,-0.129195688708
ACH-000758,-0.216543675781
ACH-000760,-0.11048370479599999
ACH-000763,-0.187110513871
ACH-000764,0.0324620120351
ACH-000765,0.00435472459697
ACH-000766,-0.059558606191499996
ACH-000767,-0.29295018649
ACH-000768,-0.154721029012
ACH-000769,-0.196778755183
ACH-000770,-0.15594234231100002
ACH-000771,-0.132831301315
ACH-000773,0.125591957983
ACH-000776,-0.149455478757
ACH-000777,-0.18802995559799998
ACH-000778,-0.424302482395
ACH-000781,-0.14836730369
ACH-000782,-0.128587612657
ACH-000783,-0.0699661997207
ACH-000784,-0.0925840271461
ACH-000785,-0.0294768552355
ACH-000787,-0.1873252262
ACH-000788,-0.184899502227
ACH-000791,-0.254560072971
ACH-000792,0.010422098624700001
ACH-000794,-0.0674432101957
ACH-000796,0.075128978566
ACH-000799,-0.260419007585
ACH-000800,-0.23058975694000003
ACH-000802,-0.057832435125400004
ACH-000804,0.0276841590637
ACH-000805,-0.39293112260799995
ACH-000809,-0.327991178983
ACH-000810,0.173003961809
ACH-000811,-0.23499628966299999
ACH-000817,-0.113405083302
ACH-000819,-0.11720353578400002
ACH-000820,-0.22038983393000003
ACH-000821,0.0388352808968
ACH-000822,0.0646838322311
ACH-000823,-0.0501031066151
ACH-000824,-0.138000486158
ACH-000827,-0.0155063564332
ACH-000829,-0.0257689094126
ACH-000831,-0.253631162826
ACH-000832,-0.0935956146333
ACH-000833,-0.0732188320819
ACH-000834,-0.0946547247243
ACH-000835,-0.018738123832200002
ACH-000836,-0.46431185196099994
ACH-000837,-0.19895236383200002
ACH-000838,-0.11325159666
ACH-000839,-0.190366527906
ACH-000840,-0.14397763494000002
ACH-000841,-0.08907113084380001
ACH-000843,-0.035611005527
ACH-000846,-0.16914741572099998
ACH-000847,-0.022671280600400003
ACH-000848,-0.0015934727636800002
ACH-000849,0.05583858277869999
ACH-000851,0.0302667395363
ACH-000855,-0.0773160256225
ACH-000856,-0.109253818815
ACH-000858,-0.0736360188547
ACH-000859,0.0473984374457
ACH-000861,-0.148365353177
ACH-000862,-0.037276127534599995
ACH-000865,-0.20039762064199998
ACH-000866,-0.144942780595
ACH-000867,-0.12729601918800001
ACH-000869,0.0350277164036
ACH-000872,-0.46690472841799996
ACH-000873,-0.0982758282378
ACH-000876,0.0113831287305
ACH-000878,0.00272468030638
ACH-000880,-0.25770379570999996
ACH-000881,-0.195651104533
ACH-000882,0.119466732087
ACH-000884,-0.249539947573
ACH-000885,-0.12447957692099999
ACH-000887,-0.379110519793
ACH-000888,-0.112876800471
ACH-000889,-0.07028787506760001
ACH-000890,-0.41813172145000005
ACH-000896,-0.125133895915
ACH-000898,-0.117326176258
ACH-000900,-0.284342112845
ACH-000901,-0.265844476827
ACH-000905,-0.0833334338192
ACH-000906,-0.0543412941921
ACH-000907,-0.22827450667399998
ACH-000910,-0.0501864717348
ACH-000911,-0.239939904728
ACH-000912,-0.16361449873
ACH-000913,-0.35353787950599996
ACH-000915,0.00775533860243
ACH-000916,-0.49675543874399997
ACH-000917,-0.00449604946116
ACH-000921,-0.122299191512
ACH-000924,-0.00713687926533
ACH-000926,-0.0747204912403
ACH-000928,-0.028826201516499998
ACH-000929,-0.007164993904379999
ACH-000932,-0.12066424439000001
ACH-000935,-0.22484885151999998
ACH-000936,-0.0978390347079
ACH-000937,-0.168637175258
ACH-000938,-0.0142310451585
ACH-000939,-0.25375265499
ACH-000941,-0.0968299931825
ACH-000943,-0.23353552468699998
ACH-000946,-0.177930268426
ACH-000947,0.032918049635
ACH-000948,-0.00892720375954
ACH-000950,-0.0843537887465
ACH-000953,-0.0765523635743
ACH-000957,0.109780270887
ACH-000958,-0.303344996087
ACH-000960,0.012993381201200001
ACH-000963,-0.0936139505258
ACH-000968,-0.09696327126869998
ACH-000969,-0.101502559723
ACH-000973,-0.087479925509
ACH-000974,-0.171533593538
ACH-000975,-0.0115425368271
ACH-000976,-0.08629317360069999
ACH-000978,-0.12915671733200002
ACH-000980,-0.07857259190339999
ACH-000984,-0.024196556155400003
ACH-000986,-0.182314972135
ACH-000988,-0.12352631014399999
ACH-000993,-0.0575804043463
ACH-000994,-0.0051782868311
ACH-000996,-0.142152831306
ACH-001001,-0.28983125618
ACH-001020,-0.256017036862
ACH-001028,-0.123799467903
ACH-001031,-0.23992421933699998
ACH-001038,-0.111179976784
ACH-001048,-0.27698083648
ACH-001050,-0.151571660891
ACH-001053,-0.263114685357
ACH-001054,-0.00434341134368
ACH-001061,-0.6690040299600001
ACH-001067,-0.241691490093
ACH-001075,-0.211047713241
ACH-001096,-0.321397513096
ACH-001128,-0.0901802929872
ACH-001134,-0.016875936961999998
ACH-001151,-0.142571677012
ACH-001163,-0.160733905134
ACH-001164,-0.0162652616446
ACH-001173,-0.0627319015427
ACH-001183,-0.19117259388900001
ACH-001184,-0.165055506136
ACH-001190,-0.20545753794100002
ACH-001192,-0.0611385373956
ACH-001193,0.250485775686
ACH-001196,-0.49827801255000004
ACH-001197,-0.275966641708
ACH-001205,-0.0244506755731
ACH-001211,-0.227617194963
ACH-001212,-0.628937677065
ACH-001228,-0.0247694251887
ACH-001232,-0.0707263083587
ACH-001239,-0.0969195995776
ACH-001274,-0.275113876773
ACH-001275,-0.0977176773983
ACH-001277,-0.22366841650699998
ACH-001278,-0.219237814519
ACH-001280,-0.658267775702
ACH-001283,0.10092378327500001
ACH-001289,-0.11776100154100001
ACH-001295,-0.214208924303
ACH-001300,-0.100090177806
ACH-001301,-0.111524095561
ACH-001302,0.33736646855499997
ACH-001303,-0.0071999920508300005
ACH-001306,-0.170147481234
ACH-001318,0.0340429757971
ACH-001322,-0.0831160599425
ACH-001328,-0.0617265078414
ACH-001332,-0.578983388185
ACH-001333,-0.07429116742889999
ACH-001336,-0.17365419902899998
ACH-001340,-0.167193330542
ACH-001346,-0.195129714408
ACH-001353,-0.0904262152673
ACH-001354,-0.20121399882899998
ACH-001367,-0.239519863969
ACH-001368,-0.0754470655872
ACH-001374,-0.607798700729
ACH-001375,-0.356719849195
ACH-001377,-0.10069697122099999
ACH-001380,-0.125741877301
ACH-001391,-0.0853256184638
ACH-001407,-0.270773031252
ACH-001408,0.0575993100942
ACH-001413,-0.238536528503
ACH-001430,0.0322762646303
ACH-001431,-0.11865366462600001
ACH-001450,-0.11454274207599999
ACH-001496,-0.0508183718133
ACH-001500,-0.08421102276499999
ACH-001521,-0.203164843792
ACH-001523,-0.0808611775838
ACH-001532,-0.156874119848
ACH-001536,-0.297288789139
ACH-001550,-0.251144290284
ACH-001552,-0.042982979709599994
ACH-001554,-0.08385904331939999
ACH-001645,-0.0151474041644
ACH-001654,-0.209505427739
ACH-001715,-0.310275577199
ACH-001735,-0.17545275690099998
ACH-001736,-0.06500863835540001
ACH-001737,0.121445425606
ACH-001740,-0.23707211757599997
ACH-001745,0.045069414415300005
ACH-001750,-0.12954524340600002
ACH-001765,-0.28419936555799996
ACH-001956,-0.0477226173831
ACH-001957,-0.0919298616216
