,SSR1 (6745)
ACH-000004,-0.20003639711500001
ACH-000007,-0.209401188161
ACH-000009,-0.112829828506
ACH-000011,-0.326604257801
ACH-000012,0.0532910267845
ACH-000013,-0.0889872628658
ACH-000014,-0.24551322605700002
ACH-000015,-0.15381759899800002
ACH-000017,-0.184460630955
ACH-000018,-0.0395559028802
ACH-000019,0.102945694992
ACH-000021,0.0400422765895
ACH-000022,-0.146990429296
ACH-000025,-0.205586399428
ACH-000028,0.0792476542726
ACH-000030,-0.0741277882754
ACH-000035,-0.0385945336199
ACH-000036,-0.0350634610024
ACH-000037,0.0920478344445
ACH-000039,-0.387472127587
ACH-000040,-0.0988372806743
ACH-000041,-0.113580499401
ACH-000042,-0.34652627028800004
ACH-000045,0.052119497279799996
ACH-000047,-0.238162730651
ACH-000052,-0.202923631785
ACH-000053,0.06572035526169999
ACH-000054,-0.029169230445400002
ACH-000055,0.1399548016
ACH-000060,-0.16090592310000001
ACH-000067,0.14760933079900002
ACH-000070,0.470373854153
ACH-000075,0.0837748072337
ACH-000078,0.19673566292999997
ACH-000082,-0.108901185717
ACH-000085,-0.0230944739415
ACH-000086,-0.0159529910066
ACH-000087,-0.270947979174
ACH-000092,-0.0730959935911
ACH-000095,-0.292330624581
ACH-000097,-0.20934293761
ACH-000098,-0.09940638050789999
ACH-000099,-0.139979352971
ACH-000108,-0.513442107851
ACH-000113,0.0355678070611
ACH-000115,-0.202733313262
ACH-000116,-0.020497070087700003
ACH-000118,-0.203686509329
ACH-000120,0.169723244562
ACH-000123,-0.443841779454
ACH-000127,-0.055395947505
ACH-000128,-0.46325066851400004
ACH-000132,0.024532662433
ACH-000133,-0.0268732383435
ACH-000137,-0.212588281259
ACH-000138,-0.09214769818510002
ACH-000142,-0.08049031639219999
ACH-000143,-0.38240559660400003
ACH-000146,-0.0856417757009
ACH-000148,0.0750454130402
ACH-000150,-0.117443847602
ACH-000152,0.0612411909777
ACH-000153,-0.7033565521610001
ACH-000159,0.06640204608519999
ACH-000160,0.08746124660060002
ACH-000163,0.15939760492900001
ACH-000167,-0.024656559784499998
ACH-000168,0.186644771673
ACH-000169,-0.116145653517
ACH-000178,-0.112533066717
ACH-000182,0.07305871468189999
ACH-000183,0.048843950869899996
ACH-000188,-0.11505631659900001
ACH-000189,-0.320311734247
ACH-000190,-0.10128116587000001
ACH-000198,0.274536384497
ACH-000204,-0.058247735818300006
ACH-000206,-0.48671799010899996
ACH-000207,-0.021630999298799997
ACH-000211,-0.165492523482
ACH-000215,-0.0682130619815
ACH-000221,0.18035798454100002
ACH-000222,-0.457727763917
ACH-000223,-0.022051194805400003
ACH-000226,-0.185849111033
ACH-000227,0.261936808497
ACH-000228,-0.193059437687
ACH-000231,-0.061957971902
ACH-000232,-0.26133806434
ACH-000233,0.161378435708
ACH-000234,-0.047162750881400005
ACH-000235,-0.0170152803491
ACH-000237,-0.391264491143
ACH-000238,-0.0813328100786
ACH-000243,-0.08253163947219999
ACH-000244,0.35146365325400003
ACH-000246,-0.16400753731599998
ACH-000248,-0.552466789659
ACH-000250,0.08103934306
ACH-000251,-0.0017580482934300003
ACH-000253,-0.061629286601099995
ACH-000255,0.009364461895600001
ACH-000256,-0.0336250548771
ACH-000257,0.173230362581
ACH-000258,-0.0622136936151
ACH-000259,0.0154116600377
ACH-000260,-0.162709080411
ACH-000261,-0.024771128104500002
ACH-000262,-0.393441130286
ACH-000263,0.158039973413
ACH-000264,0.053105461238599994
ACH-000265,-0.176145288546
ACH-000266,-0.20022747033799998
ACH-000272,-0.25245957364599997
ACH-000273,0.17369151086800003
ACH-000274,-0.271939658352
ACH-000277,-0.342550665009
ACH-000278,-0.17284310798
ACH-000279,-0.0972744999959
ACH-000280,-0.280817956872
ACH-000281,0.0227867281339
ACH-000288,0.0465602801559
ACH-000291,-0.125052811806
ACH-000293,0.306397629856
ACH-000294,0.256940640552
ACH-000295,-0.0631435849584
ACH-000296,-0.198175657363
ACH-000302,-0.210849150488
ACH-000304,0.126591687619
ACH-000307,-0.419181568311
ACH-000308,-0.0615663525235
ACH-000310,-0.225748976871
ACH-000311,-0.209241512018
ACH-000312,-0.215277231534
ACH-000315,-0.301281083274
ACH-000316,-0.297807632221
ACH-000317,-0.0118289108411
ACH-000318,-0.268742509097
ACH-000319,-0.135906898241
ACH-000320,0.08664686149089999
ACH-000322,-0.446777578856
ACH-000323,-0.131429417543
ACH-000324,-0.411908375256
ACH-000329,-0.03535263672280001
ACH-000330,-0.212254823287
ACH-000331,-0.349718744164
ACH-000332,-0.290583368758
ACH-000334,-0.0556694319209
ACH-000335,-0.216020483794
ACH-000336,-0.415746210422
ACH-000337,0.03546818173380001
ACH-000339,-0.185568806164
ACH-000341,-0.0316426241004
ACH-000348,-0.114420137901
ACH-000350,-0.0574632384968
ACH-000352,-0.023262735861299996
ACH-000356,-0.15011365434499999
ACH-000361,-0.1664388728
ACH-000362,0.0727048370568
ACH-000363,0.246317592
ACH-000364,-0.35253476439599996
ACH-000365,0.464203077016
ACH-000366,-0.134522019125
ACH-000368,-0.109602384322
ACH-000374,-0.567581636932
ACH-000375,0.00261853628088
ACH-000376,-0.024721360415599997
ACH-000381,0.06255844186630001
ACH-000383,0.163076423509
ACH-000387,-0.055100397942300004
ACH-000389,-0.11820564896500001
ACH-000390,-0.353207312012
ACH-000393,0.187897761393
ACH-000395,-0.5213625280749999
ACH-000397,-0.0538392668405
ACH-000401,-0.0511220577218
ACH-000402,-0.263560331697
ACH-000403,-0.127033706676
ACH-000404,0.15993330668199998
ACH-000406,-0.161233056806
ACH-000407,-0.0116464701694
ACH-000408,0.0959312979023
ACH-000410,0.0848181157391
ACH-000411,-0.19773224285500002
ACH-000414,-0.462236208686
ACH-000415,-0.0989668815852
ACH-000416,0.019908959357
ACH-000420,-0.188414393905
ACH-000421,-0.056466512625
ACH-000424,-0.231918322699
ACH-000425,0.011199737765999999
ACH-000426,0.235421919774
ACH-000427,-0.0906378455218
ACH-000433,-0.050715031222900005
ACH-000436,0.0710266378389
ACH-000444,-0.36078967579000004
ACH-000445,-0.174420900635
ACH-000448,0.043708077697999996
ACH-000450,-0.332358214773
ACH-000452,-0.299765783665
ACH-000454,-0.275304966659
ACH-000458,-0.343905544009
ACH-000459,-0.25748168331599997
ACH-000460,-0.6860048120300001
ACH-000461,-0.146568993968
ACH-000463,-0.12550340267500001
ACH-000464,0.140554700565
ACH-000466,-0.185578755932
ACH-000467,0.016986108681
ACH-000468,-0.0190061903174
ACH-000469,-0.0935818684389
ACH-000470,-0.0905781023614
ACH-000471,-0.522852546879
ACH-000472,0.043866687656
ACH-000473,-0.521164565523
ACH-000475,-0.286658952234
ACH-000476,0.212969382559
ACH-000477,-0.139629265201
ACH-000480,-0.0651250932947
ACH-000481,0.03883974011000001
ACH-000483,-0.327079484905
ACH-000484,0.243279394987
ACH-000485,-0.00646571213748
ACH-000486,-0.0115815489961
ACH-000487,-0.337823242469
