,ANKS1A (23294)
ACH-000004,0.284011793496
ACH-000007,0.340047670748
ACH-000009,0.35835749210199996
ACH-000011,-0.0388820104179
ACH-000012,0.11931099234
ACH-000013,0.0631307957506
ACH-000014,0.167999515017
ACH-000015,0.217232811478
ACH-000017,0.0472841822485
ACH-000018,0.178109458302
ACH-000019,-0.0244240102178
ACH-000021,0.16153773899499999
ACH-000022,0.232065381469
ACH-000025,0.08153051798560002
ACH-000028,0.019150893959400003
ACH-000030,0.122985881644
ACH-000035,0.150336225414
ACH-000036,0.0579366899131
ACH-000037,0.047239808176300004
ACH-000039,0.09898879806
ACH-000040,-0.0668363519309
ACH-000041,-0.135016930151
ACH-000042,0.17271546313799999
ACH-000045,0.0471700209191
ACH-000047,0.153871599642
ACH-000052,0.00142947893647
ACH-000053,0.130628269867
ACH-000054,0.15442695423699998
ACH-000055,0.190258743867
ACH-000060,0.151092182228
ACH-000067,0.102629928555
ACH-000070,-0.028653765408099996
ACH-000075,0.32425912481999997
ACH-000078,0.0710312905459
ACH-000082,0.059464066273499996
ACH-000085,0.112959786974
ACH-000086,0.139521163728
ACH-000087,0.00125593114091
ACH-000092,0.16774451388599998
ACH-000095,0.040624460273
ACH-000097,0.227267410716
ACH-000098,0.0213537459185
ACH-000099,0.133833257971
ACH-000108,0.188103851081
ACH-000113,0.170079116162
ACH-000115,0.119052585724
ACH-000116,0.0531087435384
ACH-000118,0.154751249344
ACH-000120,0.0942897761159
ACH-000123,-0.0576729308467
ACH-000127,0.108382366154
ACH-000128,0.103483155663
ACH-000132,-0.101036266286
ACH-000133,0.05536255453530001
ACH-000137,-0.113429579441
ACH-000138,0.130324621523
ACH-000142,-0.028684874636099998
ACH-000143,0.10434291955700001
ACH-000146,0.0792165871149
ACH-000148,0.180174070911
ACH-000150,0.0486823719422
ACH-000152,0.297126883153
ACH-000153,0.06981653046780001
ACH-000159,0.169362665059
ACH-000160,0.0973171773459
ACH-000163,0.140346520606
ACH-000167,-0.052500650604
ACH-000168,-0.0025930646932500003
ACH-000169,0.0427106602432
ACH-000178,0.15920646085999998
ACH-000182,0.0983044167432
ACH-000183,0.036909883968000004
ACH-000188,0.0613605617605
ACH-000189,0.127370485529
ACH-000190,-0.0418080321548
ACH-000198,0.135684858272
ACH-000204,-0.044399195961
ACH-000206,0.055366159992899996
ACH-000207,0.10198688931199999
ACH-000211,-0.069959598102
ACH-000215,0.0822035909362
ACH-000221,0.09611265155160001
ACH-000222,0.263840363887
ACH-000223,-0.0224633611567
ACH-000226,0.123919955581
ACH-000227,0.27153427116900003
ACH-000228,0.155416146551
ACH-000231,0.11048528653100001
ACH-000232,0.27195880182300003
ACH-000233,0.134941667408
ACH-000234,0.0864145317519
ACH-000235,0.18390304472600003
ACH-000237,0.125401990031
ACH-000238,-0.12130747975
ACH-000243,0.378613491769
ACH-000244,0.218829870046
ACH-000246,0.0402601055906
ACH-000248,0.032863992387599995
ACH-000250,0.13994546497000002
ACH-000251,0.156668422658
ACH-000253,0.19289111390299998
ACH-000255,-0.00456115168843
ACH-000256,0.236476896406
ACH-000257,0.47808041460600004
ACH-000258,0.0952827292921
ACH-000259,0.115304246032
ACH-000260,0.0196166564405
ACH-000261,0.110090276928
ACH-000262,0.277643090127
ACH-000263,0.253958155266
ACH-000264,-0.0411103349244
ACH-000265,0.18761926394
ACH-000266,0.19607093227000003
ACH-000272,-0.044922441977500005
ACH-000273,0.000334377581192
ACH-000274,0.162831249556
ACH-000277,-0.111891239661
ACH-000278,0.188011274985
ACH-000279,0.144013654497
ACH-000280,0.138969624499
ACH-000281,0.461815937767
ACH-000288,0.234584898732
ACH-000291,0.0412018179904
ACH-000293,-0.0882967820191
ACH-000294,0.212229541769
ACH-000295,-0.163165674995
ACH-000296,0.0693552553001
ACH-000302,0.0735928045062
ACH-000304,-0.00546553311642
ACH-000307,0.0816040650842
ACH-000308,0.223668853986
ACH-000310,0.07331259980600001
ACH-000311,0.229349731552
ACH-000312,0.239226240875
ACH-000315,0.433742010921
ACH-000316,-0.014442543296000001
ACH-000317,0.27042585312
ACH-000318,0.11012123959799999
ACH-000319,0.0990801193674
ACH-000320,0.033649537954599996
ACH-000322,0.00259911755446
ACH-000323,0.07904022617499999
ACH-000324,0.06172435112869999
ACH-000329,0.237488115625
ACH-000330,0.0840498834963
ACH-000331,0.08124268977969999
ACH-000332,0.16801414776299997
ACH-000334,0.380305420718
ACH-000335,0.245382652196
ACH-000336,0.116125720366
ACH-000337,-0.0933054541977
ACH-000339,0.13828554369999999
ACH-000341,0.18050425089000002
ACH-000348,-0.0823716467149
ACH-000350,0.29256465133299997
ACH-000352,0.0600383916326
ACH-000356,0.195574308992
ACH-000361,0.17950509104600001
ACH-000362,0.011859510559200002
ACH-000363,0.136299758982
ACH-000364,0.212079668649
ACH-000365,0.09458938637560001
ACH-000366,0.13045990818199998
ACH-000368,0.166595945303
ACH-000374,-0.029768784687099998
ACH-000375,0.235375700854
ACH-000376,-0.013158046377
ACH-000381,0.0714234136387
ACH-000383,0.188503950474
ACH-000387,0.08271344910739999
ACH-000389,0.08536887481660001
ACH-000390,0.0945305015063
ACH-000393,-0.030471720915099997
ACH-000395,0.47405328527400004
ACH-000397,0.0975228985214
ACH-000401,0.224039615553
ACH-000402,-0.29108070848400003
ACH-000403,0.121131017891
ACH-000404,0.11795665085899999
ACH-000406,0.21859587222899998
ACH-000407,0.061059321889000005
ACH-000408,0.0772919051729
ACH-000410,0.225496618559
ACH-000411,0.110481420019
ACH-000414,0.26559521487300003
ACH-000415,-0.026558799561299997
ACH-000416,0.120746605515
ACH-000420,0.021855661625900004
ACH-000421,0.197220778957
ACH-000424,0.0896683602025
ACH-000425,0.190435515637
ACH-000426,0.1406171971
ACH-000427,0.284442718923
ACH-000433,-0.0732408864593
ACH-000436,0.0671937424864
ACH-000444,0.0643911087321
ACH-000445,0.00331301290298
ACH-000448,0.19946528274300002
ACH-000450,0.061577591863
ACH-000452,0.0177349729363
ACH-000454,0.0146927198911
ACH-000458,0.09375874489700001
ACH-000459,-0.012088660722299999
ACH-000460,0.210350302707
ACH-000461,-0.122139294023
ACH-000463,0.169007564307
ACH-000464,-0.00970673910887
ACH-000466,0.122496352519
ACH-000467,0.0862140857811
ACH-000468,0.210702257965
ACH-000469,0.204542223932
ACH-000470,0.0470235270907
ACH-000471,0.256218812253
ACH-000472,0.176117526225
ACH-000473,-0.040043166430099995
ACH-000475,0.11220671684900001
ACH-000476,0.11804488160599999
ACH-000477,0.145219071005
ACH-000480,0.11121244343499999
ACH-000481,-0.0597481672421
ACH-000483,0.258075105673
ACH-000484,0.101359589879
ACH-000485,0.179723191437
ACH-000486,0.0810987349293
ACH-000487,0.118723779614
ACH-000488,-0.0484157046905
ACH-000490,0.11006583089000002
ACH-000491,-0.09964109390339998
ACH-000495,0.20679253757399998
ACH-000496,0.171733469391
ACH-000499,0.467311233263
ACH-000500,-0.027450549166
ACH-000502,0.15281484899800002
ACH-000503,-0.067226410266
ACH-000505,0.05705255675919999
ACH-000507,0.232166037995
ACH-000510,0.0531037377445
ACH-000511,0.208391146081
ACH-000512,0.125564227861
ACH-000516,0.10570710654
ACH-000517,0.08425923155510001
ACH-000518,0.07890636906989999
ACH-000520,0.12194805778699999
ACH-000521,0.017327300060599998
ACH-000522,0.194699209326
ACH-000524,-0.109781867083
ACH-000527,0.131633676832
ACH-000528,0.10796504477499999
ACH-000537,0.164508113586
ACH-000541,0.260451499623
ACH-000542,-0.0121201347783
ACH-000544,0.262053042417
ACH-000545,-0.0635962109691
ACH-000547,0.198719314586
ACH-000548,-0.021369945432500002
ACH-000549,0.158908265337
ACH-000550,-0.029198209458099998
ACH-000552,0.0570502569649
ACH-000556,0.0189434509865
ACH-000557,0.16076614809599998
ACH-000570,0.149591308087
ACH-000571,0.176975960765
ACH-000573,0.147990208926
ACH-000576,-0.0951806336621
ACH-000580,0.0605609247047
ACH-000584,0.138167378608
ACH-000585,0.246328917293
ACH-000588,0.07672405160080001
ACH-000589,0.141365312054
ACH-000591,0.154223370959
ACH-000593,0.0605325120334
ACH-000600,0.0181234587072
ACH-000601,0.134684697864
ACH-000604,0.313364843762
ACH-000605,-0.047302404971500005
ACH-000606,-0.0963548158175
ACH-000608,-0.0179662830895
ACH-000614,0.286600205068
ACH-000616,0.0314281302411
ACH-000618,0.057562483845
ACH-000619,0.202658357658
ACH-000620,0.329325433614
ACH-000621,0.10056495409800001
ACH-000622,0.217343252825
