,DST (667)
ACH-000198,-0.03694973511790001
ACH-000204,-0.098911299144
ACH-000206,-0.0612983211111
ACH-000207,0.17939403298300002
ACH-000211,0.142513839301
ACH-000215,0.0681685466149
ACH-000221,-0.000599347186357
ACH-000222,0.00114510384502
ACH-000223,-0.14610668202
ACH-000226,0.162246118851
ACH-000227,0.150564899988
ACH-000228,-0.16267765507999998
ACH-000231,0.00514482938201
ACH-000232,-0.028919041551799998
ACH-000233,0.0534606110209
ACH-000234,-0.0537178280622
ACH-000235,-0.148024694891
ACH-000237,-0.0792268931778
ACH-000238,-0.018297511236700002
ACH-000243,-0.10837307743899999
ACH-000244,0.024314787155400003
ACH-000246,0.0287741084959
ACH-000248,-0.11006410494300001
ACH-000250,-0.0835397939259
ACH-000251,0.09299645357999999
ACH-000253,-0.0350040343047
ACH-000255,-0.148991687379
ACH-000256,-0.030995277773000002
ACH-000257,-0.359401816896
ACH-000258,0.0573126843022
ACH-000259,-0.122121301007
ACH-000260,-0.0701763899993
ACH-000261,-0.07543228019069999
ACH-000262,-0.010056022825
ACH-000263,0.402591163847
ACH-000264,-0.0589137705288
ACH-000265,-0.212504161613
ACH-000266,-0.0752062060312
ACH-000272,-0.0990810235142
ACH-000273,0.0157919629306
ACH-000274,0.0502257845909
ACH-000277,0.12172848373400001
ACH-000278,-0.135224476548
ACH-000279,-0.027264367593400004
ACH-000280,-0.0270620044815
ACH-000281,-0.0615446882178
ACH-000288,-0.09743711537969998
ACH-000291,-0.116414728126
ACH-000293,-0.116936786894
ACH-000294,0.206358263483
ACH-000295,-0.187435229596
ACH-000296,0.0619182665333
ACH-000302,-0.136918230451
ACH-000304,0.0705350759602
ACH-000307,-0.18423064161
ACH-000308,0.0185556313189
ACH-000310,-0.17601321439800002
ACH-000311,0.029899455637900002
ACH-000312,-0.30083448783000005
ACH-000315,-0.231290895457
ACH-000316,-0.10855984829000002
ACH-000317,-0.114368163179
ACH-000318,-0.00191485739845
ACH-000319,-0.15621788873
ACH-000320,-0.252923547204
ACH-000322,-0.19193725676800003
ACH-000323,-0.0758409876045
ACH-000324,0.0355690996631
ACH-000329,-0.023268839162
ACH-000330,-0.20412508013099998
ACH-000331,-0.145192321691
ACH-000332,-0.0260656681987
ACH-000334,0.172401001392
ACH-000335,0.0684812723497
ACH-000336,-0.216175065565
ACH-000337,-0.129860172403
ACH-000339,-0.109528213035
ACH-000341,-0.00716668952105
ACH-000348,-0.110645762795
ACH-000350,0.20771348073600002
ACH-000352,-0.197237972522
ACH-000356,-0.224989786773
ACH-000361,0.14421052981
ACH-000362,-0.0617831468721
ACH-000363,0.15094736669199998
ACH-000364,0.0191169113289
ACH-000365,-0.061966044487500004
ACH-000366,-0.0364033294594
ACH-000368,-0.103804623465
ACH-000374,-0.11761850550999998
ACH-000375,-0.102053278016
ACH-000376,-0.0526694186651
ACH-000381,-0.0340932840578
ACH-000383,-0.13122803229
ACH-000387,-0.22193401927200002
ACH-000389,-0.0572766398458
ACH-000390,-0.154390206675
ACH-000393,-0.284786426735
ACH-000395,-0.135596875422
ACH-000397,-0.17482069427000002
ACH-000401,0.0301842665044
ACH-000402,0.391752782652
ACH-000403,0.280242068781
ACH-000404,-0.252253103802
ACH-000406,-0.0590015475164
ACH-000407,-0.139123987314
ACH-000408,0.09755840084239999
ACH-000410,-0.027144003763599996
ACH-000411,-0.359696862592
ACH-000414,-0.0307224775184
ACH-000415,-0.147813340576
ACH-000416,-0.036131943850699996
ACH-000420,0.096540817428
ACH-000421,-0.0605233884484
ACH-000424,0.07822324624850001
ACH-000425,-0.0995360557561
ACH-000426,-0.212689448691
ACH-000427,-0.0925623910607
ACH-000433,-0.09085915786450001
ACH-000436,-0.169888748896
ACH-000444,0.0583820050181
ACH-000445,-0.0038613534453299995
ACH-000448,-0.156503319257
ACH-000450,0.0248156274877
ACH-000452,-0.09671292948339999
ACH-000454,-0.283150377283
ACH-000458,-0.119482080653
ACH-000459,0.030227899252400003
ACH-000460,-0.0838700326504
ACH-000461,-0.21528950240800002
ACH-000463,0.0733334925913
ACH-000464,-0.120437051522
ACH-000466,-0.270732978612
ACH-000467,-0.238294213802
ACH-000468,0.019235217583599997
ACH-000469,-0.095842672936
ACH-000470,-0.2531501227
ACH-000471,-0.0422658030742
ACH-000472,-0.00473763717037
ACH-000473,-0.0270360557174
ACH-000475,0.0285410166415
ACH-000476,0.0440501696804
ACH-000477,-0.23233637344500002
ACH-000480,0.0010432183179099998
ACH-000481,-0.0725785867948
ACH-000483,0.0224165169826
ACH-000484,0.169305992464
ACH-000485,0.009709034602600001
ACH-000486,-0.0566928355742
ACH-000487,-0.13552211299699998
ACH-000488,0.0164670903033
ACH-000490,-0.156813861637
ACH-000491,-0.206410420526
ACH-000495,-0.138562273827
ACH-000496,-0.0627199427999
ACH-000499,0.0273246058208
ACH-000500,-0.499346991357
ACH-000502,-0.133704760613
ACH-000503,-0.171029888841
ACH-000505,0.0408374908712
ACH-000507,0.0916636597758
ACH-000510,0.059367361254500005
ACH-000511,-0.0188611805423
ACH-000512,0.10063502543500001
ACH-000516,0.0722173834438
ACH-000517,0.0367429566106
ACH-000518,0.16577658926799999
ACH-000520,-0.284304374064
ACH-000521,-0.244546233009
ACH-000522,-0.129437997823
ACH-000524,-0.0148077661693
ACH-000527,-0.0445283194378
ACH-000528,-0.104229818312
ACH-000537,-0.200141490803
ACH-000541,-0.134197312741
ACH-000542,-0.0296631601897
ACH-000544,-0.17158046232299998
ACH-000545,-0.0789315950365
ACH-000547,-0.345289546706
ACH-000548,-0.0154817950528
ACH-000549,-0.09095385274210001
ACH-000550,-0.142383165043
ACH-000552,0.122577602775
ACH-000556,-0.154080189091
ACH-000557,0.036485633599400005
ACH-000570,0.0239586875385
ACH-000571,-0.042814758118699996
ACH-000573,0.09673056446900001
ACH-000576,-0.12749900288899998
ACH-000580,-0.167618368111
ACH-000584,-0.015084486913499999
ACH-000585,-0.0189504439224
ACH-000588,0.191816303143
ACH-000589,-0.148840949873
ACH-000591,-0.230723285687
ACH-000593,0.0295591536055
ACH-000600,-0.196097148683
ACH-000601,-0.0239331009673
ACH-000604,-0.21496904337499997
ACH-000605,0.0767774953295
ACH-000606,-0.26358298437
ACH-000608,-0.0127561416332
ACH-000614,-0.09249505491639999
ACH-000616,-0.0740206003341
ACH-000618,-0.0860236781236
ACH-000619,-0.191273933036
ACH-000620,0.154107960272
ACH-000621,-0.09741916772939999
ACH-000622,0.0817348607433
ACH-000623,-0.0603744550043
ACH-000624,0.0357282788058
ACH-000627,0.117209932003
ACH-000630,-0.128952699853
ACH-000632,0.155461176003
ACH-000633,0.113799053071
ACH-000637,0.145467016684
ACH-000638,-0.288108823317
ACH-000646,0.0687694309079
ACH-000647,-0.139862046072
ACH-000648,0.07399902043319999
ACH-000649,-0.0907553512865
ACH-000651,-0.110077278995
ACH-000652,-0.173837566624
ACH-000653,-0.110770934284
ACH-000657,0.019326370388799998
ACH-000658,-0.054348812523699996
ACH-000661,-0.147961410005
ACH-000662,0.09911100195110001
ACH-000663,-0.0228532190027
ACH-000665,-0.222035758027
ACH-000671,-0.0874178827244
ACH-000673,-0.23715454902199998
ACH-000676,0.0569892266174
ACH-000677,0.09323020518750001
ACH-000681,-0.0235414518398
ACH-000682,-0.06352702711080001
ACH-000683,-0.120294680591
ACH-000684,-0.135875306349
ACH-000688,0.237344250645
ACH-000693,-0.0569951908999
ACH-000694,0.0008812551354830001
ACH-000695,0.0928321724029
ACH-000696,0.0332916342197
ACH-000697,0.0755017111392
ACH-000699,-0.0521292057635
ACH-000701,-0.279886697005
ACH-000706,-0.0421285866689
ACH-000711,-0.09509357546460001
ACH-000713,-0.184687251202
ACH-000714,-0.0897744616648
ACH-000718,-0.122993108678
ACH-000720,-0.0892561570939
ACH-000721,-0.153964870384
ACH-000724,0.222919053611
ACH-000725,-0.238500996809
ACH-000732,0.22166613748000003
ACH-000734,-0.0344796529155
ACH-000735,-0.118932332194
ACH-000736,-0.09741593899739999
ACH-000738,-0.0658685975318
ACH-000746,0.208943925725
ACH-000747,0.24240349036800002
ACH-000748,-0.135624427573
ACH-000753,-0.127762554508
ACH-000756,-0.015079106876
ACH-000757,-0.168589599926
ACH-000758,0.0703757192825
ACH-000760,0.177215046872
ACH-000763,0.21104397556600002
ACH-000764,-0.12310763465199999
ACH-000765,0.04849298099550001
ACH-000766,-0.192604286378
ACH-000767,-0.010944690098299998
ACH-000768,-0.07120292962239999
ACH-000769,-0.12886910821699998
ACH-000770,-0.030246751998400004
ACH-000771,0.0265407909712
ACH-000773,-0.0838330979158
ACH-000776,0.0694442049717
ACH-000777,-0.0186265120227
ACH-000778,-0.125827779901
ACH-000781,-0.0131999392403
ACH-000782,-0.09408882649280001
ACH-000783,-0.0363073302967
ACH-000784,-0.0511222978514
ACH-000785,-0.132380429525
ACH-000787,-0.0887435924995
ACH-000788,0.055032653423399996
ACH-000791,-0.136415196155
ACH-000792,0.0307342961233
ACH-000794,-0.00779517844392
ACH-000796,-0.0248325098665
ACH-000799,-0.0741175259832
ACH-000800,-0.211470796139
ACH-000802,-0.00819912267587
ACH-000804,-0.201826995729
ACH-000805,0.24972962016
ACH-000809,-0.07348686598569999
ACH-000810,-0.47652700668000003
ACH-000811,0.0169699198017
ACH-000817,0.0782929853136
ACH-000819,0.0719810623455
ACH-000820,-0.17082701365699998
ACH-000821,-0.12640172457999999
ACH-000822,-0.11332170756400001
ACH-000823,-0.0750274681582
ACH-000824,-0.0408516579394
ACH-000827,-0.125099977178
ACH-000829,0.034439252774699995
ACH-000831,0.0467747289669
ACH-000832,-0.100383486501
ACH-000833,0.393523358319
ACH-000834,-0.0075230183993
ACH-000835,0.0612894375621
ACH-000836,-0.0717695960265
ACH-000837,-0.193527191135
ACH-000838,-0.07491213953480001
ACH-000839,-0.040833844985800005
ACH-000840,-0.195305206877
ACH-000841,-0.171576980854
ACH-000843,-0.0389648353465
ACH-000846,0.041578901498
ACH-000847,0.0773393933113
ACH-000848,-0.08108427892810001
ACH-000849,0.17942826690299998
ACH-000851,-0.0674509906023
ACH-000855,0.101776534715
ACH-000856,0.125432619916
ACH-000858,-0.04245184587669999
ACH-000859,0.0741056622109
ACH-000861,-0.0286715166651
ACH-000862,-0.013181553694500001
ACH-000865,-0.050660247442
ACH-000866,-0.07703318709710001
ACH-000867,-0.12508212397500001
ACH-000869,-0.218824840849
ACH-000872,0.12453915995999999
ACH-000873,-0.246596064348
ACH-000876,-0.259981966576
ACH-000878,-0.24494643969500002
ACH-000880,0.238918708919
ACH-000881,-0.0418465659777
ACH-000882,-0.06426687357580001
ACH-000884,-0.0655248496536
ACH-000885,-0.09084815620999999
ACH-000887,-0.101400793884
ACH-000888,0.029945282750800002
ACH-000889,0.0124319248971
ACH-000890,0.17037427122200002
ACH-000896,0.165734948467
ACH-000898,-0.105932259811
ACH-000900,-0.12303856614700001
ACH-000901,-0.0481170784997
ACH-000905,-0.037828309054199996
ACH-000906,-0.018967652112900003
ACH-000907,-0.051738876699299996
ACH-000910,0.0160080684042
ACH-000911,-0.0634684699574
ACH-000912,-0.0745759861658
ACH-000913,-0.11481905900699999
ACH-000915,-0.182012648163
ACH-000916,0.275064968671
ACH-000917,-0.0479577307139
ACH-000921,0.0750054175289
ACH-000924,0.0460648408868
ACH-000926,-0.10233114928999999
ACH-000928,-0.0540351733044
ACH-000929,-0.23732711081900001
ACH-000932,-0.153358524908
ACH-000935,0.0037671853257600003
ACH-000936,-0.142832692443
ACH-000937,-0.052688491684800005
ACH-000938,-0.07739329078599999
ACH-000939,-0.15041087592900002
ACH-000941,-0.320488933696
ACH-000943,0.039976097955099994
ACH-000946,-0.150128949017
ACH-000947,-0.0480077185696
ACH-000948,-0.090501793528
ACH-000950,-0.166910121478
ACH-000953,0.17301667431899997
ACH-000957,-0.136670083195
ACH-000958,0.133999163203
ACH-000960,-0.0648526919448
ACH-000963,-0.049019206156699996
ACH-000968,0.075751673839
ACH-000969,0.146236303384
ACH-000973,-0.0401212132721
ACH-000974,-0.035753602467199996
ACH-000975,0.011393077158600001
ACH-000976,-0.0319095126805
ACH-000978,0.530204928141
ACH-000980,-0.00274554170344
ACH-000984,-0.0621412152964
ACH-000986,-0.0816794184485
ACH-000988,-0.106511128786
ACH-000993,-0.10955192329399999
ACH-000994,-0.239555998568
ACH-000996,-0.036676056917500005
ACH-001001,-0.0237511410133
ACH-001020,0.0875647645844
ACH-001028,-0.12007052127000001
ACH-001031,-0.0016281537219300002
ACH-001038,-0.133713461526
ACH-001048,-0.219003248503
ACH-001050,-0.318296134037
ACH-001053,-0.129157618167
ACH-001054,-0.198101616928
ACH-001061,-0.0987532295099
ACH-001067,-0.0862654218842
ACH-001075,-0.0891055568911
ACH-001096,0.0249727236772
ACH-001128,0.00920547626066
ACH-001134,-0.12172959068900001
ACH-001151,-0.0982284150995
ACH-001163,-0.184933499984
ACH-001164,-0.123969337382
ACH-001173,-0.14204474670999997
ACH-001183,-0.0113945880179
ACH-001184,-0.257121122074
ACH-001190,-0.103119637771
ACH-001192,-0.040688804803300005
ACH-001193,-0.0141182442436
ACH-001196,-0.118644713258
ACH-001197,-0.0561365867306
ACH-001205,-0.169340694697
ACH-001211,-0.0196944942039
ACH-001212,0.168606370422
ACH-001228,-0.12466182941
ACH-001232,-0.11292670423699999
ACH-001239,-0.0662064880883
ACH-001274,-0.132912213961
ACH-001275,-0.13981089487099999
ACH-001277,-0.0921058100512
ACH-001278,-0.05520843220430001
ACH-001280,0.042447814335699996
ACH-001283,0.0129407489922
ACH-001289,-0.167209900689
ACH-001295,-0.041618353589699994
ACH-001300,0.0434890181829
ACH-001301,-0.0885588475198
ACH-001302,0.15523988513
ACH-001303,-0.594411501561
ACH-001306,-0.145508926995
ACH-001318,-0.120817957956
ACH-001322,-0.21257473565499999
ACH-001328,-0.14127492218
ACH-001332,0.00396585975057
ACH-001333,0.0168961739017
ACH-001336,0.033390313357799996
ACH-001340,-0.17905427278299998
ACH-001346,-0.245919254894
ACH-001353,0.005061525422909999
ACH-001354,-0.134495749655
ACH-001367,-0.212670498199
ACH-001368,-0.20944185984799998
ACH-001374,-0.5822102136330001
ACH-001375,0.0262071480302
ACH-001377,0.0021721656953899997
ACH-001380,-0.07314020706289999
ACH-001391,-0.331587065611
ACH-001407,-0.113510307458
ACH-001408,0.0496410204698
ACH-001413,-0.253219180019
ACH-001430,-0.251529864155
ACH-001431,0.0612837620823
ACH-001450,-0.0414292893345
ACH-001496,-0.10135945150299999
ACH-001500,0.11942959468900001
ACH-001521,0.169472829366
ACH-001523,-0.0831847422721
ACH-001532,-0.0736836904496
ACH-001536,0.116795939595
ACH-001550,-0.035846653856800005
ACH-001552,-0.242268369165
ACH-001554,-0.0661008748209
ACH-001645,-0.0650785636854
ACH-001654,-0.035098045632300005
ACH-001715,-0.198404212293
ACH-001735,-0.0101068089432
ACH-001736,0.175942517858
ACH-001737,-0.0478201390052
ACH-001740,0.0249204795711
ACH-001745,-0.07305210593839999
ACH-001750,0.0073141631846999995
ACH-001765,-0.27473988566999996
ACH-001956,-0.11712952697000001
ACH-001957,-0.105546328125
