,PIP5K1C (23396)
ACH-000004,-0.12465294728399999
ACH-000007,0.206731435946
ACH-000009,0.19159173338
ACH-000011,0.127811657294
ACH-000012,-0.023193273303400003
ACH-000013,-0.020483613933
ACH-000014,0.140789126246
ACH-000015,0.0167095112526
ACH-000017,0.026787416001300003
ACH-000018,0.143549249287
ACH-000019,0.0221933833852
ACH-000021,0.0193552051285
ACH-000022,0.047184533569499996
ACH-000025,0.190426257965
ACH-000028,-0.0241709069484
ACH-000030,-0.012990927816399999
ACH-000035,0.00301797994313
ACH-000036,-0.057417976357500004
ACH-000037,0.14096873248800001
ACH-000039,-0.08858825152460001
ACH-000040,-0.026484332382099997
ACH-000041,-0.025211881301099998
ACH-000042,0.11602665828099999
ACH-000045,-0.0687110878394
ACH-000047,0.0101504011415
ACH-000052,0.028142451830799997
ACH-000053,-0.05648938633930001
ACH-000054,0.0240952317692
ACH-000055,-0.15691919898499998
ACH-000060,0.138167935833
ACH-000067,0.00343012918108
ACH-000070,-0.0251924291993
ACH-000075,0.138422895791
ACH-000078,-0.0158399725212
ACH-000082,0.0241757355773
ACH-000085,-0.267484946141
ACH-000086,0.0647865381226
ACH-000087,0.180743226978
ACH-000092,0.00982052690111
ACH-000095,-0.0241206241483
ACH-000097,0.0897797937383
ACH-000098,-0.11384459081599999
ACH-000099,0.0340631448813
ACH-000108,-0.057736032317399995
ACH-000113,0.015953508305799998
ACH-000115,-0.144620761122
ACH-000116,0.053097415820699996
ACH-000118,0.138766952704
ACH-000120,0.0249648332556
ACH-000123,0.0854902270782
ACH-000127,0.024500285160900002
ACH-000128,0.27976872596200003
ACH-000132,0.22475907564300002
ACH-000133,0.0267411527983
ACH-000137,-0.168573529694
ACH-000138,0.0152162672039
ACH-000142,-0.043620549786
ACH-000143,0.00347963789253
ACH-000146,-0.0779464931922
ACH-000148,0.0241231223723
ACH-000150,0.0255673063162
ACH-000152,-0.0478658721862
ACH-000153,0.295670598088
ACH-000159,0.148422593009
ACH-000160,0.08222197451839999
