,APITD1 (378708)
ACH-000163,-0.121599404456
ACH-000167,-0.433472002482
ACH-000168,-0.26657251031199997
ACH-000169,-0.20356618361099998
ACH-000178,-0.216677048295
ACH-000182,-0.020497795801299998
ACH-000183,-0.145780233858
ACH-000188,-0.475839237399
ACH-000189,-0.226963469908
ACH-000190,-0.226555731267
ACH-000198,-0.129757033667
ACH-000204,-0.182460800836
ACH-000206,-0.0963667679917
ACH-000207,-0.231665738587
ACH-000211,-0.31302485650899997
ACH-000215,-0.245957670134
ACH-000221,-0.118719978406
ACH-000222,-0.188960009708
ACH-000223,-0.24259984184500002
ACH-000226,-0.162303809835
ACH-000227,-0.5195034899409999
ACH-000228,-0.208280482287
ACH-000231,-0.422084025923
ACH-000232,-0.168587376426
ACH-000233,-0.1868583668
ACH-000234,-0.300959830573
ACH-000235,-0.133307757329
ACH-000237,-0.484647445104
ACH-000238,-0.39045731619
ACH-000243,-0.255254964225
ACH-000244,-0.254620301347
ACH-000246,-0.511921996687
ACH-000248,-0.18420962917800002
ACH-000250,-0.21834052628800002
ACH-000251,-0.04417508340890001
ACH-000253,-0.17220786324499998
ACH-000255,-0.40397702959
ACH-000256,-0.448498769991
ACH-000257,-0.5153411071289999
ACH-000258,-0.43340365657499996
ACH-000259,-0.496584487235
ACH-000260,-0.307659664104
ACH-000261,-0.201070734822
ACH-000262,-0.214596774542
ACH-000263,0.174044023389
ACH-000264,-0.17676240249400002
ACH-000265,-0.160461330622
ACH-000266,-0.09351658963739999
ACH-000272,-0.217200290604
ACH-000273,-0.22647109718400002
ACH-000274,-0.41812885633
ACH-000277,-0.335247842789
ACH-000278,-0.61155310835
ACH-000279,-0.217123880146
ACH-000280,-0.176146034664
ACH-000281,-0.199232194249
ACH-000288,-0.347159286031
ACH-000291,-0.224183141965
ACH-000293,-0.287137463094
ACH-000294,-0.132350374899
ACH-000295,-0.280615008933
ACH-000296,-0.621534288242
ACH-000302,-0.286018019178
ACH-000304,-0.432461271178
ACH-000307,-0.199406516673
ACH-000308,-0.174277685656
ACH-000310,-0.322967423544
ACH-000311,-0.256066804761
ACH-000312,-0.430041113145
ACH-000315,-0.12692550955999998
ACH-000316,-0.151414865587
ACH-000317,-0.190598202654
ACH-000318,-0.22308292851599998
ACH-000319,-0.34402232666
ACH-000320,-0.207645946833
ACH-000322,-0.154303597854
ACH-000323,-0.23609047575199998
ACH-000324,-0.23172057421599998
ACH-000329,-0.290338455749
ACH-000330,-0.122391836058
ACH-000331,-0.418295084423
ACH-000332,-0.201663100737
ACH-000334,0.088954564204
ACH-000335,-0.27827247127599997
ACH-000336,-0.0765663055975
ACH-000337,-0.295648494908
ACH-000339,-0.12193411356100001
ACH-000341,-0.607797484142
ACH-000348,-0.161762550441
ACH-000350,-0.263118218477
ACH-000352,-0.266466109054
ACH-000356,-0.318348777326
ACH-000361,-0.147085129606
ACH-000362,-0.08614161410690001
ACH-000363,-0.27334269393599997
ACH-000364,-0.677710006791
ACH-000365,-0.297701216612
ACH-000366,-0.365091998995
ACH-000368,-0.335289991945
ACH-000374,-0.192757725634
ACH-000375,-0.393673831176
ACH-000376,-0.24916605884100002
ACH-000381,-0.101283135431
ACH-000383,-0.0951359418997
ACH-000387,-0.116200318575
ACH-000389,-0.20475908182100003
ACH-000390,-0.10444155098999999
ACH-000393,-0.253427325228
ACH-000395,-0.104090208524
ACH-000397,-0.21008922564500002
ACH-000401,-0.119087866754
ACH-000402,-0.311917196923
ACH-000403,-0.250160959937
ACH-000404,-0.117681875603
ACH-000406,-0.100581707674
ACH-000407,-0.315438084145
ACH-000408,-0.342119805702
ACH-000410,-0.945035757706
ACH-000411,-0.10892593464500001
ACH-000414,-0.17495390796100002
ACH-000415,-0.339409450383
ACH-000416,-0.217540257421
ACH-000420,-0.24733621652399998
ACH-000421,-0.327123503563
ACH-000424,-0.217993952337
ACH-000425,-0.150953023329
ACH-000426,-0.111552889875
ACH-000427,-0.289763533706
ACH-000433,-0.140412280449
ACH-000436,-0.11901092504
ACH-000444,-0.0354544342716
ACH-000445,-0.42305273054399994
ACH-000448,-0.185260244377
ACH-000450,0.0036166612292600005
ACH-000452,-0.372160179444
ACH-000454,-0.350505114908
ACH-000458,-0.32369267848
ACH-000459,-0.09344763159819999
ACH-000460,-0.24390936918
ACH-000461,-0.24126781442499998
ACH-000463,-0.21363867590399999
ACH-000464,-0.06378170018040001
ACH-000466,-0.049466626195900004
ACH-000467,-0.25694382559900003
ACH-000468,-0.182227251809
ACH-000469,-0.20564522801100002
ACH-000470,-0.26216435031999996
ACH-000471,-0.18052232235
ACH-000472,-0.187058905198
ACH-000473,-0.0678522907349
ACH-000475,-0.190159196228
ACH-000476,-0.21460404790100002
ACH-000477,-0.22012556181499998
ACH-000480,-0.31035211724
ACH-000481,-0.0912721295551
ACH-000483,-0.312805482385
ACH-000484,-0.272575302507
ACH-000485,-0.162255715404
ACH-000486,-0.163002524096
ACH-000487,-0.293721352005
ACH-000488,-0.38144272835500004
ACH-000490,-0.241133306176
ACH-000491,-0.120588001549
ACH-000495,-0.452716141852
ACH-000496,-0.341915677678
ACH-000499,-0.201333291822
ACH-000500,-0.666799513184
ACH-000502,-0.27437781569499997
ACH-000503,-0.38214664501
ACH-000505,-0.251498704359
ACH-000507,-0.523965785438
ACH-000510,-0.22030197614500002
ACH-000511,-0.38234408131
ACH-000512,-0.31259696591499997
ACH-000516,-0.7892293409960001
ACH-000517,-0.19814097751600002
ACH-000518,-0.120610017934
ACH-000520,-0.29381562728300004
ACH-000521,-0.26067223337699996
ACH-000522,-0.227933151707
ACH-000524,-0.246836051525
ACH-000527,-0.283881394686
ACH-000528,-0.22753350799400002
ACH-000537,-0.132439607875
ACH-000541,-0.0238056845974
ACH-000542,-0.248315173398
ACH-000544,-0.241543064718
ACH-000545,-0.281475394701
ACH-000547,-0.24509218094300003
ACH-000548,-0.32971680348099996
ACH-000549,-0.102010671519
ACH-000550,-0.385670930132
ACH-000552,-0.18318594504900002
ACH-000556,-0.206763599431
ACH-000557,-0.273812734128
ACH-000570,-0.18043810217300002
ACH-000571,-0.110990659456
ACH-000573,-0.377376566814
ACH-000576,-0.167101351477
ACH-000580,-0.187561573246
ACH-000584,-0.202249769252
ACH-000585,-0.33597727002800004
ACH-000588,-0.09901788934530001
ACH-000589,-0.23449951432399999
ACH-000591,-0.22030350852699998
ACH-000593,-0.28990283112
ACH-000600,-0.326670360871
ACH-000601,-0.251049244075
ACH-000604,-0.40810161055699995
ACH-000605,-0.0883507086263
ACH-000606,-0.281786427569
ACH-000608,-0.305008027529
ACH-000614,-0.15796972297800002
ACH-000616,-0.451381231538
ACH-000618,-0.301175954332
ACH-000619,-0.36553843806599995
ACH-000620,-0.22705053156500002
ACH-000621,-0.350902472401
ACH-000622,-0.26408084611
ACH-000623,-0.128354650938
ACH-000624,-0.287118830346
ACH-000627,-0.370782353316
ACH-000630,-0.335360793815
ACH-000632,-0.289958786706
ACH-000633,-0.48446039558
ACH-000637,-0.27931353213000004
ACH-000638,-0.386634757886
ACH-000646,-0.441412548441
ACH-000647,-0.239548807005
ACH-000648,-0.0998889761719
ACH-000649,-0.157264223653
ACH-000651,-0.23626782404
ACH-000652,-0.18588480719099998
ACH-000653,-0.184873045616
ACH-000657,-0.305851121716
ACH-000658,-0.057387431234300006
ACH-000661,-0.2144768232
ACH-000662,-0.19914170839099998
ACH-000663,-0.207449750268
ACH-000665,-0.17637175675099998
ACH-000671,-0.278799608547
ACH-000673,-0.269119116963
ACH-000676,-0.24153109113200003
ACH-000677,-0.12609657781300002
ACH-000681,-0.187466473778
ACH-000682,-0.311401324446
ACH-000683,-0.364318016079
ACH-000684,-0.38155698511299996
ACH-000688,-0.184033560194
ACH-000693,-0.295986653752
ACH-000694,-0.369965293599
ACH-000695,-0.218532805422
ACH-000696,-0.328236274358
ACH-000697,-0.0951537834913
ACH-000699,-0.47614786537799997
ACH-000701,-0.20677339127500002
ACH-000706,-0.14056100394
ACH-000711,-0.35627881419600005
ACH-000713,-0.3001353878
ACH-000714,-0.21522876939399999
ACH-000718,-0.38709077389200003
ACH-000720,-0.292261939556
ACH-000721,-0.35911203787699997
ACH-000724,0.00943386879238
ACH-000725,-0.254031812133
ACH-000732,-0.40591623339199995
ACH-000734,-0.196470137394
ACH-000735,-0.44828495474
ACH-000736,-0.23635058970800002
ACH-000738,-0.203883936629
ACH-000746,-0.14168336522
ACH-000747,-0.134190458796
ACH-000748,-0.269763955957
ACH-000753,-0.29047232422499997
ACH-000756,-0.43665024898500004
ACH-000757,-0.12499293408399999
ACH-000758,-0.34208451452
ACH-000760,-0.351650880067
ACH-000763,-0.149142406789
ACH-000764,-0.264728874219
ACH-000765,-0.26495880519000004
ACH-000766,-0.338025969092
ACH-000767,-0.212803257747
ACH-000768,-0.222812698736
ACH-000769,-0.284782463516
ACH-000770,-0.277568164644
ACH-000771,-0.31155481989
ACH-000773,-0.25604492026000003
ACH-000776,-0.354354935831
ACH-000777,-0.15549750567600001
ACH-000778,0.05229224439019999
ACH-000781,-0.133300240481
ACH-000782,-0.277970441679
ACH-000783,-0.303764828747
ACH-000784,-0.283816263505
ACH-000785,-0.34613204962800004
ACH-000787,-0.165341418947
ACH-000788,-0.213165172539
ACH-000791,-0.306502308705
ACH-000792,-0.25837212288899997
ACH-000794,-0.39407688163500004
ACH-000796,-0.317598620612
ACH-000799,-0.25379939899799997
ACH-000800,-0.52012440972
ACH-000802,-0.309236139901
ACH-000804,-0.178560818903
ACH-000805,-0.173398064278
ACH-000809,-0.12468151318199999
ACH-000810,-0.412246242432
ACH-000811,-0.256973329134
ACH-000817,-0.320429610689
ACH-000819,-0.11201253082800001
ACH-000820,-0.44747032792900004
ACH-000821,-0.051765774253
ACH-000822,-0.19406855780299997
ACH-000823,-0.24560844078000002
ACH-000824,-0.431716670643
ACH-000827,-0.17227242250100003
ACH-000829,-0.141965671738
ACH-000831,-0.172621982527
ACH-000832,-0.162513550935
ACH-000833,-0.507797701986
ACH-000834,-0.24412925553599998
ACH-000835,-0.156702022651
ACH-000836,-0.578254916448
ACH-000837,-0.151991583069
ACH-000838,-0.277171960775
ACH-000839,-0.323438316141
ACH-000840,-0.23366635337699998
ACH-000841,-0.20716871506999998
ACH-000843,-0.304862458116
ACH-000846,-0.24626446193100002
ACH-000847,-0.18407912748799998
ACH-000848,-0.18420672548300002
ACH-000849,-0.36267154210999997
ACH-000851,-0.196526552875
ACH-000855,-0.18778794300299997
ACH-000856,-0.29245052904
ACH-000858,-0.213037185153
ACH-000859,-0.335978123192
ACH-000861,-0.140472592836
ACH-000862,-0.0567037003548
ACH-000865,-0.160202378296
ACH-000866,-0.211639547383
ACH-000867,-0.170463502457
ACH-000869,-0.07195427772350001
ACH-000872,-0.135881693688
ACH-000873,-0.40865763311700004
ACH-000876,-0.123494722387
ACH-000878,-0.09222531151119999
ACH-000880,-0.15346846072999998
ACH-000881,-0.10857706239600001
ACH-000882,-0.269448033712
ACH-000884,-0.33633175993299996
ACH-000885,-0.28807807357299997
ACH-000887,-0.297818292636
ACH-000888,-0.12330636527200001
ACH-000889,-0.159480206149
ACH-000890,-0.0513939498093
ACH-000896,-0.286700159597
ACH-000898,-0.208353433202
ACH-000900,-0.35925556894
ACH-000901,-0.235502990607
ACH-000905,-0.329482540323
ACH-000906,-0.158744040222
ACH-000907,-0.441448561189
ACH-000910,-0.231861192864
ACH-000911,-0.370050573592
ACH-000912,-0.290143151752
ACH-000913,-0.300595212866
ACH-000915,-0.148839466422
ACH-000916,-0.251046902566
ACH-000917,-0.09153750457189999
ACH-000921,-0.340594161024
ACH-000924,-0.190802581055
ACH-000926,-0.33006031790199997
ACH-000928,-0.39595931222099995
ACH-000929,-0.617505920967
ACH-000932,-0.17534660625100001
ACH-000935,-0.375922502554
ACH-000936,-0.268560611312
ACH-000937,-0.592388437968
ACH-000938,-0.09361341033639999
ACH-000939,-0.40177258436200003
ACH-000941,-0.0672316208589
ACH-000943,-0.176975427774
ACH-000946,-0.348273724587
ACH-000947,-0.415467810463
ACH-000948,-0.34080576945299995
ACH-000950,-0.374112861903
ACH-000953,-0.216256966682
ACH-000957,-0.198184579144
ACH-000958,-0.20724901644699997
ACH-000960,-0.106199650254
ACH-000963,0.012468098347700001
ACH-000968,-0.2677385752
ACH-000969,-0.037348145628800004
ACH-000973,-0.173256649265
ACH-000974,-0.346235271372
ACH-000975,-0.398531041607
ACH-000976,-0.300924011291
ACH-000978,-0.556773240445
ACH-000980,-0.09646636893840001
ACH-000984,-0.35787420842100004
ACH-000986,-0.218177069991
ACH-000988,-0.149626081908
ACH-000993,-0.5251695461079999
ACH-000994,-0.138083880779
ACH-000996,-0.37021300467
ACH-001001,-0.305859661277
ACH-001020,-0.229773420491
ACH-001028,-0.136542988781
ACH-001031,-0.210916534632
ACH-001038,-0.346287678179
ACH-001048,-0.255737428785
ACH-001050,-0.1314902356
ACH-001053,-0.391386325352
ACH-001054,-0.24388635803599998
ACH-001061,-0.146798068391
ACH-001067,-0.368242953028
ACH-001075,-0.152559278444
ACH-001096,-0.376423486004
ACH-001128,-0.29005486794
ACH-001134,-0.43430475014200004
ACH-001151,-0.183046733105
ACH-001163,-0.195020163264
ACH-001164,-0.295094281345
ACH-001173,-0.223485791188
ACH-001183,0.0076592745843999995
ACH-001184,-0.28273283678800004
ACH-001190,-0.08465605039389999
ACH-001192,-0.164230285142
ACH-001193,-0.33614714175
ACH-001196,-0.750944425769
ACH-001197,-0.168268219884
ACH-001205,-0.33183688606999995
ACH-001211,-0.354201303581
ACH-001212,-0.392050926812
ACH-001228,-0.590201107885
ACH-001232,-0.163635796275
ACH-001239,-0.24615176033000002
ACH-001274,-0.0664699849929
ACH-001275,-0.253125504399
ACH-001277,-0.21729457603500002
ACH-001278,-0.192376387658
ACH-001280,-0.443247986594
ACH-001283,-0.118847164112
ACH-001289,-0.22291405948399998
ACH-001295,-0.395632476609
ACH-001300,-0.300086268418
ACH-001301,-0.247624631994
ACH-001302,-0.060486418497900006
ACH-001303,-0.0251932559131
ACH-001306,-0.35955463947599997
ACH-001318,-0.236937134673
ACH-001322,-0.2742152974
ACH-001328,-0.445421512778
ACH-001332,-0.498274218736
ACH-001333,-0.209408583764
ACH-001336,-0.48335803493199997
ACH-001340,-0.2121694706
ACH-001346,-0.240361931542
ACH-001353,-0.266855993376
ACH-001354,-0.44738895472199997
ACH-001367,-0.520678452478
ACH-001368,-0.150383010699
ACH-001374,-0.18800451747400002
ACH-001375,-0.247676733226
ACH-001377,-0.26048720029
ACH-001380,-0.30519093879000003
ACH-001391,0.0311084453817
ACH-001407,-0.19160729663400003
ACH-001408,-0.5592939951739999
ACH-001413,-0.18657378625999999
ACH-001430,-0.348826738322
ACH-001431,-0.17431105848200001
ACH-001450,-0.110813465018
ACH-001496,-0.22092872388700002
ACH-001500,-0.25013059732
ACH-001521,-0.41876237623
ACH-001523,-0.39112092975100005
ACH-001532,-0.46458396923100004
ACH-001536,-0.28497882013099995
ACH-001550,-0.303618194289
ACH-001552,-0.0419800938307
ACH-001554,-0.252067709118
ACH-001645,-0.21223213592999998
ACH-001654,-0.196301961233
ACH-001715,-0.3129283736
ACH-001735,-0.181745819602
ACH-001736,-0.342156031167
ACH-001737,-0.08389402115839999
ACH-001740,-0.6770116203309999
ACH-001745,-0.633692157668
ACH-001750,-0.373252548305
ACH-001765,-0.704801554567
ACH-001956,-0.35583562376500005
ACH-001957,-0.197266964516
