,ALDH2 (217)
ACH-000004,-0.215585969696
ACH-000007,-0.34827469168700004
ACH-000009,0.0727669817007
ACH-000011,0.00426155435392
ACH-000012,-0.0779727425262
ACH-000013,-0.0491568265385
ACH-000014,0.00448278431757
ACH-000015,-0.043919848303
ACH-000017,-0.0161743225462
ACH-000018,-0.0286136508512
ACH-000019,-0.108282946542
ACH-000021,-0.18774047699700003
ACH-000022,0.043573319319
ACH-000025,-0.157051404034
ACH-000028,0.059228697529
ACH-000030,-0.0167464541674
ACH-000035,-0.0912646746839
ACH-000036,-0.0874422205326
ACH-000037,-0.0560565816438
ACH-000039,-0.161899031931
ACH-000040,-0.07710472241750001
ACH-000041,-0.183742413492
ACH-000042,-0.130038270672
ACH-000045,-0.23892027644400002
ACH-000047,-0.122571850598
ACH-000052,0.014778610097100001
ACH-000053,-0.04876205602
ACH-000054,-0.060885884718
ACH-000055,-0.106030716865
ACH-000060,0.021058362377299997
ACH-000067,-0.153166633716
ACH-000070,-0.0936648994035
ACH-000075,0.0170758273765
ACH-000078,-0.160868414848
ACH-000082,-0.132456272012
ACH-000085,0.061816704381999994
ACH-000086,-0.0366284379309
ACH-000087,-0.152538946147
ACH-000092,-0.0945208566034
ACH-000095,-0.09659729916719999
ACH-000097,-0.10746177014000001
ACH-000098,-0.0647069252188
ACH-000099,-0.00535112694322
ACH-000108,0.125051625463
ACH-000113,-0.17181716543699999
ACH-000115,0.0519560542284
ACH-000116,-0.108282488518
ACH-000118,-0.101987087962
ACH-000120,-0.03762061634469999
ACH-000123,-0.195290823047
ACH-000127,-0.0750734603247
ACH-000128,-0.0225016144062
ACH-000132,0.0688270331273
ACH-000133,-0.125359756503
ACH-000137,0.022999634575799996
ACH-000138,0.042497848675800004
ACH-000142,-0.300251652963
ACH-000143,-0.09285675310380001
ACH-000146,-0.07671905587939999
ACH-000148,0.05200716546109999
ACH-000150,-0.21765707470100001
ACH-000152,-0.18207710965799997
ACH-000153,0.11177874346200001
ACH-000159,-0.014422611232000001
ACH-000160,0.388348090957
ACH-000163,-0.0365549102444
ACH-000167,0.362917537715
ACH-000168,-0.169018244096
ACH-000169,-0.106609497265
ACH-000178,-0.133786518387
ACH-000182,-0.108060557781
ACH-000183,-0.21400458148899998
ACH-000188,-0.060737572661300004
ACH-000189,-0.16618581142
ACH-000190,0.304466119231
ACH-000198,-0.267226844299
ACH-000204,-0.189609413899
ACH-000206,0.10282992581599999
ACH-000207,0.12622970794299998
ACH-000211,-0.124631770206
ACH-000215,-0.055187752022699994
ACH-000221,0.044215081193900004
ACH-000222,0.100697038568
ACH-000223,-0.09425354643339999
ACH-000226,-0.0925839389438
ACH-000227,-0.266784066333
ACH-000228,-0.08137982435310001
ACH-000231,-0.18429104945900002
ACH-000232,-0.120200387757
ACH-000233,-0.141423340565
ACH-000234,0.0524056736869
ACH-000235,-0.09763782499939999
ACH-000237,-0.0598965954108
ACH-000238,-0.035519359308899996
ACH-000243,0.0654397711336
ACH-000244,-0.189652912924
ACH-000246,-0.0088157762019
ACH-000248,0.07491576117380001
ACH-000250,-0.127514680425
ACH-000251,-0.0446214974368
ACH-000253,-0.055797715662199994
ACH-000255,-0.03475743658330001
ACH-000256,-0.103880723764
ACH-000257,0.1849418286
ACH-000258,-0.466668633998
ACH-000259,0.0153817818751
ACH-000260,-0.0558209675523
ACH-000261,-0.0642547811036
ACH-000262,0.0407040246392
ACH-000263,0.17408969299899998
ACH-000264,-0.056224210973399996
ACH-000265,-0.0223685830021
ACH-000266,-0.037572043114999995
ACH-000272,-0.022850327099099996
ACH-000273,-0.162751640423
ACH-000274,-0.0834890746319
ACH-000277,0.240204038622
ACH-000278,-0.0340392566183
ACH-000279,0.0683464159337
ACH-000280,0.046055937828099996
ACH-000281,-0.335093378287
ACH-000288,-0.0145055284987
ACH-000291,0.0722546732527
ACH-000293,0.029140604554
ACH-000294,-0.07794698867989999
ACH-000295,-0.076838454488
ACH-000296,0.060469591684499994
ACH-000302,-0.09245380341210001
ACH-000304,-0.08468651765639999
ACH-000307,-0.00616657877165
ACH-000308,-0.10465152680400001
ACH-000310,-0.195328704636
ACH-000311,-0.008101584542609999
ACH-000312,-0.0477460411359
ACH-000315,-0.028473851406200002
ACH-000316,-0.21405748769299998
ACH-000317,-0.0145359319389
ACH-000318,-0.22507385826600002
ACH-000319,0.047537643948
ACH-000320,0.0167644217992
ACH-000322,-0.108277587859
ACH-000323,-0.0680219531913
ACH-000324,-0.10471881181800001
ACH-000329,-0.15473363986400002
ACH-000330,-0.205802772091
ACH-000331,-0.115755858704
ACH-000332,-0.0936627469558
ACH-000334,0.022480560786599997
ACH-000335,-0.050841710457699994
ACH-000336,0.06067499260150001
ACH-000337,-0.333780340932
ACH-000339,0.00934093346034
ACH-000341,-0.218197045489
ACH-000348,-0.20743753145399998
ACH-000350,-0.261165962966
ACH-000352,-0.157607965154
ACH-000356,-0.0336872052042
ACH-000361,-0.06588951160369999
ACH-000362,-0.033829816478
ACH-000363,-0.145950999921
ACH-000364,-0.137596870811
ACH-000365,-0.08253903453719999
ACH-000366,-0.170565065339
ACH-000368,-0.242852274336
ACH-000374,-0.14256090117200002
ACH-000375,-0.111745804177
ACH-000376,-0.00368139206015
ACH-000381,-0.012015441186500001
ACH-000383,-0.0490882849266
ACH-000387,-0.0355584788278
ACH-000389,-0.09719597780089999
ACH-000390,-0.07316783522
ACH-000393,-0.024439544696299997
ACH-000395,0.09266915486169999
ACH-000397,0.0872839988864
ACH-000401,-0.27262099535
ACH-000402,-0.30361728306999997
ACH-000403,-0.0787880080323
ACH-000404,-0.297738201112
ACH-000406,0.012420599518
ACH-000407,-0.06927600808710001
ACH-000408,-0.312995557044
ACH-000410,-0.0126107266899
ACH-000411,-0.104642530354
ACH-000414,0.021500687430599998
ACH-000415,-0.0531462930038
ACH-000416,-0.101370706156
ACH-000420,0.103454433929
ACH-000421,-0.10829950116499999
ACH-000424,-0.26356913136
ACH-000425,0.0640093634234
ACH-000426,-0.141197929441
ACH-000427,-0.41166176401
ACH-000433,0.02616877977
ACH-000436,-0.166451348349
ACH-000444,-0.008552848914609999
ACH-000445,0.0749036035641
ACH-000448,-0.14505481038100002
ACH-000450,0.0547914862021
ACH-000452,-0.09242039381619999
ACH-000454,-0.00893264245601
ACH-000458,-0.0239463691868
ACH-000459,0.103137677719
ACH-000460,0.0213411301452
ACH-000461,0.0357717445379
ACH-000463,0.0992630774968
ACH-000464,-0.150059842917
ACH-000466,-0.208409572328
ACH-000467,-0.0674552403028
ACH-000468,-0.139956750251
ACH-000469,-0.0633454028506
ACH-000470,-0.054659681537100005
ACH-000471,0.144497365399
ACH-000472,-0.0590828755788
ACH-000473,-0.128330242256
ACH-000475,-0.0743829950188
ACH-000476,-0.153692688123
ACH-000477,0.0616637913753
ACH-000480,-0.08944616689750001
ACH-000481,-0.053646582781499995
ACH-000483,-0.12769585625399998
ACH-000484,-0.14751900496
ACH-000485,-0.21092809429099998
ACH-000486,-0.276421292529
ACH-000487,-0.15480334428099998
ACH-000488,-0.177265529817
ACH-000490,-0.20786129938700001
ACH-000491,-0.20443844741599998
ACH-000495,0.0023019056926499998
ACH-000496,-0.00524798302428
ACH-000499,-0.09365793964539999
ACH-000500,-0.27549219176399997
ACH-000502,0.013789334691600002
ACH-000503,-0.276196158943
ACH-000505,-0.16691839669199998
ACH-000507,-0.113255795023
ACH-000510,0.00138052314499
ACH-000511,-0.014091807423399999
ACH-000512,-0.0415301755692
ACH-000516,-0.21446368312300002
ACH-000517,-0.038632797371
ACH-000518,-0.0928442727173
ACH-000520,-0.0602544791084
ACH-000521,0.10999489812100001
ACH-000522,0.011076962716700002
ACH-000524,-0.12599389594000002
ACH-000527,-0.059009933430900004
ACH-000528,-0.0861275362923
ACH-000537,-0.241316587896
ACH-000541,-0.279346677945
ACH-000542,0.038894770121599996
ACH-000544,-0.11393492621500001
ACH-000545,0.014555830903
ACH-000547,-0.195487227515
ACH-000548,-0.225778070506
ACH-000549,-0.062414001097
ACH-000550,-0.0638535319073
ACH-000552,-0.0834331292149
ACH-000556,-0.08444807356839999
ACH-000557,-0.103480390721
ACH-000570,0.0361471796344
ACH-000571,-0.0803916475508
ACH-000573,0.145243738895
ACH-000576,-0.19740676423599998
ACH-000580,-0.0662295322091
ACH-000584,-0.0224333283033
ACH-000585,-0.110647648059
ACH-000588,0.16210852263
ACH-000589,0.0058694696305100005
ACH-000591,-0.039047486885599995
ACH-000593,-0.0932196953665
ACH-000600,-0.17263452243799998
ACH-000601,-0.035906282686400004
ACH-000604,0.33411453316399997
ACH-000605,-0.20389324605599998
ACH-000606,-0.119888545374
ACH-000608,-0.0766179397755
ACH-000614,0.0634249887247
ACH-000616,0.103731215734
ACH-000618,-0.063914797282
ACH-000619,-0.0479965190496
ACH-000620,-0.08093654343189999
ACH-000621,-0.148514607307
ACH-000622,-0.0346778864388
ACH-000623,-0.14251131885999999
ACH-000624,-0.04502307614849999
ACH-000627,-0.133863360413
ACH-000630,-0.037048431060999996
ACH-000632,-0.0911977835672
ACH-000633,0.038567164688
ACH-000637,-0.148129681029
ACH-000638,-0.0685661109347
ACH-000646,-0.0207294030397
ACH-000647,-0.049796298701999996
ACH-000648,0.00195291202216
ACH-000649,-0.043521868761400004
ACH-000651,-0.0920367031177
ACH-000652,-0.142307436896
ACH-000653,-0.103618805596
ACH-000657,-0.0276642432431
ACH-000658,0.0118031046746
ACH-000661,0.158862632385
ACH-000662,-0.16990200353
ACH-000663,-0.0126686714235
ACH-000665,-0.0437759972944
ACH-000671,-0.052379194590999996
ACH-000673,-0.0160894456734
ACH-000676,-0.186597522994
ACH-000677,0.07959869117710001
ACH-000681,-0.0586568479374
ACH-000682,-0.274321199896
ACH-000683,0.0555995562538
ACH-000684,-0.11759605676899999
ACH-000688,-0.0514318647165
ACH-000693,-0.25984009811500003
ACH-000694,0.01244356666
ACH-000695,-0.11374848973
ACH-000696,-0.040186153981400005
ACH-000697,-0.0433607173994
ACH-000699,-0.125614975715
ACH-000701,-0.0708020171905
ACH-000706,-0.08948396967620001
ACH-000711,-0.095903458914
ACH-000713,0.0849730806316
ACH-000714,-0.206683440876
ACH-000718,-0.216867120134
ACH-000720,0.022492058202499998
ACH-000721,-0.0988493337305
ACH-000724,-0.013025958452299998
ACH-000725,0.243469505936
ACH-000732,-0.197964767333
ACH-000734,-0.22571877763599998
ACH-000735,-0.0203783097381
ACH-000736,-0.024141734416
ACH-000738,-0.17263770511
ACH-000746,-0.20161187489799998
ACH-000747,-0.168784088281
ACH-000748,-0.177100038993
ACH-000753,-0.151688048172
ACH-000756,0.0458694126535
ACH-000757,-0.09623875331589998
ACH-000758,-0.126057070072
ACH-000760,-0.114986030852
ACH-000763,-0.0668979283714
ACH-000764,-0.306177029014
ACH-000765,-0.045674083243699995
ACH-000766,-0.114949885559
ACH-000767,-0.164474703673
ACH-000768,-0.0404722740512
ACH-000769,-0.0946837321791
ACH-000770,-0.0931489658784
ACH-000771,-0.09594769818110001
ACH-000773,-0.0154795263223
ACH-000776,-0.0830681863859
ACH-000777,-0.100756204676
ACH-000778,0.028378376324
ACH-000781,-0.061416150769499994
ACH-000782,-0.141499907613
ACH-000783,-0.013067192934299999
ACH-000784,-0.157759282561
ACH-000785,-0.113514587299
ACH-000787,-0.061654286892099994
ACH-000788,-0.0439620768492
ACH-000791,0.0241519211749
ACH-000792,-0.0323617898502
ACH-000794,-0.153522582719
ACH-000796,-0.049183745860599995
ACH-000799,-0.202173193314
ACH-000800,-0.173232616238
ACH-000802,0.022801401461900003
ACH-000804,-0.08914254402960001
ACH-000805,-0.240739445042
ACH-000809,0.040638831489300004
ACH-000810,-0.478054255821
ACH-000811,-0.120862069112
ACH-000817,-0.352564112867
ACH-000819,-0.0945962801201
ACH-000820,0.37057934512400004
ACH-000821,-0.08481939729520001
ACH-000822,-0.16970514809999998
ACH-000823,-0.135811232171
ACH-000824,-0.04876008054830001
ACH-000827,-0.0137145169874
ACH-000829,-0.329920298952
