,MCM7 (4176)
ACH-000004,-1.5028817498299998
ACH-000007,-1.5549764804700001
ACH-000009,-1.3482985773299998
ACH-000011,-1.31263652075
ACH-000012,-1.34700274469
ACH-000013,-1.51829279044
ACH-000014,-1.39675285762
ACH-000015,-1.35958874276
ACH-000017,-1.02657231604
ACH-000018,-1.4135695516
ACH-000019,-1.85122204893
ACH-000021,-1.47936762247
ACH-000022,-1.4646958230200002
ACH-000025,-1.60425258278
ACH-000028,-1.22337278953
ACH-000030,-1.18616636984
ACH-000035,-1.42081256595
ACH-000036,-0.966572326885
ACH-000037,-2.0694579926700003
ACH-000039,-1.40643176812
ACH-000040,-1.5919028641100001
ACH-000041,-1.5805503293799998
ACH-000042,-1.39418669863
ACH-000045,-1.62438728456
ACH-000047,-1.55691087693
ACH-000052,-1.5182099863499998
ACH-000053,-1.30058415082
ACH-000054,-1.4929647849
ACH-000055,-1.4958294427399998
ACH-000060,-1.24651552126
ACH-000067,-1.55469284623
ACH-000070,-1.44624183122
ACH-000075,-0.964437002465
ACH-000078,-1.61732004241
ACH-000082,-1.37253948046
ACH-000085,-1.3813466203600002
ACH-000086,-1.50790429961
ACH-000087,-1.2476799282
ACH-000092,-1.4554547599399998
ACH-000095,-1.70231950541
ACH-000097,-1.52637574818
ACH-000098,-1.5067678589200002
ACH-000099,-1.51590876894
ACH-000108,-1.40722452342
ACH-000113,-1.55112048431
ACH-000115,-1.5974231926499998
ACH-000116,-1.6002270751199998
ACH-000118,-1.1915096350299998
ACH-000120,-1.4342316019299999
ACH-000123,-1.3886069998500001
ACH-000127,-1.66887784825
ACH-000128,-1.61976250234
ACH-000132,-1.54212833687
ACH-000133,-1.46778857241
ACH-000137,-1.56330061838
ACH-000138,-1.40224531875
ACH-000142,-1.40847198212
ACH-000143,-1.5088044407700003
ACH-000146,-1.60236038611
ACH-000148,-1.47057837356
ACH-000150,-1.36151128526
ACH-000152,-1.5005458803100002
ACH-000153,-1.9520208251299997
ACH-000159,-1.4188826871
ACH-000160,-1.57182610436
ACH-000163,-1.54853876776
ACH-000167,-1.9465470275999999
ACH-000168,-1.21532382631
ACH-000169,-1.5482066811700002
ACH-000178,-1.40014296842
ACH-000182,-1.34061319744
ACH-000183,-1.39239625039
ACH-000188,-1.37417764859
ACH-000189,-1.15267221305
ACH-000190,-1.40386050907
ACH-000198,-1.5007392050100001
ACH-000204,-1.54523385909
ACH-000206,-1.5447686087299999
ACH-000207,-1.38368998305
ACH-000211,-1.33809367537
ACH-000215,-1.2486464138200002
ACH-000221,-1.54570411956
ACH-000222,-1.3470639741
ACH-000223,-1.26326206773
ACH-000226,-1.4202982437
ACH-000227,-1.6131346620500002
ACH-000228,-1.62785413713
ACH-000231,-1.44576436123
ACH-000232,-1.37745873699
ACH-000233,-1.35253923711
ACH-000234,-1.51727569463
ACH-000235,-1.3562539657
ACH-000237,-1.58408601863
ACH-000238,-1.14601022866
ACH-000243,-1.34808385093
ACH-000244,-1.1844965874299997
ACH-000246,-1.43527694982
ACH-000248,-1.29157507282
ACH-000250,-1.2961256214599999
ACH-000251,-1.17515368326
ACH-000253,-1.4205247678
ACH-000255,-1.42678023417
ACH-000256,-1.4051773518900001
ACH-000257,-1.33212257625
ACH-000258,-1.20089561184
ACH-000259,-1.40379257253
ACH-000260,-1.3337900861
ACH-000261,-1.62949067686
ACH-000262,-1.50969885472
ACH-000263,-1.6336442598899998
ACH-000264,-1.3885262805200003
ACH-000265,-1.3505002539
ACH-000266,-1.11776142083
ACH-000272,-1.53564377264
ACH-000273,-1.56411745931
ACH-000274,-1.4912449456799999
ACH-000277,-1.4816243944
ACH-000278,-1.23524260643
ACH-000279,-1.32206409082
ACH-000280,-1.4202741493000002
ACH-000281,-1.4637643219499998
ACH-000288,-1.52182626385
ACH-000291,-1.16118532956
ACH-000293,-1.4430455755899998
ACH-000294,-1.2433425252099999
ACH-000295,-1.8586430285099997
ACH-000296,-1.57307808859
ACH-000302,-1.8819675452900002
ACH-000304,-1.37658310779
ACH-000307,-1.4101904805599998
ACH-000308,-1.53099438106
ACH-000310,-1.68170587757
ACH-000311,-1.05953483486
ACH-000312,-1.4792300935799998
ACH-000315,-1.68523737134
ACH-000316,-1.53053632427
ACH-000317,-1.35273353068
ACH-000318,-1.4891023644299999
ACH-000319,-1.5348285932499999
ACH-000320,-1.5062029593700001
ACH-000322,-1.60487462538
ACH-000323,-1.47420106107
ACH-000324,-1.49710237389
ACH-000329,-1.3253310962
ACH-000330,-1.64320809773
ACH-000331,-1.35231203053
ACH-000332,-1.3794111751
ACH-000334,-1.3653594587600002
ACH-000335,-1.46511334747
ACH-000336,-1.1425638471
ACH-000337,-1.4920166630399998
ACH-000339,-1.3415940136700002
ACH-000341,-1.71025756068
ACH-000348,-1.41930349531
ACH-000350,-1.61875730516
ACH-000352,-1.2092413710299998
ACH-000356,-1.4201403796
ACH-000361,-1.33009456391
ACH-000362,-1.7663195840500001
ACH-000363,-1.47948710217
ACH-000364,-1.26307118722
ACH-000365,-1.2793728253499999
ACH-000366,-1.39382758545
ACH-000368,-1.02448447214
ACH-000374,-1.60331590488
ACH-000375,-1.7550104225799998
ACH-000376,-1.2634863174200002
ACH-000381,-1.55371130025
ACH-000383,-1.2567184036599999
ACH-000387,-1.4123880310899999
ACH-000389,-1.19753353047
ACH-000390,-1.34892924055
ACH-000393,-1.7853709364500001
ACH-000395,-1.58358606044
ACH-000397,-1.47709531301
ACH-000401,-1.2315856345
ACH-000402,-1.08847355884
ACH-000403,-1.40049063707
ACH-000404,-0.826727998335
ACH-000406,-1.4876274583700002
ACH-000407,-1.4875942903600001
ACH-000408,-1.0400635324
ACH-000410,-1.3616165634900002
ACH-000411,-1.36378508238
ACH-000414,-1.62474426836
ACH-000415,-1.6112907048299998
ACH-000416,-1.49683098033
ACH-000420,-1.8048651070299997
ACH-000421,-1.40136845828
ACH-000424,-1.4197094039899998
ACH-000425,-1.2078881698100001
ACH-000426,-1.1910881803
ACH-000427,-1.66581224095
ACH-000433,-1.03100417987
ACH-000436,-1.49287566726
ACH-000444,-1.51536713821
ACH-000445,-1.32962383413
ACH-000448,-1.5479595509900002
ACH-000450,-1.439223674
ACH-000452,-1.5651726292200001
ACH-000454,-1.1348980788
ACH-000458,-1.28008408341
ACH-000459,-0.8752240062379999
ACH-000460,-1.47952481597
ACH-000461,-1.4852331090000002
ACH-000463,-1.24904633976
ACH-000464,-1.4871340043599999
ACH-000466,-1.3021350600100001
ACH-000467,-1.55592117706
ACH-000468,-1.6940500109099998
ACH-000469,-1.32009508106
ACH-000470,-1.6572299969
ACH-000471,-1.28835817254
ACH-000472,-1.55275162681
ACH-000473,-1.33721078431
ACH-000475,-1.35764458164
ACH-000476,-1.5858323777599999
ACH-000477,-0.862866175493
ACH-000480,-1.59035943894
ACH-000481,-1.46736964794
ACH-000483,-1.13997872609
ACH-000484,-1.6741356561
ACH-000485,-1.07825851952
ACH-000486,-1.4336320331799999
