,DepMap_ID
72430,ACH-000238
81988,ACH-000267
117615,ACH-000369
146931,ACH-000445
177552,ACH-000522
187576,ACH-000548
271636,ACH-000718
279327,ACH-000732
395982,ACH-000848
409846,ACH-000865
500906,ACH-000931
504822,ACH-000933
527674,ACH-000942
562026,ACH-000954
575778,ACH-000958
598539,ACH-000965
621882,ACH-000971
636744,ACH-000975
648645,ACH-000978
678626,ACH-000984
707460,ACH-000988
725160,ACH-000990
820242,ACH-000994
829294,ACH-000995
849505,ACH-000997
893787,ACH-001024
927835,ACH-001127
927836,ACH-001127
958989,ACH-001318
1021819,ACH-001530
1030240,ACH-001550
1065584,ACH-001709
1071100,ACH-001738
1085192,ACH-002043
1089487,ACH-002062
1138171,ACH-002212
1155066,ACH-002238
1180560,ACH-002275
1189490,ACH-002290
1209975,ACH-002342
