,HIST1H1C (3006)
ACH-000331,-0.36288229235299996
ACH-000332,-0.190584896984
ACH-000334,-0.227431272938
ACH-000335,-0.37494642424999997
ACH-000336,-0.283887685594
ACH-000337,-0.409206113601
ACH-000339,-0.15651145639
ACH-000341,0.256614524335
ACH-000348,-0.258600607803
ACH-000350,-0.146511999807
ACH-000352,-0.254673860145
ACH-000356,-0.30885584786
ACH-000361,-0.351651218882
ACH-000362,-0.224254615441
ACH-000363,-0.248911452527
ACH-000364,-0.162748306881
ACH-000365,-0.11205135051
ACH-000366,-0.35358124399
ACH-000368,-0.08615548302039999
ACH-000374,-0.372157484745
ACH-000375,-0.158568122574
ACH-000376,-0.237772954938
ACH-000381,-0.212496657225
ACH-000383,-0.169005709523
ACH-000387,-0.143190598329
ACH-000389,-0.225452612371
ACH-000390,-0.351568526787
ACH-000393,-0.289488414103
ACH-000395,-0.151689324973
ACH-000397,-0.31020906520999997
ACH-000401,-0.220861401657
ACH-000402,-0.390934317563
ACH-000403,-0.332847863537
ACH-000404,-0.0283879833869
ACH-000406,-0.280724439599
ACH-000407,-0.338474899934
ACH-000408,-0.140739870313
ACH-000410,-0.304716314067
ACH-000411,-0.377565635823
ACH-000414,-0.19842915104699999
ACH-000415,-0.19335619835099999
ACH-000416,-0.127016488822
ACH-000420,-0.213512590324
ACH-000421,-0.17977542306400002
ACH-000424,-0.496232287923
ACH-000425,-0.220232655852
ACH-000426,-0.42868426340300003
ACH-000427,-0.354790840492
ACH-000433,-0.134875916277
ACH-000436,-0.41538668662199996
ACH-000444,-0.212129025346
ACH-000445,-0.233478461484
ACH-000448,-0.33673510529899997
ACH-000450,-0.457437551097
ACH-000452,-0.223147375491
ACH-000454,-0.34576836395800004
ACH-000458,-0.288323809327
ACH-000459,-0.278641161637
ACH-000460,-0.23475234935800002
ACH-000461,-0.118670958662
ACH-000463,-0.262050820824
ACH-000464,-0.287212403026
ACH-000466,-0.302842567932
ACH-000467,-0.19035017756499997
ACH-000468,-0.089766227973
ACH-000469,-0.358165527336
ACH-000470,-0.242613025434
ACH-000471,-0.356949695934
ACH-000472,-0.213645553317
ACH-000473,-0.38437154156099995
ACH-000475,-0.24168330859200002
ACH-000476,-0.234080418651
ACH-000477,-0.259957070524
ACH-000480,-0.0202936285582
ACH-000481,-0.26648091713399996
ACH-000483,-0.15098492864399998
ACH-000484,-0.173253814967
ACH-000485,-0.135433087559
ACH-000486,-0.163238084906
ACH-000487,-0.22083659302099998
ACH-000488,-0.20471662486499997
ACH-000490,-0.281078357753
ACH-000491,-0.40587464417400004
ACH-000495,-0.309018935049
ACH-000496,-0.339153602606
ACH-000499,-0.13553070909
ACH-000500,-0.73008998685
ACH-000502,-0.211266846243
ACH-000503,0.11027783914200001
ACH-000505,-0.048634494025999994
ACH-000507,-0.22742498954100002
ACH-000510,-0.0640721790814
ACH-000511,-0.36020894205399995
ACH-000512,-0.539710922488
ACH-000516,-0.399620832719
ACH-000517,-0.33918793091
ACH-000518,-0.251770303356
ACH-000520,-0.147611555769
ACH-000521,-0.106362592885
ACH-000522,-0.366097685064
ACH-000524,-0.613827969614
ACH-000527,-0.309036691648
ACH-000528,-0.101433422119
ACH-000537,-0.278761867356
ACH-000541,-0.32230661757199996
ACH-000542,-0.187293564849
ACH-000544,-0.251104388198
ACH-000545,-0.27679032848499996
ACH-000547,-0.247671094215
ACH-000548,-0.353831899219
ACH-000549,-0.411123431219
ACH-000550,-0.127651729715
ACH-000552,-0.19560730725900002
ACH-000556,-0.22203954391699998
ACH-000557,-0.192844761949
ACH-000570,-0.153967906251
ACH-000571,-0.426638181066
ACH-000573,-0.160306570244
ACH-000576,-0.40542004030999995
ACH-000580,-0.135973836918
ACH-000584,-0.31616971827
ACH-000585,-0.412272709269
ACH-000588,-0.223219709769
ACH-000589,-0.273564619136
ACH-000591,-0.485387228316
ACH-000593,-0.144763260042
ACH-000600,-0.6217069720889999
ACH-000601,-0.198760353356
ACH-000604,-0.324398447649
ACH-000605,-0.186525957991
ACH-000606,-0.272452436174
ACH-000608,-0.173805826499
ACH-000614,-0.159081824653
ACH-000616,-0.049036767351199995
ACH-000618,-0.24875583718699998
ACH-000619,-0.197567144736
ACH-000620,-0.17524375941
ACH-000621,-0.250366895972
ACH-000622,-0.377395113987
ACH-000623,-0.24436051603300002
ACH-000624,-0.187825686426
ACH-000627,-0.345189101184
ACH-000630,-0.185871647439
ACH-000632,-0.31783442521099997
ACH-000633,-0.131978890884
ACH-000637,-0.46355521062
ACH-000638,-0.34804265387199995
ACH-000646,-0.464835728339
ACH-000647,-0.257013206142
ACH-000648,-0.370889731391
ACH-000649,-0.168483278977
ACH-000651,-0.104149938741
ACH-000652,-0.278005785961
ACH-000653,-0.508914580437
ACH-000657,-0.331413895338
ACH-000658,-0.344863478907
ACH-000661,-0.207053935754
ACH-000662,0.033441243174400004
ACH-000663,-0.422999434006
ACH-000665,-0.199708437998
ACH-000671,0.0535505493847
ACH-000673,-0.18767818508099998
ACH-000676,-0.15196487328400002
ACH-000677,-0.035317491058400007
ACH-000681,-0.398383993566
ACH-000682,-0.236534594707
ACH-000683,-0.136586349639
ACH-000684,-0.325174372599
ACH-000688,-0.389735870845
ACH-000693,-0.15526856524399998
ACH-000694,-0.00120065993547
ACH-000695,-0.427832309331
ACH-000696,-0.342182208647
ACH-000697,-0.22153714641999997
ACH-000699,-0.10243097726299999
ACH-000701,-0.594777456514
ACH-000706,-0.270453071043
ACH-000711,-0.21833373799199998
ACH-000713,-0.28145061925299997
ACH-000714,-0.417740104362
ACH-000718,-0.151534335212
ACH-000720,-0.311565615252
ACH-000721,-0.306459669783
ACH-000724,-0.587957842724
ACH-000725,-0.126778599445
ACH-000732,-0.352568345427
ACH-000734,-0.157716082147
ACH-000735,-0.046503441786
ACH-000736,-0.22292215676600002
ACH-000738,-0.197456656819
ACH-000746,-0.12925463308000001
ACH-000747,-0.23179932718600002
ACH-000748,-0.211296374072
ACH-000753,-0.20781289171700001
ACH-000756,-0.199259002166
ACH-000757,0.0247034254763
ACH-000758,-0.23473001586699999
ACH-000760,-0.144143383398
ACH-000763,-0.583385468617
ACH-000764,-0.22775353195
ACH-000765,-0.24133267400699998
ACH-000766,-0.193929664678
ACH-000767,-0.146599487527
ACH-000768,-0.16197847490700001
ACH-000769,-0.09122602897489998
ACH-000770,-0.304474325461
ACH-000771,-0.255478226131
ACH-000773,-0.2800068288
ACH-000776,-0.28732289556699997
ACH-000777,-0.2437418646
ACH-000778,0.12839643692
ACH-000781,-0.288838441494
ACH-000782,-0.048945289767500004
ACH-000783,-0.41060050175800006
ACH-000784,-0.104862121283
ACH-000785,-0.14806063773800002
ACH-000787,-0.191539441119
ACH-000788,-0.207341000959
ACH-000791,-0.0847551239658
ACH-000792,-0.118082087247
ACH-000794,-0.33593504323600004
ACH-000796,0.013180054968000001
ACH-000799,-0.19676964484
ACH-000800,-0.205862675978
ACH-000802,-0.065120534355
ACH-000804,-0.242475920626
ACH-000805,-0.651831788817
ACH-000809,-0.20856233395999998
ACH-000810,-0.170214890469
ACH-000811,-0.320504278466
ACH-000817,-0.243411017317
ACH-000819,-0.23067957856199997
ACH-000820,-0.152094611394
ACH-000821,-0.200375674015
ACH-000822,-0.20076310165999997
ACH-000823,-0.114877941527
ACH-000824,-0.320365024498
ACH-000827,-0.332824781822
ACH-000829,-0.442007947425
ACH-000831,-0.0846029365354
ACH-000832,-0.183159737925
ACH-000833,-0.30199787184099997
ACH-000834,-0.0696021092291
ACH-000835,-0.12785220526399999
ACH-000836,0.100664523181
ACH-000837,-0.000514012337647
ACH-000838,-0.173652555996
ACH-000839,-0.167397822507
ACH-000840,-0.053562667938400005
ACH-000841,-0.264314741016
ACH-000843,-0.0949140035846
ACH-000846,-0.17427319164400001
ACH-000847,-0.043570598916699996
ACH-000848,-0.490082830528
ACH-000849,-0.303076904714
ACH-000851,-0.34353662548
ACH-000855,-0.183272978852
ACH-000856,-0.428864069845
ACH-000858,-0.216573282697
ACH-000859,-0.183120148893
ACH-000861,-0.14866958293500002
ACH-000862,-0.22346476244199998
ACH-000865,-0.30147656828200003
ACH-000866,-0.317283414718
ACH-000867,-0.297119059345
ACH-000869,0.0143946961368
ACH-000872,-0.175005172934
ACH-000873,-0.296492880663
ACH-000876,-0.468296681677
ACH-000878,-0.166696492426
ACH-000880,-0.22635616303199999
ACH-000881,-0.304761599115
ACH-000882,-0.35434982813199994
ACH-000884,-0.0960756300903
ACH-000885,-0.348744932973
ACH-000887,-0.0634143493865
ACH-000888,-0.35244834737899994
ACH-000889,-0.417815327482
ACH-000890,-0.6011235643739999
ACH-000896,-0.302308259402
ACH-000898,-0.364973062852
ACH-000900,-0.284797698312
ACH-000901,-0.11426858799900001
ACH-000905,-0.285965204568
ACH-000906,-0.14001403673
ACH-000907,0.0202766327893
ACH-000910,-0.200938499104
ACH-000911,-0.266231166433
ACH-000912,-0.45030289296899995
ACH-000913,-0.486741203118
ACH-000915,-0.134104385631
ACH-000916,0.174613992171
ACH-000917,-0.23069805176600003
ACH-000921,-0.167858655739
ACH-000924,-0.173727799886
ACH-000926,0.015525068311999998
ACH-000928,-0.0331612431532
ACH-000929,-0.39971006110600005
ACH-000932,-0.21965136825999998
ACH-000935,-0.24610053556800002
ACH-000936,-0.0695450041494
ACH-000937,-0.377676184709
ACH-000938,-0.14885055123299998
ACH-000939,0.141941869469
ACH-000941,0.0432655458086
ACH-000943,-0.18287879110999997
ACH-000946,-0.23366423361400002
ACH-000947,-0.307386959508
ACH-000948,-0.278732616019
ACH-000950,0.00961416486893
ACH-000953,-0.09095514347200001
ACH-000957,-0.157620087736
ACH-000958,-0.523919099592
ACH-000960,-0.371632063671
ACH-000963,-0.07658821793580001
ACH-000968,-0.406147670789
ACH-000969,-0.161482555325
ACH-000973,-0.243583411712
ACH-000974,-0.234082789664
ACH-000975,-0.11971868649800001
ACH-000976,-0.23046226847600002
ACH-000978,-0.348576492491
ACH-000980,-0.14196015737
ACH-000984,0.0056226817345600005
ACH-000986,-0.143464467481
ACH-000988,-0.326460350988
ACH-000993,-0.478937783976
ACH-000994,0.0172324401942
ACH-000996,-0.0338213392919
ACH-001001,-0.18978321555
ACH-001020,0.446621027059
ACH-001028,-0.270441639278
ACH-001031,-0.41831769821599996
ACH-001038,-0.277586493225
ACH-001048,-0.358424277103
ACH-001050,-0.325087815835
ACH-001053,-0.369584152165
ACH-001054,-0.281059035529
ACH-001061,-0.239723363598
ACH-001067,-0.319408739067
ACH-001075,-0.07276224813519999
ACH-001096,-0.48116421567100004
ACH-001128,0.9500336950489999
ACH-001134,-0.24369794093000002
ACH-001151,-0.26545467902
ACH-001163,-0.25438663714299997
ACH-001164,0.0597669785161
ACH-001173,-0.226988184658
ACH-001183,-0.42980998373999996
ACH-001184,-0.355361249876
ACH-001190,-0.332226611546
ACH-001192,0.0215108162168
ACH-001193,-0.6628136066229999
ACH-001196,0.058417177401999996
ACH-001197,-0.0588923621667
ACH-001205,-0.39963657639899997
ACH-001211,-0.160131697819
ACH-001212,-0.924491793498
ACH-001228,-0.401529602165
ACH-001232,-0.12833477883199998
ACH-001239,-0.31127083439500003
ACH-001274,-0.414289157446
ACH-001275,-0.0785023128636
ACH-001277,0.0120077853337
ACH-001278,-0.461870973099
ACH-001280,-0.417415083898
ACH-001283,-0.34386347761299996
ACH-001289,-0.639378247964
ACH-001295,-0.39159626629199995
ACH-001300,-0.271415131165
ACH-001301,-0.421801718606
ACH-001302,-0.15647728469900002
ACH-001303,-0.610214884844
ACH-001306,-0.0606840168469
ACH-001318,-0.13363217377800002
ACH-001322,-0.00019447890693
ACH-001328,-0.0684917806786
ACH-001332,-0.29912278904399997
ACH-001333,-0.191227857415
ACH-001336,-0.324014471164
ACH-001340,-0.38834987167499996
ACH-001346,-0.136137444174
ACH-001353,-0.301819922845
ACH-001354,-0.29727166838
ACH-001367,-0.00820124698688
ACH-001368,-0.32124368259
ACH-001374,0.068786704971
ACH-001375,-0.323654769514
ACH-001377,-0.184351388541
ACH-001380,-0.256605269508
ACH-001391,-0.06931346643889999
ACH-001407,-0.186015929912
ACH-001408,-0.131788278537
ACH-001413,-0.191613646697
ACH-001430,-0.453291990565
ACH-001431,-0.167172306411
ACH-001450,-0.13640789219399999
ACH-001496,-0.12102472267799999
ACH-001500,-0.143281152553
ACH-001521,-0.356190125802
ACH-001523,-0.138689116595
ACH-001532,-0.273277669949
ACH-001536,-0.465890913704
ACH-001550,0.282779020742
ACH-001552,-0.264108786656
ACH-001554,-0.338683055425
ACH-001645,-0.396077701597
ACH-001654,-0.26673398732
ACH-001715,-0.239920028376
ACH-001735,-0.07987540806480001
ACH-001736,-0.0629458157351
ACH-001737,0.12280308574200001
ACH-001740,-0.250748131063
ACH-001745,-0.08245698319589999
ACH-001750,-0.292325283759
ACH-001765,-0.341850925019
ACH-001956,-0.275658033445
ACH-001957,-0.208322509661
