,ACOX1 (51)
ACH-000004,-0.447358260696
ACH-000007,-0.0474858477062
ACH-000009,-0.20325729139899998
ACH-000011,-0.13095902937
ACH-000012,-0.747035272023
ACH-000013,-0.0606592242529
ACH-000014,-0.0839470217917
ACH-000015,-0.11224820879599999
ACH-000017,0.0142640961173
ACH-000018,-0.22532407289999998
ACH-000019,-0.119028183329
ACH-000021,-0.701006859207
ACH-000022,-0.0750125491108
ACH-000025,0.10228356911
ACH-000028,-0.14835042220699998
ACH-000030,-0.645694086678
ACH-000035,-0.135378237959
ACH-000036,-0.008571278960629999
ACH-000037,-0.5176493438499999
ACH-000039,0.0563437231286
ACH-000040,0.0829132908077
ACH-000041,0.0137633793461
ACH-000042,-0.371517073008
ACH-000045,0.229238776412
ACH-000047,-0.511644237188
ACH-000052,-0.184930393867
ACH-000053,-0.0760898102
ACH-000054,-0.160951811664
ACH-000055,-0.272607187184
ACH-000060,-0.345222758313
ACH-000067,0.0523042451749
ACH-000070,-0.0190558487958
ACH-000075,-0.17469924594099998
ACH-000078,-0.25303633487300004
ACH-000082,-0.05607943521480001
ACH-000085,-0.101000808737
ACH-000086,0.0336908468691
ACH-000087,0.112550684476
ACH-000092,0.0867981879715
ACH-000095,0.063285158953
ACH-000097,-0.126292144758
ACH-000098,-0.101642240474
ACH-000099,-0.244678732841
ACH-000108,-0.23919969559300003
ACH-000113,-0.112073795001
ACH-000115,-0.256837255017
ACH-000116,-0.11935381410399999
ACH-000118,-0.830461256388
ACH-000120,-0.42749039634499997
ACH-000123,0.0135202458211
ACH-000127,-0.36825221018700005
ACH-000128,0.0186243617275
ACH-000132,-0.009795773529479999
ACH-000133,0.046069299064300004
ACH-000137,0.124242534069
ACH-000138,-0.5070520867180001
ACH-000142,-0.181313952279
ACH-000143,-0.222996743078
ACH-000146,-0.58768583722
ACH-000148,-0.0684949732746
ACH-000150,-0.409712563482
ACH-000152,-0.177135556118
ACH-000153,-0.131092590887
ACH-000159,-0.490173132768
ACH-000160,-0.27284306988400003
ACH-000163,0.035286982926
ACH-000167,0.0742698882908
ACH-000168,-0.061064318177
ACH-000169,-0.19496874561299998
ACH-000178,-0.256116756612
ACH-000182,-0.25788157905000003
ACH-000183,-0.06655414197369999
ACH-000188,-0.412568306366
ACH-000189,-0.208377377764
ACH-000190,-0.137291199608
ACH-000198,0.0293038985509
ACH-000204,0.115435872
ACH-000206,-0.100978037011
ACH-000207,-0.33467238698
ACH-000211,-0.136752897274
ACH-000215,0.040614938691
ACH-000221,-0.103118311019
ACH-000222,-0.108677967375
ACH-000223,-0.370241487032
ACH-000226,0.163103389304
ACH-000227,-0.0989307951293
ACH-000228,-0.258501496008
ACH-000231,-0.284819779893
ACH-000232,0.10754026151599999
ACH-000233,-0.315739581047
ACH-000234,-0.415740664511
ACH-000235,-0.414737226358
ACH-000237,-0.102169757707
ACH-000238,-0.027950489498299997
ACH-000243,-0.322151647456
ACH-000244,0.07723301136489999
ACH-000246,-0.07583229089610001
ACH-000248,-0.137872669009
ACH-000250,-0.768538289517
ACH-000251,-0.142276093397
ACH-000253,-0.353175040691
ACH-000255,-0.127153995055
ACH-000256,-0.466148451175
ACH-000257,-0.023779991774300003
ACH-000258,-0.158495266986
ACH-000259,-0.131850793819
ACH-000260,-0.0146155249117
ACH-000261,-0.0928854172371
ACH-000262,-0.31490909658300004
ACH-000263,-0.5569755275580001
ACH-000264,-0.195075511814
ACH-000265,-0.29860219882100003
ACH-000266,-0.402143499466
ACH-000272,-0.109164368605
ACH-000273,0.179584226972
ACH-000274,-0.036206001602699996
ACH-000277,-0.08699059310730001
ACH-000278,-0.108320017417
ACH-000279,-0.0333551333329
ACH-000280,-0.33921697067699996
ACH-000281,-0.249840050009
ACH-000288,0.031056712816499996
ACH-000291,-0.0724152896394
ACH-000293,-0.255316964771
ACH-000294,-0.167203450075
ACH-000295,-0.286967068165
ACH-000296,-0.231624646646
ACH-000302,0.0836945861832
ACH-000304,-0.0576321509517
ACH-000307,-0.12787686068600002
ACH-000308,-0.23516306632
ACH-000310,-0.413885517891
ACH-000311,-0.205706335269
ACH-000312,-0.281244954437
ACH-000315,-0.0160716013032
ACH-000316,-0.011411361412799999
ACH-000317,-0.258308845297
ACH-000318,-0.0549419536696
ACH-000319,-0.17053022130800002
ACH-000320,-0.18713055370999998
ACH-000322,0.020213358169
ACH-000323,0.30092124188499997
ACH-000324,-0.868625548855
ACH-000329,-0.0287781492272
ACH-000330,-0.103064585439
ACH-000331,-0.058410044655
ACH-000332,-0.218990409159
ACH-000334,-0.04729737952430001
ACH-000335,-0.257370902987
ACH-000336,-0.224234728071
ACH-000337,-0.12525689865800002
ACH-000339,0.031802426146
ACH-000341,0.123045144218
ACH-000348,-0.00542871095085
ACH-000350,-0.22333752462200002
ACH-000352,-0.119521535155
ACH-000356,-0.026655525203999997
ACH-000361,-0.131174849482
ACH-000362,-0.006456009945779999
ACH-000363,0.010384390454299999
ACH-000364,0.0552748347894
ACH-000365,0.011518992056700001
ACH-000366,-0.046227826261400005
ACH-000368,0.0016265940745500002
ACH-000374,-0.138543183199
ACH-000375,-0.05335179795580001
ACH-000376,-0.09389766692189999
ACH-000381,-0.0695410127319
ACH-000383,-0.229350269247
ACH-000387,-0.350276920297
ACH-000389,-0.462813802645
ACH-000390,-0.131127699305
ACH-000393,0.00945797266107
ACH-000395,-0.66415706414
ACH-000397,0.12279491647600001
ACH-000401,0.241688555
ACH-000402,-0.35759803953100006
ACH-000403,-0.29888889827
ACH-000404,0.053689484199099996
ACH-000406,0.018068334607099997
ACH-000407,-0.21323176533500002
ACH-000408,-0.328367968046
ACH-000410,0.143940850155
ACH-000411,-0.161757893949
ACH-000414,-0.0560521743109
ACH-000415,-0.147948736221
ACH-000416,-0.10785687880999999
ACH-000420,-0.0848416824522
ACH-000421,-0.0986808855418
ACH-000424,-0.0343457070028
ACH-000425,-0.0810001175902
ACH-000426,0.0327563081817
ACH-000427,-0.426371637154
ACH-000433,-0.316149832128
ACH-000436,-0.0369958805706
ACH-000444,-0.12679859621099998
ACH-000445,-0.118270551488
ACH-000448,-0.0626292913291
ACH-000450,-0.146225026417
ACH-000452,-0.054795112310000005
ACH-000454,0.13080940474000002
ACH-000458,-0.415758240511
ACH-000459,0.245939655433
ACH-000460,-0.37577822051200005
ACH-000461,-0.08291968884819999
ACH-000463,-0.279295368283
ACH-000464,0.0717613080426
ACH-000466,-0.116189130201
ACH-000467,-0.194549253307
ACH-000468,-0.138418002424
ACH-000469,0.0182403948406
ACH-000470,-0.75534651535
ACH-000471,-0.155873865979
ACH-000472,-0.150805560968
ACH-000473,-0.173674106872
ACH-000475,0.011669935889700002
ACH-000476,-0.302468908129
ACH-000477,-0.08036951931030001
ACH-000480,-0.27512322222
ACH-000481,0.0352450375537
ACH-000483,-0.144733875987
ACH-000484,-0.188794837309
ACH-000485,0.12141963970000001
ACH-000486,-0.146396049192
ACH-000487,-0.0595286225579
ACH-000488,-0.17511416015700002
ACH-000490,0.012980762045899999
ACH-000491,-0.08902701790889998
ACH-000495,0.15878413101299998
ACH-000496,-0.265938114921
ACH-000499,-0.1675079796
ACH-000500,-0.208825775444
ACH-000502,-0.23977436403400001
ACH-000503,-0.270011234341
ACH-000505,-0.110113320219
ACH-000507,0.102123728347
ACH-000510,-0.267636798675
ACH-000511,-0.15931852241
ACH-000512,0.0023218571275900003
ACH-000516,0.07749458589080001
ACH-000517,0.0366850525548
ACH-000518,-0.31059351188400003
ACH-000520,-0.0034196738998000004
ACH-000521,-0.392236248631
ACH-000522,0.0636596312147
ACH-000524,-0.0572851867062
ACH-000527,-0.5685507910700001
ACH-000528,0.0493124613344
ACH-000537,-0.206968090808
ACH-000541,-0.300402003692
ACH-000542,-0.08300741832660001
ACH-000544,-0.09980366033919999
ACH-000545,-0.256021873173
ACH-000547,-0.08510319461860001
ACH-000548,-0.0167421034849
ACH-000549,-0.260082585172
ACH-000550,-0.019659899741799998
ACH-000552,-0.0973244176687
ACH-000556,-0.07337341840419999
ACH-000557,0.0690974388039
ACH-000570,-0.379264235063
ACH-000571,-0.013959432258600002
ACH-000573,-0.125965392227
ACH-000576,-0.101279345677
ACH-000580,-0.041861234650199995
ACH-000584,0.055988092413
ACH-000585,-9.72994915909e-05
ACH-000588,0.100748680821
ACH-000589,-0.20959390629799998
ACH-000591,0.023041562677000003
ACH-000593,-0.059806482886399996
ACH-000600,0.026264628574399998
ACH-000601,-0.389203837411
ACH-000604,-0.056345964745800003
ACH-000605,-0.233258403246
ACH-000606,-0.121719903574
ACH-000608,-0.0609214861171
ACH-000614,-0.042006645130099995
ACH-000616,-0.23014087538000003
ACH-000618,-0.128935465315
ACH-000619,-0.150872214807
ACH-000620,-0.0471376723146
ACH-000621,-0.016092893834299998
ACH-000622,-0.138456332951
ACH-000623,-0.00285308180621
ACH-000624,-0.056576364706499994
ACH-000627,-0.296288667992
ACH-000630,-0.192543120953
ACH-000632,-0.0214572443248
ACH-000633,-0.16060032593499998
ACH-000637,-0.25336076457
ACH-000638,-0.53346955235
ACH-000646,-0.47220620459
ACH-000647,-1.08280286963
ACH-000648,-0.335445684758
ACH-000649,-0.149114024798
ACH-000651,-0.487398630783
ACH-000652,-0.369042730007
ACH-000653,-0.11380842753900001
ACH-000657,-0.09959539699999999
ACH-000658,-0.03508496531369999
ACH-000661,-0.188599413413
ACH-000662,-0.163381133233
ACH-000663,-0.510577771851
ACH-000665,-0.05699036865280001
ACH-000671,-0.0226153817746
ACH-000673,-0.10149304512
ACH-000676,-0.219907105992
ACH-000677,0.18806146718800001
ACH-000681,-0.251568905619
ACH-000682,-0.225131548032
ACH-000683,0.059285176433800005
ACH-000684,-0.109338679979
ACH-000688,-0.100979499385
ACH-000693,-0.0643100059067
ACH-000694,-0.125707042784
ACH-000695,-0.323693025148
ACH-000696,0.029382402619799998
ACH-000697,-0.052203268734
ACH-000699,-0.0541896426831
ACH-000701,-0.12081186417000002
ACH-000706,-0.208325415119
ACH-000711,-0.7934700656839999
ACH-000713,-0.040068702936400004
ACH-000714,-0.228281617106
ACH-000718,-1.29725318206
ACH-000720,0.0563128941404
ACH-000721,-0.0252969402501
ACH-000724,-0.190689107374
ACH-000725,0.0995760050009
ACH-000732,-0.337519867249
ACH-000734,0.0976023687499
