,NAB2 (4665)
ACH-000004,-0.270376383977
ACH-000007,-0.24778565906599997
ACH-000009,0.036442221085000004
ACH-000011,-0.124979796033
ACH-000012,-0.126194482111
ACH-000013,-0.113189303863
ACH-000014,-0.193700982971
ACH-000015,-0.16449413499600002
ACH-000017,0.013894307096100001
ACH-000018,0.0318189052585
ACH-000019,0.0321624460408
ACH-000021,0.0344612383986
ACH-000022,-0.09959012046520001
ACH-000025,-0.132543774991
ACH-000028,-0.049126950756599994
ACH-000030,-0.09041733007510001
ACH-000035,-0.287137505535
ACH-000036,-0.052566298119700004
ACH-000037,0.015670541500500002
ACH-000039,-0.0208410773675
ACH-000040,-0.12345358243799999
ACH-000041,-0.0586706257009
ACH-000042,-0.0346013030912
ACH-000045,-0.230443705313
ACH-000047,-0.147895421622
ACH-000052,-0.17251455273299998
ACH-000053,0.0328379562583
ACH-000054,-0.142165949852
ACH-000055,-0.24538335349800003
ACH-000060,0.0254889486835
ACH-000067,-0.0735489930216
ACH-000070,-0.103833148739
ACH-000075,-0.264551430175
ACH-000078,-0.108244329474
ACH-000082,-0.21392195832400002
ACH-000085,-0.266521960557
ACH-000086,-0.2875496246
ACH-000087,-0.160808391874
ACH-000092,-0.0975957439838
ACH-000095,-0.166808775006
ACH-000097,-0.0815904138022
ACH-000098,-0.015573373800500001
ACH-000099,-0.00607182130258
ACH-000108,0.0524987963187
ACH-000113,-0.08901889796630001
ACH-000115,-0.382137281815
ACH-000116,-0.0320923823303
ACH-000118,-0.08899967869989998
ACH-000120,-0.22548189665600002
ACH-000123,0.0114535950604
ACH-000127,-0.133399432139
ACH-000128,-0.0334964351134
ACH-000132,0.103462058925
ACH-000133,-0.027980065216099997
ACH-000137,-0.05563645953580001
ACH-000138,-0.04154103163
ACH-000142,0.075891928585
ACH-000143,-0.014990173877299999
ACH-000146,-0.177394738211
ACH-000148,-0.127849278464
ACH-000150,-0.335014906182
ACH-000152,-0.34123394435099996
ACH-000153,-0.151395171726
ACH-000159,-0.232264151356
ACH-000160,0.120054441838
ACH-000163,-0.258643606779
ACH-000167,0.214283938902
