,PCDHA6 (56142)
ACH-000004,-0.023822813325299997
ACH-000007,-0.292120042555
ACH-000009,0.0171732063038
ACH-000011,-0.25973488726
ACH-000012,0.013928139093
ACH-000013,-0.0613365159083
ACH-000014,-0.18132705960499998
ACH-000015,-0.225799041199
ACH-000017,-0.023488886556099996
ACH-000018,-0.11904178755599999
ACH-000019,-0.051800166325699996
ACH-000021,-0.10719359415799999
ACH-000022,-0.198420509116
ACH-000025,0.0636428537444
ACH-000028,-0.052606924810000004
ACH-000030,-0.10264076087400001
ACH-000035,0.012772185174700001
ACH-000036,-0.0710827461741
ACH-000037,-0.0590810729001
ACH-000039,-0.181922758968
ACH-000040,-0.0231077893134
ACH-000041,0.10172564898499999
ACH-000042,-0.09816889827019999
ACH-000045,-0.0236351099385
ACH-000047,-0.11570097275699999
ACH-000052,0.011289733178100001
ACH-000053,-0.00895416162244
ACH-000054,-0.150622386052
ACH-000055,0.139940371731
ACH-000060,-0.112422004766
ACH-000067,0.12444258649599999
ACH-000070,0.0197271386033
ACH-000075,0.07539989162239999
ACH-000078,-0.030410469646200002
ACH-000082,-0.0834201275726
ACH-000085,-0.125113304209
ACH-000086,-0.072583527155
ACH-000087,-0.337593673249
ACH-000092,-0.009476245466700001
ACH-000095,-0.190056716582
ACH-000097,-0.10254970273399999
ACH-000098,-0.0945669984647
ACH-000099,-0.10529004949899999
ACH-000108,0.014401126049299998
ACH-000113,-0.08763856609269999
ACH-000115,-0.36570043024899995
ACH-000116,-0.193218087604
ACH-000118,0.0802813918962
ACH-000120,-0.09456553639799999
ACH-000123,-0.039429920291900004
ACH-000127,-0.100970409681
ACH-000128,-0.152305220741
ACH-000132,-0.209699207918
ACH-000133,-0.0243184119039
ACH-000137,-0.010919907624800001
ACH-000138,-0.16852508733899998
ACH-000142,-0.118132500756
ACH-000143,-0.0673126796938
ACH-000146,0.052334314254900004
ACH-000148,0.032340001226599996
ACH-000150,-0.44911848718
ACH-000152,-0.0322538098677
ACH-000153,-0.0550209246021
ACH-000159,-0.04980573719359999
ACH-000160,-0.0117508863812
ACH-000163,-0.0167416075158
ACH-000167,-0.216790156131
ACH-000168,-0.17795412197799998
ACH-000169,-0.04564281679
ACH-000178,-0.24148946978799998
ACH-000182,-0.0009148231770499999
ACH-000183,-0.023029267201900003
ACH-000188,-0.250230182525
ACH-000189,-0.21022592032600002
ACH-000190,0.0168980265425
ACH-000198,-0.166173877568
ACH-000204,0.00284965083504
ACH-000206,-0.168266394267
ACH-000207,-0.09125143877630001
ACH-000211,-0.009618191106999999
ACH-000215,-0.12067508194
ACH-000221,-0.22433934178000003
ACH-000222,-0.0953344793647
ACH-000223,0.0493128059766
ACH-000226,-0.0727554276435
ACH-000227,-0.0463896939444
ACH-000228,-0.110826153039
ACH-000231,-0.0577802678682
ACH-000232,-0.270439272978
ACH-000233,-0.140058526714
ACH-000234,-0.110843127863
ACH-000235,-0.248742909775
ACH-000237,-0.175206858127
ACH-000238,-0.21268695032200002
ACH-000243,-0.0538137334374
ACH-000244,-0.22215318065
ACH-000246,-0.176880502834
ACH-000248,-0.100080961962
ACH-000250,-0.28354214533000005
ACH-000251,-0.23683616151
ACH-000253,-0.344961135338
ACH-000255,-0.11380939351399999
ACH-000256,-0.162800417677
ACH-000257,-0.29766036468199997
ACH-000258,0.195432892126
ACH-000259,0.0332733023
ACH-000260,0.053403864351199995
ACH-000261,-0.0900286241866
ACH-000262,-0.313678793519
ACH-000263,0.270692416256
ACH-000264,-0.150062719648
ACH-000265,0.0009049444747600001
ACH-000266,-0.150809206704
ACH-000272,0.03499772719969999
ACH-000273,-0.322700775935
ACH-000274,-0.109345016073
ACH-000277,-0.136318704347
ACH-000278,0.0606899132881
ACH-000279,-0.0883799427692
ACH-000280,0.0758575376469
ACH-000281,0.037391524618
ACH-000288,-0.10085314396
ACH-000291,-0.017978211243200003
ACH-000293,-0.31351442240899996
ACH-000294,0.05007787208819999
ACH-000295,0.109682827764
ACH-000296,-0.1581138804
ACH-000302,-0.11422514964199999
ACH-000304,-0.036866528639300004
ACH-000307,-0.010607608820299999
ACH-000308,-0.111857522588
ACH-000310,-0.023915775364599996
ACH-000311,-0.045009804258599996
ACH-000312,-0.021587604736
ACH-000315,0.08349848375869999
ACH-000316,-0.105748049782
ACH-000317,0.0353541423995
ACH-000318,-0.0625830270143
ACH-000319,-0.08807323335830002
ACH-000320,0.00844189653345
ACH-000322,-0.243089256353
ACH-000323,-0.07926596546749999
ACH-000324,-0.134835303139
ACH-000329,-0.202552584956
ACH-000330,-0.182777763514
ACH-000331,-0.17050694722399998
ACH-000332,-0.14320684599199998
ACH-000334,-0.306271356978
ACH-000335,-0.0549176190392
ACH-000336,-0.528396680671
ACH-000337,-0.126154039387
ACH-000339,-0.0448476018207
ACH-000341,0.00634283570526
ACH-000348,-0.210653805215
ACH-000350,-0.247470454841
ACH-000352,0.026831171834499998
ACH-000356,-0.227779585831
ACH-000361,0.07388474656119999
ACH-000362,-0.031082811098000002
ACH-000363,-0.107085942749
ACH-000364,-0.130481917408
ACH-000365,-0.141521229091
ACH-000366,-0.12795588208699998
ACH-000368,-0.354042320541
ACH-000374,-0.045274970581599995
ACH-000375,0.0291750435163
ACH-000376,-0.16648167103
ACH-000381,-0.165383343418
ACH-000383,-0.0960735422296
ACH-000387,-0.0609274443432
ACH-000389,-0.103319985881
ACH-000390,-0.218255519069
ACH-000393,-0.35057058853
ACH-000395,-0.045160763396500006
ACH-000397,-0.018718745440599996
ACH-000401,-0.0705260094007
ACH-000402,0.232548163417
ACH-000403,-0.256268215117
ACH-000404,-0.054629768245199994
ACH-000406,0.013263552087700001
ACH-000407,-0.024474170943299997
ACH-000408,-0.14760003105699998
ACH-000410,0.018912603128
