,MTA2 (9219)
ACH-000004,-0.278418044442
ACH-000007,-0.5949285600800001
ACH-000009,-0.07759238549519999
ACH-000011,-0.297973610123
ACH-000012,-0.0995790063421
ACH-000013,-0.161286256108
ACH-000014,-0.08278556037219999
ACH-000015,0.08456176924589999
ACH-000017,-0.195809387133
ACH-000018,-0.18091565807100002
ACH-000019,-0.120178922599
ACH-000021,-0.129088821581
ACH-000022,-0.0909055648457
ACH-000025,-0.118726584236
ACH-000028,-0.36671875336800003
ACH-000030,0.142307763335
ACH-000035,-0.18116902529399997
ACH-000036,-0.529504187745
ACH-000037,-0.563730249638
ACH-000039,-0.159249709624
ACH-000040,-0.690889711374
ACH-000041,-0.21728332984700002
ACH-000042,-0.0631664524909
ACH-000045,-0.24633371022300002
ACH-000047,-0.277413050555
ACH-000052,-0.467940741193
ACH-000053,-0.7552636754080001
ACH-000054,0.036689675836199996
ACH-000055,-0.41161400542800003
ACH-000060,-0.35216376677
ACH-000067,-0.403003296585
ACH-000070,-0.178563722945
ACH-000075,-0.42398770769599997
ACH-000078,-0.113712735604
ACH-000082,-0.464932099578
ACH-000085,-0.236139814639
ACH-000086,-0.38320949225199996
ACH-000087,-0.180159150106
ACH-000092,-0.575908547725
ACH-000095,-0.295095695207
ACH-000097,-0.20016317088399999
ACH-000098,-0.238327636171
ACH-000099,-0.337688823075
ACH-000108,-0.213309620616
ACH-000113,-0.546716522475
ACH-000115,-0.602272690747
ACH-000116,-0.38982886769
ACH-000118,-0.25284104940900004
ACH-000120,-0.011529564794100002
ACH-000123,-0.277708927125
ACH-000127,-0.194598821736
ACH-000128,-0.148946136227
ACH-000132,-0.363263790162
ACH-000133,-0.35468092078599994
ACH-000137,-0.293762985892
ACH-000138,-0.132227394424
ACH-000142,-0.330158958808
ACH-000143,-0.20430433401099998
ACH-000146,-0.260576104076
ACH-000148,-0.359222032376
ACH-000150,-0.213722656091
ACH-000152,-0.282808610307
ACH-000153,-0.261123996183
ACH-000159,0.0344099667626
ACH-000160,0.100084148468
ACH-000163,-0.297487234559
ACH-000167,-0.0108087334535
ACH-000168,-0.526531852114
ACH-000169,-0.348177793848
ACH-000178,0.20031927661600002
ACH-000182,-0.0256953048923
ACH-000183,-1.03363699473
ACH-000188,-0.00645554506359
ACH-000189,-0.24805622366799998
ACH-000190,0.374444947205
ACH-000198,-0.8793383794130001
