,RARS2 (57038)
ACH-000473,-0.720410510719
ACH-000475,-1.00207948122
ACH-000476,-1.1695959585299998
ACH-000477,-1.01004828088
ACH-000480,-0.7357265623579999
ACH-000481,-1.1156758763899999
ACH-000483,-0.9744148954459999
ACH-000484,-0.6762902250980001
ACH-000485,-0.7247661980779999
ACH-000486,-0.802591945493
ACH-000487,-0.847345186612
ACH-000488,-1.02574251342
ACH-000490,-0.883426085882
ACH-000491,-1.45762653764
ACH-000495,-0.5283221209100001
ACH-000496,-0.7478512686609999
ACH-000499,-1.04546930986
ACH-000500,-1.9135164271599998
ACH-000502,-0.7393966496400001
ACH-000503,-1.20278252278
ACH-000505,-0.5068921175500001
ACH-000507,-1.04638925291
ACH-000510,-0.6392745545499999
ACH-000511,-0.746745947696
ACH-000512,-1.09450233981
ACH-000516,-0.556640433642
ACH-000517,-0.570049057521
ACH-000518,-1.03030508091
ACH-000520,-0.480543723467
ACH-000521,-0.882297851623
ACH-000522,-0.987691671001
ACH-000524,-0.508253686832
ACH-000527,-0.776607235334
ACH-000528,-1.14653988327
ACH-000537,-0.9939852901170001
ACH-000541,-1.56644660613
ACH-000542,-0.519696974109
ACH-000544,-1.25672285466
ACH-000545,-1.10731606047
ACH-000547,-1.2254229732100002
ACH-000548,-0.7468717782250001
ACH-000549,-0.911617364205
ACH-000550,-0.787387736036
ACH-000552,-1.0632038192
ACH-000556,-0.756218587395
ACH-000557,-0.495605943549
ACH-000570,-0.772098561511
ACH-000571,-0.677543783412
ACH-000573,-0.761784982082
ACH-000576,-0.8062200604090001
ACH-000580,-0.802649873181
ACH-000584,-0.607915695393
ACH-000585,-0.730166579551
ACH-000588,-1.24653001404
ACH-000589,-1.271444477
ACH-000591,-0.8304290964290001
ACH-000593,-0.919792394108
ACH-000600,-0.5595267515919999
ACH-000601,-0.906811078398
ACH-000604,-1.25386242092
ACH-000605,-1.39608911409
ACH-000606,-0.858100109881
ACH-000608,-0.692405919924
ACH-000614,-1.70603784528
ACH-000616,-0.809875242914
ACH-000618,-1.28485563278
ACH-000619,-1.08500003652
ACH-000620,-1.0519824667
ACH-000621,-0.650451385835
ACH-000622,-0.515606717504
ACH-000623,-0.561191102884
ACH-000624,-0.5023981898569999
ACH-000627,-0.8796975887440001
ACH-000630,-1.04572593793
ACH-000632,-0.750687116894
ACH-000633,-0.9076823598
ACH-000637,-1.20197610566
ACH-000638,-1.16752549125
ACH-000646,-0.447178015212
ACH-000647,-0.88225776411
ACH-000648,-0.634742525028
ACH-000649,-0.9578844604469999
ACH-000651,-1.08210369832
ACH-000652,-0.976845368503
ACH-000653,-0.987911123632
ACH-000657,-0.774764492825
ACH-000658,-1.05257760414
ACH-000661,-0.8708583841349999
ACH-000662,-0.535373526951
ACH-000663,-0.79735978004
ACH-000665,-0.647563202748
ACH-000671,-1.3591296122799998
ACH-000673,-0.317017290785
ACH-000676,-1.2032269033399998
ACH-000677,-1.89468502353
ACH-000681,-1.0329971046100002
ACH-000682,-1.08937090995
ACH-000683,-1.02695513828
ACH-000684,-0.8727126559399999
ACH-000688,-0.760233114314
ACH-000693,-1.22128035984
ACH-000694,-1.09836599369
ACH-000695,-0.786902221754
ACH-000696,-0.7879166351010001
ACH-000697,-0.8040118935959999
ACH-000699,-1.1312940280600001
ACH-000701,-0.737746634148
ACH-000706,-1.33357763117
ACH-000711,-0.8000056984289999
ACH-000713,-0.939930161158
ACH-000714,-0.42909113221
ACH-000718,-0.84095809139
ACH-000720,-1.0755651259
ACH-000721,-1.2020170690899998
ACH-000724,-0.518723289275
ACH-000725,-1.5075095583000002
ACH-000732,-0.835067577936
ACH-000734,-0.988348742619
ACH-000735,-0.824474181749
ACH-000736,-0.7308249724879999
ACH-000738,-1.34979820974
ACH-000746,-1.4931983098
ACH-000747,-0.782070377268
ACH-000748,-0.487952300383
ACH-000753,-1.0190974813
ACH-000756,-0.809745052652
ACH-000757,-1.3838897106999999
ACH-000758,-1.0123433818
ACH-000760,-0.902401804047
ACH-000763,-1.08192708175
ACH-000764,-1.10444689092
ACH-000765,-1.23624085244
ACH-000766,-0.644375022512
ACH-000767,-0.930978358582
ACH-000768,-0.83603715383
ACH-000769,-0.7360791628200001
ACH-000770,-0.983058213955
ACH-000771,-1.07147862956
ACH-000773,-0.43800980443000004
ACH-000776,-0.9519239996600001
ACH-000777,-1.0015360208700002
ACH-000778,-0.770853036046
ACH-000781,-1.04211512399
ACH-000782,-0.752017421673
ACH-000783,-1.04824475913
ACH-000784,-1.36659728363
ACH-000785,-0.9044867841519999
ACH-000787,-1.07620775443
ACH-000788,-0.616214935639
ACH-000791,-0.802532491119
ACH-000792,-0.589902091864
ACH-000794,-1.0641588582400001
ACH-000796,-0.725385946797
ACH-000799,-0.587221630158
ACH-000800,-1.12621079013
ACH-000802,-1.08766929765
ACH-000804,-1.21543603077
ACH-000805,-0.586433471936
ACH-000809,-0.8115295233650001
ACH-000810,-0.687871074297
ACH-000811,-0.630090969655
ACH-000817,-1.2071573013099999
ACH-000819,-0.9145978897560001
ACH-000820,-1.18054124314
ACH-000821,-1.49006412088
ACH-000822,-0.580469141243
ACH-000823,-1.0862375009799998
ACH-000824,-0.422581734794
ACH-000827,-0.377980198839
ACH-000829,-0.997615277209
ACH-000831,-1.12138466906
ACH-000832,-0.939218867432
ACH-000833,-1.05272179293
ACH-000834,-1.02689369701
ACH-000835,-0.9299510189899999
ACH-000836,-1.09094863307
ACH-000837,-1.16997856969
ACH-000838,-1.0747259255700001
ACH-000839,-0.993407791003
ACH-000840,-0.638603063923
ACH-000841,-0.928402306429
ACH-000843,-1.0805785402799999
ACH-000846,-1.289305793
ACH-000847,-0.9930899630140001
ACH-000848,-0.979860120966
ACH-000849,-1.08084741855
ACH-000851,-1.3454383786500002
ACH-000855,-0.9027862772799998
ACH-000856,-0.915313822077
ACH-000858,-1.2027762842899998
ACH-000859,-0.909459309535
ACH-000861,-0.9063123287070001
ACH-000862,-1.2005423848
ACH-000865,-1.1527912402399998
ACH-000866,-0.932972760382
ACH-000867,-0.431935333401
ACH-000869,-0.711226626637
ACH-000872,-0.847355747771
ACH-000873,-0.94863852705
ACH-000876,-1.6416411466999998
ACH-000878,-0.708886834709
ACH-000880,-0.7541899362510001
ACH-000881,-0.599053230311
ACH-000882,-1.1089119381599999
ACH-000884,-1.0718891903899999
ACH-000885,-1.0293169880600002
ACH-000887,-0.773679933846
ACH-000888,-1.12042677925
ACH-000889,-1.2423927867
ACH-000890,-0.739570138169
ACH-000896,-1.0476981615899998
ACH-000898,-1.02898114503
ACH-000900,-0.8253011557240001
ACH-000901,-0.730379119003
ACH-000905,-1.21121227468
ACH-000906,-1.0104975625
ACH-000907,-0.885433719535
ACH-000910,-1.45090882115
ACH-000911,-0.79021183391
ACH-000912,-0.774311031138
ACH-000913,-1.18200902193
ACH-000915,-1.0366814762
ACH-000916,-0.819863475796
ACH-000917,-1.08596726084
ACH-000921,-0.939593169146
ACH-000924,-1.09421851952
ACH-000926,-0.9514921201209999
ACH-000928,-0.934608210082
ACH-000929,-0.580253428989
ACH-000932,-0.90361048997
ACH-000935,-1.03652152805
ACH-000936,-1.05668234311
ACH-000937,-1.02493666746
ACH-000938,-0.751315830879
ACH-000939,-0.8847109836799999
ACH-000941,-0.766810145862
ACH-000943,-1.12691292362
ACH-000946,-0.48448054692000003
ACH-000947,-0.986587797396
ACH-000948,-0.9810368942450001
ACH-000950,-0.969855469393
ACH-000953,-0.8027486624789999
ACH-000957,-1.1734589929500001
ACH-000958,-0.44947298948
ACH-000960,-0.604440654933
ACH-000963,-0.7499500651279999
ACH-000968,-1.46502807493
ACH-000969,-1.3813638975600002
ACH-000973,-1.16498849601
ACH-000974,-0.679744334053
ACH-000975,-1.30191288405
ACH-000976,-0.611035386533
ACH-000978,-0.956712770299
ACH-000980,-0.99295677669
ACH-000984,-0.899144642286
ACH-000986,-1.1126473403000001
ACH-000988,-0.7006238128110001
ACH-000993,-0.22158818204
ACH-000994,-1.05559648732
ACH-000996,-0.570142604609
ACH-001001,-1.1951080490100001
ACH-001020,-0.40964466787299997
ACH-001028,-1.05923896259
ACH-001031,-0.6686583011289999
ACH-001038,-1.22919196556
ACH-001048,-0.734372335165
ACH-001050,-0.121221653351
ACH-001053,-0.838195120922
ACH-001054,-0.7808938557439999
ACH-001061,-0.921294716228
ACH-001067,-0.623133392914
ACH-001075,-0.850637073548
ACH-001096,-0.7821487790710001
ACH-001128,-0.560407019541
ACH-001134,-0.865862355079
ACH-001151,-0.7046804660029999
ACH-001163,-0.932585480017
ACH-001164,-1.15290300472
ACH-001173,-0.860917934139
ACH-001183,-0.944681177131
ACH-001184,-1.00823997654
ACH-001190,-0.543521470727
ACH-001192,-0.558747715695
ACH-001193,-1.27631988392
ACH-001196,-1.19706734872
ACH-001197,-0.652661461214
ACH-001205,-0.454645625189
ACH-001211,-0.7136729876260001
ACH-001212,-0.7871701623880001
ACH-001228,-0.360488997629
ACH-001232,-0.945642281577
ACH-001239,-1.0696602615200002
ACH-001274,-1.1012016296200002
ACH-001275,-0.8912223784219999
ACH-001277,-0.740114864636
ACH-001278,-0.883923372125
ACH-001280,-0.599340917811
ACH-001283,-1.10761499678
ACH-001289,-0.41741503448
ACH-001295,-0.5485296797079999
ACH-001300,-0.836915908875
ACH-001301,-0.543671511215
ACH-001302,-0.502049082025
ACH-001303,-0.506680890788
ACH-001306,-0.632594423356
ACH-001318,-1.34919893076
ACH-001322,-0.8794114942460001
ACH-001328,-0.8749328060189999
ACH-001332,-1.43109492098
ACH-001333,-0.647141568586
ACH-001336,-0.987092599111
ACH-001340,-0.31267529331599997
ACH-001346,-1.06275619829
ACH-001353,-0.5640582720180001
ACH-001354,-1.00684398905
ACH-001367,-0.8304426642030001
ACH-001368,-1.1045787167399999
ACH-001374,-0.457062908013
ACH-001375,-0.350412620604
ACH-001377,-0.755464288195
ACH-001380,-0.966918204193
ACH-001391,-0.818492287145
ACH-001407,-0.9816470034729999
ACH-001408,-0.872949199935
ACH-001413,-0.47362619555600005
ACH-001430,-0.48197494473499997
ACH-001431,-0.813894769025
ACH-001450,-0.883935396421
ACH-001496,-1.0904678877
ACH-001500,-1.08285141206
ACH-001521,-0.534212206551
ACH-001523,-1.11864002634
ACH-001532,-0.7546921114830001
ACH-001536,-0.365862879215
ACH-001550,-1.01708793011
ACH-001552,-0.305914940788
ACH-001554,-1.0136014774600002
ACH-001645,-0.42071679825499997
ACH-001654,-0.608307851849
ACH-001715,-0.47744600711400004
ACH-001735,-0.6736339706640001
ACH-001736,-0.613396607188
ACH-001737,-0.23975285520700002
ACH-001740,-1.29236621895
ACH-001745,-0.9316275364319999
ACH-001750,-0.773122659765
ACH-001765,-1.0
ACH-001956,-0.33355318674199996
ACH-001957,-0.584653968296
