,NPHP4 (261734)
ACH-000004,-0.19304389952300002
ACH-000007,0.00147038386127
ACH-000009,-0.028159216307099996
ACH-000011,0.0842697934127
ACH-000012,-0.147915796942
ACH-000013,0.0207751719322
ACH-000014,-0.022526149424799996
ACH-000015,-0.0389404931688
ACH-000017,-0.0914474795301
ACH-000018,-0.124971406176
ACH-000019,-0.162948094397
ACH-000021,-0.17506402444699998
ACH-000022,-0.180205478524
ACH-000025,-0.04078115593519999
ACH-000028,0.104271537839
ACH-000030,0.0477590187361
ACH-000035,-0.156823435455
ACH-000036,-0.134248391293
ACH-000037,-0.303714985876
ACH-000039,-0.0624127668057
ACH-000040,0.0373371024612
ACH-000041,-0.080246533487
ACH-000042,-0.00784229555355
ACH-000045,0.08374669168860001
ACH-000047,-0.203754001747
ACH-000052,-0.20604592812800002
ACH-000053,-0.199351873314
ACH-000054,-0.185839821585
ACH-000055,-0.0396802830084
ACH-000060,-0.141627404521
ACH-000067,-0.0329082048653
ACH-000070,0.013850127285799999
ACH-000075,-0.278532823095
ACH-000078,-0.06918226834699999
ACH-000082,0.00345173437141
ACH-000085,-0.10105995452199999
ACH-000086,-0.1541026138
ACH-000087,-0.145563313083
ACH-000092,-0.010053916944099999
ACH-000095,-0.05613982802619999
ACH-000097,-0.07673595119969999
ACH-000098,-0.212923444536
ACH-000099,-0.107263670355
ACH-000108,-0.305150819997
ACH-000113,-0.219555311
ACH-000115,-0.135194540452
ACH-000116,-0.0292846534085
ACH-000118,-0.0770348857647
ACH-000120,-0.0641816751374
ACH-000123,-0.0347612451836
ACH-000127,-0.0558538614793
ACH-000128,-0.153874734504
ACH-000132,0.0576715220203
ACH-000133,0.0473034175483
ACH-000137,-0.00181351063964
ACH-000138,-0.121999942899
ACH-000142,-0.22095945523200003
ACH-000143,-0.004778073129819999
ACH-000146,-0.051844423035599996
ACH-000148,-0.16208097198899998
ACH-000150,-0.346254468842
ACH-000152,-0.136061856963
ACH-000153,0.30754034933400004
ACH-000159,-0.128799741035
ACH-000160,-0.068817637613
ACH-000163,0.0022707403252100002
ACH-000167,-0.595118670416
ACH-000168,-0.08698934266930002
ACH-000169,0.0750173791831
ACH-000178,-0.07360365029350001
ACH-000182,-0.205636211547
ACH-000183,-0.0512044495271
ACH-000188,-0.273942823922
ACH-000189,0.11423659768899999
ACH-000190,-0.0935520339088
ACH-000198,-0.0718158172475
ACH-000204,0.077336628906
ACH-000206,-0.20493123488899997
ACH-000207,-0.517449505385
ACH-000211,-0.08984778802719999
ACH-000215,-0.119788897342
ACH-000221,0.0194841288243
ACH-000222,-0.128589777874
ACH-000223,-0.14048454619200001
ACH-000226,-0.06720601417910001
ACH-000227,-0.251006338138
ACH-000228,-0.222055699534
ACH-000231,-0.0715549614957
ACH-000232,-0.062246666254
ACH-000233,-0.164261738924
ACH-000234,-0.0756377971775
ACH-000235,-0.08732437212829999
ACH-000237,-0.159687248501
ACH-000238,-0.221839613355
ACH-000243,-0.0207334978527
ACH-000244,0.163645503351
ACH-000246,-0.161417247073
ACH-000248,-0.004812820756369999
ACH-000250,0.0008379551299650001
ACH-000251,-0.09992347216900001
ACH-000253,-0.113130770297
ACH-000255,-0.0678135434079
ACH-000256,-0.174263064358
ACH-000257,-0.39901690099799997
ACH-000258,-0.143063955514
ACH-000259,-0.217755697533
ACH-000260,-0.122314225739
ACH-000261,-0.102971546857
ACH-000262,-0.177244031763
ACH-000263,-0.252403899075
ACH-000264,-0.104883510558
ACH-000265,-0.13054298303099998
ACH-000266,-0.227265782155
ACH-000272,-0.10561368074500001
ACH-000273,-0.0887750010073
ACH-000274,-0.07803877954860002
ACH-000277,-0.22692954134799997
ACH-000278,-0.122279669989
ACH-000279,-0.316547781763
ACH-000280,-0.112451531451
ACH-000281,-0.18885117502
ACH-000288,-0.244509023587
ACH-000291,-0.16281365236099998
ACH-000293,-0.204535644021
ACH-000294,-0.280593226329
ACH-000295,-0.185492695636
ACH-000296,-0.18733904222199999
ACH-000302,-0.156817305095
ACH-000304,0.0289117372817
ACH-000307,-0.177338678675
ACH-000308,-0.043861074208899994
ACH-000310,-0.322782107689
ACH-000311,0.0361012214274
ACH-000312,-0.305677764317
ACH-000315,0.08476100425989999
ACH-000316,-0.165782588408
ACH-000317,-0.176609853649
ACH-000318,-0.148347173878
ACH-000319,-0.0781232129703
ACH-000320,0.15738139567
ACH-000322,-0.167760515229
ACH-000323,-0.313810874977
ACH-000324,-0.10256383742000001
ACH-000329,-0.35709924009300004
ACH-000330,-0.0601880900116
ACH-000331,-0.051979981383300004
ACH-000332,-0.12533825245400002
ACH-000334,0.18018050344500003
ACH-000335,0.0456248908629
ACH-000336,0.021350509901200004
ACH-000337,-0.0237508236612
ACH-000339,-0.0926281797497
ACH-000341,-0.377554665497
ACH-000348,-0.134249548131
ACH-000350,-0.124985308005
ACH-000352,0.163497774309
ACH-000356,0.07230118268880001
ACH-000361,0.108344466213
ACH-000362,-0.213895432707
ACH-000363,-0.021156718716700003
ACH-000364,0.0351705199635
ACH-000365,-0.110622838083
ACH-000366,-0.0487265603642
ACH-000368,-0.28335930464000003
ACH-000374,-0.16320309137800001
ACH-000375,-0.0777938190502
ACH-000376,-0.0781332312473
ACH-000381,-0.22636158472800003
ACH-000383,-0.0358252697334
ACH-000387,-0.0200884566691
ACH-000389,-0.030176253492
ACH-000390,0.0253720304201
ACH-000393,-0.193450393543
ACH-000395,-0.0614251333265
ACH-000397,-0.220342719618
ACH-000401,0.157615833687
ACH-000402,0.133959099315
