,CDC20 (991)
ACH-000004,-1.47686805833
ACH-000007,-1.6636180092
ACH-000009,-1.5787155401100001
ACH-000011,-1.9786925575
ACH-000012,-1.32184478297
ACH-000013,-1.7769026436000002
ACH-000014,-1.62482108305
ACH-000015,-1.6187324604299997
ACH-000017,-1.7735803381200002
ACH-000018,-1.2309585700499999
ACH-000019,-1.6147761461599999
ACH-000021,-1.58386503581
ACH-000022,-1.6655084064899999
ACH-000025,-1.44571224065
ACH-000028,-1.6497198732299998
ACH-000030,-1.69588128572
ACH-000035,-1.30934709111
ACH-000036,-1.4620125895500002
ACH-000037,-1.4668772494799998
ACH-000039,-1.73346901298
ACH-000040,-1.4403659631499999
ACH-000041,-1.34489109554
ACH-000042,-1.49159100682
ACH-000045,-1.66176362938
ACH-000047,-1.59481081994
ACH-000052,-1.1647428763299998
ACH-000053,-1.7071304551
ACH-000054,-1.32617016736
ACH-000055,-1.59295950148
ACH-000060,-1.77408077268
ACH-000067,-1.69922481421
ACH-000070,-1.5414569285100002
ACH-000075,-1.52646626389
ACH-000078,-1.46763583074
ACH-000082,-1.57363126228
ACH-000085,-1.4191331985299998
ACH-000086,-1.43908157067
ACH-000087,-1.7855617998299997
ACH-000092,-1.4613177237000001
ACH-000095,-1.72547870241
ACH-000097,-1.9896032098599996
ACH-000098,-1.6433464313
ACH-000099,-1.5380221807799999
ACH-000108,-1.60503408615
ACH-000113,-1.73787677783
ACH-000115,-2.3313009291999998
ACH-000116,-1.61293101355
ACH-000118,-1.5917839378999998
ACH-000120,-1.71517907319
ACH-000123,-1.7506998884799998
ACH-000127,-1.65395332814
ACH-000128,-1.4115067791799998
ACH-000132,-1.53964668455
ACH-000133,-1.5359435384399998
ACH-000137,-1.59168978186
ACH-000138,-1.57200207009
ACH-000142,-1.5791518899
ACH-000143,-1.8248710805500001
ACH-000146,-1.6575731218399998
ACH-000148,-1.623279509
ACH-000150,-1.61512413129
ACH-000152,-1.70901203574
ACH-000153,-1.68139192769
ACH-000159,-1.32556661231
ACH-000160,-1.9133840615
ACH-000163,-1.6228446230899998
ACH-000167,-2.24700734883
ACH-000168,-1.4591318216
ACH-000169,-1.50314371863
ACH-000178,-1.4569822149200002
ACH-000182,-1.51952417377
ACH-000183,-1.49807370652
ACH-000188,-1.75666119365
ACH-000189,-1.9675496617500001
ACH-000190,-1.3624918642299997
ACH-000198,-1.6960399633399998
ACH-000204,-1.23819060867
ACH-000206,-1.63345068839
ACH-000207,-2.48799414995
ACH-000211,-1.4123736334499999
ACH-000215,-1.66175471555
ACH-000221,-1.44560612491
ACH-000222,-1.6621620969
ACH-000223,-1.5765576314200003
ACH-000226,-1.81423437851
ACH-000227,-2.32554153789
ACH-000228,-2.00029151576
ACH-000231,-1.5569337974200002
ACH-000232,-1.8480550325299998
ACH-000233,-1.7552463354900003
ACH-000234,-1.69659018034
ACH-000235,-1.7129496540600002
ACH-000237,-1.37819415958
ACH-000238,-1.34026268394
ACH-000243,-1.67128328553
ACH-000244,-1.59083965055
ACH-000246,-1.68403888682
ACH-000248,-1.48771331987
ACH-000250,-1.5547782946000002
ACH-000251,-1.8372347662400002
ACH-000253,-1.6066175732700003
ACH-000255,-1.3510324551
ACH-000256,-1.4801112937099998
ACH-000257,-1.19374674273
ACH-000258,-1.7055353972299998
ACH-000259,-1.62144434658
ACH-000260,-1.63201844861
ACH-000261,-1.7006104022
ACH-000262,-1.47275478525
ACH-000263,-1.4550248295100001
ACH-000264,-1.8252601025200001
ACH-000265,-1.5167114789700002
ACH-000266,-1.4081277566
ACH-000272,-1.6724328795899999
ACH-000273,-1.17773400216
ACH-000274,-1.5106169003
ACH-000277,-1.75729538412
ACH-000278,-1.5464470252000002
ACH-000279,-1.48147219576
ACH-000280,-1.59348233683
ACH-000281,-1.04567846912
ACH-000288,-1.25662837877
ACH-000291,-1.58716997449
ACH-000293,-2.04467016618
ACH-000294,-2.2162739532
ACH-000295,-1.42557820963
ACH-000296,-1.36356437634
ACH-000302,-1.65305200484
ACH-000304,-1.77998697605
ACH-000307,-1.7908125134200001
ACH-000308,-1.5355628570299997
ACH-000310,-1.9960226107799999
ACH-000311,-1.63425842859
ACH-000312,-1.47244281541
ACH-000315,-1.34356161594
ACH-000316,-1.52818938024
ACH-000317,-1.3690379295800001
ACH-000318,-1.7887185892299997
ACH-000319,-1.6611077364500002
ACH-000320,-1.15884467047
