,ALDH8A1 (64577)
ACH-000004,-0.103689346933
ACH-000007,-0.0146633849183
ACH-000009,-0.07004521910960002
ACH-000011,0.017771209266999998
ACH-000012,-0.14243707175200002
ACH-000013,-0.164919816788
ACH-000014,-0.173606044942
ACH-000015,-0.048557193718800004
ACH-000017,-0.207629120297
ACH-000018,-0.192262574276
ACH-000019,-0.061622034477199994
ACH-000021,-0.251793828426
ACH-000022,-0.08989655962410001
ACH-000025,-0.102556215957
ACH-000028,-0.117060630552
ACH-000030,-0.156155264456
ACH-000035,-0.027370556214
ACH-000036,-0.280740457817
ACH-000037,-0.006559861384300001
ACH-000039,-0.365024835087
ACH-000040,-0.207933347742
ACH-000041,-0.17366444868099998
ACH-000042,-0.07381968200939999
ACH-000045,-0.0510825394286
ACH-000047,-0.17204580625100002
ACH-000052,0.122734375862
ACH-000053,-0.129368850626
ACH-000054,-0.0840329967223
ACH-000055,-0.048167280209400004
ACH-000060,-0.250501108797
ACH-000067,-0.203726158691
ACH-000070,0.10180937438899999
ACH-000075,0.07117409359839999
ACH-000078,-0.0357717338717
ACH-000082,-0.154045598487
ACH-000085,-0.0919935895308
ACH-000086,-0.016747010925700002
ACH-000087,-0.238500510257
ACH-000092,-0.333513716111
ACH-000095,-0.08830371900360001
ACH-000097,-0.147616905676
ACH-000098,-0.143434882643
ACH-000099,-0.050671498987099994
ACH-000108,-0.0774246651116
ACH-000113,-0.326422287601
ACH-000115,-0.12106994391699999
ACH-000116,-0.046393287418
ACH-000118,-0.350875768591
ACH-000120,-0.006720611251890001
ACH-000123,-0.052252841811600004
ACH-000127,-0.173259957709
ACH-000128,-0.214289082898
ACH-000132,-0.305257623077
ACH-000133,-0.223964969273
ACH-000137,-0.153523394946
ACH-000138,0.08247632907489999
ACH-000142,0.07589861159689999
ACH-000143,0.241553381103
ACH-000146,-0.20133937047699998
ACH-000148,-0.042144332932000005
ACH-000150,-0.147240200671
ACH-000152,-0.0531472480351
ACH-000153,-0.08105628918060001
ACH-000159,-0.16563043941800001
ACH-000160,-0.0895598965539
ACH-000163,0.0058235217292100004
ACH-000167,-0.15703593501
ACH-000168,0.027581259659700003
ACH-000169,-0.00843427234873
ACH-000178,-0.137157973184
ACH-000182,0.0663276972356
ACH-000183,-0.0014416794967
ACH-000188,-0.39546978156999996
ACH-000189,-0.34763035050700003
ACH-000190,-0.04225070787219999
ACH-000198,-0.0137488766141
ACH-000204,-0.276318737463
ACH-000206,-0.0152593264307
ACH-000207,0.0551598919615
ACH-000211,-0.0893154988569
ACH-000215,-0.10795613879799999
ACH-000221,-0.255080164399
ACH-000222,0.127706125659
ACH-000223,-0.19376620304
ACH-000226,-0.0562769229654
ACH-000227,-0.231240760042
ACH-000228,-0.202929146106
ACH-000231,-0.325699009912
ACH-000232,-0.251557728113
ACH-000233,-0.143714204917
ACH-000234,-0.136591246119
ACH-000235,-0.0316035126322
ACH-000237,-0.12773601116
ACH-000238,-0.0950337403007
ACH-000243,0.0104165668671
ACH-000244,-0.172525168414
ACH-000246,-0.198450268693
ACH-000248,-0.197894949603
ACH-000250,-0.189820526282
ACH-000251,-0.19872000331099998
ACH-000253,-0.399362444538
ACH-000255,-0.0767947801826
ACH-000256,-0.0162370975325
ACH-000257,-0.244674391085
ACH-000258,0.100777373881
ACH-000259,-0.147991487851
ACH-000260,-0.0172589344914
ACH-000261,-0.116632136505
ACH-000262,-0.233578694916
ACH-000263,-0.182528150453
