,ANKZF1 (55139)
ACH-000004,-0.09459803182080001
ACH-000007,0.130231993619
ACH-000009,-0.0971091765259
ACH-000011,-0.0314393770885
ACH-000012,-0.047878536242399995
ACH-000013,0.0336040084411
ACH-000014,-0.288969644289
ACH-000015,-0.00481035929203
ACH-000017,-0.0639758001002
ACH-000018,-0.175362353595
ACH-000019,-0.15334988783
ACH-000021,0.0714717435121
ACH-000022,-0.117998596018
ACH-000025,-0.160182518027
ACH-000028,-0.163560650679
ACH-000030,-0.0823794852442
ACH-000035,-0.00437567924629
ACH-000036,-0.017238440474700002
ACH-000037,-0.275050708774
ACH-000039,0.00799315915531
ACH-000040,-0.046202561541400004
ACH-000041,-0.22940362760400002
ACH-000042,-0.150040682634
ACH-000045,0.15370772300000002
ACH-000047,0.0268513135473
ACH-000052,0.0472149787505
ACH-000053,-0.135036534974
ACH-000054,-0.19785608970199997
ACH-000055,-0.108587972158
ACH-000060,-0.00769330769153
ACH-000067,-0.07081820519939999
ACH-000070,-0.081356380955
ACH-000075,-0.000994315021043
ACH-000078,-0.218915217454
ACH-000082,-0.131024750666
ACH-000085,-0.117339855096
ACH-000086,0.0508415261263
ACH-000087,-0.238923637643
ACH-000092,-0.185612246996
ACH-000095,-0.0767436045489
ACH-000097,0.011982908260200001
ACH-000098,-0.21618104145
ACH-000099,-0.0926110752949
ACH-000108,-0.132177942372
ACH-000113,-0.193184385067
ACH-000115,-0.048342906298400004
ACH-000116,-0.0761663396787
ACH-000118,-0.048810547587299996
ACH-000120,-0.0887411805501
ACH-000123,0.0595563904108
ACH-000127,-0.0804249419444
ACH-000128,-0.117338148336
ACH-000132,-0.07015370118230001
ACH-000133,-0.0997310953647
ACH-000137,-0.249756013699
ACH-000138,-0.0760690070688
ACH-000142,-0.131153449951
ACH-000143,0.0123126631776
ACH-000146,0.0561176351101
ACH-000148,-0.029096518857900003
ACH-000150,-0.29987404665600004
ACH-000152,-0.013654602312700001
ACH-000153,-0.274842867638
ACH-000159,0.0143314398508
ACH-000160,-0.116573878072
ACH-000163,-0.12216282630400001
ACH-000167,-0.412615760548
ACH-000168,-0.023953375226400002
ACH-000169,-0.0976134170565
ACH-000178,-0.0701313951893
ACH-000182,-0.170519683724
ACH-000183,-0.059595233218400004
ACH-000188,-0.0271462909664
ACH-000189,0.184624626441
ACH-000190,-0.171793254793
ACH-000198,-0.05954598633140001
ACH-000204,-0.231202321162
ACH-000206,-0.0283094092419
ACH-000207,0.0858972049879
ACH-000211,-0.179571819267
ACH-000215,-0.0825396898678
ACH-000221,0.0519041361451
ACH-000222,-0.218177345036
ACH-000223,-0.119487136487
ACH-000226,-0.105040486402
ACH-000227,-0.178650890299
ACH-000228,0.00257131511042
ACH-000231,-0.0617728113086
ACH-000232,-0.0381812848703
ACH-000233,-0.0630167185309
ACH-000234,-0.286663509544
ACH-000235,-0.107070067546
ACH-000237,-0.125647206751
ACH-000238,-0.026529070074100002
ACH-000243,-0.009095540019520001
ACH-000244,-0.284791392499
ACH-000246,0.0341765769081
ACH-000248,-0.26610497499499997
ACH-000250,-0.150707488153
ACH-000251,-0.12257454444499999
ACH-000253,0.00767781279576
ACH-000255,-0.245047782753
ACH-000256,0.0739337430033
ACH-000257,0.019377713038
ACH-000258,0.00185842080157
ACH-000259,-0.0545375353675
ACH-000260,-0.09092773487160001
ACH-000261,-0.081543798865
ACH-000262,0.0658422346542
ACH-000263,-0.369872207184
ACH-000264,-0.04847715802069999
ACH-000265,-0.135841034239
ACH-000266,-0.0419848225894
ACH-000272,-0.121389229885
ACH-000273,-0.13539448672499999
ACH-000274,-0.260746416318
ACH-000277,-0.153141579922
ACH-000278,-0.11295177906199999
ACH-000279,-0.0971014835457
ACH-000280,0.037308749026199996
ACH-000281,-0.108373305046
ACH-000288,-0.111957080234
ACH-000291,-0.0776748442056
ACH-000293,-0.14890363083900002
ACH-000294,0.0760356587243
ACH-000295,0.0408474816854
ACH-000296,-0.13691262346
ACH-000302,-0.0806686530874
ACH-000304,-0.2539037457
ACH-000307,-0.0708361125627
ACH-000308,-0.16716602398
ACH-000310,-0.264763111009
ACH-000311,-0.027236020341599998
ACH-000312,-0.125034777708
ACH-000315,0.0426125926366
ACH-000316,-0.0658197853405
ACH-000317,-0.0638535479235
ACH-000318,-0.15591621824899998
ACH-000319,-0.0909065397755
ACH-000320,0.129070499975
ACH-000322,-0.053524117914500006
ACH-000323,-0.119977736856
ACH-000324,-0.06488865466339999
ACH-000329,-0.151206825116
ACH-000330,-0.241150614978
ACH-000331,-0.048426719745899995
ACH-000332,-0.159860398615
ACH-000334,-0.11303775762599999
ACH-000335,0.07784692229439999
ACH-000336,-0.284293967757
ACH-000337,-0.0473402535485
ACH-000339,-0.07903617599339999
ACH-000341,-0.339610528869
ACH-000348,0.0213268749447
ACH-000350,-0.21902111433200003
