,DPPA3 (359787)
ACH-000004,-0.516779061369
ACH-000007,-0.389274777415
ACH-000009,-0.471296379654
ACH-000011,-0.611523442445
ACH-000012,-0.456283026801
ACH-000013,-0.40133721038000003
ACH-000014,-0.419555947593
ACH-000015,-0.48889394076399995
ACH-000017,-0.461772467686
ACH-000018,-0.38435239521799996
ACH-000019,-0.564974870938
ACH-000021,-0.481060017721
ACH-000022,-0.39960773839900005
ACH-000025,-0.35208645718500003
ACH-000028,-0.504206380034
ACH-000030,-0.400317458819
ACH-000035,-0.508848559017
ACH-000036,-0.390176221512
ACH-000037,-0.350431106581
ACH-000039,-0.49528592695100004
ACH-000040,-0.3952734224
ACH-000041,-0.5100490232
ACH-000042,-0.462254982042
ACH-000045,-0.429950275772
ACH-000047,-0.41752275602600003
ACH-000052,-0.678976512872
ACH-000053,-0.427873133604
ACH-000054,-0.348230731087
ACH-000055,-0.314331935542
ACH-000060,-0.316349197648
ACH-000067,-0.45049644449799997
ACH-000070,-0.531390194378
ACH-000075,-0.534781469679
ACH-000078,-0.5194267189399999
ACH-000082,-0.47621360791999995
ACH-000085,-0.5775528502530001
ACH-000086,-0.38025197013000006
ACH-000087,-0.282565816435
ACH-000092,-0.326021404355
ACH-000095,-0.503641811283
ACH-000097,-0.60180238665
ACH-000098,-0.393934247918
ACH-000099,-0.43996151075900003
ACH-000108,-0.310681403286
ACH-000113,-0.29851892538400004
ACH-000115,-0.4500070514399999
ACH-000116,-0.469596347209
ACH-000118,-0.495099677939
ACH-000120,-0.34532147810900005
ACH-000123,-0.516541655433
ACH-000127,-0.416137573051
ACH-000128,-0.285938401249
ACH-000132,-0.34717150170199995
ACH-000133,-0.268298591054
ACH-000137,-0.263186218682
ACH-000138,-0.36961078202500003
ACH-000142,-0.268573412419
ACH-000143,-0.531523849256
ACH-000146,-0.32662389793200003
ACH-000148,-0.31758859715
ACH-000150,-0.332738669019
ACH-000152,-0.496267433695
ACH-000153,-0.367196100944
ACH-000159,-0.397370750263
ACH-000160,-0.19366731999899997
ACH-000163,-0.25098064157
ACH-000167,0.37837577387800003
ACH-000168,-0.305500078646
ACH-000169,-0.483375215172
ACH-000178,-0.532566837828
ACH-000182,-0.33526186354299997
ACH-000183,-0.435901040707
ACH-000188,-0.382898797932
ACH-000189,-0.385821894287
ACH-000190,-0.159293716873
ACH-000198,-0.49503739692800003
ACH-000204,-0.26575796023299997
ACH-000206,-0.525405694146
ACH-000207,-0.671921728276
ACH-000211,-0.492486769764
ACH-000215,-0.294134013528
ACH-000221,-0.356860285657
ACH-000222,-0.6778640132699999
ACH-000223,-0.466754718739
ACH-000226,-0.36853502099299995
ACH-000227,-0.664722852595
ACH-000228,-0.683661748795
ACH-000231,-0.40568069269
ACH-000232,-0.5711704719780001
ACH-000233,-0.430778677469
ACH-000234,-0.395538590301
ACH-000235,-0.367725834797
ACH-000237,-0.231163369388
ACH-000238,-0.286674951583
ACH-000243,-0.42919000872199997
ACH-000244,-0.526008344681
ACH-000246,-0.44570707609300003
ACH-000248,-0.5124986026489999
ACH-000250,-0.39580819354
ACH-000251,-0.40558617597400004
ACH-000253,-0.27367173717
ACH-000255,-0.741290063441
