,TOR1AIP2 (163590)
ACH-000004,-0.10597605260399999
ACH-000007,-0.258193865951
ACH-000009,-0.22434595496100002
ACH-000011,-0.012261509312499998
ACH-000012,-0.11983370875999998
ACH-000013,0.06370392726219999
ACH-000014,0.022128499870199998
ACH-000015,-0.07257093484
ACH-000017,-0.07981616744969999
ACH-000018,0.142066541661
ACH-000019,0.0668836472223
ACH-000021,-0.145485859706
ACH-000022,0.0117814151406
ACH-000025,-0.21290051466499998
ACH-000028,-0.0730833785634
ACH-000030,-0.0600184021336
ACH-000035,-0.16444674890799998
ACH-000036,-0.052869984582400005
ACH-000037,0.179921050985
ACH-000039,0.056738090599
ACH-000040,-0.0716356784098
ACH-000041,-0.11859452412
ACH-000042,-0.09249500995689999
ACH-000045,0.0661709311234
ACH-000047,-0.050856814534599996
ACH-000052,-0.156237168916
ACH-000053,0.031225964776300002
ACH-000054,-0.0274156131055
ACH-000055,-0.34264051328100004
ACH-000060,-0.0106892603054
ACH-000067,-0.029545679813900005
ACH-000070,-0.33638511161799994
ACH-000075,0.10656156907400001
ACH-000078,-0.0868893703198
ACH-000082,-0.161155786888
ACH-000085,-0.0847829278235
ACH-000086,-0.179090245559
ACH-000087,0.060686484924699996
ACH-000092,-0.14951438114499999
ACH-000095,-0.104377182448
ACH-000097,-0.0226241922024
ACH-000098,-0.09995744740019999
ACH-000099,0.0442544613805
ACH-000108,-0.16414593043700001
ACH-000113,-0.19891081290999998
ACH-000115,0.165884361389
ACH-000116,-0.032257664005400005
ACH-000118,-0.0046990725262500005
ACH-000120,-0.168276495667
ACH-000123,-0.0427604750065
ACH-000127,-0.10639526257200001
ACH-000128,-0.008819856017219999
ACH-000132,0.0402153629693
ACH-000133,-0.006896801112460001
ACH-000137,-0.06868048284530001
ACH-000138,-0.09050485816630001
ACH-000142,0.10237222206
ACH-000143,-0.0878171271953
ACH-000146,-0.00213633663997
ACH-000148,-0.18906530985599998
ACH-000150,0.024971568934999997
ACH-000152,-0.0408732588151
ACH-000153,-0.183498636448
ACH-000159,-0.132944684807
ACH-000160,-0.028550413756400002
ACH-000163,-0.198587583409
ACH-000167,0.268331304468
ACH-000168,0.134467652853
ACH-000169,-0.0418264747789
ACH-000178,-0.0503032802703
ACH-000182,0.0777894569138
ACH-000183,-0.0998650366394
ACH-000188,0.09599064538629999
ACH-000189,-0.187208959615
ACH-000190,-0.29502057550099997
ACH-000198,-0.334002642819
ACH-000204,-0.301560314791
ACH-000206,0.0873040998261
ACH-000207,0.0500069190439
ACH-000211,-0.14571024023600002
ACH-000215,-0.09875887834110002
ACH-000221,0.124035706636
ACH-000222,-0.311343443088
ACH-000223,-0.189377997446
ACH-000226,-0.0623719157286
ACH-000227,0.09290732990119999
ACH-000228,-0.0678359831042
ACH-000231,-0.108436896056
ACH-000232,0.0102926588992
ACH-000233,-0.0617959930629
ACH-000234,0.0028250467406399997
ACH-000235,-0.159382632358
ACH-000237,-0.0433120751662
ACH-000238,-0.0471648359725
ACH-000243,-0.146537380257
ACH-000244,-0.36634950169
ACH-000246,-0.103500219453
ACH-000248,-0.00672988986299
ACH-000250,0.04774478994419999
ACH-000251,-0.295212511504
ACH-000253,-0.153608062541
ACH-000255,-0.0336927032028
ACH-000256,-0.00903330312524
ACH-000257,0.0862974590182
ACH-000258,-0.711362282437
ACH-000259,-0.107374706377
ACH-000260,-0.0386998487171
ACH-000261,-0.137784195655
ACH-000262,0.08527112523389999
ACH-000263,0.22386010810499998
ACH-000264,-0.349706450492
ACH-000265,0.00651185611969
ACH-000266,-0.21366147932500001
ACH-000272,-0.0636974337815
ACH-000273,-0.11266968137399999
ACH-000274,-0.07658487617410001
ACH-000277,-0.166455238836
ACH-000278,-0.0952690045277
ACH-000279,-0.0663642539188
ACH-000280,-0.15856700496099999
ACH-000281,-0.259587069474
ACH-000288,-0.0632303705399
ACH-000291,-0.130513036897
ACH-000293,0.037648611626499996
ACH-000294,0.0849239969455
ACH-000295,0.0892999185053
ACH-000296,-0.0382728973893
ACH-000302,0.0172532696712
ACH-000304,0.258132798175
ACH-000307,-0.102715140319
ACH-000308,-0.148173178533
ACH-000310,-0.133116673563
