,EXO1 (9156)
ACH-000004,-0.11550504804400001
ACH-000007,-0.32079684333
ACH-000009,-0.196362026743
ACH-000011,-0.460483844671
ACH-000012,-0.162715409296
ACH-000013,-0.145010857287
ACH-000014,-0.255675918665
ACH-000015,0.0481794114139
ACH-000017,0.124543194755
ACH-000018,0.21104151488200001
ACH-000019,-0.5723843661379999
ACH-000021,-0.10255354545199999
ACH-000022,-0.0150410500008
ACH-000025,-0.230546774385
ACH-000028,-0.5648099568899999
ACH-000030,-0.0695674302114
ACH-000035,-0.08996206577839999
ACH-000036,-0.289785214582
ACH-000037,-0.0416991539305
ACH-000039,-0.144837328815
ACH-000040,-0.21014877372000001
ACH-000041,0.0529276187197
ACH-000042,-0.188258686381
ACH-000045,0.09478096494839999
ACH-000047,-0.544992901205
ACH-000052,-0.125004587409
ACH-000053,-0.258119673637
ACH-000054,-0.306691011678
ACH-000055,-0.159548710545
ACH-000060,0.0403445899699
ACH-000067,-0.218622205792
ACH-000070,-0.20757813706099998
ACH-000075,-0.0945484377884
ACH-000078,-0.47512947334399996
ACH-000082,-0.10193273866800001
ACH-000085,-0.269824572273
ACH-000086,-0.038630501665400004
ACH-000087,-0.10362704116900001
ACH-000092,-0.08014868606839999
ACH-000095,-0.124584923753
ACH-000097,-0.489163543315
ACH-000098,-0.162226938062
ACH-000099,-0.43314368923999996
ACH-000108,0.00929047125468
ACH-000113,-0.324366707054
ACH-000115,0.0417502221138
ACH-000116,-0.31431769585700003
ACH-000118,-0.118765637138
ACH-000120,-0.252563527272
ACH-000123,-0.17314154829999998
ACH-000127,-0.00411094604444
ACH-000128,-0.0205431374719
ACH-000132,-0.14586244030200002
ACH-000133,-0.216326900978
ACH-000137,0.015134056122600001
ACH-000138,-0.238247142154
ACH-000142,-0.131008141381
ACH-000143,-0.142761880903
ACH-000146,-0.39133315745999997
ACH-000148,-0.231484054642
ACH-000150,0.114680937316
ACH-000152,-0.345974152731
ACH-000153,0.34254632700000004
ACH-000159,-0.156921907314
ACH-000160,0.0140264223135
ACH-000163,-0.0262525184936
ACH-000167,-0.16982250164
ACH-000168,-0.0833342331839
ACH-000169,0.06893973150169999
ACH-000178,0.0989681928829
ACH-000182,-0.128991281083
ACH-000183,0.0892080104817
ACH-000188,-0.16944988782099998
ACH-000189,-0.06529467619990001
ACH-000190,-0.35790456987400004
ACH-000198,0.0182738905122
ACH-000204,0.18693961448399998
ACH-000206,0.06851482463269999
ACH-000207,-0.175808087636
ACH-000211,-0.335622210257
ACH-000215,-0.22864567469
ACH-000221,0.0526878632787
ACH-000222,-0.238477619546
ACH-000223,-0.0601577814442
ACH-000226,-0.273121544243
ACH-000227,-0.321149405522
ACH-000228,-0.147545379151
ACH-000231,-0.40556035591899997
ACH-000232,-0.139935541591
ACH-000233,-0.266921483
ACH-000234,-0.155226812102
ACH-000235,-0.13656410724600002
ACH-000237,-0.7267632139300001
ACH-000238,0.00435173563408
ACH-000243,-0.433424902804
ACH-000244,-0.37894804030900003
ACH-000246,-0.282824428814
ACH-000248,0.057653774007900005
ACH-000250,-0.127231889738
ACH-000251,-0.105734705766
ACH-000253,-0.018079202793599997
ACH-000255,-0.0798699544591
ACH-000256,-0.10705096239800001
ACH-000257,-0.6685706878159999
ACH-000258,-0.640436190569
ACH-000259,-0.307529673875
ACH-000260,-0.058036975614300004
ACH-000261,-0.145763315755
ACH-000262,0.0934503280435
ACH-000263,0.17249258553599997
ACH-000264,-0.178017097656
ACH-000265,-0.0751352210431
ACH-000266,-0.09846982633700001
ACH-000272,-0.300032662856
ACH-000273,-0.19705137318100002
ACH-000274,-0.174512443463
ACH-000277,0.234919316128
ACH-000278,-0.278096262159
ACH-000279,-0.0776153428742
ACH-000280,-0.245598155466
ACH-000281,-0.0461752938968
ACH-000288,0.021693117026100002
ACH-000291,-0.055865995380600005
ACH-000293,-0.017182527839
ACH-000294,0.00920523367292
ACH-000295,-0.08415483961539999
ACH-000296,-0.7147437601540001
ACH-000302,-0.158806783713
ACH-000304,-0.17793868301100002
ACH-000307,0.028379940397299998
ACH-000308,-0.0707342907688
ACH-000310,-0.395598526304
ACH-000311,-0.24970263601700002
ACH-000312,0.017685075812
ACH-000315,0.27317015196899996
ACH-000316,-0.0667634620977
ACH-000317,-0.200036309195
ACH-000318,0.160404577833
ACH-000319,-0.024741727820599996
ACH-000320,-0.26761152436
ACH-000322,-0.428137962813
ACH-000323,0.0017955518775
ACH-000324,-0.30510542751999997
ACH-000329,-0.26132105036200004
ACH-000330,-0.11617119688500001
ACH-000331,-0.0250399284725
ACH-000332,-0.14628278055
ACH-000334,-0.422041205583
ACH-000335,-0.28951811225
ACH-000336,-0.287194007056
ACH-000337,-0.124774314719
ACH-000339,-0.322783497566
ACH-000341,-0.0828271465581
ACH-000348,-0.175997891652
ACH-000350,-0.174306104419
ACH-000352,-0.268141075459
ACH-000356,-0.155092073243
ACH-000361,-0.14511345982999999
ACH-000362,-0.19279028516
ACH-000363,-0.107471422651
ACH-000364,-0.195386978777
ACH-000365,-0.000712160469342
ACH-000366,-0.07093925977639999
ACH-000368,-0.112637324576
ACH-000374,0.09155467914939999
ACH-000375,-0.16026329094699998
ACH-000376,-0.33845900997100004
ACH-000381,-0.353486840659
ACH-000383,-0.032936161518599995
ACH-000387,-0.37238798781800003
ACH-000389,-0.39585116171400003
ACH-000390,0.0440055852778
ACH-000393,-0.125324931548
ACH-000395,0.0541033510235
ACH-000397,-0.18261074459
ACH-000401,-0.18231623259100002
ACH-000402,0.14793720328600002
ACH-000403,-0.177621188647
ACH-000404,0.0039572268351
ACH-000406,-0.0769300157351
ACH-000407,-0.0106192420392
ACH-000408,-0.36773363862499997
ACH-000410,-0.218074152179
ACH-000411,-0.440687001914
ACH-000414,-0.23368015548
ACH-000415,-0.183823811011
ACH-000416,-0.09815911588199999
ACH-000420,0.00543806957283
ACH-000421,-0.262822858162
ACH-000424,0.0319364551343
ACH-000425,-0.229357597707
ACH-000426,0.00372552620458
ACH-000427,-0.141445415723
ACH-000433,-0.35776938437
ACH-000436,-0.140334116544
ACH-000444,-0.0320863370066
ACH-000445,-0.143350830295
ACH-000448,-0.115805543259
ACH-000450,-0.27333714539500004
ACH-000452,0.045097709305400004
ACH-000454,-0.156249540529
ACH-000458,-0.12812202045499999
ACH-000459,-0.279169574601
ACH-000460,-0.289650586446
ACH-000461,0.157734416994
ACH-000463,-0.30651510664500004
ACH-000464,-0.12857619978499998
ACH-000466,0.187307332286
ACH-000467,-0.0220101610048
ACH-000468,-0.198884904534
ACH-000469,-0.933588938582
ACH-000470,-0.31674491878899996
ACH-000471,-0.122825228265
ACH-000472,-0.131891828661
ACH-000473,-0.114719112969
ACH-000475,-0.0613462221201
ACH-000476,-0.118826143679
ACH-000477,-0.338030999817
ACH-000480,-0.20424905305
ACH-000481,-0.21344842461599997
ACH-000483,-0.0807656771169
