,TMIGD2 (126259)
ACH-000004,-0.28935780733800004
ACH-000007,0.0834718096948
ACH-000009,-0.12395115585100001
ACH-000011,0.0756413824713
ACH-000012,-0.124797352946
ACH-000013,-0.09550009978049999
ACH-000014,-0.109097116388
ACH-000015,-0.0965596445065
ACH-000017,-0.062451751654
ACH-000018,-0.20916165918699997
ACH-000019,-0.422550696123
ACH-000021,-0.11923542441
ACH-000022,0.014010815656600001
ACH-000025,-0.22859503685899998
ACH-000028,-0.175022458184
ACH-000030,-0.127101147726
ACH-000035,-0.31726590635
ACH-000036,-0.08258442331589999
ACH-000037,0.18510219458299998
ACH-000039,-0.317921952852
ACH-000040,-0.033011218505700005
ACH-000041,-0.139235227426
ACH-000042,-0.10224467290400001
ACH-000045,-0.183527431641
ACH-000047,-0.040411626950500004
ACH-000052,-0.17132198626400003
ACH-000053,-0.138040017267
ACH-000054,0.0217558290792
ACH-000055,0.229568031051
ACH-000060,0.15829030972799998
ACH-000067,-0.11988948519300001
ACH-000070,0.0748898961298
ACH-000075,-0.0426748668402
ACH-000078,-0.21472095362399998
ACH-000082,-0.16951465567899998
ACH-000085,-0.07707038032110002
ACH-000086,-0.0383998427686
ACH-000087,-0.029567909139400002
ACH-000092,-0.176351153284
ACH-000095,-0.21494044695099998
ACH-000097,-0.10364639773499999
ACH-000098,-0.15640431852
ACH-000099,-0.06472678935319999
ACH-000108,-0.16679716757000002
ACH-000113,-0.0231733027857
ACH-000115,-0.337893727243
ACH-000116,0.0444786831635
ACH-000118,-0.07706033680989999
ACH-000120,-0.0272767679297
ACH-000123,-0.0490625500957
ACH-000127,-0.22912617610999997
ACH-000128,-0.046011780037
ACH-000132,-0.0714338905462
ACH-000133,-0.06877889210030001
ACH-000137,-0.208383290396
ACH-000138,-0.12027452343499999
ACH-000142,0.00837603931594
ACH-000143,0.11870761024700001
ACH-000146,-0.18312882384799997
ACH-000148,-0.08635614468810002
ACH-000150,-0.383728706083
ACH-000152,0.0991267620232
ACH-000153,-0.23618175451600001
ACH-000159,-0.0330666448091
ACH-000160,0.199236686976
ACH-000163,-0.0102913490585
ACH-000167,-0.155818806143
ACH-000168,-0.314573309736
ACH-000169,0.11946613433700001
ACH-000178,-0.051540947265400004
ACH-000182,-0.00303488683819
ACH-000183,-0.32015371619000005
ACH-000188,-0.126663156355
ACH-000189,-0.339130549152
ACH-000190,0.0984115632886
ACH-000198,-0.13633617713500001
ACH-000204,-0.318820785992
ACH-000206,0.0786424933713
ACH-000207,-0.206813523495
ACH-000211,0.00634728181026
ACH-000215,-0.07603308217119999
ACH-000221,-0.16615385356100001
ACH-000222,-0.25597973990899997
ACH-000223,-0.151876559513
ACH-000226,-0.12853351739399999
ACH-000227,0.18632450966699998
ACH-000228,0.025948844775
ACH-000231,-0.00757525776844
ACH-000232,0.013069645845999999
ACH-000233,-0.196807940955
ACH-000234,-0.0749751816296
ACH-000235,-0.0119134122904
ACH-000237,-0.32150590034800003
ACH-000238,0.09198587893389999
ACH-000243,-0.0142386105663
ACH-000244,-0.07331055057460001
ACH-000246,0.056809873765400004
ACH-000248,-0.0074846049396
ACH-000250,-0.109975887413
ACH-000251,-0.162461146327
ACH-000253,0.026771705184400002
ACH-000255,-0.262232684375
ACH-000256,0.0771115889628
ACH-000257,0.244510906575
ACH-000258,0.194428736915
ACH-000259,-0.011356108777299999
ACH-000260,-0.204909066576
ACH-000261,-0.095447282369
ACH-000262,-0.12738353468900002
ACH-000263,0.0922300849085
ACH-000264,-0.00559437653985
ACH-000265,-0.0396240850058
ACH-000266,-0.06602569767630001
ACH-000272,-0.0037550515380600003
ACH-000273,-0.0642347555449
ACH-000274,-0.124966313386
ACH-000277,0.0514361458108
ACH-000278,-0.07312871098
