,CYB561D2 (11068)
ACH-000589,-0.150774824374
ACH-000591,-0.033348276338400006
ACH-000593,-0.164572067169
ACH-000600,-0.39576778187600004
ACH-000601,-0.179116495737
ACH-000604,-0.232393279795
ACH-000605,-0.240304225527
ACH-000606,-0.130733803866
ACH-000608,-0.365129519365
ACH-000614,-0.324428498322
ACH-000616,-0.25287097768399996
ACH-000618,-0.169290675186
ACH-000619,-0.218814662606
ACH-000620,-0.205318374987
ACH-000621,-0.230730389481
ACH-000622,-0.141387449042
ACH-000623,0.0315412647371
ACH-000624,-0.209473515198
ACH-000627,-0.474365376693
ACH-000630,-0.127750498215
ACH-000632,-0.20149019601100002
ACH-000633,-0.34228328887599996
ACH-000637,-0.263662963398
ACH-000638,-0.122594958674
ACH-000646,-0.36648675511900003
ACH-000647,-0.09167690202289999
ACH-000648,-0.19344545399000002
ACH-000649,-0.55681933627
ACH-000651,-0.22437448007599997
ACH-000652,-0.42754182778800004
ACH-000653,-0.218733372006
ACH-000657,-0.217529243836
ACH-000658,-0.2819941258
ACH-000661,-0.24533610379299997
ACH-000662,-0.128233407051
ACH-000663,-0.376091413232
ACH-000665,-0.242943500106
ACH-000671,-0.349045484627
ACH-000673,-0.22505826857099998
ACH-000676,-0.140008226169
ACH-000677,-0.0821450103653
ACH-000681,-0.268179282904
ACH-000682,-0.178154418306
ACH-000683,-0.21988663414700002
ACH-000684,-0.146849718084
ACH-000688,-0.399664792266
ACH-000693,-0.19732770989700002
ACH-000694,-0.24210715240699998
ACH-000695,0.21761543753100002
ACH-000696,-0.329877474269
ACH-000697,-0.424366601351
ACH-000699,-0.41612045139
ACH-000701,-0.182944071652
ACH-000706,-0.238722099128
ACH-000711,-0.23265267250500002
ACH-000713,-0.149071837431
ACH-000714,-0.223810456591
ACH-000718,-0.0650352153761
ACH-000720,-0.306034013863
ACH-000721,-0.214527275836
ACH-000724,-0.478130156971
ACH-000725,-0.138288429348
ACH-000732,-0.620431653935
ACH-000734,-0.296668322011
ACH-000735,-0.325407766109
ACH-000736,-0.15449693658
ACH-000738,-0.23399836705600002
ACH-000746,-0.20587594080899999
ACH-000747,-0.128079359238
ACH-000748,-0.266784317813
ACH-000753,-0.29140110870700003
ACH-000756,-0.169944548222
ACH-000757,-0.12266436070100001
ACH-000758,-0.293786770263
ACH-000760,-0.0786970987865
ACH-000763,-0.251238076426
ACH-000764,-0.41276493467299996
ACH-000765,-0.11735658377000001
ACH-000766,-0.347517033885
ACH-000767,-0.240696514346
ACH-000768,-0.437971418621
ACH-000769,-0.22375276810400002
ACH-000770,-0.153811920256
ACH-000771,-0.10520169806600001
ACH-000773,-0.038423067109
ACH-000776,-0.112043696563
ACH-000777,-0.056633071236600004
ACH-000778,-0.165193038451
ACH-000781,-0.248787927691
ACH-000782,-0.39800895247900003
ACH-000783,-0.195164254401
ACH-000784,-0.159674996842
ACH-000785,-0.167756885015
ACH-000787,-0.243010928363
ACH-000788,-0.315923394623
ACH-000791,-0.272981221901
ACH-000792,-0.555938862498
ACH-000794,-0.283086420741
ACH-000796,-0.301542523994
ACH-000799,-0.348024779252
ACH-000800,-0.219543024944
ACH-000802,-0.22690508251400002
ACH-000804,-0.20003551780499998
ACH-000805,-0.14036385729
ACH-000809,-0.202165918591
ACH-000810,-0.276387696313
ACH-000811,-0.39605212855099997
ACH-000817,-0.280205887273
ACH-000819,-0.226959201759
ACH-000820,-0.11722683499000001
ACH-000821,-0.201867463629
ACH-000822,-0.415677918259
ACH-000823,-0.260630117551
ACH-000824,-0.0732836632371
ACH-000827,-0.15532876263599998
ACH-000829,-0.38166362878
ACH-000831,-0.0916997365452
ACH-000832,-0.318448436346
ACH-000833,-0.344855537122
ACH-000834,-0.181570439192
ACH-000835,-0.274581092004
ACH-000836,-0.27858774590700003
ACH-000837,-0.20704374913100002
ACH-000838,-0.18193082236299998
ACH-000839,-0.116891444119
ACH-000840,-0.182369225707
ACH-000841,-0.25020903581799997
ACH-000843,-0.19016136651
ACH-000846,-0.149360570547
ACH-000847,-0.288714636909
ACH-000848,-0.19178900580699998
ACH-000849,-0.23656614833200001
ACH-000851,-0.22346101998000004
ACH-000855,-0.061973682720499995
ACH-000856,-0.457728949519
ACH-000858,-0.190571937359
ACH-000859,-0.318137141176
ACH-000861,-0.16995930621599997
ACH-000862,-0.056830486529599995
ACH-000865,-0.159812694559
ACH-000866,-0.18485090895700002
ACH-000867,-0.412976183052
ACH-000869,-0.436246721555
ACH-000872,-0.114064234001
ACH-000873,-0.10581007422599999
ACH-000876,-0.247176803136
ACH-000878,-0.30574992233000003
ACH-000880,-0.298306057009
ACH-000881,-0.0605842056178
ACH-000882,-0.22402134126200002
ACH-000884,-0.24485478415
ACH-000885,-0.09287520990589998
ACH-000887,-0.145196481769
ACH-000888,-0.240709763979
ACH-000889,-0.157949356307
ACH-000890,-0.137635064592
ACH-000896,-0.18551647313099998
ACH-000898,-0.374904601171
ACH-000900,-0.160723956805
ACH-000901,-0.18824521575800002
ACH-000905,-0.12432830209899999
ACH-000906,-0.22499625127300002
ACH-000907,-0.322095992365
ACH-000910,-0.136028065023
ACH-000911,-0.228939510707
ACH-000912,-0.21191054102499998
ACH-000913,-0.298856844129
ACH-000915,-0.10907959687799999
ACH-000916,0.22417326598999998
ACH-000917,-0.142794391365
ACH-000921,-0.230002423937
ACH-000924,-0.260245150436
ACH-000926,-0.235595734081
ACH-000928,-0.343192256557
ACH-000929,0.0144654538334
ACH-000932,-0.178525287194
ACH-000935,-0.30329091636100003
ACH-000936,-0.031034857745699997
ACH-000937,-0.155037262509
ACH-000938,-0.0430713293971
ACH-000939,-0.0629460826558
ACH-000941,-0.184272652341
ACH-000943,-0.27379990823600003
ACH-000946,-0.400235673046
ACH-000947,-0.284452979029
ACH-000948,-0.379702020106
ACH-000950,-0.239540135747
ACH-000953,-0.140049915049
ACH-000957,-0.058872244187199996
ACH-000958,-0.130338233787
ACH-000960,-0.272233635731
ACH-000963,-0.287442200661
ACH-000968,-0.301041600572
ACH-000969,-0.322342523787
ACH-000973,-0.231253607335
ACH-000974,-0.13944929717000001
ACH-000975,-0.07529728352830001
ACH-000976,-0.39217147433300004
ACH-000978,-0.168708170711
ACH-000980,-0.158493700673
ACH-000984,-0.132626853383
ACH-000986,-0.290150058828
ACH-000988,-0.38256367320900003
ACH-000993,-0.34303689311700003
ACH-000994,-0.23851991869199998
ACH-000996,-0.177872937536
ACH-001001,-0.159180315308
ACH-001020,-0.43597700611199997
ACH-001028,-0.305324816745
ACH-001031,-0.149273639376
ACH-001038,-0.0421096046977
ACH-001048,-0.33317517752
ACH-001050,-0.199140877831
ACH-001053,-0.109073111006
ACH-001054,-0.23193990729400002
ACH-001061,-0.156488876552
ACH-001067,-0.385625884699
ACH-001075,-0.124423142683
ACH-001096,-0.128394932164
ACH-001128,-0.342374339115
ACH-001134,-0.35955688106899997
ACH-001151,-0.326806732355
ACH-001163,-0.148598738425
ACH-001164,0.0519749147705
ACH-001173,-0.323575024667
ACH-001183,0.0010752902663499998
ACH-001184,-0.008977710478290001
ACH-001190,-0.44789170757
ACH-001192,-0.278495988903
ACH-001193,-0.55049553734
ACH-001196,-0.09873269130370001
ACH-001197,-0.350236868349
ACH-001205,-0.521213809487
ACH-001211,-0.174791114348
ACH-001212,-0.368810250841
ACH-001228,-0.27621814351199997
ACH-001232,-0.239951581166
ACH-001239,-0.0144184371245
ACH-001274,-0.279714297478
ACH-001275,-0.11328037562999999
ACH-001277,-0.242696637361
ACH-001278,-0.216583985945
ACH-001280,-0.00489216536329
ACH-001283,-0.263035966527
ACH-001289,-0.0474646744494
ACH-001295,-0.145372985696
ACH-001300,-0.25528142286600003
ACH-001301,-0.227016374721
ACH-001302,-0.131663115191
ACH-001303,-0.18754092361400002
ACH-001306,-0.230063190967
ACH-001318,-0.25826234646699997
ACH-001322,-0.17977173309
ACH-001328,-0.11686944656500001
ACH-001332,-0.008371614087539999
ACH-001333,0.08404535142780001
ACH-001336,-0.248477277351
ACH-001340,-0.16913466372299998
ACH-001346,-0.406269374428
ACH-001353,-0.340380293315
ACH-001354,-0.147548331187
ACH-001367,-0.36864167851199997
ACH-001368,-0.233081414714
ACH-001374,-0.302818351923
ACH-001375,-0.09236162073789998
ACH-001377,-0.165122399181
ACH-001380,-0.210042753249
ACH-001391,0.0049501888863
ACH-001407,-0.251850075525
ACH-001408,-0.014765191679499998
ACH-001413,-0.24560126178199998
ACH-001430,6.69602584079e-05
ACH-001431,-0.313565422435
ACH-001450,-0.273013528845
ACH-001496,-0.30129833953
ACH-001500,-0.20263499894099998
ACH-001521,-0.15162973651699999
ACH-001523,-0.319456052852
ACH-001532,-0.185933129295
ACH-001536,-0.25770943681999997
ACH-001550,-0.204613514557
ACH-001552,-0.24929515931
ACH-001554,-0.277202688493
ACH-001645,-0.163564443058
ACH-001654,-0.121750983639
ACH-001715,-0.061883607561999995
ACH-001735,-0.32473821655
ACH-001736,-0.148237634451
ACH-001737,-0.288120442229
ACH-001740,-0.118245766931
ACH-001745,-0.281731484422
ACH-001750,-0.384304746681
ACH-001765,-0.101290346476
ACH-001956,-0.357041587795
ACH-001957,-0.417913024324
