,PPP2CA (5515)
ACH-000273,-0.743153498834
ACH-000274,-0.799434344341
ACH-000277,-0.277134626019
ACH-000278,-1.28190267124
ACH-000279,-1.3700359113299998
ACH-000280,-1.1715172192
ACH-000281,-1.32437316405
ACH-000288,-0.8182366689820001
ACH-000291,-1.450647639
ACH-000293,-0.732787559956
ACH-000294,-0.6403374180879999
ACH-000295,-0.493235599701
ACH-000296,-1.16844308578
ACH-000302,-1.4372572388299998
ACH-000304,-1.01363847452
ACH-000307,-1.14965594124
ACH-000308,-0.554319763772
ACH-000310,-1.4550591926700003
ACH-000311,-1.1750766125
ACH-000312,-0.745790316257
ACH-000315,-1.09962085104
ACH-000316,-0.76906070709
ACH-000317,-0.522191888942
ACH-000318,-1.12776232342
ACH-000319,-0.890251874235
ACH-000320,-1.16240139403
ACH-000322,-0.8628089791689999
ACH-000323,-0.904378994183
ACH-000324,-0.8305162719820001
ACH-000329,-0.878434829533
ACH-000330,-1.64306271276
ACH-000331,-1.04360762616
ACH-000332,-1.36042590235
ACH-000334,-1.01401402358
ACH-000335,-1.12397639131
ACH-000336,-1.2626828914
ACH-000337,-1.24940424396
ACH-000339,-1.3703024684099998
ACH-000341,-1.1936759774099999
ACH-000348,-0.8953295851299999
ACH-000350,-0.639792136315
ACH-000352,-1.3825402367700002
ACH-000356,-0.9767925753569999
ACH-000361,-1.39271121401
ACH-000362,-1.1489965702299998
ACH-000363,-1.27565276281
ACH-000364,-1.17064880758
ACH-000365,-0.822375415819
ACH-000366,-1.1835360482500001
ACH-000368,-0.9997029703139999
ACH-000374,-1.63793071216
ACH-000375,-1.19212967979
ACH-000376,-1.31869924744
ACH-000381,-1.19438109686
ACH-000383,-1.76019242462
ACH-000387,-0.818374397191
ACH-000389,-1.14391812994
ACH-000390,-1.08735343674
ACH-000393,-1.0934998726
ACH-000395,-0.465238450749
ACH-000397,-0.810501226896
ACH-000401,-1.18273053347
ACH-000402,-1.5317258881400002
ACH-000403,-0.5010499063989999
ACH-000404,-0.8689934776229999
ACH-000406,-1.2641354174
ACH-000407,-1.1140068735
ACH-000408,-1.47752702067
ACH-000410,-1.23781495932
ACH-000411,-0.7145518713429999
ACH-000414,-1.10370220711
ACH-000415,-1.17325334953
ACH-000416,-1.33540507377
ACH-000420,-0.870897980371
ACH-000421,-1.4547758674200002
ACH-000424,-1.32774943962
ACH-000425,-1.07771380095
ACH-000426,-1.48186958623
ACH-000427,-1.02225872543
ACH-000433,-0.7085665313930001
ACH-000436,-1.22262658071
ACH-000444,-0.7636333212659999
ACH-000445,-1.36512658394
ACH-000448,-1.27148940636
ACH-000450,-1.35243632504
ACH-000452,-1.41221488773
ACH-000454,-1.0910527805799999
ACH-000458,-1.10796524347
ACH-000459,-1.1350134443200002
ACH-000460,-0.912728734337
ACH-000461,-1.59053726618
ACH-000463,-0.9209153524
ACH-000464,-0.488681764393
ACH-000466,-1.31154770121
ACH-000467,-1.2622431450799998
ACH-000468,-1.14429561597
ACH-000469,-0.729441209681
ACH-000470,-1.3559107969
ACH-000471,-0.745435718283
ACH-000472,-1.2578837096100002
ACH-000473,-1.55728796549
ACH-000475,-1.3498021868399999
ACH-000476,-0.8702113578339999
ACH-000477,-1.36047370448
ACH-000480,-0.9062366389309999
ACH-000481,-1.02137104721
ACH-000483,-1.53833068398
ACH-000484,-0.981572856829
ACH-000485,-0.5655093896360001
ACH-000486,-1.13850002659
ACH-000487,-0.953640574137
ACH-000488,-0.501802017774
ACH-000490,-0.9907459242200001
ACH-000491,-1.02647681597
ACH-000495,-1.15561585372
ACH-000496,-0.322578104244
ACH-000499,-1.06622184
ACH-000500,-1.22620341213
ACH-000502,-1.18886785541
ACH-000503,-1.3794300660299998
ACH-000505,-1.46762035255
ACH-000507,-0.758956717884
ACH-000510,-0.946162068744
ACH-000511,-0.8018554370659999
ACH-000512,-0.8151655842209999
ACH-000516,-1.1902957238
ACH-000517,-1.69503693805
ACH-000518,-1.27835747626
ACH-000520,-1.4204234756799998
ACH-000521,-1.1647120722
ACH-000522,-0.8469181227979999
ACH-000524,-0.49121742901199994
ACH-000527,-1.07767981541
ACH-000528,-1.27186107553
ACH-000537,-1.3091330239399999
ACH-000541,-1.35129690457
ACH-000542,-1.3837794676700002
ACH-000544,-1.23104457688
ACH-000545,-1.06280241307
ACH-000547,-1.32120026328
ACH-000548,-1.59388747387
ACH-000549,-1.1716966436799998
ACH-000550,-1.35635505488
ACH-000552,-1.2250736711799999
ACH-000556,-1.17970201966
ACH-000557,0.0361214903741
ACH-000570,-1.04717480874
ACH-000571,-1.10283224603
ACH-000573,-1.0169824914499999
ACH-000576,-1.02897635347
ACH-000580,-1.12656370964
ACH-000584,-0.509305815004
ACH-000585,-1.44801027588
ACH-000588,-0.7310246353569999
ACH-000589,-1.52523281341
ACH-000591,-1.05239949006
ACH-000593,-0.74244563333
ACH-000600,-1.2939458839799998
ACH-000601,-0.971510694033
ACH-000604,-1.10285307172
ACH-000605,-0.8328110541439999
ACH-000606,-1.2621508124
ACH-000608,-1.16709736721
ACH-000614,-1.3174292561799998
ACH-000616,-1.50059519557
ACH-000618,-0.998653583108
ACH-000619,-1.0079912299299998
ACH-000620,-0.5700273628010001
ACH-000621,-1.44846831192
ACH-000622,-0.666626896547
ACH-000623,-0.7193282310950001
ACH-000624,-1.47188441091
ACH-000627,-1.29333729947
ACH-000630,-1.38588082644
ACH-000632,-1.35091851199
ACH-000633,-0.39667626062399997
ACH-000637,-1.11207098023
ACH-000638,-1.10452019523
ACH-000646,-0.9900974246750001
ACH-000647,-0.499151511043
ACH-000648,-1.2321426319700002
ACH-000649,-1.30833218972
ACH-000651,-1.16834547356
ACH-000652,-0.982224976536
ACH-000653,-1.3634943512900002
ACH-000657,-1.33130202796
ACH-000658,-1.32234602924
ACH-000661,-1.3038271964200001
ACH-000662,-1.1131081638200002
ACH-000663,-1.2614536486
ACH-000665,-1.0846524076200001
ACH-000671,-1.1078648452700002
ACH-000673,-0.584672560541
ACH-000676,-1.07099236826
ACH-000677,-1.30220633127
ACH-000681,-0.9849633669560001
ACH-000682,-1.15485396955
ACH-000683,-0.5459317547160001
ACH-000684,-1.06850113716
ACH-000688,-1.3020180350200001
ACH-000693,-1.1440945645
ACH-000694,-1.26243473893
ACH-000695,-1.0207157679
ACH-000696,-0.278758708982
ACH-000697,-1.33725694708
ACH-000699,-0.892060085712
ACH-000701,-1.29111093921
ACH-000706,-1.5090672910799998
ACH-000711,-0.8175749264769999
ACH-000713,-1.31330927282
ACH-000714,-0.26127778022
ACH-000718,-1.2588550657200002
ACH-000720,-1.0054989491
ACH-000721,-1.26351384635
ACH-000724,-2.04798748106
ACH-000725,-1.96687352417
ACH-000732,-1.1485007792200002
ACH-000734,-0.765261578203
ACH-000735,-1.32498793674
ACH-000736,-1.1664190538099999
ACH-000738,-1.44575219717
ACH-000746,-0.289192550136
ACH-000747,-1.08086617446
ACH-000748,-0.539330608854
ACH-000753,-1.3080946740200001
ACH-000756,-0.9552792831810001
ACH-000757,-0.703592526462
ACH-000758,-1.23745661724
ACH-000760,-0.9773588390219999
ACH-000763,-1.40414073223
ACH-000764,-0.886889296804
ACH-000765,-0.686723736813
ACH-000766,-0.730280763201
ACH-000767,-1.7591904057700003
ACH-000768,-1.3392022891700002
ACH-000769,-0.377825452025
ACH-000770,-0.7256910295119999
ACH-000771,-1.09663346113
ACH-000773,-1.31380526329
ACH-000776,-0.884717931687
ACH-000777,-1.0656784357
ACH-000778,-0.831707190992
ACH-000781,-0.64187637104
ACH-000782,-1.1600329702
ACH-000783,-0.7067537216230001
ACH-000784,-0.781705311789
ACH-000785,-1.22867199683
ACH-000787,-0.815009281869
ACH-000788,-0.74335096644
ACH-000791,-0.586143924061
ACH-000792,-0.35411961195600006
ACH-000794,-1.29698810741
ACH-000796,-1.82586619863
ACH-000799,-0.995582295891
ACH-000800,-0.0944222027303
ACH-000802,-1.2453979433700002
ACH-000804,-1.22362989971
ACH-000805,-1.5509026645500001
ACH-000809,-1.00135779424
ACH-000810,-0.7489350868019999
ACH-000811,-0.740490581867
ACH-000817,-1.3046074109799999
ACH-000819,-1.2299768352299998
ACH-000820,-1.41040526472
ACH-000821,-1.4422444419100002
ACH-000822,-1.33149177003
ACH-000823,-1.13531219984
ACH-000824,-0.984013500713
ACH-000827,-0.7131540877339999
ACH-000829,-1.0644979818
ACH-000831,-1.1321548644
ACH-000832,-1.15066338833
ACH-000833,-1.56374906428
ACH-000834,-1.1959119120100001
ACH-000835,-1.05981839534
ACH-000836,-1.5422427948
ACH-000837,-1.1059824516299999
ACH-000838,-1.4484949587
ACH-000839,-1.2831075596
ACH-000840,-1.2868808685600002
ACH-000841,-0.482384700972
ACH-000843,-0.908151578091
ACH-000846,-1.38585322759
ACH-000847,-1.1965532219600001
ACH-000848,-1.21892584442
ACH-000849,-0.71045987279
ACH-000851,-1.12194830582
ACH-000855,-0.917228826697
ACH-000856,-1.01991495488
ACH-000858,-0.9187380765369999
ACH-000859,-1.40269777518
ACH-000861,-0.9650640207790001
ACH-000862,-1.47123319303
ACH-000865,-0.774243659769
ACH-000866,-0.9260183848710001
ACH-000867,-1.51134118139
ACH-000869,-1.5263231992100001
ACH-000872,-1.1470583935
ACH-000873,-0.905375159576
ACH-000876,-1.6150764443999999
ACH-000878,-0.865762203663
ACH-000880,-1.19074727949
ACH-000881,-1.11392363293
ACH-000882,-0.9910149827770001
ACH-000884,-0.5717464486339999
ACH-000885,-1.2357684036299998
ACH-000887,-1.47603909248
ACH-000888,-0.7131561630869999
ACH-000889,-0.832464662931
ACH-000890,-1.35663118472
ACH-000896,-0.8841020925480001
ACH-000898,-0.662477672546
ACH-000900,-1.02841700357
ACH-000901,-1.7400504498099998
ACH-000905,-0.8424626312569999
ACH-000906,-1.4116815553400002
ACH-000907,-1.40450267792
ACH-000910,-1.55072594478
ACH-000911,-1.0965444610100001
ACH-000912,-1.3438708704
ACH-000913,-0.524166444519
ACH-000915,-1.20369007327
ACH-000916,-1.1440747553100001
ACH-000917,-1.49847454689
ACH-000921,-1.05801696705
ACH-000924,-1.18851712132
ACH-000926,-1.0018800733600002
ACH-000928,-1.20597352432
ACH-000929,-1.45541542734
ACH-000932,-1.17887257842
ACH-000935,-1.26321679724
ACH-000936,-0.69755029507
ACH-000937,-1.61174193322
ACH-000938,-1.42918731221
ACH-000939,-0.381174785226
ACH-000941,-0.657135998525
ACH-000943,-1.06741657661
ACH-000946,-0.798735749137
ACH-000947,-1.26752149716
ACH-000948,-0.622808752659
ACH-000950,-1.06810567453
ACH-000953,-1.6531512614300001
ACH-000957,-0.757988143322
ACH-000958,-0.81309691737
ACH-000960,-1.5429111147
ACH-000963,-1.29567733222
ACH-000968,-1.2093410736299999
ACH-000969,-0.5334349758370001
ACH-000973,-1.3784150412399998
ACH-000974,-0.613435044002
ACH-000975,-1.22886729095
ACH-000976,-1.4038316091299998
ACH-000978,-1.0686273236900001
ACH-000980,-0.768860760871
ACH-000984,-0.8238884710950001
ACH-000986,-1.04791537676
ACH-000988,-0.784917646744
ACH-000993,-1.0943164035700002
ACH-000994,-0.869692417272
ACH-000996,-0.63978880019
ACH-001001,-1.09169453662
ACH-001020,-1.18394629874
ACH-001028,-1.0888715188200002
ACH-001031,-1.29329383334
ACH-001038,-0.9331954580149999
ACH-001048,-0.882137873205
ACH-001050,-1.11353443281
ACH-001053,-0.310302852848
ACH-001054,-0.730232369539
ACH-001061,-0.919986602656
ACH-001067,-1.04619607985
ACH-001075,-1.28877045599
ACH-001096,-1.01832138906
ACH-001128,-1.16699280562
ACH-001134,-1.4510490433399998
ACH-001151,-1.271863907
ACH-001163,-0.40867568757899997
ACH-001164,-0.8879630681799999
ACH-001173,-1.2358398158
ACH-001183,-1.13543623948
ACH-001184,-1.10428688779
ACH-001190,-1.6561848094999998
ACH-001192,-1.00496707426
ACH-001193,-0.828034070175
ACH-001196,-0.671679795064
ACH-001197,-1.1681679544299999
ACH-001205,-0.890418339267
ACH-001211,-1.16962854855
ACH-001212,-1.2690560777200002
ACH-001228,-1.4051484588499998
ACH-001232,-0.305353896029
ACH-001239,-1.4878609631400002
ACH-001274,-0.8820250423229999
ACH-001275,-1.1298218626
ACH-001277,-1.4497354240399998
ACH-001278,-1.04079532794
ACH-001280,-0.699262124974
ACH-001283,-0.783461791936
ACH-001289,-0.873051738611
ACH-001295,-0.7256204892039999
ACH-001300,-1.1387497366600001
ACH-001301,-0.6345869406360001
ACH-001302,-1.2075909732899999
ACH-001303,-1.0
ACH-001306,-0.793807335383
ACH-001318,-0.876719331458
ACH-001322,-1.1611948530399998
ACH-001328,-1.50784254246
ACH-001332,-0.9954757038609999
ACH-001333,-1.0124488994299998
ACH-001336,-1.1558680534999999
ACH-001340,-0.82615367501
ACH-001346,-1.0509024833299998
ACH-001353,-1.14035761772
ACH-001354,-1.54995223123
ACH-001367,-1.02257371927
ACH-001368,-1.14578153913
ACH-001374,-0.694728933639
ACH-001375,-1.04769882937
ACH-001377,-1.16248359984
ACH-001380,-1.01956225486
ACH-001391,-1.08898038741
ACH-001407,-1.3069199328799999
ACH-001408,-0.946048849093
ACH-001413,-1.11458753093
ACH-001430,-1.08208192072
ACH-001431,-1.0982760289799998
ACH-001450,-1.3707166471899999
ACH-001496,-1.5891518221399998
ACH-001500,-1.2486276500799998
ACH-001521,-1.04166581011
ACH-001523,-0.981073586974
ACH-001532,-1.22597204062
ACH-001536,-1.1439747242
ACH-001550,-1.39172135866
ACH-001552,-0.806834577993
ACH-001554,-0.814282767894
ACH-001645,-1.33922916024
ACH-001654,-0.9160166245829999
ACH-001715,-0.573197540541
ACH-001735,-1.26599597625
ACH-001736,-1.2955326486399998
ACH-001737,-0.9111372535250001
ACH-001740,-1.13541447765
ACH-001745,-0.9929675736660001
ACH-001750,-0.7175971991169999
ACH-001765,-1.19172787934
ACH-001956,-0.49385590513899996
ACH-001957,-0.722493722288
