,CLASRP (11129)
ACH-000471,-0.405583185238
ACH-000472,-0.406512393729
ACH-000473,-0.577425105159
ACH-000475,-0.131905933848
ACH-000476,-0.379972244138
ACH-000477,-0.41656128535
ACH-000480,-0.540315763296
ACH-000481,-0.364697664664
ACH-000483,-0.264163129288
ACH-000484,-0.905362988917
ACH-000485,-0.505969809814
ACH-000486,-0.433485775665
ACH-000487,-0.48011682882
ACH-000488,-0.560535151986
ACH-000490,-0.436800733243
ACH-000491,-1.00441245259
ACH-000495,-0.63923627538
ACH-000496,-0.602479772923
ACH-000499,-0.9619183927700001
ACH-000500,-0.457091589767
ACH-000502,-0.602287768985
ACH-000503,-0.749993718063
ACH-000505,-0.513954159775
ACH-000507,-0.34035952766000005
ACH-000510,-0.27127521477
ACH-000511,-0.49917763446099994
ACH-000512,-0.491874679741
ACH-000516,-0.46464231798600003
ACH-000517,-0.396771455224
ACH-000518,-0.40749109587399995
ACH-000520,-0.581073004998
ACH-000521,-0.282672720372
ACH-000522,-0.17348696803199998
ACH-000524,-0.473082750423
ACH-000527,-0.140223145292
ACH-000528,-0.476259654711
ACH-000537,-0.45713525447
ACH-000541,-0.26662507473499997
ACH-000542,-0.5719657388589999
ACH-000544,-0.46712490587899996
ACH-000545,-0.24054402145999998
ACH-000547,-0.653026122666
ACH-000548,-0.44065090856600003
ACH-000549,-0.562745423433
ACH-000550,-0.181668559568
ACH-000552,-0.327253458096
ACH-000556,-0.12042239024
ACH-000557,-0.33678888961099995
ACH-000570,-0.331274963845
ACH-000571,-0.558605689962
ACH-000573,-0.856138456552
ACH-000576,-0.287205325591
ACH-000580,-0.473845565518
ACH-000584,-0.6067597118029999
ACH-000585,-0.700991356336
ACH-000588,-0.555476421098
ACH-000589,-0.6041650575249999
ACH-000591,-0.499866352232
ACH-000593,-0.7066172466689999
ACH-000600,-0.36290388025799997
ACH-000601,-0.533911556495
ACH-000604,-0.45933183601300004
ACH-000605,-0.438762513648
ACH-000606,-0.7148992301780001
ACH-000608,-0.580587001616
ACH-000614,-0.0634726972085
ACH-000616,-0.539266434559
ACH-000618,-0.489502074434
ACH-000619,-0.351399537315
ACH-000620,-0.5371115242769999
ACH-000621,-0.640787493438
ACH-000622,-0.303085170048
ACH-000623,-0.371489493292
ACH-000624,-0.663482177487
ACH-000627,-0.514718375581
ACH-000630,-0.565849785444
ACH-000632,-0.502938702096
ACH-000633,-0.638729125324
ACH-000637,-0.585963881455
ACH-000638,-0.581094991078
ACH-000646,-0.37731209404
ACH-000647,-0.29004352462
ACH-000648,-0.505152672752
ACH-000649,-0.586138694145
ACH-000651,-0.6452340225
ACH-000652,-0.44883460576800005
ACH-000653,-0.476744036383
ACH-000657,-0.534777777062
ACH-000658,-0.507472366127
ACH-000661,-0.45245191582500005
ACH-000662,-0.502528855638
ACH-000663,-0.62051220544
ACH-000665,-0.7408184147519999
ACH-000671,-0.364192793317
ACH-000673,-0.45222250842699996
ACH-000676,-0.40186545233000004
ACH-000677,-0.47027892454
ACH-000681,-0.373940328208
ACH-000682,-0.415918774596
ACH-000683,-0.574610927122
ACH-000684,-0.5273912798579999
ACH-000688,-0.546184365403
ACH-000693,-0.688356149299
ACH-000694,-0.8673049048739999
ACH-000695,-0.489050191249
ACH-000696,-0.550503229379
ACH-000697,-0.6980895137180001
ACH-000699,-0.6523782238270001
ACH-000701,-0.463959097945
ACH-000706,-0.564297050896
ACH-000711,-0.313513447978
ACH-000713,-0.734063975844
ACH-000714,-0.41816951233499994
ACH-000718,-0.403555514961
ACH-000720,-0.728593190431
ACH-000721,-0.258049283381
ACH-000724,-0.8183504145020001
ACH-000725,-0.556583391869
ACH-000732,-0.477551736689
ACH-000734,-0.21860545845899998
ACH-000735,-0.670938614706
ACH-000736,-0.359070881392
ACH-000738,-0.430622705725
ACH-000746,-0.25199281876999996
ACH-000747,-0.442810408764
ACH-000748,-0.179177420144
ACH-000753,-0.544223828171
ACH-000756,-0.239889713613
ACH-000757,-0.44044837219
ACH-000758,-0.419736385612
ACH-000760,-0.364637470131
ACH-000763,-0.216596766116
ACH-000764,-0.664610550361
ACH-000765,-0.565889961948
ACH-000766,-0.703565028306
ACH-000767,-0.36470708334799995
ACH-000768,-0.307969400989
ACH-000769,-0.5770083313600001
ACH-000770,-0.435316398536
ACH-000771,-0.7187082817329999
ACH-000773,-0.272813946977
ACH-000776,-0.665667011145
ACH-000777,-0.7721588130179999
ACH-000778,-0.48768929357199997
ACH-000781,-0.13694249226
ACH-000782,-0.6794685067309999
ACH-000783,-0.4162974445
ACH-000784,-0.6093212203239999
ACH-000785,-0.512681416972
ACH-000787,-0.37025999261799997
ACH-000788,-0.323359043716
ACH-000791,-0.498958754141
ACH-000792,-0.526153980136
ACH-000794,-0.7085536352799999
ACH-000796,-0.255409013824
ACH-000799,-0.434402550906
ACH-000800,-0.725337428301
ACH-000802,-0.7135107969840001
ACH-000804,-0.822505095755
ACH-000805,-0.389101746411
ACH-000809,-0.287369001639
ACH-000810,-0.630025606123
ACH-000811,-0.8042492041529999
ACH-000817,-0.668779326658
ACH-000819,-0.456417282849
ACH-000820,-0.372425804215
ACH-000821,-0.596138839787
ACH-000822,-0.665001428584
ACH-000823,-0.447681589954
ACH-000824,-0.5152461506589999
ACH-000827,-0.606105125202
ACH-000829,-0.689675798366
ACH-000831,-0.62943610869
ACH-000832,-0.24119978187600002
ACH-000833,-0.417388132663
ACH-000834,-0.597466927816
ACH-000835,-0.697549349903
ACH-000836,-0.8663057268629999
ACH-000837,-0.6625773502610001
ACH-000838,-0.38899477875699995
ACH-000839,-0.603280225753
ACH-000840,-0.619489000493
ACH-000841,-0.705463555723
ACH-000843,-0.7303995609899999
ACH-000846,-0.47031437729500003
ACH-000847,-0.6183484684139999
ACH-000848,-0.66493262379
ACH-000849,-0.134009435071
ACH-000851,-0.666297266805
ACH-000855,-0.414957221634
ACH-000856,-0.901648371461
ACH-000858,-0.36470987275
ACH-000859,-0.581528893201
ACH-000861,-0.715551296992
ACH-000862,-0.457599665214
ACH-000865,-0.42788131716600003
ACH-000866,-0.677549863562
ACH-000867,-0.123705001954
ACH-000869,-0.21583172506200002
ACH-000872,-0.8013252016339999
ACH-000873,-0.6952564317479999
ACH-000876,-0.22859094785999998
ACH-000878,-0.725534158403
ACH-000880,-0.591014185659
ACH-000881,-0.06851366372960001
ACH-000882,-0.686807517094
ACH-000884,-0.445240843895
ACH-000885,-0.450436993094
ACH-000887,-0.561671817507
ACH-000888,-0.36213002094400004
ACH-000889,-0.428058991592
ACH-000890,-0.48080002781099995
ACH-000896,-0.443274996972
ACH-000898,-0.35331173716799996
ACH-000900,-0.93642563655
ACH-000901,-0.675767583489
ACH-000905,-0.289429131137
ACH-000906,-0.716263380829
ACH-000907,-0.572260937773
ACH-000910,-0.611777938023
ACH-000911,-0.6859536294230001
ACH-000912,-0.6845674183149999
ACH-000913,-0.466294871577
ACH-000915,-0.038834629455400005
ACH-000916,-0.9841578129880001
ACH-000917,-0.522149194791
ACH-000921,-0.579919290721
ACH-000924,-0.41495663397699994
ACH-000926,-0.25343640648000004
ACH-000928,-0.6368253494489999
ACH-000929,-0.535540845566
ACH-000932,-0.451895987663
ACH-000935,-0.653581917465
ACH-000936,-0.655166152484
ACH-000937,-0.459137648763
ACH-000938,-0.534793779452
ACH-000939,-0.814343714726
ACH-000941,-0.428477594236
ACH-000943,-0.646708070447
ACH-000946,-0.7166415348549999
ACH-000947,-0.17614521668900002
ACH-000948,-0.726201371655
ACH-000950,-0.685158776764
ACH-000953,-0.49319493699199995
ACH-000957,-0.250610990687
ACH-000958,-0.532645682488
ACH-000960,-0.442744869376
ACH-000963,-0.672263770548
ACH-000968,-0.64561530234
ACH-000969,-0.534839884816
ACH-000973,-0.739059396709
ACH-000974,-0.555211995453
ACH-000975,-0.544269483284
ACH-000976,-0.587672590232
ACH-000978,-0.465517955696
ACH-000980,-0.494365898113
ACH-000984,-0.88720676442
ACH-000986,-0.817137201882
ACH-000988,-0.480358587293
ACH-000993,-0.785729259063
ACH-000994,-0.6036213817180001
ACH-000996,-0.598465872032
ACH-001001,-0.435359187314
ACH-001020,-0.724777301696
ACH-001028,-0.370588409357
ACH-001031,-0.42541214424699997
ACH-001038,-0.78948174849
ACH-001048,-0.876667840664
ACH-001050,-0.391284235324
ACH-001053,-0.7329331994670001
ACH-001054,-0.678248366091
ACH-001061,-0.767067999656
ACH-001067,-0.608425109789
ACH-001075,-0.736142390378
ACH-001096,-0.753475876457
ACH-001128,-0.37068348860699996
ACH-001134,-0.539621437993
ACH-001151,-0.682906983262
ACH-001163,-0.533483023045
ACH-001164,-0.6432982005
ACH-001173,-0.36845429801
ACH-001183,-0.39268944852700005
ACH-001184,-0.430236999522
ACH-001190,-0.92724755463
ACH-001192,-0.5235600742600001
ACH-001193,-0.362660712628
ACH-001196,-0.638969305262
ACH-001197,-0.5197278752960001
ACH-001205,-0.494518823794
ACH-001211,-0.7850146270370001
ACH-001212,-0.701854659174
ACH-001228,-0.5526257217880001
ACH-001232,-0.354296520171
ACH-001239,-0.119604070826
ACH-001274,-0.636127859595
ACH-001275,-0.499151016855
ACH-001277,-0.633072020735
ACH-001278,-0.647337570085
ACH-001280,-0.400032946572
ACH-001283,-0.437228432348
ACH-001289,-0.5471981489109999
ACH-001295,-0.127423183019
ACH-001300,-0.42747789407799996
ACH-001301,-0.286110878909
ACH-001302,-0.524643930892
ACH-001303,-0.570252914803
ACH-001306,-0.6101197637569999
ACH-001318,-0.655711728685
ACH-001322,-0.39780018035
ACH-001328,-0.6512967710059999
ACH-001332,-0.5449857667
ACH-001333,-0.586750099638
ACH-001336,-0.758807680381
ACH-001340,-0.834320375824
ACH-001346,-0.7253110500040001
ACH-001353,-0.756008065817
ACH-001354,-0.711400774014
ACH-001367,-0.6276706322460001
ACH-001368,-0.424543205343
ACH-001374,0.131139819385
ACH-001375,-0.243389764408
ACH-001377,-0.2373201065
ACH-001380,-0.571972778097
ACH-001391,-0.27578100715799997
ACH-001407,-0.7835527546269999
ACH-001408,-0.728343071799
ACH-001413,-0.775497569366
ACH-001430,-0.598522915372
ACH-001431,-0.401739814463
ACH-001450,-0.614685221663
ACH-001496,-1.0663819181999998
ACH-001500,-0.847361467994
ACH-001521,-0.745043000566
ACH-001523,-0.502515196606
ACH-001532,-0.554970087211
ACH-001536,-0.236837541883
ACH-001550,-0.746212608642
ACH-001552,-0.514538483872
ACH-001554,-0.416043010294
ACH-001645,-0.434745652232
ACH-001654,-1.00550838824
ACH-001715,-0.597503460793
ACH-001735,-0.4931442056
ACH-001736,-0.605112267637
ACH-001737,-0.41433107202299996
ACH-001740,-0.931484255115
ACH-001745,-0.766038981231
ACH-001750,-0.43174163960699996
ACH-001765,-0.356994470363
ACH-001956,-0.661101334009
ACH-001957,0.032970366338999996
