,SPARC (6678)
ACH-000004,-0.00528223790643
ACH-000007,-0.12578312848099998
ACH-000009,-0.0008015053772060001
ACH-000011,0.0302051845613
ACH-000012,-0.0681356262763
ACH-000013,-0.0704286952999
ACH-000014,0.0634579685908
ACH-000015,-0.12583526558
ACH-000017,-0.0206026786145
ACH-000018,-0.0877701819687
ACH-000019,0.336318715911
ACH-000021,-0.06609174580709999
ACH-000022,-0.0765301045614
ACH-000025,0.171325722377
ACH-000028,0.12031833495
ACH-000030,0.0194105946622
ACH-000035,-0.0750929357095
ACH-000036,-0.035272402441199995
ACH-000037,-0.10107450466600001
ACH-000039,-0.338768114144
ACH-000040,-0.157765678227
ACH-000041,0.0805743007336
ACH-000042,-0.13601355918299998
ACH-000045,-0.00894765873289
ACH-000047,-0.167666463417
ACH-000052,-0.009053677960790001
ACH-000053,-0.103638442591
ACH-000054,-0.330599586685
ACH-000055,-0.07895028600260001
ACH-000060,-0.08345894278789999
ACH-000067,0.059021512832500005
ACH-000070,0.0180737900809
ACH-000075,-0.227949944551
ACH-000078,0.0716596071223
ACH-000082,0.0902122649824
ACH-000085,-0.10456718468000001
ACH-000086,-0.313902842656
ACH-000087,0.0714794386076
ACH-000092,0.09389104458589999
ACH-000095,-0.061167297172
ACH-000097,-0.0107071424254
ACH-000098,-0.104671218848
ACH-000099,0.045235413249500006
ACH-000108,-0.18703020285900002
ACH-000113,-0.0597778120446
ACH-000115,-0.145375192189
ACH-000116,-0.0556592163503
ACH-000118,-0.0772641306467
ACH-000120,-0.0400796324146
ACH-000123,0.0144098330997
ACH-000127,-0.08615536677039999
ACH-000128,-0.15131582126499998
ACH-000132,0.0902699929458
ACH-000133,0.119253443596
ACH-000137,-0.18773411487599997
ACH-000138,0.03578848490330001
ACH-000142,0.0476060297487
ACH-000143,0.10219282692199999
ACH-000146,-0.06105855884869999
ACH-000148,0.07252588506760001
ACH-000150,-0.210920488487
ACH-000152,-0.282371388201
ACH-000153,0.018611584158000002
ACH-000159,0.038541065084
ACH-000160,-0.0294412505787
ACH-000163,-0.0656863203194
ACH-000167,-0.404611987519
ACH-000168,-0.0475438771093
ACH-000169,-0.10976892382400001
ACH-000178,0.0362801236012
ACH-000182,-0.0955643724299
ACH-000183,-0.0104220084179
ACH-000188,-0.18865602674899998
ACH-000189,-0.18432908634300002
ACH-000190,0.0629919547325
ACH-000198,0.029159092917999997
ACH-000204,-0.11843880332800001
ACH-000206,0.0673030721752
ACH-000207,0.00727329905193
ACH-000211,-0.076847388399
ACH-000215,-0.055060326707699996
ACH-000221,0.012424311164200001
ACH-000222,-0.21469306949900002
ACH-000223,-0.180623376312
ACH-000226,0.0183761311185
ACH-000227,0.0379933640756
ACH-000228,0.0765383959866
ACH-000231,0.00392514881994
ACH-000232,-0.0996400092464
ACH-000233,0.07421129963880001
ACH-000234,0.006844617854609999
ACH-000235,-0.018945444016499998
ACH-000237,-0.0884842954087
ACH-000238,0.0173863455169
ACH-000243,-0.10332981782400001
ACH-000244,-0.0794596734383
ACH-000246,-0.04799774736
ACH-000248,-0.114823821162
ACH-000250,-0.0758462763591
ACH-000251,-0.12444280898299999
ACH-000253,-0.0537318350901
ACH-000255,-0.0319354985472
ACH-000256,-0.037342669172
ACH-000257,0.09498839508210001
ACH-000258,-0.291427610789
ACH-000259,-0.137983832348
ACH-000260,0.00021450585088
ACH-000261,0.039243390452900005
ACH-000262,0.0764715267822
ACH-000263,-0.047345274690100005
ACH-000264,-0.0536614575638
ACH-000265,-0.0539537629298
ACH-000266,-0.06848177158060001
ACH-000272,0.042826808576
ACH-000273,-0.160202777223
ACH-000274,-0.0749627689979
ACH-000277,-0.0036584512245100005
ACH-000278,-0.0854972821902
ACH-000279,-0.060700604699599994
ACH-000280,-0.0405066932983
ACH-000281,-0.114157556512
ACH-000288,-0.120191334914
ACH-000291,-0.0644017013209
ACH-000293,-0.0182878361708
ACH-000294,0.0931237314769
ACH-000295,-0.188825500807
ACH-000296,-0.19596106607299998
ACH-000302,-0.0881874565855
ACH-000304,0.203348649574
ACH-000307,-0.0463724469745
ACH-000308,0.00400689382963
ACH-000310,0.0267476675505
ACH-000311,-0.108566917346
ACH-000312,0.030077314384400002
ACH-000315,-0.0897815129282
ACH-000316,-0.303132882455
ACH-000317,0.049072682333199995
ACH-000318,0.0937216719407
ACH-000319,0.0169420148308
ACH-000320,-0.0754136195649
ACH-000322,-0.163682248937
ACH-000323,-0.0574528322892
ACH-000324,-0.055434294203300004
ACH-000329,-0.08705211692399999
ACH-000330,0.10767965565
ACH-000331,-0.0164809959711
ACH-000332,-0.15931676214600002
ACH-000334,0.255504824527
ACH-000335,-0.0843387226272
ACH-000336,-0.13700513001599998
ACH-000337,0.0780849658384
ACH-000339,-0.0301644936741
ACH-000341,-0.0337609334618
ACH-000348,-0.0431439904592
ACH-000350,-0.231824643646
ACH-000352,-0.0258540336952
ACH-000356,-0.0215052902733
ACH-000361,0.024051096715700004
ACH-000362,0.0688194431707
ACH-000363,0.06243039861480001
ACH-000364,-0.132854585147
ACH-000365,-0.05022528325759999
ACH-000366,0.0982180528156
ACH-000368,-0.049802000779599995
ACH-000374,-0.00041504138952999994
ACH-000375,-0.143410405464
ACH-000376,-0.06370410472
ACH-000381,-0.00776855062559
ACH-000383,-0.018764166711900003
ACH-000387,0.0138085064631
ACH-000389,0.083650018455
ACH-000390,-0.049037777408800005
ACH-000393,-0.09375213396849999
ACH-000395,-0.109900660364
ACH-000397,0.020271662440900003
ACH-000401,0.08880579469830001
ACH-000402,-0.123763086457
ACH-000403,0.11675404068600001
ACH-000404,0.438622489609
ACH-000406,0.0164961518846
ACH-000407,-0.0114762015015
ACH-000408,0.09487030908780002
ACH-000410,-0.08730523623950001
ACH-000411,-0.062800474529
ACH-000414,-0.113946560599
ACH-000415,0.08539591921319999
ACH-000416,0.013360149585899999
ACH-000420,-0.028740141003200003
ACH-000421,0.107896344465
ACH-000424,0.149433135684
ACH-000425,0.0750522134858
ACH-000426,0.121662855116
ACH-000427,-0.187157639381
ACH-000433,-0.09866614870950001
ACH-000436,0.052155429789300004
ACH-000444,-0.281868035493
ACH-000445,0.0642249107545
ACH-000448,-0.0857856167753
ACH-000450,-0.0785737471
ACH-000452,-0.08380122216010001
ACH-000454,-0.106321955809
ACH-000458,-0.104533623389
ACH-000459,-0.0312517346376
ACH-000460,0.10295656654200001
ACH-000461,-0.11103264639799999
ACH-000463,-0.07124753186430001
ACH-000464,-0.0497251344678
ACH-000466,0.16311924260299998
ACH-000467,-0.176817139846
ACH-000468,0.23339541174400003
ACH-000469,0.00706077047283
ACH-000470,0.0070674031282200005
ACH-000471,-0.0363267581542
ACH-000472,-0.0818682689815
ACH-000473,-0.0890463833526
ACH-000475,-0.0874098967952
ACH-000476,-0.050190460656900006
ACH-000477,-0.127527549329
ACH-000480,-0.044533861297300005
ACH-000481,0.13627390882999998
ACH-000483,0.005965353644119999
ACH-000484,-0.246103826423
ACH-000485,-0.0477499883583
ACH-000486,-0.09749180641
ACH-000487,-0.15026445477199998
ACH-000488,-0.12444420094900001
ACH-000490,-0.00838679096351
ACH-000491,-0.0319067166429
ACH-000495,-0.0266108374013
ACH-000496,0.13617125742300001
ACH-000499,-0.118623634967
ACH-000500,0.504005573509
ACH-000502,-0.000177986794164
ACH-000503,-0.137024165987
ACH-000505,0.050190599555
ACH-000507,-0.155894143004
ACH-000510,-0.10887449154100001
ACH-000511,0.005382910295410001
ACH-000512,-0.20423905611499998
ACH-000516,-0.0053072858901600005
ACH-000517,0.0415071773341
ACH-000518,-0.0275226698759
ACH-000520,-0.0528542773128
ACH-000521,-0.15202104544199999
ACH-000522,-0.0368298808613
ACH-000524,-0.0295582433598
ACH-000527,0.0565869066346
ACH-000528,-0.0635707854166
ACH-000537,-0.0621249803149
ACH-000541,-0.251653766354
ACH-000542,-0.0697200054263
ACH-000544,-0.25203407142400003
ACH-000545,-0.035882298152900005
ACH-000547,-0.296727752708
ACH-000548,-0.22343511198600002
ACH-000549,-0.358859841602
ACH-000550,-0.0734264437554
ACH-000552,-0.0956827261409
ACH-000556,0.131377968776
ACH-000557,-0.0441181656083
ACH-000570,-0.170060739191
ACH-000571,0.027222697529099997
ACH-000573,-0.245225745944
ACH-000576,-0.28299575554
ACH-000580,0.07188601102239998
ACH-000584,0.0674171254906
ACH-000585,0.012812948721399998
ACH-000588,-0.0645259141792
ACH-000589,-0.052740084329
ACH-000591,-0.130939288694
ACH-000593,-0.060269829863900004
ACH-000600,0.0499323748788
ACH-000601,-0.0588746798967
ACH-000604,-0.292772204131
ACH-000605,-0.132861383285
