,TMEM132E (124842)
ACH-000004,0.0329877724621
ACH-000007,0.11962406316600001
ACH-000009,-0.0582319565995
ACH-000011,0.0816546941945
ACH-000012,0.160802085722
ACH-000013,0.022872977086299998
ACH-000014,-0.03749999253919999
ACH-000015,-0.0135830728069
ACH-000017,0.10404839566400001
ACH-000018,0.118460276333
ACH-000019,-0.027418000812300003
ACH-000021,0.12190960687899999
ACH-000022,-0.0837450515126
ACH-000025,0.0655139772712
ACH-000028,0.155277637282
ACH-000030,0.026758515676899998
ACH-000035,-0.0660491872763
ACH-000036,0.358874454359
ACH-000037,0.23331738574400002
ACH-000039,0.0570710856158
ACH-000040,-0.03487967315130001
ACH-000041,0.230569547985
ACH-000042,0.138599581265
ACH-000045,0.312084296079
ACH-000047,-0.0626857694639
ACH-000052,0.251381515121
ACH-000053,0.044318197206
ACH-000054,0.09063743448460002
ACH-000055,-0.018591555789700002
ACH-000060,0.143574030933
ACH-000067,-0.0269118809555
ACH-000070,-0.0425383638029
ACH-000075,0.23474608253600002
ACH-000078,0.187351747579
ACH-000082,0.0338070016231
ACH-000085,0.054122406209500006
ACH-000086,0.14999168864
ACH-000087,0.272917806178
ACH-000092,0.129134997686
ACH-000095,0.07496764937639999
ACH-000097,0.0736248784101
ACH-000098,-0.0018696354578399998
ACH-000099,0.100517719933
ACH-000108,0.095103388589
ACH-000113,0.0250036637857
ACH-000115,0.021729327043699998
ACH-000116,0.159763413369
ACH-000118,0.06151324958869999
ACH-000120,0.189665802269
ACH-000123,0.033627182572
ACH-000127,0.14046831301100002
ACH-000128,0.0370085907952
ACH-000132,0.101130348569
ACH-000133,0.24889363533000003
ACH-000137,-0.092756439649
ACH-000138,-0.0443188146962
ACH-000142,-0.0162865912402
ACH-000143,0.09548903647050001
ACH-000146,0.0746908937131
ACH-000148,0.12423874986300001
ACH-000150,0.0970650367973
ACH-000152,0.040442167286
ACH-000153,0.117251835251
ACH-000159,0.11633719153699999
ACH-000160,0.117082026535
ACH-000163,0.0525486815803
ACH-000167,-0.172201161983
ACH-000168,0.07800355737310001
ACH-000169,0.098852025834
ACH-000178,0.057979346074599994
ACH-000182,-0.046301859678
ACH-000183,0.146234983797
ACH-000188,0.0335994642551
ACH-000189,0.134656141604
ACH-000190,0.0768682657608
ACH-000198,0.0683721934043
ACH-000204,-0.0936339558365
ACH-000206,0.0869355637425
ACH-000207,-0.13972633893300002
ACH-000211,0.0181727060116
ACH-000215,0.0572823707544
ACH-000221,-0.135509550243
ACH-000222,0.020763227780900003
ACH-000223,0.202298583962
ACH-000226,-0.09305822407099999
ACH-000227,0.188369301998
ACH-000228,-0.158752746027
ACH-000231,0.0343161984905
ACH-000232,0.0478383951975
ACH-000233,0.148525441931
ACH-000234,-0.1687675813
ACH-000235,0.072526166039
ACH-000237,0.097173855359
ACH-000238,0.103448224217
ACH-000243,-0.112364217805
ACH-000244,-0.123371261619
ACH-000246,0.17317879796500002
ACH-000248,-0.005266382187109999
ACH-000250,0.00958203305012
ACH-000251,-0.09962843430269999
ACH-000253,-0.021358472692999998
ACH-000255,-0.08890181625060001
ACH-000256,-0.172013308752
ACH-000257,0.354035583571
ACH-000258,-0.0946346951767
ACH-000259,0.0780522612823
ACH-000260,0.044583421257100006
ACH-000261,0.0323242344379
ACH-000262,-0.0507427600911
ACH-000263,0.13244015821
ACH-000264,0.047643878706199995
ACH-000265,-0.0113003142071
ACH-000266,0.162130839319
ACH-000272,-0.0247316849499
ACH-000273,0.08649234638389999
ACH-000274,0.12416555281099999
ACH-000277,0.123103779222
ACH-000278,0.0858602540307
ACH-000279,0.0955046367946
ACH-000280,-0.0671233332125
ACH-000281,-0.046316030943800005
ACH-000288,-0.0250054484209
ACH-000291,-0.0575228259821
ACH-000293,-0.149473564892
ACH-000294,-0.0201440259092
ACH-000295,0.2154008711
ACH-000296,-0.17781055223499997
ACH-000302,0.040789611042999996
ACH-000304,0.18761165752199999
ACH-000307,-0.0656944241894
ACH-000308,0.153864377023
ACH-000310,0.23838812460099998
ACH-000311,-0.0321849314991
ACH-000312,-0.0692168570735
ACH-000315,0.0542832598362
ACH-000316,0.0132026813372
ACH-000317,-0.08020391484410001
ACH-000318,0.167528481335
ACH-000319,-0.0814071219142
ACH-000320,0.337951340538
ACH-000322,0.279563581563
ACH-000323,-0.04325490110230001
ACH-000324,0.07171944034460001
ACH-000329,0.122401665383
