,OSTM1 (28962)
ACH-000460,-0.00784299513365
ACH-000461,-0.013036500239
ACH-000463,-0.133134666295
ACH-000464,0.208517155431
ACH-000466,0.154420779531
ACH-000467,0.0215104111226
ACH-000468,-0.07994698979569999
ACH-000469,-0.074819447281
ACH-000470,-0.013039861176
ACH-000471,0.028869778851099998
ACH-000472,0.0395102122323
ACH-000473,-0.034484624971500004
ACH-000475,-0.035098184178300004
ACH-000476,-0.0082719041569
ACH-000477,-0.00211833707546
ACH-000480,-0.036567008722800005
ACH-000481,-0.311012952989
ACH-000483,0.236665380475
ACH-000484,-0.215735355861
ACH-000485,0.026076966345599997
ACH-000486,-0.0368727536563
ACH-000487,0.0412091584637
ACH-000488,0.0146436720585
ACH-000490,0.0498213820945
ACH-000491,0.102009203074
ACH-000495,0.0610954676762
ACH-000496,0.00548324015561
ACH-000499,0.04566746563059999
ACH-000500,0.237656834545
ACH-000502,-0.0431849318284
ACH-000503,0.21334026077799997
ACH-000505,-0.14194604801400001
ACH-000507,0.06465205088880001
ACH-000510,0.075076108189
ACH-000511,-0.0059289562484300005
ACH-000512,-0.11917706379200001
ACH-000516,-0.0369310120332
ACH-000517,0.0643609536398
ACH-000518,0.252003582861
ACH-000520,0.174285824603
ACH-000521,0.10600542335
ACH-000522,-0.0621315110152
ACH-000524,-0.0981891736011
ACH-000527,-0.0261990357853
ACH-000528,0.06268863388609999
ACH-000537,-0.0751263136359
ACH-000541,0.16269189181500002
ACH-000542,-0.139291213849
ACH-000544,-0.08328954278749999
ACH-000545,0.13918801377
ACH-000547,-0.0290876683891
ACH-000548,0.23239296851100003
ACH-000549,0.15330604502599998
ACH-000550,-0.11159785323799999
ACH-000552,-0.037092394868099995
ACH-000556,-0.0962886026056
ACH-000557,0.162961016289
ACH-000570,0.0051331758473400005
ACH-000571,0.036526171694099996
ACH-000573,-0.014302362818
ACH-000576,-0.0895741816086
ACH-000580,0.032264096564000005
ACH-000584,-0.148093343295
ACH-000585,-0.0186880178276
ACH-000588,-0.0873966591357
ACH-000589,-0.0204203651047
ACH-000591,0.0968383567664
ACH-000593,0.0694598092678
ACH-000600,-0.00968198448813
ACH-000601,-0.0507335503165
ACH-000604,0.191206868633
ACH-000605,0.0899703402602
ACH-000606,-0.0522910372013
ACH-000608,-0.15987417083900002
ACH-000614,-0.104253295847
ACH-000616,0.075796028547
ACH-000618,0.0871031262611
ACH-000619,-0.013271448804899999
ACH-000620,-0.029394022760700002
ACH-000621,-0.09192148066410001
ACH-000622,-0.166772217863
ACH-000623,-0.11116971694
ACH-000624,-0.0043322242861499995
ACH-000627,0.0222068778042
ACH-000630,-0.0936634467421
ACH-000632,-0.11147534722
ACH-000633,0.0864534393956
ACH-000637,-0.100755017045
ACH-000638,-0.119409247305
ACH-000646,0.109094215942
ACH-000647,-0.0033401537130599997
ACH-000648,0.0241807013179
ACH-000649,0.0481319863975
ACH-000651,0.0962358392013
ACH-000652,-0.031520918178
ACH-000653,-0.031569335271200004
ACH-000657,-0.0997019918836
ACH-000658,-0.0108949996278
ACH-000661,0.0378191405482
ACH-000662,0.139685177268
ACH-000663,-0.0379658042165
ACH-000665,0.0532599120462
ACH-000671,-0.0257541320906
ACH-000673,0.0176246305888
ACH-000676,-0.129038224406
ACH-000677,-0.163441195736
ACH-000681,-0.170027228206
ACH-000682,0.16669920434399998
ACH-000683,-0.0267282154652
ACH-000684,-0.188718198526
ACH-000688,-0.0588311539898
ACH-000693,-0.0314534568827
ACH-000694,-0.0274449579558
ACH-000695,-0.386260486024
ACH-000696,-0.0614551470931
ACH-000697,0.013000766426799999
ACH-000699,-0.0638107445197
ACH-000701,-0.05281013882280001
ACH-000706,-0.09649719162630001
ACH-000711,0.00037332907259500004
ACH-000713,-0.041887112647099996
ACH-000714,-0.152226389745
ACH-000718,-0.05691024941430001
ACH-000720,-0.05053998219269999
ACH-000721,-0.00652502684676
ACH-000724,-0.0399738177276
ACH-000725,-0.226253602047
ACH-000732,-0.0789130530408
ACH-000734,0.0814501737755
ACH-000735,0.007676261031399999
ACH-000736,0.0127245200444
ACH-000738,-0.143458128316
ACH-000746,-0.191431514056
ACH-000747,0.0665601574474
ACH-000748,0.132093268219
ACH-000753,-0.0136435880113
ACH-000756,0.23041721208799998
ACH-000757,0.16909846963599998
ACH-000758,0.034998703336999996
ACH-000760,0.158876643163
ACH-000763,-0.0632905344589
ACH-000764,0.051359628120800006
ACH-000765,-0.18374623340799998
ACH-000766,0.0352298291372
ACH-000767,0.0133334103245
ACH-000768,-0.179540078548
ACH-000769,0.101205572816
ACH-000770,0.024580859174599998
ACH-000771,-0.11725077637800001
ACH-000773,-0.0770255507828
ACH-000776,-0.024395805104
ACH-000777,-0.028890502950900003
ACH-000778,0.267326222008
ACH-000781,-0.11246066377399999
ACH-000782,-0.17081138104200003
ACH-000783,-0.202132054093
ACH-000784,0.00463650087664
ACH-000785,-0.09542173220990001
ACH-000787,0.14086454615
ACH-000788,-0.08658369119789999
ACH-000791,0.07903330705810001
ACH-000792,0.0263654563606
ACH-000794,0.16478496647399998
ACH-000796,0.012508547618899999
ACH-000799,-0.117826122765
ACH-000800,-0.00598115535428
ACH-000802,0.0747906134043
ACH-000804,-0.022764356762900003
ACH-000805,0.150776595136
ACH-000809,-0.121505712319
ACH-000810,-0.501212806492
ACH-000811,0.00904218041254
ACH-000817,-0.120712233465
ACH-000819,-0.19592628325300002
ACH-000820,0.141042014507
ACH-000821,0.0006488316949450001
ACH-000822,-0.154526367177
ACH-000823,-0.0842292387032
ACH-000824,0.08868679365450001
ACH-000827,-0.0667000723446
ACH-000829,-0.165266667844
ACH-000831,0.0891978169066
ACH-000832,0.129051060543
ACH-000833,-0.14464977004899998
ACH-000834,0.0137373181516
ACH-000835,0.028589325643000003
ACH-000836,0.0693571206774
ACH-000837,-0.00131453536948
ACH-000838,-0.261623129603
ACH-000839,-0.000668019389902
ACH-000840,0.0556042128328
ACH-000841,0.0915155051956
ACH-000843,-0.0785307702257
ACH-000846,-0.113662048674
ACH-000847,-0.126903659021
ACH-000848,-0.10433116700200001
ACH-000849,-0.138288186212
ACH-000851,-0.18869547571800002
ACH-000855,-0.169488097489
ACH-000856,0.320838794893
ACH-000858,-0.060730057322899995
ACH-000859,0.129180524608
ACH-000861,0.00792368868404
ACH-000862,0.173450696481
ACH-000865,0.0141307392275
ACH-000866,0.0226859910735
ACH-000867,-0.09545180642510001
ACH-000869,-0.179305232713
ACH-000872,-0.0012382026417
ACH-000873,-0.148861810196
ACH-000876,-0.08944510121030001
ACH-000878,-0.0106738501269
ACH-000880,-0.139830433152
ACH-000881,-0.165989647226
ACH-000882,-0.28060798832199996
ACH-000884,0.057498156936599994
ACH-000885,-0.0673033468749
ACH-000887,-0.09552108910360001
ACH-000888,-0.0717529036991
ACH-000889,-0.04147222826619999
ACH-000890,0.000794024952668
ACH-000896,0.09799324725479999
ACH-000898,0.0783051282294
ACH-000900,-0.126077579453
ACH-000901,-0.011766627915299999
ACH-000905,-0.0437746134107
ACH-000906,0.00874601350266
ACH-000907,0.160236259805
ACH-000910,0.056889673410300004
ACH-000911,-0.0483393076866
ACH-000912,-0.0606462476638
ACH-000913,-0.114563642785
ACH-000915,0.09679924602189999
ACH-000916,-0.39016073599
ACH-000917,0.08345178440119999
ACH-000921,-0.0165949280388
ACH-000924,-0.07104593545210001
ACH-000926,0.175817210919
ACH-000928,0.164958762943
ACH-000929,0.160634862334
ACH-000932,-0.15916093599199999
ACH-000935,-0.179929614954
ACH-000936,-0.100588817277
ACH-000937,-0.0150140181761
ACH-000938,0.0665442567052
ACH-000939,0.0416278966752
ACH-000941,-0.172476907598
ACH-000943,-0.0747698231133
ACH-000946,-0.265536888508
ACH-000947,-0.123635595636
ACH-000948,-0.038913910656499996
ACH-000950,-0.20949595673500002
ACH-000953,-0.00638407632497
ACH-000957,0.189452710922
ACH-000958,-0.0147471477439
ACH-000960,-0.0269890529263
ACH-000963,0.0655965801323
ACH-000968,-0.248458919917
ACH-000969,-0.237182572866
ACH-000973,-0.022379245051199998
ACH-000974,-0.137678679676
ACH-000975,-0.190490012757
ACH-000976,-0.07233788321389999
ACH-000978,0.139590085496
ACH-000980,-0.0810147967386
ACH-000984,-0.211264498766
ACH-000986,-0.0740840905926
ACH-000988,-0.129870213298
ACH-000993,-0.114363927473
ACH-000994,-0.279254344049
ACH-000996,-0.127632820154
ACH-001001,0.032559952803199996
ACH-001020,-0.114018340833
ACH-001028,-0.013928451177700002
ACH-001031,0.14199460327500002
ACH-001038,-0.145875970766
ACH-001048,-0.144829343201
ACH-001050,0.0733963947813
ACH-001053,-0.256648605272
ACH-001054,-0.20945170692499998
ACH-001061,-0.0013987823624200002
ACH-001067,-0.0854508831982
ACH-001075,0.25023812790800004
ACH-001096,-0.199623142753
ACH-001128,0.186467095045
ACH-001134,-0.148186294052
ACH-001151,-0.0524274990826
ACH-001163,0.0448283180073
ACH-001164,0.030238776938099995
ACH-001173,-0.0635355873747
ACH-001183,0.0738655977638
ACH-001184,-0.12913124762800002
ACH-001190,0.266297144758
ACH-001192,0.00793766736304
ACH-001193,0.000357467393057
ACH-001196,-0.157424339171
ACH-001197,-0.0857914948141
ACH-001205,-0.307345922865
ACH-001211,-0.23253971111699998
ACH-001212,0.17331345968800002
ACH-001228,0.220787225001
ACH-001232,-0.0430959613442
ACH-001239,-0.15741068866900002
ACH-001274,-0.18379736237
ACH-001275,-0.14034041242
ACH-001277,0.131052900561
ACH-001278,-0.11728661467
ACH-001280,0.0462024025501
ACH-001283,-0.14354830534000002
ACH-001289,-0.246477131052
ACH-001295,-0.06279728834250001
ACH-001300,0.0997387828541
ACH-001301,-0.0704735059803
ACH-001302,-0.163681266963
ACH-001303,0.365123297558
ACH-001306,-0.0625740857918
ACH-001318,0.04148695295240001
ACH-001322,-0.07495432538430001
ACH-001328,0.0745607365912
ACH-001332,-0.134074901877
ACH-001333,-0.0487649097604
ACH-001336,-0.0330770194339
ACH-001340,-0.131938884329
ACH-001346,-0.050325877902100004
ACH-001353,-0.0015324022833699998
ACH-001354,-0.38214894445799996
ACH-001367,0.158763702559
ACH-001368,-0.0228098941738
ACH-001374,-0.228939755218
ACH-001375,-0.0856766286816
ACH-001377,-0.161720255349
ACH-001380,0.0024171267507299998
ACH-001391,-0.196866798684
ACH-001407,-0.0809090563143
ACH-001408,-0.0181937250194
ACH-001413,-0.246898042238
ACH-001430,-0.0284804096318
ACH-001431,0.08024526738979999
ACH-001450,0.0487351858554
ACH-001496,-0.08789237451330001
ACH-001500,0.151672517377
ACH-001521,0.074440929194
ACH-001523,0.0634533422462
ACH-001532,-0.149860503203
ACH-001536,0.17596739299000003
ACH-001550,-0.028290961501599998
ACH-001552,-0.0372569337502
ACH-001554,-0.00457541684738
ACH-001645,-0.016365407999899998
ACH-001654,0.0395612220358
ACH-001715,0.0536923555915
ACH-001735,0.0431290923281
ACH-001736,0.177572868301
ACH-001737,-0.24737827960099998
ACH-001740,-0.143580561236
ACH-001745,-0.33076924010000003
ACH-001750,-0.125204982287
ACH-001765,-0.0548242156941
ACH-001956,-0.0523767267183
ACH-001957,-0.24072714719000002
