,FURIN (5045)
ACH-000291,-0.09069631678449999
ACH-000293,-0.155591792476
ACH-000294,-0.912693709797
ACH-000295,-0.503095940498
ACH-000296,0.0208078438532
ACH-000302,-0.421847991774
ACH-000304,0.268839753024
ACH-000307,-0.288268093301
ACH-000308,-0.265028129969
ACH-000310,-0.182079732974
ACH-000311,-0.38889420715800005
ACH-000312,-0.322211188438
ACH-000315,-0.0967925569837
ACH-000316,-0.074611414266
ACH-000317,0.120405780667
ACH-000318,-0.5305694430479999
ACH-000319,-0.185655805037
ACH-000320,0.033328190582
ACH-000322,-0.08338574322
ACH-000323,-0.324360666696
ACH-000324,-0.0824721555868
ACH-000329,0.0345791088382
ACH-000330,0.147791739757
ACH-000331,0.148569299101
ACH-000332,-0.304362547913
ACH-000334,-0.0815504535815
ACH-000335,0.062323791209
ACH-000336,0.154848773411
ACH-000337,-0.134112737087
ACH-000339,0.0961905945473
ACH-000341,-0.58276088964
ACH-000348,-0.161946206633
ACH-000350,-0.047793100305900005
ACH-000352,0.0404101171978
ACH-000356,0.0812017484318
ACH-000361,0.143069068961
ACH-000362,-0.125532402031
ACH-000363,-1.18597625755
ACH-000364,-0.33744089585299997
ACH-000365,-0.136025065138
ACH-000366,-0.9987742658390001
ACH-000368,-0.518504838566
ACH-000374,0.06016468702219999
ACH-000375,0.130391235058
ACH-000376,-0.525626427489
ACH-000381,-0.220572653064
ACH-000383,-0.43341126388400003
ACH-000387,-0.0663832360168
ACH-000389,-0.42419885526999995
ACH-000390,-0.695488196295
ACH-000393,-0.156491830872
ACH-000395,-0.521738050249
ACH-000397,0.0655469135107
ACH-000401,-0.404122930936
ACH-000402,-0.138883236005
ACH-000403,-0.15498051902499999
ACH-000404,0.0294475827743
ACH-000406,-0.16940996057399998
ACH-000407,-0.2292246403
ACH-000408,0.335198558221
ACH-000410,-0.803472541791
ACH-000411,-0.023936786932700002
ACH-000414,-0.120627401362
ACH-000415,-0.10194545325
ACH-000416,-0.32185568480300003
ACH-000420,-0.369813690987
ACH-000421,-0.390867790096
ACH-000424,-0.778793592914
ACH-000425,0.140822131972
ACH-000426,-1.28390380822
ACH-000427,0.161466590757
ACH-000433,-0.00194125520564
ACH-000436,-0.6050397033129999
ACH-000444,-0.302278364978
ACH-000445,0.152728942841
ACH-000448,-0.253013504927
ACH-000450,-0.060719999793999994
ACH-000452,-0.5053097126330001
ACH-000454,-0.597847299892
ACH-000458,-0.506172768362
ACH-000459,0.11151288819
ACH-000460,-0.020391867419
ACH-000461,-0.344057674623
ACH-000463,-0.13953206773
ACH-000464,-0.415594642423
ACH-000466,-0.21129994182599998
ACH-000467,-0.655050703006
ACH-000468,-0.551576036072
ACH-000469,-0.927015218864
ACH-000470,-0.146260411215
ACH-000471,-0.284695379335
ACH-000472,-0.005776435740209999
ACH-000473,-0.427370479356
ACH-000475,0.00932228601645
ACH-000476,-0.043845154451699994
ACH-000477,-0.427832890461
ACH-000480,-0.156054844337
ACH-000481,-0.25368553399599997
ACH-000483,0.058224698186099995
ACH-000484,-0.0742656951717
ACH-000485,-0.218676786748
ACH-000486,-0.0325539580175
ACH-000487,-0.44170342374899996
ACH-000488,-0.152257689674
ACH-000490,0.25461706532
ACH-000491,-0.4788803542600001
ACH-000495,-0.03785381366980001
ACH-000496,-0.49697543585799997
ACH-000499,-0.338949903391
ACH-000500,0.23943972951099998
ACH-000502,-0.7380048679629999
ACH-000503,0.0132570787361
ACH-000505,0.0481292859419
ACH-000507,-0.633297741155
ACH-000510,-0.348017727722
ACH-000511,-0.277622422711
ACH-000512,-0.629178158503
ACH-000516,-0.224771647254
ACH-000517,-0.377157594335
ACH-000518,-0.291040050519
ACH-000520,-0.240485185117
ACH-000521,0.06391293265669999
ACH-000522,-0.0829511425215
ACH-000524,-0.012731721425299998
ACH-000527,-0.045503451007000005
ACH-000528,0.033098786956099996
ACH-000537,-0.148574672481
ACH-000541,-0.17400901366500002
ACH-000542,-0.113776592799
ACH-000544,-0.37212516524800004
ACH-000545,-0.186012497068
ACH-000547,0.082818148697
ACH-000548,-0.5256171849769999
ACH-000549,-0.0409383397245
ACH-000550,0.0410759816079
ACH-000552,-0.492556507259
ACH-000556,0.281486262462
ACH-000557,-1.63933818448
ACH-000570,-0.9131785973909999
ACH-000571,0.08130078439419999
ACH-000573,-0.12411736485300001
ACH-000576,-0.996689040732
ACH-000580,-0.14932033167300002
ACH-000584,-0.0467111647676
ACH-000585,-0.566432550173
ACH-000588,-0.7587815805789999
ACH-000589,-0.488635195119
ACH-000591,-0.035542168096800004
ACH-000593,-0.0815048294695
ACH-000600,-0.696688357088
ACH-000601,-0.399457366087
ACH-000604,-0.241075057278
ACH-000605,-0.309167744188
ACH-000606,0.14207498357
ACH-000608,-0.0945107008739
ACH-000614,0.0466267429935
ACH-000616,0.36658287448
ACH-000618,0.09678415257239999
ACH-000619,-0.20660759837200002
ACH-000620,-0.025476806886299996
ACH-000621,-0.13631290857
ACH-000622,-0.5659434673439999
ACH-000623,-0.18790644879500001
ACH-000624,-0.0599249285581
ACH-000627,-0.327366647595
ACH-000630,-0.27446487846
ACH-000632,-0.320187147084
ACH-000633,0.0564726441514
ACH-000637,0.0308497067032
ACH-000638,-0.22464915440400002
ACH-000646,0.36092836658200006
ACH-000647,-0.115089546854
ACH-000648,-0.415483755133
ACH-000649,-0.139240905251
ACH-000651,-0.16177365606799998
ACH-000652,-0.706633195397
ACH-000653,-0.657076854542
ACH-000657,0.0363133158693
ACH-000658,-1.43755360096
ACH-000661,-0.0980732708265
ACH-000662,-0.505493887156
ACH-000663,-0.151340688969
ACH-000665,-0.207590886549
ACH-000671,-0.494552705378
ACH-000673,-0.08686039488849999
ACH-000676,-0.312881838661
ACH-000677,-0.5170430836600001
ACH-000681,-0.019916886069000002
ACH-000682,0.00911495734207
ACH-000683,-0.029218487412099998
ACH-000684,0.154944175805
ACH-000688,-0.546092650084
ACH-000693,-0.145449637699
ACH-000694,-0.151592755819
ACH-000695,-0.29790395113
ACH-000696,0.148883892564
ACH-000697,-0.750015411674
ACH-000699,-0.044576177571800005
ACH-000701,-0.21443499785999998
ACH-000706,-0.20516851707699998
ACH-000711,-0.07074295402400001
ACH-000713,-0.0291996008226
ACH-000714,-0.80674985425
ACH-000718,0.157494792252
ACH-000720,-0.0607380968882
ACH-000721,-0.17351250606199997
ACH-000724,-0.40705601549000003
ACH-000725,0.0866991171418
ACH-000732,0.0255459427531
ACH-000734,-0.391498103235
ACH-000735,-0.366244576769
ACH-000736,-0.039287925160699996
ACH-000738,-0.033160793579599994
ACH-000746,-0.48588938535099996
ACH-000747,-0.08704927834489999
ACH-000748,-0.10666512622400001
ACH-000753,-0.342156280632
ACH-000756,-0.536126700487
ACH-000757,-0.300204321099
ACH-000758,0.216819772731
ACH-000760,-0.019601990699200003
ACH-000763,-1.27141078641
ACH-000764,-0.06364734117569999
ACH-000765,-0.5866718815690001
ACH-000766,0.0163282942612
ACH-000767,-0.670935285876
ACH-000768,-0.448206251295
ACH-000769,-0.140011487537
ACH-000770,0.08054245348660001
ACH-000771,-0.0537239170746
ACH-000773,-0.0885015125942
ACH-000776,-0.17441956572
ACH-000777,-0.476406671439
ACH-000778,-0.371355892633
ACH-000781,-0.560791905738
ACH-000782,-0.205307170537
ACH-000783,0.319350854413
ACH-000784,-0.024995621699599995
ACH-000785,-0.489990499348
ACH-000787,-0.437322943371
ACH-000788,-0.041048600284599994
ACH-000791,-0.2644571477
ACH-000792,0.280759136436
ACH-000794,-0.13131169047
ACH-000796,-0.0831641953847
ACH-000799,0.133222123682
ACH-000800,-0.00735443671889
ACH-000802,-0.204944900834
ACH-000804,0.111133901142
ACH-000805,0.026165868393000002
ACH-000809,-0.156711149774
ACH-000810,-0.615969648058
ACH-000811,-0.147088278466
ACH-000817,-0.45059147478699996
ACH-000819,-0.5060094993990001
ACH-000820,0.165408804661
ACH-000821,-0.945010708055
ACH-000822,-0.205854529158
ACH-000823,0.019181015299900003
ACH-000824,0.117497880239
ACH-000827,0.186971444501
ACH-000829,-0.00876531393257
ACH-000831,0.0169489966866
ACH-000832,-0.0677666975208
ACH-000833,-0.47004473510300004
ACH-000834,-0.328366298252
ACH-000835,-0.249500897808
ACH-000836,-0.680156488708
ACH-000837,-0.249172220671
ACH-000838,-1.44681332937
ACH-000839,0.663240083425
ACH-000840,-0.333262038932
ACH-000841,-0.07814067019839999
ACH-000843,0.0397737199161
ACH-000846,0.207541619946
ACH-000847,-0.09230454910189999
ACH-000848,-0.278342061939
ACH-000849,-0.25990456801
ACH-000851,-0.307584576542
ACH-000855,-0.12210192450099999
ACH-000856,-0.10700674165200001
ACH-000858,0.21963702841
ACH-000859,0.11022135869000001
ACH-000861,-0.31942360720400004
ACH-000862,-0.255872425043
ACH-000865,-0.0986865039813
ACH-000866,0.185349272337
ACH-000867,-0.116517047525
ACH-000869,-0.0828579526734
ACH-000872,-0.221925469194
ACH-000873,-0.26830915608600003
ACH-000876,-0.05549037780180001
ACH-000878,-0.0663234479527
ACH-000880,-0.181369208584
ACH-000881,-0.555185544921
ACH-000882,-0.158115062015
ACH-000884,-0.6913129130310001
ACH-000885,-0.0190578184884
ACH-000887,-0.24472864987799997
ACH-000888,0.040535114367
ACH-000889,-1.15349539592
ACH-000890,-0.46896173589400003
ACH-000896,-0.36233324424400004
ACH-000898,-0.484501720797
ACH-000900,-0.373653226378
ACH-000901,-0.17151684634
ACH-000905,-0.552475469481
ACH-000906,-0.0612735128132
ACH-000907,0.150070052767
ACH-000910,0.13558125613299998
ACH-000911,-0.131125614987
ACH-000912,0.0281353449368
ACH-000913,-0.115577111604
ACH-000915,-0.660043555876
ACH-000916,-0.981294130002
ACH-000917,0.125211670657
ACH-000921,0.0763787041867
ACH-000924,-0.0408732211766
ACH-000926,-0.510073650828
ACH-000928,0.155141515832
ACH-000929,-0.162613532533
ACH-000932,-0.35982917484099997
ACH-000935,-0.21440454981600002
ACH-000936,-0.251000356913
ACH-000937,-0.39342974319300006
ACH-000938,-0.0189936710555
ACH-000939,0.026392263467700003
ACH-000941,0.11601020597799999
ACH-000943,-0.10539650282600001
ACH-000946,0.204077993164
ACH-000947,0.154763405084
ACH-000948,-0.0410205152581
ACH-000950,0.0871995283464
ACH-000953,-0.010452988464899999
ACH-000957,-0.0376587525391
ACH-000958,-0.394279689993
ACH-000960,-0.460242282614
ACH-000963,-0.164424017677
ACH-000968,-0.340449657148
ACH-000969,0.472053848509
ACH-000973,-0.231428297705
ACH-000974,-0.0243354103213
ACH-000975,-0.209191555341
ACH-000976,0.0223494925903
ACH-000978,0.109817123314
ACH-000980,0.0621116737229
ACH-000984,0.12032767297800001
ACH-000986,-0.06231525481240001
ACH-000988,0.0525498616637
ACH-000993,0.251905257278
ACH-000994,0.262214287783
ACH-000996,0.0920287701368
ACH-001001,-0.0526534620535
ACH-001020,0.049670562721
ACH-001028,-0.183303454623
ACH-001031,-0.13086874530099998
ACH-001038,-0.144109785793
ACH-001048,-0.263149453465
ACH-001050,-0.35427364696900004
ACH-001053,-0.987715601407
ACH-001054,-0.735426214472
ACH-001061,-0.0595188198073
ACH-001067,-0.018907240672900002
ACH-001075,-0.0751175215838
ACH-001096,-0.604398658133
ACH-001128,-0.8359688744760001
ACH-001134,-0.674159812987
ACH-001151,-0.256091132057
ACH-001163,-0.758896719733
ACH-001164,-0.224952669474
ACH-001173,-0.112950568876
ACH-001183,-0.164712897688
ACH-001184,-0.697283240268
ACH-001190,-0.593628237545
ACH-001192,-0.945555217478
ACH-001193,-0.624762857187
ACH-001196,-0.24119034999400002
ACH-001197,-0.109322693391
ACH-001205,-0.42344232722900005
ACH-001211,-0.165901550984
ACH-001212,-0.0590247324695
ACH-001228,0.110216502468
ACH-001232,0.24148957618500003
ACH-001239,0.261360747271
ACH-001274,0.12307297604
ACH-001275,-0.031475761988499995
ACH-001277,-0.462430135251
ACH-001278,0.291714154569
ACH-001280,-0.23500631335
ACH-001283,-0.6830965062459999
ACH-001289,-0.201306256176
ACH-001295,-0.572579599962
ACH-001300,-0.657040367601
ACH-001301,-0.35058456942
ACH-001302,-0.97497585482
ACH-001303,-0.541283957689
ACH-001306,-0.191978257093
ACH-001318,0.111846719463
ACH-001322,0.169875564811
ACH-001328,0.0700018216225
ACH-001332,0.11840951962000001
ACH-001333,0.0356945628601
ACH-001336,-0.244984999963
ACH-001340,-0.20896260868500002
ACH-001346,-0.312620828603
ACH-001353,-0.436364804221
ACH-001354,-0.303554495951
ACH-001367,-0.690473271437
ACH-001368,-0.575261055247
ACH-001374,0.49102677128
ACH-001375,-0.515237787858
ACH-001377,0.0282920898825
ACH-001380,-0.810097015821
ACH-001391,-0.336411829972
ACH-001407,-0.0237742760253
ACH-001408,-0.175769915863
ACH-001413,-0.070934608859
ACH-001430,-0.10328019209599999
ACH-001431,-0.818341593933
ACH-001450,0.409393204674
ACH-001496,-0.0636666694748
ACH-001500,-0.237075525168
ACH-001521,-0.646563474341
ACH-001523,-0.0617841903094
ACH-001532,0.320500285551
ACH-001536,-0.38534572789000004
ACH-001550,-0.0089607678935
ACH-001552,-0.43148221851
ACH-001554,0.0877444819764
ACH-001645,-0.310797727137
ACH-001654,-0.183407762177
ACH-001715,-0.12157648772
ACH-001735,0.10023566013699999
ACH-001736,-0.280740340205
ACH-001737,-0.0938679990584
ACH-001740,-0.176140100417
ACH-001745,-0.18698368140299998
ACH-001750,-0.355117405541
ACH-001765,-0.32815198430500003
ACH-001956,-0.12927666355599998
ACH-001957,-0.22506200600900003
