,POPDC2 (64091)
ACH-000004,0.29093797857
ACH-000007,0.020498017027900002
ACH-000009,0.201980081472
ACH-000011,0.283560673672
ACH-000012,0.22813249553000003
ACH-000013,0.329625372969
ACH-000014,0.119645527675
ACH-000015,0.224632306026
ACH-000017,0.42741344893399996
ACH-000018,0.42740571004699995
ACH-000019,0.41678943080700004
ACH-000021,0.218984946326
ACH-000022,0.314881781829
ACH-000025,0.133472334249
ACH-000028,0.24835953710900002
ACH-000030,0.213624319051
ACH-000035,0.10773395020300001
ACH-000036,0.26788279091899997
ACH-000037,-0.09005099265910002
ACH-000039,0.291284968466
ACH-000040,0.304726236543
ACH-000041,0.253448459188
ACH-000042,0.387570854487
ACH-000045,0.243751448264
ACH-000047,0.26114612057500003
ACH-000052,0.113324618216
ACH-000053,0.191355052129
ACH-000054,0.22308931955800002
ACH-000055,0.230654398951
ACH-000060,0.175913928246
ACH-000067,0.18156576362
ACH-000070,0.380138174095
ACH-000075,0.22300092032299998
ACH-000078,0.41968776099699995
ACH-000082,0.14642613954199998
ACH-000085,0.420764678387
ACH-000086,0.29640292201699997
ACH-000087,0.19936729343600001
ACH-000092,0.257655931891
ACH-000095,0.248125133871
ACH-000097,0.201374886245
ACH-000098,0.124393733046
ACH-000099,0.17778344868700002
ACH-000108,0.238737242128
ACH-000113,0.335748501624
ACH-000115,0.127220035043
ACH-000116,0.287207008614
ACH-000118,0.29360763608199997
ACH-000120,0.35881936434699996
ACH-000123,0.183063149984
ACH-000127,0.320789287462
ACH-000128,0.5244901758330001
ACH-000132,0.191827013735
ACH-000133,0.207245725833
ACH-000137,0.34142474681199997
ACH-000138,0.174883396635
ACH-000142,0.144813171418
ACH-000143,0.157775544524
ACH-000146,0.162116280787
ACH-000148,0.245244646377
ACH-000150,0.141589575636
ACH-000152,0.386869338143
ACH-000153,0.415659169641
ACH-000159,0.0984378657186
ACH-000160,0.303850104135
ACH-000163,0.135759024079
ACH-000167,0.21157396550000002
ACH-000168,0.280362031898
ACH-000169,0.198901506957
ACH-000178,0.266607198033
ACH-000182,0.209641339265
ACH-000183,0.416645087727
ACH-000188,0.200997160864
ACH-000189,0.496202974945
ACH-000190,0.29153830585
ACH-000198,0.195311160952
ACH-000204,0.601796262464
ACH-000206,0.37044848221199994
ACH-000207,0.0270594297461
ACH-000211,0.33219989729000005
ACH-000215,0.30415938124
ACH-000221,-0.010826825366
ACH-000222,0.115569720782
ACH-000223,0.35178182999200003
ACH-000226,0.135538566947
ACH-000227,0.372998779517
ACH-000228,0.231253848363
ACH-000231,0.21933680850600001
ACH-000232,0.273610161969
ACH-000233,0.25093156418
ACH-000234,0.172282868693
ACH-000235,0.34992612009199997
ACH-000237,0.18016882683200003
ACH-000238,0.32317512738299997
