,SCEL (8796)
ACH-000182,0.0343448893777
ACH-000183,0.425620733689
ACH-000188,0.183243118398
ACH-000189,0.43116799619499996
ACH-000190,0.0699453501231
ACH-000198,0.15072182842700002
ACH-000204,0.132914315715
ACH-000206,0.153036144268
ACH-000207,0.295682075131
ACH-000211,0.14894011302899998
ACH-000215,0.16609106107899999
ACH-000221,0.0755249386624
ACH-000222,0.042997517094900004
ACH-000223,0.10581767647700001
ACH-000226,0.20605888901299999
ACH-000227,-0.142306410721
ACH-000228,0.122073187489
ACH-000231,0.229278234762
ACH-000232,0.20336681685
ACH-000233,0.181238534579
ACH-000234,0.23616955411600002
ACH-000235,0.18086099804900002
ACH-000237,0.149062527794
ACH-000238,0.145574067123
ACH-000243,0.215290077111
ACH-000244,0.282349739312
ACH-000246,0.0657143099475
ACH-000248,0.249009921037
ACH-000250,0.155162534393
ACH-000251,0.18154932724599998
ACH-000253,0.21409595890799998
ACH-000255,0.302401036292
ACH-000256,0.318081772092
ACH-000257,0.0820453745547
ACH-000258,-0.13588100067
ACH-000259,0.145987798263
ACH-000260,0.178166116958
ACH-000261,0.175030757845
ACH-000262,0.230586592016
ACH-000263,-0.053442803748000006
ACH-000264,0.0803577470587
ACH-000265,0.164015004592
ACH-000266,0.11795513228499999
ACH-000272,0.229448366725
ACH-000273,0.191034528347
ACH-000274,0.0905755447198
ACH-000277,0.218170430812
ACH-000278,-0.019527372064
ACH-000279,0.22988654708700001
ACH-000280,0.09258675868699999
ACH-000281,-0.0706594389427
ACH-000288,0.0989804609273
ACH-000291,0.0497289542683
ACH-000293,0.619292633151
ACH-000294,0.11978841717800001
ACH-000295,0.20162449166700003
ACH-000296,-0.0395142055965
ACH-000302,0.19274425934999997
ACH-000304,0.074606968206
ACH-000307,0.188698100609
ACH-000308,0.190208848579
ACH-000310,-0.0247392715553
ACH-000311,0.17172030438299998
ACH-000312,0.161645088367
ACH-000315,-0.0770557804601
ACH-000316,0.208396057399
ACH-000317,0.336695642778
ACH-000318,0.169121392467
ACH-000319,0.22722894855999998
ACH-000320,-0.0371037781209
ACH-000322,0.206433476516
ACH-000323,0.0579907018848
ACH-000324,0.0333985768409
ACH-000329,0.22539958753000003
ACH-000330,-0.022697090161200004
ACH-000331,0.0695846558208
ACH-000332,0.15857204034800002
ACH-000334,0.0439501208189
ACH-000335,0.37120132471199996
ACH-000336,0.0490777541732
ACH-000337,-0.023799119051200003
ACH-000339,0.184057458958
ACH-000341,0.429468732611
ACH-000348,0.183403855399
ACH-000350,0.219460490705
ACH-000352,0.0899707231513
ACH-000356,0.21303128865899998
ACH-000361,0.0417515996603
ACH-000362,0.0913616884437
ACH-000363,0.178033936809
ACH-000364,0.243546558658
ACH-000365,0.044221877067300006
ACH-000366,0.166134943225
ACH-000368,0.0710007312898
ACH-000374,0.0437311467851
ACH-000375,-0.0224776028702
ACH-000376,0.196842480771
ACH-000381,0.00638112470093
ACH-000383,0.0971668352778
ACH-000387,0.0655643446692
ACH-000389,0.123403572798
ACH-000390,0.198623902015
ACH-000393,0.24392836942600002
ACH-000395,0.0906559651798
ACH-000397,0.178205050103
ACH-000401,0.160783066901
ACH-000402,0.10456649290100001
ACH-000403,0.255573870473
ACH-000404,0.293215144543
ACH-000406,0.112101138552
ACH-000407,0.350166338425
ACH-000408,0.25520788108000003
ACH-000410,0.08030397642630001
ACH-000411,0.148283931324
ACH-000414,0.16226661179500002
ACH-000415,0.164462946751
ACH-000416,0.176288045933
ACH-000420,0.148958963365
ACH-000421,0.14454574201
ACH-000424,0.14431488177500001
ACH-000425,0.143034319624
ACH-000426,0.280327183731
ACH-000427,0.446176080999
ACH-000433,0.0488946925633
ACH-000436,0.0121162290325
ACH-000444,-0.00466895769374
ACH-000445,0.153768000932
ACH-000448,0.19047290415399998
ACH-000450,0.523767970515
ACH-000452,0.15281944336699999
ACH-000454,0.470573822731
ACH-000458,0.132926568034
ACH-000459,0.278486012287
ACH-000460,0.18859797234900003
ACH-000461,0.284325067077
ACH-000463,0.127427370959
ACH-000464,0.223400273642
ACH-000466,-0.146715863831
ACH-000467,0.166058160778
ACH-000468,0.0977198129053
ACH-000469,0.19351889151999999
ACH-000470,0.112520661606
ACH-000471,0.160029728642
ACH-000472,0.18666975463100002
ACH-000473,-0.019710201844799997
ACH-000475,0.19348912800999998
ACH-000476,0.0530953391019
ACH-000477,0.0927663992464
ACH-000480,0.233046504004
ACH-000481,0.116276626218
ACH-000483,0.053187146037400004
ACH-000484,-6.726191244499999e-05
ACH-000485,0.215386184933
ACH-000486,0.22550222329
ACH-000487,0.155073762676
ACH-000488,0.09997708735260001
ACH-000490,0.037075433927300006
ACH-000491,0.122979920231
ACH-000495,0.161611983453
ACH-000496,0.0218105996136
ACH-000499,0.261963455823
ACH-000500,0.13205082616699998
ACH-000502,0.22776716336599998
ACH-000503,-0.167569237792
ACH-000505,0.107027607947
ACH-000507,0.14203007327199998
ACH-000510,0.15663119681600002
ACH-000511,0.106480705546
ACH-000512,0.441231302936
ACH-000516,0.283108590665
ACH-000517,0.15830966237299998
ACH-000518,0.29405082795299997
ACH-000520,0.098522952764
ACH-000521,0.027894810630099996
ACH-000522,0.199726627035
ACH-000524,0.110472647959
ACH-000527,0.10968988207800001
ACH-000528,0.059078032873900004
ACH-000537,0.20851545405400002
ACH-000541,0.0662512444959
ACH-000542,0.12814545636299998
ACH-000544,0.08791681274530001
ACH-000545,0.160103756728
ACH-000547,0.104875608983
ACH-000548,0.258849732668
ACH-000549,0.223321770018
ACH-000550,0.17488598279399997
ACH-000552,0.0663302470243
ACH-000556,0.0951686028553
ACH-000557,0.05206454878050001
ACH-000570,0.137518549287
ACH-000571,0.23454678174600002
ACH-000573,0.074052442606
ACH-000576,0.279438964444
ACH-000580,0.070594152517
ACH-000584,0.11026154558399999
ACH-000585,0.113672604254
ACH-000588,0.202565250743
ACH-000589,0.13725676183
ACH-000591,0.125037893964
ACH-000593,0.22725280934099998
ACH-000600,0.0585529581439
ACH-000601,0.15883532269
ACH-000604,0.366850022266
ACH-000605,0.0898972298995
ACH-000606,0.144184355679
ACH-000608,0.197389760107
ACH-000614,0.000683295079828
ACH-000616,0.026654982984099997
ACH-000618,0.188713503771
ACH-000619,0.017473121023799998
ACH-000620,0.217080564222
ACH-000621,-0.07956300631239999
ACH-000622,0.21542931891699998
ACH-000623,-0.0829839802436
ACH-000624,0.151433790161
ACH-000627,-0.0278492741308
ACH-000630,0.162011956465
ACH-000632,0.184381948979
ACH-000633,0.116595099693
ACH-000637,-0.0120663032024
ACH-000638,0.244091911686
ACH-000646,0.221802723846
ACH-000647,0.256711210071
ACH-000648,0.24015240454300002
ACH-000649,0.180376242397
ACH-000651,0.073495900605
ACH-000652,0.17241623823899999
ACH-000653,-0.00762282678573
ACH-000657,0.249653431387
ACH-000658,0.07328688910289999
ACH-000661,0.161767665299
ACH-000662,0.0817471309109
ACH-000663,0.263702496372
ACH-000665,0.147487338046
ACH-000671,0.23323600658500002
ACH-000673,0.12294749182
ACH-000676,0.222197025163
ACH-000677,0.20688195864300002
ACH-000681,0.15937382073200002
ACH-000682,0.28435207686299996
ACH-000683,0.2585867988
ACH-000684,-0.11444712916099999
ACH-000688,0.19857603974
ACH-000693,0.20650168142
ACH-000694,0.16950718925099997
ACH-000695,0.197754475295
ACH-000696,0.101970164449
ACH-000697,0.341994927953
ACH-000699,0.036126548850199995
ACH-000701,-0.0630378881814
ACH-000706,0.22386963399999998
ACH-000711,0.12025181435999999
ACH-000713,0.16038849198799998
ACH-000714,0.145147021292
ACH-000718,0.166865189586
ACH-000720,0.207286851594
ACH-000721,0.27073465015799997
ACH-000724,0.173122301846
ACH-000725,0.337780988949
ACH-000732,0.253786475715
ACH-000734,0.196342869357
ACH-000735,-0.0758178993107
ACH-000736,0.159238544683
ACH-000738,0.126181363402
ACH-000746,0.24322366194800002
ACH-000747,0.24456740149099998
ACH-000748,0.344525361266
ACH-000753,0.19139244119600002
ACH-000756,0.235197778145
ACH-000757,0.427924212855
ACH-000758,0.12392882961200001
ACH-000760,0.148268118242
ACH-000763,-0.12466197134299999
ACH-000764,-0.127450097221
ACH-000765,0.190592062705
ACH-000766,0.151660378195
ACH-000767,0.170478826192
ACH-000768,0.186160425207
ACH-000769,0.05557387676659999
ACH-000770,0.124637031769
ACH-000771,0.127217399407
ACH-000773,0.117825070295
ACH-000776,0.274050360195
ACH-000777,0.26843686754
ACH-000778,-0.0858955129933
ACH-000781,0.09248769489589999
ACH-000782,0.150160638272
ACH-000783,0.24893779715
ACH-000784,0.251917487484
ACH-000785,0.129633657173
ACH-000787,0.07598074006
ACH-000788,0.180993902703
ACH-000791,0.141784128508
ACH-000792,0.17822287204300002
ACH-000794,0.27382636681
ACH-000796,0.156108435885
ACH-000799,0.176585523516
ACH-000800,0.03374290412
ACH-000802,0.08435135353330002
ACH-000804,0.13318009550899998
ACH-000805,-0.161062761151
ACH-000809,0.15972004214500002
ACH-000810,-0.15978075779200002
ACH-000811,0.0038972007435000003
ACH-000817,0.180405516638
ACH-000819,0.324508004042
ACH-000820,0.22807338459399998
ACH-000821,0.46200424141199997
ACH-000822,0.187628204987
ACH-000823,0.217384562685
ACH-000824,0.23015276887400002
ACH-000827,0.144781485607
ACH-000829,0.376776691127
ACH-000831,0.197142228127
ACH-000832,0.226206254056
ACH-000833,0.229506015359
ACH-000834,0.39313608780299997
ACH-000835,0.161232671844
ACH-000836,-0.00537475773724
ACH-000837,0.18292615199499998
ACH-000838,0.337111902893
ACH-000839,0.269702231448
ACH-000840,0.162631268066
ACH-000841,0.339184182219
ACH-000843,0.09663629651689999
ACH-000846,0.227658702161
ACH-000847,0.188790722947
ACH-000848,0.16600506597200002
ACH-000849,0.374403632822
ACH-000851,0.36926915502400004
ACH-000855,0.0359331233264
ACH-000856,-0.0271416972687
ACH-000858,0.19721339936500001
ACH-000859,0.376442916413
ACH-000861,0.0752904605153
ACH-000862,0.197138864447
ACH-000865,0.22152331989500001
ACH-000866,0.06749774989440001
ACH-000867,0.149728485889
ACH-000869,0.21957949132
ACH-000872,0.210900039071
ACH-000873,0.0939128092426
ACH-000876,0.0318243012064
ACH-000878,0.359063622175
ACH-000880,0.160524522129
ACH-000881,0.216903315689
ACH-000882,-0.07292481228839999
ACH-000884,0.16741900308399998
ACH-000885,-0.027203192160900003
ACH-000887,0.213943288572
ACH-000888,0.25762010018599996
ACH-000889,0.11112432513800001
ACH-000890,-0.08470698162689999
ACH-000896,0.106001886729
ACH-000898,0.249080195537
ACH-000900,0.134676563991
ACH-000901,0.182263288894
ACH-000905,0.0830364583978
ACH-000906,0.038585375614199995
ACH-000907,0.038103807984599995
ACH-000910,0.140738856611
ACH-000911,0.08421014578660001
ACH-000912,0.101376876765
ACH-000913,0.187223601745
ACH-000915,0.129207410679
ACH-000916,0.00914495828287
ACH-000917,0.09124659832939999
ACH-000921,0.0679639150672
ACH-000924,0.197788345391
ACH-000926,0.19838528622
ACH-000928,0.166588768724
ACH-000929,0.20689943186700002
ACH-000932,0.08389347532
ACH-000935,0.0101691167752
ACH-000936,0.312994951049
ACH-000937,0.116813854281
ACH-000938,-0.0078051664011799995
ACH-000939,0.315375518682
ACH-000941,0.116855823641
ACH-000943,0.154153251076
ACH-000946,0.22413288519699998
ACH-000947,0.135092061194
ACH-000948,0.154808914507
ACH-000950,0.160818936428
ACH-000953,0.09447198057730001
ACH-000957,0.455866044326
ACH-000958,0.169189006068
ACH-000960,0.103562369615
ACH-000963,0.278940453208
ACH-000968,0.102040048151
ACH-000969,0.259597284219
ACH-000973,0.0920260247213
ACH-000974,0.15462650332
ACH-000975,0.09782554084069998
ACH-000976,-0.011695170425
ACH-000978,-0.0808465534909
ACH-000980,0.19441252262800002
ACH-000984,0.13956435148399998
ACH-000986,0.12581781746200002
ACH-000988,0.332216709545
ACH-000993,0.19249401741500002
ACH-000994,0.21893652301600003
ACH-000996,0.17709895647799997
ACH-001001,0.261132123306
ACH-001020,-0.014028616633799998
ACH-001028,0.08618840079399999
ACH-001031,0.128100924513
ACH-001038,0.128841493669
ACH-001048,0.219401214421
ACH-001050,0.275768657641
ACH-001053,0.20653293877599999
ACH-001054,0.138714151373
ACH-001061,0.066749558847
ACH-001067,0.161625343661
ACH-001075,0.0690866524395
ACH-001096,0.131658829575
ACH-001128,-0.000743800365473
ACH-001134,0.0796689901166
ACH-001151,0.161877182675
ACH-001163,0.155596928726
ACH-001164,0.0228269865656
ACH-001173,0.20441113391899998
ACH-001183,0.13025410333100002
ACH-001184,-0.0162924846169
ACH-001190,0.22114338744000003
ACH-001192,0.006116064038
ACH-001193,-0.204639045548
ACH-001196,0.211035618784
ACH-001197,0.264042823602
ACH-001205,-0.00269205555334
ACH-001211,0.051763654078599994
ACH-001212,0.145925348277
ACH-001228,0.42293496143299997
ACH-001232,0.193101522069
ACH-001239,0.400032354866
ACH-001274,0.237800719654
ACH-001275,0.22510819161600001
ACH-001277,0.340085475829
ACH-001278,0.31446421684500003
ACH-001280,0.117366823068
ACH-001283,0.0259365240343
ACH-001289,-0.0339268750872
ACH-001295,0.201918816793
ACH-001300,0.194403314238
ACH-001301,0.11043232975600001
ACH-001302,0.274456613812
ACH-001303,0.258092490114
ACH-001306,0.19892248906399998
ACH-001318,0.257546928309
ACH-001322,0.210028002018
ACH-001328,0.10112401175
ACH-001332,0.19649859265
ACH-001333,0.100693794881
ACH-001336,0.22786649311
ACH-001340,0.244549475841
ACH-001346,0.116734566829
ACH-001353,0.00851809976528
ACH-001354,0.383417197533
ACH-001367,0.22083001546999997
ACH-001368,0.0386379915252
ACH-001374,0.243469509019
ACH-001375,-0.132186108359
ACH-001377,-0.025489203470099996
ACH-001380,0.0514342104006
ACH-001391,0.17142723841600002
ACH-001407,0.177341241431
ACH-001408,0.15980251671499998
ACH-001413,0.18768366104000003
ACH-001430,0.016434649853900002
ACH-001431,0.177145901818
ACH-001450,0.060999787531699996
ACH-001496,0.162209369198
ACH-001500,0.142854442344
ACH-001521,0.0639317260191
ACH-001523,0.23034009214600001
ACH-001532,0.252494886744
ACH-001536,0.283156389924
ACH-001550,0.146999535998
ACH-001552,0.423758998196
ACH-001554,0.138062605374
ACH-001645,0.246910741972
ACH-001654,0.0718512806674
ACH-001715,0.210479704673
ACH-001735,0.254600168615
ACH-001736,0.0822688070463
ACH-001737,0.449251520525
ACH-001740,0.161844651034
ACH-001745,0.110733499134
ACH-001750,0.12028700081299999
ACH-001765,0.18900467223099998
ACH-001956,0.0499294924756
ACH-001957,0.08958398736300001
