,FLT3 (2322)
ACH-000004,-0.34539318568300004
ACH-000007,-0.36840517980899995
ACH-000009,-0.17342304720600002
ACH-000011,-0.0649999364592
ACH-000012,-0.18800991972
ACH-000013,-0.166152382058
ACH-000014,-0.48181591401999996
ACH-000015,-0.243558272192
ACH-000017,-0.24580046066300001
ACH-000018,-0.332242104788
ACH-000019,-0.0879747784704
ACH-000021,-0.352732832003
ACH-000022,-0.29726025440299997
ACH-000025,-0.223018106263
ACH-000028,-0.227959904729
ACH-000030,-0.28453289521200004
ACH-000035,-0.485614096679
ACH-000036,-0.09163091881449999
ACH-000037,-0.5649494931660001
ACH-000039,-0.35441971496799995
ACH-000040,-0.31388868156399996
ACH-000041,-0.45308478779399997
ACH-000042,-0.38581443609399996
ACH-000045,-1.0165815213
ACH-000047,-0.14553809635099998
ACH-000052,-0.39916551104099995
ACH-000053,-0.32613238858800003
ACH-000054,-0.45613229093
ACH-000055,-0.23618036040999998
ACH-000060,-0.39196041389200004
ACH-000067,-0.341684127682
ACH-000070,-0.24488390058200002
ACH-000075,-0.298132043528
ACH-000078,-0.6210957925020001
ACH-000082,-0.146254854717
ACH-000085,-0.25633391192899996
ACH-000086,-0.35020348567599996
ACH-000087,-0.36774423059199995
ACH-000092,-0.357719939464
ACH-000095,-0.31399412629
ACH-000097,-0.248656497168
ACH-000098,-0.16056998933299998
ACH-000099,-0.21440228201699998
ACH-000108,-0.237818914883
ACH-000113,-0.146977377791
ACH-000115,-0.55315406696
ACH-000116,-0.41188090085100004
ACH-000118,-0.26487456246999996
ACH-000120,-0.10870191048000001
ACH-000123,-0.188482952451
ACH-000127,-0.23432232687600002
ACH-000128,-0.435106859746
ACH-000132,-0.182188145462
ACH-000133,-0.215782443669
ACH-000137,-0.06285933217
ACH-000138,-0.37831006494400005
ACH-000142,-0.287873124227
ACH-000143,-0.0898744320055
ACH-000146,-0.325336006323
ACH-000148,-0.146471616843
ACH-000150,-0.328801188449
ACH-000152,-0.26716607116999996
ACH-000153,-0.687566323944
ACH-000159,-0.5650961758209999
ACH-000160,-0.386670012711
ACH-000163,-0.449215434142
ACH-000167,-0.259323278344
ACH-000168,-0.526838560864
ACH-000169,-0.35274351220600003
ACH-000178,-0.0982946406832
ACH-000182,-0.341723602979
ACH-000183,-0.161103478836
ACH-000188,-0.347177292659
ACH-000189,-0.46398793844499997
ACH-000190,-0.07186929129610001
ACH-000198,-0.197412131696
ACH-000204,-0.5264217478809999
ACH-000206,-0.299208887779
ACH-000207,-0.19500877817499998
ACH-000211,-0.256355609817
ACH-000215,-0.240901260803
ACH-000221,-0.43173121384700003
ACH-000222,-0.416001077743
