,VEGFB (7423)
ACH-000393,-0.115338104673
ACH-000395,-0.11583672347200001
ACH-000397,-0.19512598455400001
ACH-000401,-0.013345034657
ACH-000402,-0.0604274742512
ACH-000403,-0.221938701103
ACH-000404,0.267984458618
ACH-000406,-0.0442047078132
ACH-000407,-0.13883112835699998
ACH-000408,0.056242741828899996
ACH-000410,-0.180722078064
ACH-000411,-0.268908026532
ACH-000414,-0.05595537847
ACH-000415,-0.174078911461
ACH-000416,-0.10042469866
ACH-000420,-0.129803949663
ACH-000421,-0.18781268127999998
ACH-000424,-0.39069456623800003
ACH-000425,0.014573054741100001
ACH-000426,0.045367469162
ACH-000427,-0.214075177379
ACH-000433,-0.40753315181999994
ACH-000436,-0.17855103560199997
ACH-000444,0.0898274704465
ACH-000445,0.0683540128668
ACH-000448,-0.157079480805
ACH-000450,-0.0978269127186
ACH-000452,-0.0840872284268
ACH-000454,-0.0927244843128
ACH-000458,-0.214279236407
ACH-000459,0.145977551412
ACH-000460,-0.101703880117
ACH-000461,-0.48968078115
ACH-000463,-0.0823065131434
ACH-000464,0.0257718824094
ACH-000466,0.031285202105099996
ACH-000467,-0.144621567291
ACH-000468,-0.06269607006280001
ACH-000469,-0.310271101356
ACH-000470,-0.0008948495992410001
ACH-000471,-0.0430974933297
ACH-000472,0.06255171297590001
ACH-000473,0.0891356422393
ACH-000475,-0.22039377162700002
ACH-000476,-0.0217346053296
ACH-000477,-0.46787278338699995
ACH-000480,-0.153990912898
ACH-000481,-0.019135125225099997
ACH-000483,-0.279833628813
ACH-000484,-0.46673243426000005
ACH-000485,-0.228629673662
ACH-000486,-0.168927243414
ACH-000487,-0.0993465445056
ACH-000488,-0.050855113986
ACH-000490,-0.105359614792
ACH-000491,-0.0655359139831
ACH-000495,-0.165216816031
ACH-000496,-0.16966108817699999
ACH-000499,-0.15851741058
ACH-000500,-0.427726676219
ACH-000502,-0.168706663246
ACH-000503,0.128790255918
ACH-000505,-0.055968795574199995
ACH-000507,-0.0392932553588
ACH-000510,0.0832682091356
ACH-000511,-0.161816046752
ACH-000512,0.0382204243591
ACH-000516,-0.250708092898
ACH-000517,-0.172251836298
ACH-000518,-0.0911667264031
ACH-000520,-0.297151363581
ACH-000521,0.0336670037788
ACH-000522,0.00496185009366
ACH-000524,-0.0360358950551
ACH-000527,-0.042516628872699996
ACH-000528,-0.120245895325
ACH-000537,-0.07429509622069999
ACH-000541,-0.37831418144900003
ACH-000542,-0.178755461816
ACH-000544,-0.0414849438637
ACH-000545,-0.524341231007
ACH-000547,-0.133493030241
ACH-000548,-0.176192914185
ACH-000549,-0.0520431078277
ACH-000550,0.00998944448007
ACH-000552,-0.28364679794500003
ACH-000556,-0.032172847446400005
ACH-000557,0.0974444262297
ACH-000570,-0.160347660927
ACH-000571,-0.18039713714000002
ACH-000573,-0.08942296671939999
ACH-000576,-0.293925185321
ACH-000580,-0.0805483090536
ACH-000584,0.022892804490900004
ACH-000585,-0.14951337925
ACH-000588,-0.20534589283500002
ACH-000589,-0.106781675282
ACH-000591,-0.236916034782
ACH-000593,-0.139096043646
ACH-000600,-0.18643816724399997
ACH-000601,-0.12269978004799999
ACH-000604,0.19285692257599998
ACH-000605,-0.008658005103620001
ACH-000606,-0.22768091206
ACH-000608,-0.092611570537
ACH-000614,-0.339029219296
ACH-000616,-0.195753992691
ACH-000618,-0.0799402232645
ACH-000619,-0.298236890436
ACH-000620,-0.12474060092599999
ACH-000621,-0.303970589959
ACH-000622,0.0220394523573
ACH-000623,-0.17990866276700002
ACH-000624,-0.0866142558453
ACH-000627,0.0363550077187
ACH-000630,-0.13701761343
ACH-000632,-0.20162274532299998
ACH-000633,-0.17545773064
ACH-000637,-0.377674613244
ACH-000638,-0.10024215765200001
ACH-000646,0.263315590453
ACH-000647,-0.059042434830200004
ACH-000648,-0.148928931283
ACH-000649,-0.0462738069859
ACH-000651,-0.11627600560799999
ACH-000652,0.015458383897299999
ACH-000653,-0.180774859943
ACH-000657,-0.161188780862
ACH-000658,0.0189798657344
ACH-000661,-0.25210397453899996
ACH-000662,-0.325429520588
ACH-000663,-0.292060105249
ACH-000665,-0.28801235586
ACH-000671,-0.25068102135000003
ACH-000673,-0.106047472232
ACH-000676,-0.0493717616157
ACH-000677,-0.132077109961
ACH-000681,0.050436761214199995
ACH-000682,-0.0844139148718
ACH-000683,-0.18724869104699998
ACH-000684,-0.112477959905
ACH-000688,-0.287265664732
ACH-000693,-0.152526797559
ACH-000694,0.0042322930708
ACH-000695,-0.118523392533
ACH-000696,-0.112298710582
ACH-000697,0.08383253676960001
ACH-000699,-0.15141070765599998
ACH-000701,-0.035461788114800004
ACH-000706,-0.186592556794
ACH-000711,-0.13263173625299998
ACH-000713,-0.15324048283299999
ACH-000714,-0.12858354037
ACH-000718,-0.120017170131
ACH-000720,-0.10550658003699999
ACH-000721,-0.10304835789200001
ACH-000724,-0.176607543056
ACH-000725,-0.103335518859
ACH-000732,-0.17172863613400002
ACH-000734,-0.285678522917
ACH-000735,-0.115632760174
ACH-000736,-0.186748317755
ACH-000738,-0.237049697355
ACH-000746,0.10099937014100001
ACH-000747,-0.0222327902658
ACH-000748,-0.314850359301
ACH-000753,-0.100791859476
ACH-000756,-0.18256150357700002
ACH-000757,-0.008267228610699999
ACH-000758,-0.35929937777599996
ACH-000760,-0.18596990810400002
ACH-000763,0.00232712996723
ACH-000764,-0.159643329482
ACH-000765,-0.222030048676
ACH-000766,-0.17263209547000002
ACH-000767,-0.122932424077
ACH-000768,0.022369318281900002
ACH-000769,-0.178922671748
ACH-000770,-0.181481311422
ACH-000771,-0.145043080464
ACH-000773,-0.211194240515
ACH-000776,-0.10706367138499999
ACH-000777,-0.150545962959
ACH-000778,-0.0910929815314
ACH-000781,-0.113984804085
ACH-000782,-0.168004804732
ACH-000783,-0.0795402005688
ACH-000784,-0.026938732152
ACH-000785,0.0133638913904
ACH-000787,-0.191562255753
ACH-000788,-0.0961431941951
ACH-000791,-0.0976689190448
ACH-000792,-0.10555665124500001
ACH-000794,-0.376612454419
ACH-000796,-0.149955329209
ACH-000799,-0.20323738915800002
ACH-000800,0.330898034367
ACH-000802,-0.342545170692
ACH-000804,-0.021585028424400004
ACH-000805,-0.198887505621
ACH-000809,-0.103555665116
ACH-000810,-0.462850704855
ACH-000811,-0.12972089542
ACH-000817,-0.267087260602
ACH-000819,-0.07636194294780001
ACH-000820,0.183414268945
ACH-000821,0.0693631332481
ACH-000822,-0.19370542225499998
ACH-000823,-0.166082096416
ACH-000824,-0.20254610555999997
ACH-000827,-0.09182561977749999
ACH-000829,-0.112143568959
ACH-000831,-0.255595494075
ACH-000832,-0.43583304119099997
ACH-000833,-0.0678712209127
ACH-000834,-0.117845753611
ACH-000835,-0.10657629646700001
ACH-000836,-0.13035440984899999
ACH-000837,-0.102738627007
ACH-000838,-0.0772707073091
ACH-000839,-0.14609383517400001
ACH-000840,-0.314100462906
ACH-000841,-0.037314738097800004
ACH-000843,-0.23908528435600002
ACH-000846,-0.155134142216
ACH-000847,-0.159990452248
ACH-000848,-0.313632339745
ACH-000849,0.11455989131899999
ACH-000851,0.026686769391000002
ACH-000855,-0.136275688512
ACH-000856,-0.0818730919822
ACH-000858,0.0315099867036
ACH-000859,-0.355704286095
ACH-000861,-0.383638224693
ACH-000862,0.10383620534
ACH-000865,-0.0912058842695
ACH-000866,-0.0647193188996
ACH-000867,-0.033416343889099996
ACH-000869,-0.0668506301461
ACH-000872,-0.08844630241219999
ACH-000873,0.113681574031
ACH-000876,-0.0512629000038
ACH-000878,-0.07768549028669999
ACH-000880,0.0336419636736
ACH-000881,-0.0689036911662
ACH-000882,-0.149529717453
ACH-000884,0.0684375921937
ACH-000885,-0.0694851335899
ACH-000887,-0.260360989325
ACH-000888,-0.166225634008
ACH-000889,0.040110363312800004
ACH-000890,-0.202585370327
ACH-000896,-0.0118983169619
ACH-000898,0.10673079027799999
ACH-000900,-0.167281285561
ACH-000901,-0.419310066884
ACH-000905,-0.10082982908600001
ACH-000906,-0.102456515859
ACH-000907,0.11960694713199999
ACH-000910,0.0617989950554
ACH-000911,-0.13909958634800001
ACH-000912,-0.15285831675
ACH-000913,0.017373584634799998
ACH-000915,-0.0863825445731
ACH-000916,-0.227678110867
ACH-000917,-0.284020131161
ACH-000921,-0.140159674516
ACH-000924,-0.10585695994899999
ACH-000926,0.0924684891474
ACH-000928,-0.038686632412300005
ACH-000929,-0.163398746489
ACH-000932,-0.17574908640200002
ACH-000935,-0.31572917198399997
ACH-000936,-0.161262388521
ACH-000937,-0.218717085691
ACH-000938,-0.102533951311
ACH-000939,-0.086273822785
ACH-000941,-0.20825883732
ACH-000943,-0.130360265616
ACH-000946,-0.263068091988
ACH-000947,-0.0676417583523
ACH-000948,-0.205223278967
ACH-000950,-0.0328695877793
ACH-000953,-0.04270278435819999
ACH-000957,-0.579950968919
ACH-000958,-0.331045389274
ACH-000960,-0.0849323126352
ACH-000963,-0.690766904462
ACH-000968,-0.328945214657
ACH-000969,0.0307238697196
ACH-000973,-0.071837096969
ACH-000974,-0.21736466526999998
ACH-000975,0.0404659348627
ACH-000976,-0.0646236115657
ACH-000978,-0.256830818149
ACH-000980,-0.0629690544648
ACH-000984,-0.349044860702
ACH-000986,-0.183831666034
ACH-000988,-0.0550146950586
ACH-000993,-0.18675943758699998
ACH-000994,-0.499596183139
ACH-000996,-0.394485728059
ACH-001001,-0.0110058094605
ACH-001020,-0.667444902342
ACH-001028,0.041170334155
ACH-001031,-0.170456632069
ACH-001038,-0.255014445451
ACH-001048,-0.13019492030899998
ACH-001050,-0.211655350015
ACH-001053,-0.07187836792999999
ACH-001054,-0.174521620988
ACH-001061,-0.14907150761399998
ACH-001067,-0.250184487628
ACH-001075,-0.0166039362087
ACH-001096,-0.150014488868
ACH-001128,-0.44275833298
ACH-001134,-0.153132109643
ACH-001151,-0.24260470593800001
ACH-001163,-0.136024629926
ACH-001164,0.061340637622999995
ACH-001173,-0.0455657108585
ACH-001183,0.08399563276380001
ACH-001184,0.125642355339
ACH-001190,-0.40437835623499996
ACH-001192,-0.149291757946
ACH-001193,-0.311538793137
ACH-001196,-0.17991391202100002
ACH-001197,-0.206317990291
ACH-001205,-0.07327609389119999
ACH-001211,0.0249557326114
ACH-001212,-0.0840930092277
ACH-001228,0.019407737076999998
ACH-001232,-0.11010115618899999
ACH-001239,-0.0102555677721
ACH-001274,-0.0614523830715
ACH-001275,0.0583959983289
ACH-001277,-0.17478907126499998
ACH-001278,-0.07887112108489999
ACH-001280,-0.5666676454640001
ACH-001283,-0.0166919015741
ACH-001289,-0.142193069143
ACH-001295,-0.0734262991393
ACH-001300,-0.167055327473
ACH-001301,-0.45125528158699996
ACH-001302,-0.24102843568000004
ACH-001303,-0.218467084352
ACH-001306,-0.189781497661
ACH-001318,-0.053042990486399995
ACH-001322,-0.2181046606
ACH-001328,-0.283035416922
ACH-001332,-0.218133150462
ACH-001333,-0.413796941323
ACH-001336,-0.22863632855399998
ACH-001340,-0.278198766208
ACH-001346,-0.22207572479899998
ACH-001353,-0.0648728639507
ACH-001354,-0.490235796457
ACH-001367,-0.227950761954
ACH-001368,-0.10547417333699999
ACH-001374,0.214259056965
ACH-001375,-0.0396993479134
ACH-001377,-0.08840495641030001
ACH-001380,-0.258176861521
ACH-001391,-0.22358652938999998
ACH-001407,-0.0556419330429
ACH-001408,-0.06398116996259999
ACH-001413,-0.280451508084
ACH-001430,0.0086828406832
ACH-001431,-0.347141667852
ACH-001450,-0.208398108254
ACH-001496,-0.197419747343
ACH-001500,-0.08858241119820001
ACH-001521,-0.151783700842
ACH-001523,-0.0233005629888
ACH-001532,-0.31142954456599997
ACH-001536,-0.116062291467
ACH-001550,-0.0112683540569
ACH-001552,-0.152619657696
ACH-001554,-0.09160369103289999
ACH-001645,-0.149055822158
ACH-001654,-0.148727914139
ACH-001715,-0.0329016699567
ACH-001735,-0.07124253016410001
ACH-001736,-0.116159588726
ACH-001737,0.09638341289699999
ACH-001740,-0.0558102144675
ACH-001745,-0.220913663634
ACH-001750,-0.15480985372199998
ACH-001765,-0.106518244668
ACH-001956,-0.11782188002800001
ACH-001957,-0.312921840257
