,ARL6IP5 (10550)
ACH-000183,-0.08160615973089999
ACH-000188,-0.23243580675500003
ACH-000189,-0.577379959722
ACH-000190,-0.357828643438
ACH-000198,-0.205368046715
ACH-000204,0.0288683580724
ACH-000206,-0.165538722542
ACH-000207,-0.36077504359800006
ACH-000211,-0.19562057500399999
ACH-000215,-0.263807980438
ACH-000221,-0.20891614246100002
ACH-000222,-0.0522191164672
ACH-000223,-0.181575525249
ACH-000226,-0.0972507004569
ACH-000227,-0.356075133088
ACH-000228,-0.417221690995
ACH-000231,-0.140858149883
ACH-000232,-0.210783213064
ACH-000233,-0.19580532652899998
ACH-000234,-0.28640495198000004
ACH-000235,-0.258661774569
ACH-000237,-0.0708006774299
ACH-000238,0.0347217434247
ACH-000243,-0.0893718777824
ACH-000244,-0.08550507183469999
ACH-000246,-0.10840139452299999
ACH-000248,-0.14405328686899999
ACH-000250,-0.223013088028
ACH-000251,-0.18451380620299998
ACH-000253,-0.288925356875
ACH-000255,-0.290931431996
ACH-000256,-0.102263039855
ACH-000257,-0.0361431379833
ACH-000258,0.0475174492201
ACH-000259,-0.11586959501800001
ACH-000260,-0.0842871838803
ACH-000261,-0.29410364211199996
ACH-000262,-0.37577263279
ACH-000263,-0.162629942736
ACH-000264,-0.248560759769
ACH-000265,-0.24617178145799998
ACH-000266,-0.113960097871
ACH-000272,-0.09806108715569999
ACH-000273,-0.0215057282984
ACH-000274,-0.044839433980599995
ACH-000277,-0.11130118103499999
ACH-000278,-0.183052746629
ACH-000279,-0.194909398534
ACH-000280,-0.169371372989
ACH-000281,0.00869113114867
ACH-000288,-0.026651283297599998
ACH-000291,-0.255427050553
ACH-000293,-0.199029566557
ACH-000294,-0.271014925124
ACH-000295,-0.47457596531199997
ACH-000296,-0.0666766461683
ACH-000302,-0.0846109018822
ACH-000304,-0.286277019661
ACH-000307,-0.236031044231
ACH-000308,-0.18030174981400002
ACH-000310,-0.122931927705
ACH-000311,-0.281591700431
ACH-000312,-0.0187520232447
ACH-000315,0.19872399799499998
ACH-000316,-0.158552192292
ACH-000317,-0.443523747259
ACH-000318,-0.166302398897
ACH-000319,-0.042613882972
ACH-000320,-0.0316243858152
ACH-000322,-0.355121217319
ACH-000323,-0.26335987015900003
ACH-000324,-0.15271770015
ACH-000329,-0.0195601426685
ACH-000330,-0.106470125786
ACH-000331,-0.0958903972226
ACH-000332,-0.17686119122400001
ACH-000334,-0.165905508411
ACH-000335,-0.232754192905
ACH-000336,-0.410625278121
ACH-000337,-0.194188637775
ACH-000339,-0.19929697884
ACH-000341,-0.37837484014300005
ACH-000348,-0.313128267404
ACH-000350,-0.0990475930409
ACH-000352,-0.185671595352
ACH-000356,-0.36681203006700003
ACH-000361,-0.0591062062093
ACH-000362,-0.38642957623999996
ACH-000363,0.059698877606499993
ACH-000364,-0.427465628127
ACH-000365,-0.182736366947
ACH-000366,-0.128137753274
ACH-000368,-0.134380454804
ACH-000374,-0.164886191396
ACH-000375,-0.288850786805
ACH-000376,-0.223700973671
ACH-000381,-0.276500608077
ACH-000383,-0.161111808971
ACH-000387,-0.131569605953
ACH-000389,-0.0569778541995
ACH-000390,-0.280925708858
ACH-000393,-0.163881535516
ACH-000395,-0.271658884508
ACH-000397,-0.130254746877
ACH-000401,0.036148902191
ACH-000402,-0.0816381645432
ACH-000403,-0.19222669540100001
ACH-000404,-0.701047789132
ACH-000406,-0.18191962105599999
ACH-000407,-0.14668084315899999
ACH-000408,-0.105698205173
ACH-000410,-0.12492002248199999
ACH-000411,-0.11336758074799999
ACH-000414,-0.130961768115
ACH-000415,-0.304470479674
ACH-000416,-0.21057323694400001
ACH-000420,0.215812774589
ACH-000421,-0.09491366474030001
ACH-000424,-0.0223621778645
ACH-000425,-0.363850951104
ACH-000426,0.0342615194978
ACH-000427,-0.110317327783
ACH-000433,0.078347812194
ACH-000436,0.17137332604400002
ACH-000444,-0.132169816176
ACH-000445,0.145791099606
ACH-000448,-0.25835484859499996
ACH-000450,-0.0560427754184
ACH-000452,-0.11095029052000001
ACH-000454,-0.237968121034
ACH-000458,-0.24362891274999998
ACH-000459,-0.11143191300899999
ACH-000460,-0.147202222698
ACH-000461,-0.24728106963500002
ACH-000463,-0.150825536304
ACH-000464,-0.210777225594
ACH-000466,-0.212128075025
ACH-000467,-0.17569525533
ACH-000468,-0.209386765568
ACH-000469,-0.193321907916
ACH-000470,-0.017053009934200003
ACH-000471,0.00646876902336
ACH-000472,-0.223527907885
ACH-000473,0.0683650708654
ACH-000475,-0.156666297628
ACH-000476,-0.026175672056299996
ACH-000477,-0.8464398638160001
ACH-000480,-0.16228176823899998
ACH-000481,-0.00100896065919
ACH-000483,0.0628402007624
ACH-000484,-0.128282705344
ACH-000485,-0.257963361505
ACH-000486,0.000974456996586
ACH-000487,-0.154173876433
ACH-000488,-0.0152721385537
ACH-000490,-0.22710661622699999
ACH-000491,-0.169384910314
ACH-000495,-0.157906117514
ACH-000496,-0.18049335390299998
ACH-000499,-0.292622123319
ACH-000500,0.306382872826
ACH-000502,-0.0950660350818
ACH-000503,-0.21730017723499997
ACH-000505,-0.164704839167
ACH-000507,-0.09447856295700001
ACH-000510,-0.061076647686099994
ACH-000511,-0.218749449865
ACH-000512,0.0669664934726
ACH-000516,-0.132488388237
ACH-000517,-0.172085471056
ACH-000518,-0.0433820007331
ACH-000520,-0.225416302855
ACH-000521,0.11287208056399999
ACH-000522,-0.120211598571
ACH-000524,-0.07198662048229999
ACH-000527,-0.14683433386199998
ACH-000528,-0.119774890112
ACH-000537,-0.15362540905
ACH-000541,-0.08832306519819999
ACH-000542,-0.17143512579599998
ACH-000544,-0.07555075812749999
ACH-000545,-0.238125799224
ACH-000547,0.0919743955058
ACH-000548,-0.0593115723033
ACH-000549,-0.17759005800900002
ACH-000550,-0.159279629057
ACH-000552,-0.128779892294
ACH-000556,-0.111408952141
ACH-000557,-0.10401564480799999
ACH-000570,-0.06950906894280001
ACH-000571,-0.0232841679376
ACH-000573,-0.210720742753
ACH-000576,-0.0174620340157
ACH-000580,-0.098015307313
ACH-000584,-0.12633510709
ACH-000585,-0.0867295192973
ACH-000588,-0.216922671676
ACH-000589,-0.137638265314
ACH-000591,0.141784351016
ACH-000593,0.0542272742231
ACH-000600,-0.259139054842
ACH-000601,-0.0144589034127
ACH-000604,-0.077684238565
ACH-000605,-0.27219051343
ACH-000606,-0.07016430896369999
ACH-000608,-0.140740979722
ACH-000614,-0.09483539907739999
ACH-000616,-0.19546380965500001
ACH-000618,0.11626916306
ACH-000619,-0.240216540175
ACH-000620,-0.0464386891055
ACH-000621,-0.0961452003349
ACH-000622,-0.0684020370761
ACH-000623,0.0593339526352
ACH-000624,-0.206657907168
ACH-000627,-0.221989699599
ACH-000630,-0.278556534651
ACH-000632,-0.274853923537
ACH-000633,-0.0327015135185
ACH-000637,-0.316397485866
ACH-000638,-0.240289953068
ACH-000646,-0.00566706038298
ACH-000647,-0.17301744701299998
ACH-000648,-0.33675353830300003
ACH-000649,-0.0697809634195
ACH-000651,-0.152902088228
ACH-000652,-0.355951343152
ACH-000653,-0.15767940020500001
ACH-000657,-0.17963465462
ACH-000658,-0.213432011745
ACH-000661,-0.0631071504311
ACH-000662,0.257825568849
ACH-000663,-0.276364636302
ACH-000665,-0.344757385367
ACH-000671,-0.29368538976799996
ACH-000673,-0.144271925384
ACH-000676,-0.233596541626
ACH-000677,-0.19431227982000002
ACH-000681,-0.0537982510107
ACH-000682,-0.176988487198
ACH-000683,-0.151249531458
ACH-000684,-0.320881972349
ACH-000688,-0.313006033906
ACH-000693,-0.139813484697
ACH-000694,-0.0699130284179
ACH-000695,-0.6363796744319999
ACH-000696,-0.139164904842
ACH-000697,-0.182566619167
ACH-000699,0.022716186770099997
ACH-000701,-0.20777094100699997
ACH-000706,-0.27622125906
ACH-000711,-0.146957274652
ACH-000713,-0.165540616284
ACH-000714,-0.134098212955
ACH-000718,-0.0025284109168
ACH-000720,-0.0282699207902
ACH-000721,-0.168207514607
ACH-000724,0.0550296297377
ACH-000725,-0.164033566653
ACH-000732,0.027909900863700002
ACH-000734,-0.173360637992
ACH-000735,-0.309348882989
ACH-000736,-0.13396981937400002
ACH-000738,-0.241640542105
ACH-000746,-0.0372892127168
ACH-000747,-0.08702011132899999
ACH-000748,-0.25031903946999995
ACH-000753,-0.103739134258
ACH-000756,-0.270981857731
ACH-000757,-0.116488582227
ACH-000758,-0.139242652293
ACH-000760,-0.0429948849912
ACH-000763,-0.297940794817
ACH-000764,0.203654638245
ACH-000765,0.00762285192025
ACH-000766,-0.06637356768899999
ACH-000767,-0.055297640207199995
ACH-000768,-0.07569057758339999
ACH-000769,-0.136825078863
ACH-000770,-0.175124195537
ACH-000771,-0.04725162832359999
ACH-000773,-0.340110625719
ACH-000776,-0.315959318013
ACH-000777,-0.131776516315
ACH-000778,-0.14323099913100001
ACH-000781,-0.167692598226
ACH-000782,-0.11875805683700001
ACH-000783,0.011933104109799999
ACH-000784,-0.0721478795351
ACH-000785,-0.060121447547
ACH-000787,-0.0336013920945
ACH-000788,-0.335275230632
ACH-000791,-0.0336081571328
ACH-000792,-0.319441324403
ACH-000794,-0.30900680019
ACH-000796,-0.226616527814
ACH-000799,-0.16842728928599998
ACH-000800,-0.158663021203
ACH-000802,-0.0958768577307
ACH-000804,-0.146662828942
ACH-000805,-0.0104949435614
ACH-000809,-0.193791551182
ACH-000810,0.11180813363299999
ACH-000811,-0.24828937929699998
ACH-000817,-0.412953161833
ACH-000819,-0.00960395743074
ACH-000820,-0.0513190644764
ACH-000821,-0.40326184919200003
ACH-000822,-0.25269378692899996
ACH-000823,-0.10887007292199999
ACH-000824,-0.221044745977
ACH-000827,-0.0679507750693
ACH-000829,-0.00122766516929
ACH-000831,-0.250911252644
ACH-000832,-0.17262649090100002
ACH-000833,0.0745451321437
ACH-000834,-0.09665469760369999
ACH-000835,-0.0326935971973
ACH-000836,-0.0693670212455
ACH-000837,-0.0636309526491
ACH-000838,-0.11218493051100001
ACH-000839,-0.23346006018800003
ACH-000840,-0.102588971905
ACH-000841,-0.2903525252
ACH-000843,-0.16205666315300002
ACH-000846,-0.09401846637700001
ACH-000847,-0.39435888243600004
ACH-000848,-0.24251641646400002
ACH-000849,-0.238909239016
ACH-000851,-0.207906778979
ACH-000855,-0.137429454951
ACH-000856,-0.11466247764200001
ACH-000858,-0.19761634770999997
ACH-000859,-0.0047490506166000005
ACH-000861,-0.131587346062
ACH-000862,-0.05839079204269999
ACH-000865,-0.296715012357
ACH-000866,-0.241313951351
ACH-000867,-0.270010042387
ACH-000869,-0.24670076740400002
ACH-000872,-0.017794119160500003
ACH-000873,-0.015211929575
ACH-000876,-0.279625891982
ACH-000878,-0.21563129307700002
ACH-000880,0.167285558889
ACH-000881,-0.25526673207899997
ACH-000882,-0.14909313853199999
ACH-000884,-0.154030031535
ACH-000885,-0.170769059074
ACH-000887,-0.305051520051
ACH-000888,-0.124258613817
ACH-000889,-0.08729588653489999
ACH-000890,-0.155752942346
ACH-000896,-0.206810585265
ACH-000898,-0.0475541203914
ACH-000900,-0.10683121335000001
ACH-000901,-0.166522393772
ACH-000905,-0.11105117645
ACH-000906,-0.11409553284299999
ACH-000907,-0.08935194377660001
ACH-000910,-0.0916259320632
ACH-000911,-0.159137782587
ACH-000912,-0.17988140804699998
ACH-000913,-0.0423982181538
ACH-000915,-0.322609638842
ACH-000916,-0.038815476187
ACH-000917,-0.47800300681
ACH-000921,-0.42705367732199995
ACH-000924,-0.113097236321
ACH-000926,-0.176701221767
ACH-000928,-0.0873784685961
ACH-000929,0.145913123005
ACH-000932,-0.14609275747300002
ACH-000935,0.130614260525
ACH-000936,-0.014883124665600002
ACH-000937,-0.152429560788
ACH-000938,-0.161737641206
ACH-000939,-0.0335466719636
ACH-000941,-0.08081172656380001
ACH-000943,-0.126444391545
ACH-000946,0.0203421929627
ACH-000947,-0.113136030221
ACH-000948,-0.11782362980200001
ACH-000950,-0.17615224226
ACH-000953,-0.0628006993798
ACH-000957,-0.145049826652
ACH-000958,-0.349866618634
ACH-000960,-0.351298060835
ACH-000963,-0.400077566685
ACH-000968,-0.19722130809099997
ACH-000969,-0.120338239856
ACH-000973,-0.163855652775
ACH-000974,-0.22430333094000002
ACH-000975,-0.143848229741
ACH-000976,-0.31437810870099997
ACH-000978,0.110230296812
ACH-000980,-0.245350177168
ACH-000984,-0.11916346221799999
ACH-000986,-0.283358113088
ACH-000988,-0.212738462157
ACH-000993,-0.111653291993
ACH-000994,-0.300154069751
ACH-000996,0.011088344086500002
ACH-001001,-0.07634800190499999
ACH-001020,-0.375731322544
ACH-001028,-0.145328568458
ACH-001031,0.08536272039550001
ACH-001038,-0.156279002821
ACH-001048,-0.322464393542
ACH-001050,0.025680984326299998
ACH-001053,-0.18780078144999998
ACH-001054,-0.143341705526
ACH-001061,-0.0675098441475
ACH-001067,-0.17515219616900002
ACH-001075,-0.22169511898400002
ACH-001096,-0.09983424332100001
ACH-001128,0.260077664253
ACH-001134,-0.209542556907
ACH-001151,-0.168359761061
ACH-001163,-0.183970773546
ACH-001164,-0.14746946994100002
ACH-001173,-0.223249819047
ACH-001183,-0.0389812029805
ACH-001184,-0.147877820613
ACH-001190,-0.375861929329
ACH-001192,-0.19513607158100002
ACH-001193,-0.08811308966369999
ACH-001196,-0.236237174419
ACH-001197,-0.143946570191
ACH-001205,-0.353893640106
ACH-001211,0.0558032745321
ACH-001212,-0.40985300445600004
ACH-001228,-0.155442516002
ACH-001232,-0.0296698321624
ACH-001239,-0.0133326715827
ACH-001274,0.0926424398254
ACH-001275,-0.14256355588400002
ACH-001277,-0.407604475427
ACH-001278,-0.22807672157499997
ACH-001280,-0.464520918122
ACH-001283,-0.083615978005
ACH-001289,-0.122516917182
ACH-001295,-0.20268011645
ACH-001300,-0.107988129997
ACH-001301,-0.11941773348099999
ACH-001302,-0.11693920814400001
ACH-001303,-0.0643915897088
ACH-001306,-0.021928538733299998
ACH-001318,-0.21434565206099998
ACH-001322,-0.0334272415356
ACH-001328,-0.024275166477099996
ACH-001332,-0.420647070849
ACH-001333,-0.140439645311
ACH-001336,-0.223485073963
ACH-001340,-0.136055822041
ACH-001346,-0.023810774742600002
ACH-001353,-0.00529507849599
ACH-001354,-0.115953095341
ACH-001367,-0.433235906244
ACH-001368,-0.229167153811
ACH-001374,0.00275680856464
ACH-001375,-0.0977166104624
ACH-001377,-0.11858400689899999
ACH-001380,-0.19129472121399999
ACH-001391,-0.0832860754524
ACH-001407,-0.161639557241
ACH-001408,-0.0543241947987
ACH-001413,0.0182437165787
ACH-001430,-0.35695893509099996
ACH-001431,-0.0708643145468
ACH-001450,0.018379633572799998
ACH-001496,-0.13872306496200001
ACH-001500,-0.282973799541
ACH-001521,0.109745896119
ACH-001523,-0.111729971781
ACH-001532,-0.21428619142000002
ACH-001536,-0.040039806121800005
ACH-001550,-0.166559586402
ACH-001552,-0.225510297542
ACH-001554,-0.054877119578400003
ACH-001645,-0.296408175151
ACH-001654,-0.28365872158100003
ACH-001715,-0.431093552544
ACH-001735,-0.153832352427
ACH-001736,-0.136030089801
ACH-001737,0.059032940810599996
ACH-001740,-0.13627090375499998
ACH-001745,0.032481844316699995
ACH-001750,-0.164972933058
ACH-001765,-0.0806094697072
ACH-001956,-0.186025219712
ACH-001957,-0.161769463246
