,SNAPC4 (6621)
ACH-000004,-0.98475908142
ACH-000007,-1.0366520181999999
ACH-000009,-0.8108229968070001
ACH-000011,-0.394033595164
ACH-000012,-0.9320293621969999
ACH-000013,-0.976518520376
ACH-000014,-0.987123753007
ACH-000015,-0.96025499096
ACH-000017,-0.8378410880239999
ACH-000018,-0.865491729408
ACH-000019,-0.583921576998
ACH-000021,-1.0254375922
ACH-000022,-0.97747608309
ACH-000025,-0.751698657121
ACH-000028,-0.685837087089
ACH-000030,-0.803261785226
ACH-000035,-1.11973490001
ACH-000036,-0.640760589562
ACH-000037,-0.523475903063
ACH-000039,-0.885517195129
ACH-000040,-0.7199648874600001
ACH-000041,-1.20848683573
ACH-000042,-0.820107131339
ACH-000045,-0.825178714199
ACH-000047,-0.928061667479
ACH-000052,-1.02168044386
ACH-000053,-0.8729926880259999
ACH-000054,-0.731472534436
ACH-000055,-0.897696606889
ACH-000060,-0.883722801845
ACH-000067,-0.6963000506810001
ACH-000070,-0.9075370084029999
ACH-000075,-0.771947504049
ACH-000078,-1.0261083285700001
ACH-000082,-0.956508739752
ACH-000085,-0.9696260563169999
ACH-000086,-0.7308276258490001
ACH-000087,-0.9645517394900001
ACH-000092,-0.721120957697
ACH-000095,-0.9958073271960001
ACH-000097,-0.8996702252009999
ACH-000098,-0.967547030763
ACH-000099,-0.876126126616
ACH-000108,-0.955969491199
ACH-000113,-1.09651850787
ACH-000115,-1.1190217897799999
ACH-000116,-0.72626660772
ACH-000118,-0.754713905317
ACH-000120,-0.873116087809
ACH-000123,-0.920217298883
ACH-000127,-0.8475553405390001
ACH-000128,-0.749304554975
ACH-000132,-0.714151565964
ACH-000133,-0.505374193471
ACH-000137,-1.06332353407
ACH-000138,-0.9816181346420001
ACH-000142,-0.8700197847769999
ACH-000143,-0.784454419472
ACH-000146,-1.12816498818
ACH-000148,-1.00200120793
ACH-000150,-0.778711126198
ACH-000152,-0.7038177170819999
ACH-000153,-0.7031531954269999
ACH-000159,-1.03960994135
ACH-000160,-0.643084452634
ACH-000163,-0.6328281366790001
ACH-000167,-0.563269097043
ACH-000168,-0.6080680446600001
ACH-000169,-0.7180976685510001
ACH-000178,-0.948424836384
ACH-000182,-0.573386523865
ACH-000183,-0.910641391057
ACH-000188,-0.658953996184
ACH-000189,-0.835255605626
ACH-000190,-0.629288452323
ACH-000198,-0.6110907106979999
ACH-000204,-0.552599162227
ACH-000206,-1.02573466961
ACH-000207,-0.71441937256
ACH-000211,-0.5959612517899999
ACH-000215,-0.9001681547210001
ACH-000221,-0.874026904252
ACH-000222,-0.647637371116
ACH-000223,-0.908712113679
ACH-000226,-0.561243825292
ACH-000227,-1.1214588322399999
ACH-000228,-1.0005905614100001
ACH-000231,-0.862603300747
ACH-000232,-0.902415884704
ACH-000233,-1.02618494193
ACH-000234,-1.05737635337
ACH-000235,-0.922901960343
ACH-000237,-0.847675080298
ACH-000238,-0.780492042572
ACH-000243,-0.723385670677
ACH-000244,-0.869616708028
ACH-000246,-0.9661426261049999
ACH-000248,-0.668747079776
ACH-000250,-0.8469074374690001
ACH-000251,-0.5438467551739999
ACH-000253,-0.815035566389
ACH-000255,-0.742542950414
ACH-000256,-0.7323686075589999
ACH-000257,-0.8369261215430001
ACH-000258,-0.684483638124
ACH-000259,-0.729650812912
ACH-000260,-0.9275323778579999
ACH-000261,-0.856973226427
ACH-000262,-0.727260322492
ACH-000263,-0.882578800527
ACH-000264,-0.984834950676
ACH-000265,-0.841557884489
ACH-000266,-0.8495324620899999
ACH-000272,-0.897443150546
ACH-000273,-1.05300533897
ACH-000274,-1.05391049839
ACH-000277,-0.860776119549
ACH-000278,-0.645597812876
ACH-000279,-0.7171351898970001
ACH-000280,-1.05679822883
ACH-000281,-0.812265178962
ACH-000288,-0.782574522951
ACH-000291,-0.712396941912
ACH-000293,-1.1349443529
ACH-000294,-0.949727387081
ACH-000295,-1.19739502121
ACH-000296,-1.0592781461
ACH-000302,-0.881570326094
ACH-000304,-0.305512404858
ACH-000307,-0.9666553172460001
ACH-000308,-0.9492495898799999
ACH-000310,-0.975179970045
ACH-000311,-0.7911421142910001
ACH-000312,-0.884648214127
ACH-000315,-1.47429069741
ACH-000316,-0.73130896537
ACH-000317,-0.9555776666
ACH-000318,-0.804099129878
ACH-000319,-0.755327876339
ACH-000320,-1.09268160947
ACH-000322,-1.04395756131
ACH-000323,-0.760189293974
ACH-000324,-1.10356808672
ACH-000329,-1.1065193500200001
ACH-000330,-0.864877647534
ACH-000331,-0.643633602044
ACH-000332,-0.867706958686
ACH-000334,-1.6924977466799997
ACH-000335,-0.756153738582
ACH-000336,-0.981476211882
ACH-000337,-0.609678909512
ACH-000339,-0.7083539745530001
ACH-000341,-1.07652362665
ACH-000348,-1.09438283954
ACH-000350,-1.1150827826
ACH-000352,-0.80321837582
ACH-000356,-0.625116282268
ACH-000361,-0.725625188451
ACH-000362,-0.8867470198890001
ACH-000363,-1.13491654128
ACH-000364,-0.846389813495
ACH-000365,-1.11214527761
ACH-000366,-0.738939466825
ACH-000368,-0.690146381332
ACH-000374,-0.8222942665430001
ACH-000375,-0.8747488296889999
ACH-000376,-0.887871227394
ACH-000381,-0.625958957539
ACH-000383,-1.08341058011
ACH-000387,-0.743926099805
ACH-000389,-0.9691662642550001
ACH-000390,-0.896117878786
ACH-000393,-1.15112667261
ACH-000395,-0.7873688594220001
ACH-000397,-0.8316130801270001
ACH-000401,-1.034479486
ACH-000402,-1.06511281092
ACH-000403,-1.00627989958
ACH-000404,-0.784999170143
ACH-000406,-1.11069949516
ACH-000407,-0.9204010666920001
ACH-000408,-0.7797665840829999
ACH-000410,-0.8310830540180001
ACH-000411,-0.9599756167910001
ACH-000414,-1.00981883578
ACH-000415,-0.802113406866
ACH-000416,-0.788691758143
ACH-000420,-0.8074573663500001
ACH-000421,-0.8115566220389999
ACH-000424,-0.523363092444
ACH-000425,-0.7091880564149999
ACH-000426,-0.910325552239
ACH-000427,-1.02239734831
ACH-000433,-0.8383474870540001
ACH-000436,-0.822063439827
ACH-000444,-0.673754436111
ACH-000445,-1.05881769313
ACH-000448,-0.878287438211
ACH-000450,-0.43228296893600004
ACH-000452,-0.8847736514229999
ACH-000454,-0.7908823047669999
ACH-000458,-0.760208402526
ACH-000459,-0.523276125695
ACH-000460,-0.684050036159
ACH-000461,-0.8681882246070001
ACH-000463,-0.9643820999189999
ACH-000464,-0.7748135881370001
ACH-000466,-0.78072376706
ACH-000467,-0.726894695176
ACH-000468,-0.982018484923
ACH-000469,-0.8337915859639999
ACH-000470,-0.807262128664
ACH-000471,-0.894516168285
ACH-000472,-1.1046294262899998
ACH-000473,-0.8701358635750001
ACH-000475,-0.846073926563
ACH-000476,-0.773423982439
ACH-000477,-0.5502923321190001
ACH-000480,-0.873450398962
ACH-000481,-1.0542381358
ACH-000483,-0.899557005546
ACH-000484,-1.30124354438
ACH-000485,-0.89114869719
ACH-000486,-0.730222971663
ACH-000487,-0.8632884774160001
ACH-000488,-0.7594760421369999
ACH-000490,-0.711548200846
ACH-000491,-1.0126972680700002
ACH-000495,-0.5084796711899999
ACH-000496,-0.9155382222669999
ACH-000499,-0.864431076386
ACH-000500,-0.649702151892
ACH-000502,-0.722517263548
ACH-000503,-0.8220295827349999
ACH-000505,-1.01272565407
ACH-000507,-1.0377498946500001
ACH-000510,-0.819201036233
ACH-000511,-0.703888824851
ACH-000512,-0.509918216134
ACH-000516,-0.619112767745
ACH-000517,-0.917655974794
ACH-000518,-0.894785707377
ACH-000520,-0.715879684409
ACH-000521,-0.9655658115639999
ACH-000522,-0.887994067855
ACH-000524,-0.954251674255
ACH-000527,-0.741079194149
ACH-000528,-0.7396129643189999
ACH-000537,-1.01866465893
ACH-000541,-0.354540771899
ACH-000542,-0.7792611112450001
ACH-000544,-0.672475274206
ACH-000545,-0.824859475493
ACH-000547,-0.561008904504
ACH-000548,-0.7175643023299999
ACH-000549,-0.806668444549
ACH-000550,-0.625512428933
ACH-000552,-0.932328956867
ACH-000556,-0.899571854461
ACH-000557,-1.10753510209
ACH-000570,-0.83616246488
ACH-000571,-1.02747116992
ACH-000573,-0.81638892764
ACH-000576,-0.811424852793
ACH-000580,-0.867788021049
ACH-000584,-1.00081672749
ACH-000585,-0.8367756519410001
ACH-000588,-0.752925722867
ACH-000589,-0.7893518885590001
ACH-000591,-0.670264690355
ACH-000593,-0.6818470583830001
ACH-000600,-0.7837905651189999
ACH-000601,-0.8695875148469999
ACH-000604,-0.927084909589
ACH-000605,-1.2509998403
ACH-000606,-0.585507535285
ACH-000608,-1.2625879149600001
ACH-000614,-0.706832497226
ACH-000616,-0.705181567931
ACH-000618,-0.655030646772
ACH-000619,-0.8542915809270001
ACH-000620,-0.664693414418
ACH-000621,-1.0852712605500001
ACH-000622,-1.00238013933
ACH-000623,-0.7799472572030001
ACH-000624,-0.837130832218
ACH-000627,-0.639572826473
ACH-000630,-0.782549544183
ACH-000632,-1.03421619016
ACH-000633,-0.793145217728
ACH-000637,-0.7477624754359999
ACH-000638,-0.8214080798219999
