,INSRR (3645)
ACH-000189,-0.0704369270501
ACH-000190,-0.0356111076976
ACH-000198,-0.07211048244580001
ACH-000204,-0.134188941874
ACH-000206,-0.036390658122
ACH-000207,0.0583182523133
ACH-000211,0.051179886906699994
ACH-000215,-0.193184434844
ACH-000221,-0.161845436638
ACH-000222,-0.22373723460499997
ACH-000223,-0.161026286249
ACH-000226,-0.0719837794046
ACH-000227,-0.008434624423649999
ACH-000228,-0.0137150055678
ACH-000231,-0.108909572185
ACH-000232,-0.23781141438499998
ACH-000233,-0.140214992785
ACH-000234,-0.215934321967
ACH-000235,-0.11608800485099999
ACH-000237,-0.139674339241
ACH-000238,-0.0764991117783
ACH-000243,-0.09004626871580002
ACH-000244,0.08213197080630001
ACH-000246,-0.111144695782
ACH-000248,0.0298240867789
ACH-000250,-0.175463494336
ACH-000251,0.0017375532421600001
ACH-000253,-0.18902685430399999
ACH-000255,-0.142638889493
ACH-000256,-0.0579088880187
ACH-000257,0.205793343453
ACH-000258,0.0627454594289
ACH-000259,-0.17693738996199998
ACH-000260,-0.159215891232
ACH-000261,-0.136027880454
ACH-000262,-0.106196348802
ACH-000263,0.108431978608
ACH-000264,-0.231149943524
ACH-000265,-0.0342198936678
ACH-000266,-0.0931180050375
ACH-000272,-0.118279747717
ACH-000273,-0.12227985018100002
ACH-000274,0.005377255700169999
ACH-000277,0.0328380499782
ACH-000278,0.109046982324
ACH-000279,0.0902981335835
ACH-000280,-0.19727092594
ACH-000281,-0.249212124901
ACH-000288,-0.208082207931
ACH-000291,-0.11254781935699999
ACH-000293,-0.07786906788289999
ACH-000294,-0.092012443125
ACH-000295,0.108270591503
ACH-000296,-0.10078016080499999
ACH-000302,0.00214535657246
ACH-000304,0.13157262785999999
ACH-000307,-0.14379278961300002
ACH-000308,-0.158227947324
ACH-000310,-0.279497259718
ACH-000311,-0.259115348919
ACH-000312,-0.174450098068
ACH-000315,0.00844450951398
ACH-000316,-0.0787143304445
ACH-000317,-0.11977484019500001
ACH-000318,-0.194612459795
ACH-000319,-0.135719577702
ACH-000320,-0.0433075449758
ACH-000322,-0.144873673896
ACH-000323,-0.055998062578300006
ACH-000324,-0.09569158996410002
ACH-000329,-0.12164880693800001
ACH-000330,-0.164973621451
ACH-000331,-0.100882973855
ACH-000332,-0.114764437748
ACH-000334,0.056594179012
ACH-000335,-0.365321369509
ACH-000336,-0.220385753292
ACH-000337,-0.0198061323398
ACH-000339,-0.123547973993
ACH-000341,-0.22288574472800002
ACH-000348,-0.152785072661
ACH-000350,-0.244322056173
ACH-000352,-0.0974210204318
ACH-000356,-0.23215516815200002
ACH-000361,-0.20061962696600003
ACH-000362,-0.174219349279
ACH-000363,-0.15295806311899998
ACH-000364,-0.0831351325787
ACH-000365,-0.10972101926899999
ACH-000366,-0.07788374211
ACH-000368,-0.0232052707298
ACH-000374,-0.211419504652
ACH-000375,-0.0823691452127
ACH-000376,-0.245654005991
ACH-000381,-0.0385865240771
ACH-000383,-0.242582968954
ACH-000387,-0.014786719751600001
ACH-000389,0.0757656978767
ACH-000390,-0.15416386624700001
ACH-000393,-0.075512343703
ACH-000395,-0.255532363476
ACH-000397,0.026254348768
ACH-000401,-0.0112402515977
ACH-000402,-0.462615043357
ACH-000403,-0.0802811652366
ACH-000404,0.115957625679
ACH-000406,-0.154817128595
ACH-000407,-0.104125780175
ACH-000408,-0.314429637442
ACH-000410,-0.164374976269
ACH-000411,0.0781786957457
ACH-000414,0.009782967505559998
ACH-000415,-0.0968622851541
ACH-000416,-0.27618316111499996
ACH-000420,-0.15732755617799998
ACH-000421,-0.0467866253676
ACH-000424,0.182060023716
ACH-000425,-0.007831061011749999
ACH-000426,-0.33467330743
ACH-000427,0.035488000204300006
ACH-000433,-0.06884161816869999
ACH-000436,-0.123771218121
ACH-000444,0.07904789904330001
ACH-000445,-0.110025012606
ACH-000448,0.061531368302999996
ACH-000450,-0.0054316443875800004
ACH-000452,-0.09511819188539998
ACH-000454,-0.269018413176
ACH-000458,-0.10360218192500001
ACH-000459,0.0118207573291
ACH-000460,-0.124025021818
ACH-000461,-0.10236419723099999
ACH-000463,-0.0657996843121
ACH-000464,-0.353295568106
ACH-000466,-0.231320432977
ACH-000467,-0.231354335484
ACH-000468,-0.38383413169799996
ACH-000469,-0.0755597029719
ACH-000470,0.04999927770819999
ACH-000471,-0.0364032480676
ACH-000472,-0.0543688469608
ACH-000473,-0.21118246112599998
ACH-000475,-0.028896653694199997
ACH-000476,-0.045950821417899995
ACH-000477,0.16362434805
ACH-000480,-0.130375895223
ACH-000481,-0.296681535955
ACH-000483,-0.107060369985
ACH-000484,-0.388373627167
ACH-000485,-0.377260277312
ACH-000486,-0.0677493379048
ACH-000487,-0.140191691121
ACH-000488,-0.112546830971
ACH-000490,-0.309502083997
ACH-000491,-0.171975219428
ACH-000495,-0.238172286293
ACH-000496,-0.0734963582836
ACH-000499,-0.010682772420600001
ACH-000500,-0.17156613633
ACH-000502,-0.132755437088
ACH-000503,0.0511637736264
ACH-000505,-0.220851359713
ACH-000507,-0.0621368373199
ACH-000510,-0.22689267072500002
ACH-000511,-0.0577637928921
ACH-000512,0.106158791761
ACH-000516,-0.0756337504182
ACH-000517,-0.137121669176
ACH-000518,-0.10158845898499999
ACH-000520,0.0321643143103
ACH-000521,-0.149105467664
ACH-000522,-0.158836025899
ACH-000524,-0.102757189218
ACH-000527,-0.125150545183
ACH-000528,-0.08475343954980001
ACH-000537,-0.0815377106193
ACH-000541,-0.10528972779899999
ACH-000542,-0.11893029715600001
ACH-000544,-0.083575594145
ACH-000545,0.0356566005403
ACH-000547,-0.183926090625
ACH-000548,-0.332663747433
ACH-000549,-0.219467690768
ACH-000550,-0.0931407706775
ACH-000552,-0.42622212453599995
ACH-000556,-0.142102073484
ACH-000557,-0.112443529083
ACH-000570,-0.00197277989723
ACH-000571,-0.322437204827
ACH-000573,-0.0861296859708
ACH-000576,-0.333917953491
ACH-000580,0.00254305228952
ACH-000584,0.087460236291
ACH-000585,-0.0879801805637
ACH-000588,-0.17734477583500002
ACH-000589,-0.0169680812894
ACH-000591,0.21511156575100002
ACH-000593,-0.188310095989
ACH-000600,-0.279562237377
ACH-000601,-0.169397845623
ACH-000604,-0.0550068720863
ACH-000605,0.050577238334800004
ACH-000606,-0.114362056438
ACH-000608,-0.164927098863
ACH-000614,-0.22693224856999997
ACH-000616,-0.0515414654268
ACH-000618,-0.160866790732
ACH-000619,-0.11759354441299999
ACH-000620,-0.11355367055400001
ACH-000621,-0.0674056264585
ACH-000622,-0.11774197820999999
ACH-000623,-0.105123315524
ACH-000624,-0.07348283686710001
ACH-000627,-0.0513407983433
ACH-000630,-0.13935426282
ACH-000632,-0.0907365401995
ACH-000633,-0.0626996564026
ACH-000637,-0.017824651898299997
ACH-000638,-0.236196586455
ACH-000646,-0.0164244060803
ACH-000647,-0.193409134599
ACH-000648,-0.43107080201399994
ACH-000649,-0.0217570263477
ACH-000651,-0.265100635784
ACH-000652,-0.28049347021800003
ACH-000653,-0.0894224873398
ACH-000657,-0.15227661465
ACH-000658,-0.21249526774799998
ACH-000661,-0.19728059147500002
ACH-000662,0.059865827439099996
ACH-000663,-0.145180224335
ACH-000665,-0.012934784934600001
ACH-000671,-0.156772327457
ACH-000673,-0.10230995910499999
ACH-000676,-0.18498231162
ACH-000677,-0.146768169869
ACH-000681,-0.0195568359875
ACH-000682,-0.153200696822
ACH-000683,-0.372924786154
ACH-000684,-0.113128848702
ACH-000688,0.010117063397399999
ACH-000693,-0.227069444076
ACH-000694,-0.0767420404594
ACH-000695,-0.17841073853
ACH-000696,-0.166016409866
ACH-000697,0.113079524919
ACH-000699,-0.120749193145
ACH-000701,-0.0692092413878
ACH-000706,-0.215669635942
ACH-000711,-0.19642663057999998
ACH-000713,-0.150720154012
ACH-000714,-0.24553014010000002
ACH-000718,-0.139557143826
ACH-000720,-0.090565676614
ACH-000721,-0.262442038188
ACH-000724,-0.121435997324
ACH-000725,-0.0689406178412
ACH-000732,-0.210003582524
ACH-000734,-0.05766025376
ACH-000735,-0.186868566918
ACH-000736,-0.00286260829798
ACH-000738,-0.0769937357233
ACH-000746,-0.138883412956
ACH-000747,-0.139488138438
ACH-000748,-0.20718324852000003
ACH-000753,-0.186229191784
ACH-000756,0.00041057031436300006
ACH-000757,0.00035912207649
ACH-000758,-0.22919909393100002
ACH-000760,-0.225465754442
ACH-000763,-0.0606379136757
ACH-000764,-0.31421849212499997
ACH-000765,-0.377319901777
ACH-000766,-0.096516170887
ACH-000767,-0.09047298509719999
ACH-000768,-0.18570812487399999
ACH-000769,-0.121992042448
ACH-000770,-0.17683814287799998
ACH-000771,-0.0156107275461
ACH-000773,-0.0368086662874
ACH-000776,-0.0637075811058
ACH-000777,-0.288591518641
ACH-000778,-0.0513046277422
ACH-000781,-0.0331367080631
ACH-000782,-0.0963737174358
ACH-000783,-0.14339142410800002
ACH-000784,-0.250790092917
ACH-000785,-0.24119867313299997
ACH-000787,-0.113184401918
ACH-000788,-0.15471138156
ACH-000791,-0.163848376427
ACH-000792,-0.028077683379700003
ACH-000794,0.021901299992200002
ACH-000796,0.0383746730826
ACH-000799,0.073887586999
ACH-000800,-0.258044653974
ACH-000802,-0.120250967815
ACH-000804,-0.336170263508
ACH-000805,0.04989166355269999
ACH-000809,-0.10078408811100001
ACH-000810,0.07494781858360001
ACH-000811,-0.14743711359300002
ACH-000817,-0.353829131948
ACH-000819,-0.272728459183
ACH-000820,-0.173782058527
ACH-000821,-0.413868601083
ACH-000822,-0.156691848281
ACH-000823,0.023724195469499998
ACH-000824,-0.334819443321
ACH-000827,-0.17572659900499998
ACH-000829,-0.19400232724599997
ACH-000831,-0.0475827526421
ACH-000832,-0.105379558213
ACH-000833,0.0010674684133700001
ACH-000834,-0.218749817686
ACH-000835,-0.125504519323
ACH-000836,-0.23366017330400002
ACH-000837,-0.054522177207699994
ACH-000838,-0.18609351568
ACH-000839,-0.181953399903
ACH-000840,-0.24830588781100002
ACH-000841,-0.0851267184574
ACH-000843,-0.0771535401826
ACH-000846,-0.31895226303700003
ACH-000847,-0.0321782754055
ACH-000848,-0.06649271616249999
ACH-000849,-0.0716566499851
ACH-000851,-0.08607188511910001
ACH-000855,-0.29467238735
ACH-000856,-0.099041500024
ACH-000858,-0.136281964141
ACH-000859,-0.15196027312899998
ACH-000861,-0.11342455303200001
ACH-000862,0.052086863086900005
ACH-000865,-0.159122846797
ACH-000866,-0.0757109446148
ACH-000867,-0.0596380969907
ACH-000869,-0.0447726441598
ACH-000872,0.0482338274869
ACH-000873,-0.164366172487
ACH-000876,0.047372133025099995
ACH-000878,-0.274917343313
ACH-000880,-0.0331611470971
ACH-000881,-0.021462645166700003
ACH-000882,-0.18387135669799998
ACH-000884,-0.26263284008000004
ACH-000885,-0.09875083719769999
ACH-000887,-0.116907305703
ACH-000888,-0.12439368323899999
ACH-000889,-0.0802707990253
ACH-000890,0.0188886763563
ACH-000896,-0.22676143719900002
ACH-000898,-0.100853729676
ACH-000900,-0.28884013025
ACH-000901,-0.104547491491
ACH-000905,-0.0775042359153
ACH-000906,-0.11875554723300001
ACH-000907,-0.152822201104
ACH-000910,-0.149761648574
ACH-000911,-0.126167599411
ACH-000912,-0.140521470177
ACH-000913,-0.283093057357
ACH-000915,-0.0794091857126
ACH-000916,-0.41178362914300004
ACH-000917,-0.0170469140502
ACH-000921,-0.25442262278
ACH-000924,-0.21819466747400001
ACH-000926,-0.184656016561
ACH-000928,-0.027708579258500003
ACH-000929,-0.303860173033
ACH-000932,-0.00970315287268
ACH-000935,-0.10139781468
ACH-000936,-0.216007987762
ACH-000937,-0.16790855761100001
ACH-000938,-0.252898079491
ACH-000939,-0.0878997900837
ACH-000941,-0.230201971679
ACH-000943,-0.19575208630199997
ACH-000946,-0.128493995739
ACH-000947,-0.11938507975500001
ACH-000948,0.060524519415499994
ACH-000950,-0.0446523082818
ACH-000953,-0.231694870255
ACH-000957,-0.10226926651000001
ACH-000958,0.107879430527
ACH-000960,-0.112677458136
ACH-000963,-0.226817061828
ACH-000968,0.0454165589341
ACH-000969,-0.261980998631
ACH-000973,-0.121079302987
ACH-000974,-0.0597230136098
ACH-000975,-0.100803162361
ACH-000976,-0.159555672457
ACH-000978,-0.365208929189
ACH-000980,-0.09779524346650001
ACH-000984,-0.318676712563
ACH-000986,-0.233729776017
ACH-000988,0.037778946247
ACH-000993,-0.08608470908360001
ACH-000994,-0.284830117442
ACH-000996,-0.202444996567
ACH-001001,-0.09145165572560002
ACH-001020,-0.009666270414
ACH-001028,-0.133374983977
ACH-001031,-0.131054093564
ACH-001038,0.0143913699652
ACH-001048,-0.0645145809311
ACH-001050,0.0719799426524
ACH-001053,-0.0662127085737
ACH-001054,0.0240544305288
ACH-001061,-0.0618532325595
ACH-001067,0.018038694116
ACH-001075,-0.0443765937852
ACH-001096,-0.196910626065
ACH-001128,-0.20069653049000002
ACH-001134,-0.0419198569317
ACH-001151,-0.26248566735
ACH-001163,-0.37253773534699997
ACH-001164,0.179562137054
ACH-001173,-0.0892893392057
ACH-001183,-0.06432468377640001
ACH-001184,-0.221775216446
ACH-001190,-0.16555547201999998
ACH-001192,-0.203935764811
ACH-001193,-0.176023217312
ACH-001196,-0.007772792914239999
ACH-001197,-0.23719727553800002
ACH-001205,-0.14764633698
ACH-001211,-0.149555103168
ACH-001212,-0.050198807658400006
ACH-001228,-0.17782135220400003
ACH-001232,-0.11647211822899999
ACH-001239,-0.0255280465586
ACH-001274,-0.114398050684
ACH-001275,-0.0469356715766
ACH-001277,-0.233226990369
ACH-001278,-0.0844649196858
ACH-001280,-0.0905142263463
ACH-001283,-0.011744110854200001
ACH-001289,-0.0694557273367
ACH-001295,-0.06861273506080001
ACH-001300,-0.278830421363
ACH-001301,-0.0738499998043
ACH-001302,-0.16642166192
ACH-001303,0.253278790717
ACH-001306,-0.010930361889799999
ACH-001318,-0.147904103174
ACH-001322,0.0790859710798
ACH-001328,-0.321464639656
ACH-001332,-0.24505328482799998
ACH-001333,0.136067103797
ACH-001336,-0.127605430561
ACH-001340,-0.151920676166
ACH-001346,-0.172689654736
ACH-001353,-0.189117640238
ACH-001354,-0.35384213715
ACH-001367,-0.213581066326
ACH-001368,-0.113869826711
ACH-001374,-0.5807786921589999
ACH-001375,-0.156158591543
ACH-001377,0.0864756424956
ACH-001380,-0.0944666904376
ACH-001391,-0.381976932282
ACH-001407,-0.10424378909399999
ACH-001408,-0.177226875482
ACH-001413,-0.148697080623
ACH-001430,-0.0454815570297
ACH-001431,0.151988644341
ACH-001450,-0.240190082208
ACH-001496,-0.0010836272627
ACH-001500,-0.0376660397527
ACH-001521,0.0673214514112
ACH-001523,-0.121736189564
ACH-001532,-0.0592706227388
ACH-001536,0.324413341654
ACH-001550,-0.0196799510654
ACH-001552,0.00131891261853
ACH-001554,0.0167855489042
ACH-001645,-0.019423380810599997
ACH-001654,-0.061254785361099996
ACH-001715,-0.148222432236
ACH-001735,-0.258663846923
ACH-001736,-0.0585039794814
ACH-001737,-0.432058659055
ACH-001740,-0.24271780061099998
ACH-001745,-0.132520108783
ACH-001750,-0.21570211160500002
ACH-001765,-0.210219124668
ACH-001956,-0.0615438322404
ACH-001957,-0.268862100298
