,SMAD4 (4089)
ACH-000004,0.00507397301353
ACH-000007,-0.302582709494
ACH-000009,-0.23488376234900002
ACH-000011,0.086712227281
ACH-000012,0.08956474936830001
ACH-000013,0.199462309604
ACH-000014,-0.057251467780999994
ACH-000015,0.018217051246700002
ACH-000017,0.43251064987
ACH-000018,-0.051475191893999996
ACH-000019,0.176038895653
ACH-000021,0.1014539891
ACH-000022,0.013398486458999999
ACH-000025,-0.165423746265
ACH-000028,0.27832762408100004
ACH-000030,0.0694786651531
ACH-000035,-0.0555260129512
ACH-000036,0.426035143535
ACH-000037,0.307620100311
ACH-000039,0.116962801416
ACH-000040,0.0416393833841
ACH-000041,-0.10303445131899999
ACH-000042,-0.0216068479697
ACH-000045,0.022464440680800002
ACH-000047,0.12405508907500001
ACH-000052,-0.133566773025
ACH-000053,0.0649383149162
ACH-000054,-0.0346333612907
ACH-000055,-0.39341310098000004
ACH-000060,0.0513304433141
ACH-000067,0.3749281108
ACH-000070,0.13574281974400002
ACH-000075,0.10109753471699999
ACH-000078,-0.201656668764
ACH-000082,-0.33717961155299997
ACH-000085,-0.024989386936
ACH-000086,0.0435018742128
ACH-000087,-0.0401426730479
ACH-000092,0.0481409072549
ACH-000095,-0.322653766354
ACH-000097,0.354226488977
ACH-000098,-0.07864634092310001
ACH-000099,-0.130617531621
ACH-000108,0.102630715548
ACH-000113,-0.0272948220854
ACH-000115,-0.270281228662
ACH-000116,0.367207460393
ACH-000118,-0.0667463080865
ACH-000120,-0.203327429508
ACH-000123,-0.07890660321910001
ACH-000127,-0.110146965859
ACH-000128,-0.0727880193842
ACH-000132,0.07808592515039998
ACH-000133,0.147391166891
ACH-000137,-0.0203429748118
ACH-000138,-0.142317441108
ACH-000142,0.616255881624
ACH-000143,-0.0966048610521
ACH-000146,0.00046259364501699996
ACH-000148,0.48509959496699995
ACH-000150,-0.06982859054830001
ACH-000152,0.481754669301
ACH-000153,0.11480854220100001
ACH-000159,0.14657913971699998
ACH-000160,0.5936179966089999
ACH-000163,-0.0519605735147
ACH-000167,0.502121335618
ACH-000168,-0.226419245179
ACH-000169,-0.267058473934
ACH-000178,-0.12360023594000001
ACH-000182,0.0777503716322
ACH-000183,0.236204042606
ACH-000188,0.10161607897500001
