,CRKL (1399)
ACH-000221,-0.474770264675
ACH-000222,-1.0918531998
ACH-000223,-0.700686332385
ACH-000226,-0.509913333018
ACH-000227,-0.6886845406890001
ACH-000228,-0.357478234202
ACH-000231,-0.8856272104430001
ACH-000232,-1.4572850426700001
ACH-000233,-0.405614015027
ACH-000234,-1.7081939744299999
ACH-000235,-1.07798192776
ACH-000237,-0.42638147213699995
ACH-000238,-0.52613199928
ACH-000243,-1.5758512000100002
ACH-000244,-1.25055542372
ACH-000246,-0.770279489693
ACH-000248,-0.7875702859620001
ACH-000250,-1.04819237392
ACH-000251,-1.24193094124
ACH-000253,-0.311637714721
ACH-000255,-0.816877692834
ACH-000256,-1.1048913947799999
ACH-000257,-1.1781465933
ACH-000258,0.24660080960099998
ACH-000259,-0.9478842522740001
ACH-000260,-1.04708542626
ACH-000261,-0.6295238350110001
ACH-000262,-1.01616231611
ACH-000263,-0.18519903596099999
ACH-000264,-0.289645966571
ACH-000265,-0.862548854253
ACH-000266,-1.4036367133899998
ACH-000272,-0.41543583210699997
ACH-000273,-1.18829790217
ACH-000274,-1.42157510891
ACH-000277,-0.43249215086900006
ACH-000278,-1.12861872241
ACH-000279,-0.580326811168
ACH-000280,-1.44878500512
ACH-000281,-1.6646014746200002
ACH-000288,-0.7700153895199999
ACH-000291,-0.702247498913
ACH-000293,-0.309186045977
ACH-000294,-0.13097567383199998
ACH-000295,-0.255327438227
ACH-000296,-1.3151154491700001
ACH-000302,-0.7324037803200001
ACH-000304,-1.5676277559600003
ACH-000307,-0.797376750414
ACH-000308,-0.6868678092039999
ACH-000310,-0.789807188223
ACH-000311,-0.83411150566
ACH-000312,-1.07039659301
ACH-000315,-0.24456929462299998
ACH-000316,-1.4266273121899997
ACH-000317,-0.181635026635
ACH-000318,-1.2798482774
ACH-000319,-0.776508880279
ACH-000320,-1.29395061885
ACH-000322,-0.982489142784
ACH-000323,-0.319080471336
ACH-000324,-0.951903784263
ACH-000329,-1.0548933405
ACH-000330,-1.0422826696
ACH-000331,-1.18633939701
ACH-000332,-1.4706636426700002
ACH-000334,-0.255230333255
ACH-000335,-1.0492957897600002
ACH-000336,-0.477105741429
ACH-000337,-0.5147472622339999
ACH-000339,-1.0323187016
ACH-000341,-0.506836726656
ACH-000348,-0.784459859624
ACH-000350,-0.358069538388
ACH-000352,-0.484592588958
ACH-000356,-0.490971783063
ACH-000361,-0.90369984974
ACH-000362,-0.876046544421
ACH-000363,-0.11855425152599999
ACH-000364,-1.19513833867
ACH-000365,-0.596876355057
ACH-000366,-0.655342809827
ACH-000368,-0.800269237384
ACH-000374,-0.6766868282899999
ACH-000375,-1.19854651381
ACH-000376,-0.6750815199160001
ACH-000381,-1.04556954636
ACH-000383,-1.05327996776
ACH-000387,-0.293020743924
ACH-000389,-1.15975340035
ACH-000390,-0.47297663575099996
ACH-000393,-0.639407717855
ACH-000395,-1.55458656707
ACH-000397,-0.455917131555
ACH-000401,-1.28426573856
ACH-000402,-0.578019582798
ACH-000403,-1.3937621780200002
ACH-000404,-1.12373437595
ACH-000406,-0.162190525493
ACH-000407,-1.48473281706
ACH-000408,-1.6187425146
ACH-000410,-0.49592104970299994
ACH-000411,-0.5741895969740001
ACH-000414,-0.866468938865
ACH-000415,-0.776835407424
ACH-000416,-0.732430256574
ACH-000420,-0.8456705750069999
ACH-000421,-1.312963413
ACH-000424,-0.874132928608
ACH-000425,-1.58464144758
ACH-000426,-0.39872361365599995
ACH-000427,-0.594894443979
ACH-000433,-1.32567579827
ACH-000436,-0.641310350358
ACH-000444,-1.11779227043
ACH-000445,-1.1857853846700002
ACH-000448,-0.57798240295
ACH-000450,-1.62499691003
ACH-000452,-1.1124087413200001
ACH-000454,-1.9555829846400001
ACH-000458,-1.34676635463
ACH-000459,-1.8159404853799999
ACH-000460,-0.836610081449
ACH-000461,-0.68326345647
ACH-000463,-0.518389912848
ACH-000464,-0.8461504987459999
ACH-000466,-0.9807579610799999
ACH-000467,-0.886370865295
ACH-000468,-1.60034243125
ACH-000469,-1.22132465449
ACH-000470,-0.862564699245
ACH-000471,-1.15361741747
ACH-000472,-0.964592137061
ACH-000473,-0.748694065148
ACH-000475,-0.561236404927
ACH-000476,-0.8092233877789999
ACH-000477,-1.8966521283500002
ACH-000480,-0.48806053740500005
ACH-000481,-0.419491708155
ACH-000483,-2.58848977922
ACH-000484,0.671648129869
ACH-000485,-0.909667344697
ACH-000486,-1.1787253909
ACH-000487,-1.26603166372
ACH-000488,-1.3582288139200003
ACH-000490,-1.51687845053
ACH-000491,-0.318646965927
ACH-000495,-0.329901606697
ACH-000496,-1.33193473536
ACH-000499,-0.334052580365
ACH-000500,-1.37990540055
ACH-000502,-1.6139682733899998
ACH-000503,-0.9946983126860001
ACH-000505,-0.663897983878
ACH-000507,-0.705660654567
ACH-000510,-0.765120147395
ACH-000511,-0.8312814635340001
ACH-000512,-0.291169142647
ACH-000516,-1.01059895681
ACH-000517,-1.7400366042299997
ACH-000518,-1.7261217886700002
ACH-000520,-0.8874786807260001
ACH-000521,-1.15772196954
ACH-000522,-0.871137267793
ACH-000524,-0.621102398091
ACH-000527,-1.25992826411
ACH-000528,-1.08496945939
ACH-000537,-1.61446315275
ACH-000541,-0.8978584869640001
ACH-000542,-0.833901844215
ACH-000544,-1.39838486156
ACH-000545,-1.08095783393
ACH-000547,-1.7710861301700003
ACH-000548,-1.55924619458
ACH-000549,-0.868063881752
ACH-000550,-1.37208467247
ACH-000552,-1.47811667883
ACH-000556,-0.821155109068
ACH-000557,0.101080630418
ACH-000570,-0.8796825907420001
ACH-000571,-0.992831287683
ACH-000573,-0.37199479068
ACH-000576,-0.473911675271
ACH-000580,-1.08372671635
ACH-000584,-1.0202547615200002
ACH-000585,-1.70440496347
ACH-000588,-0.263487951533
ACH-000589,-0.8275584592649999
ACH-000591,-1.32648501446
ACH-000593,-1.37282891955
ACH-000600,-1.1242136818000001
ACH-000601,-1.06597490998
ACH-000604,-0.566743177328
ACH-000605,-0.872424637723
ACH-000606,-0.665613347867
ACH-000608,-0.326524652302
ACH-000614,-1.18953222175
ACH-000616,-1.22071527953
ACH-000618,-0.8173429741889999
ACH-000619,-1.41221247784
ACH-000620,-1.3703533628
ACH-000621,-1.02557506396
ACH-000622,-0.720058328551
ACH-000623,-0.25442524737100003
ACH-000624,-1.1806531031
ACH-000627,-0.490041673685
ACH-000630,-0.999811768356
ACH-000632,-1.2281398007
ACH-000633,-0.516230052064
ACH-000637,-0.8532807107960001
ACH-000638,-0.812416051658
ACH-000646,-1.3838731165600002
ACH-000647,-0.20808702347
ACH-000648,-1.3696298327399998
ACH-000649,-1.0279342545399999
ACH-000651,-0.778854565351
ACH-000652,-0.996575806023
ACH-000653,-0.342409178347
ACH-000657,-1.5432984001899999
ACH-000658,-0.0816866067678
ACH-000661,-0.7649603034620001
ACH-000662,-0.953192987958
ACH-000663,-2.13318878699
ACH-000665,-0.725674920812
ACH-000671,-0.910393953593
ACH-000673,-0.868764503804
ACH-000676,-0.205028901479
ACH-000677,-1.00464260858
ACH-000681,-1.15386400324
ACH-000682,-0.44280859514
ACH-000683,0.08137729598780001
ACH-000684,-1.5516436744600002
ACH-000688,-1.37359205234
ACH-000693,-0.637161128278
ACH-000694,-0.788136069938
ACH-000695,-0.476311312835
ACH-000696,-0.5331559527399999
ACH-000697,-0.677883327184
ACH-000699,-0.22305674404399997
ACH-000701,-0.9071346690019999
ACH-000706,-1.12220167198
ACH-000711,-0.929370257385
ACH-000713,-1.1565394734999999
ACH-000714,-0.7269546923669999
ACH-000718,-1.1148400118700001
ACH-000720,-1.28174402287
ACH-000721,-0.9793323789309999
ACH-000724,-2.15173473894
ACH-000725,-0.0446092473312
ACH-000732,-0.825004140847
ACH-000734,-0.7214143563600001
ACH-000735,-1.39467404657
ACH-000736,-0.884341477354
ACH-000738,-0.989151625519
ACH-000746,0.0300730964539
ACH-000747,-1.01026320393
ACH-000748,-0.579753656359
ACH-000753,-0.322608864266
ACH-000756,-0.8384714819939999
ACH-000757,-0.774725685225
ACH-000758,-0.979675845677
ACH-000760,-0.21455011583900002
ACH-000763,-0.55956200191
ACH-000764,-0.775873059457
ACH-000765,-0.308427467235
ACH-000766,-1.2433212872
ACH-000767,-0.210615752676
ACH-000768,-1.39668414523
ACH-000769,-0.695730188726
ACH-000770,-0.601640536125
ACH-000771,-1.1861677825399999
ACH-000773,-0.422288312445
ACH-000776,-1.7482765107499998
ACH-000777,-1.68927004454
ACH-000778,-0.986169373099
ACH-000781,-0.492656767143
ACH-000782,-0.558441449158
ACH-000783,-0.660420457496
ACH-000784,-0.754178796271
ACH-000785,-0.539018650915
ACH-000787,-1.18817317261
ACH-000788,-0.637397312213
ACH-000791,-0.6768805344600001
ACH-000792,-0.631111375193
ACH-000794,-1.07621513263
ACH-000796,-0.5267977284390001
ACH-000799,-1.46702322661
ACH-000800,-0.393686008618
ACH-000802,-1.50570969732
ACH-000804,-0.778151520369
ACH-000805,-0.953060521462
ACH-000809,-1.6736595595100001
ACH-000810,-0.693190091664
ACH-000811,-0.9518301078839999
ACH-000817,-0.583516000418
ACH-000819,-0.773487624946
ACH-000820,-0.892602706523
ACH-000821,-0.031907110235700004
ACH-000822,-0.188202876825
ACH-000823,-0.552689990171
ACH-000824,-1.15248902753
ACH-000827,-0.9501334020350001
ACH-000829,-0.7418881364509999
ACH-000831,-0.583375412434
ACH-000832,-1.17309603701
ACH-000833,-0.8099219905239999
ACH-000834,-0.9636158025689999
ACH-000835,-1.14809170956
ACH-000836,-1.65401160859
ACH-000837,-1.09870340391
ACH-000838,-0.206881742229
ACH-000839,-1.18014092505
ACH-000840,-1.0225111702299998
ACH-000841,-0.944691149019
ACH-000843,-1.5804495092
ACH-000846,-0.6082465516510001
ACH-000847,-0.8956413102609999
ACH-000848,-0.443208918608
ACH-000849,-0.7122748176289999
ACH-000851,-1.28307276957
ACH-000855,-0.229837859786
ACH-000856,-1.51360620729
ACH-000858,-0.11284999017000001
ACH-000859,-1.08129824872
ACH-000861,-1.2400728614799998
ACH-000862,-0.824449853089
ACH-000865,-0.9091146500339999
ACH-000866,-0.650206029256
ACH-000867,-0.43808657065800005
ACH-000869,-0.553725903838
ACH-000872,-1.21019934936
ACH-000873,-1.7114342800100002
ACH-000876,-1.06772245905
ACH-000878,-0.765155688039
ACH-000880,-1.3200219755
ACH-000881,-1.12123227655
ACH-000882,-0.429884743632
ACH-000884,-0.7493648663529999
ACH-000885,-1.5412862011700001
ACH-000887,-1.03246695597
ACH-000888,-0.9064621283600001
ACH-000889,-0.683457969674
ACH-000890,-1.30683421645
ACH-000896,-0.919014891988
ACH-000898,-0.38559517044
ACH-000900,-0.592646164035
ACH-000901,-0.703205900211
ACH-000905,-1.5928513219100002
ACH-000906,-0.690472527282
ACH-000907,-1.30142612965
ACH-000910,-0.06870713697000001
ACH-000911,-0.43823936143500003
ACH-000912,-1.3642963601700002
ACH-000913,-0.496754674611
ACH-000915,-1.2974524650700001
ACH-000916,-0.813246020124
ACH-000917,-0.620018040231
ACH-000921,-1.1895700170899999
ACH-000924,-0.79682773635
ACH-000926,-0.498244046604
ACH-000928,-1.19767467448
ACH-000929,-0.326729611026
ACH-000932,-0.568635158526
ACH-000935,-0.738037656533
ACH-000936,-1.21005481393
ACH-000937,-0.506394325509
ACH-000938,-0.575646218129
ACH-000939,-1.42573372782
ACH-000941,-0.130437040841
ACH-000943,-0.9551026194769999
ACH-000946,-0.475453147903
ACH-000947,-0.467825178929
ACH-000948,-1.1261616388200002
ACH-000950,-1.1579932771700001
ACH-000953,-0.663528274608
ACH-000957,-1.18686355521
ACH-000958,-0.728393546275
ACH-000960,-0.544586416971
ACH-000963,-0.135790655468
ACH-000968,-1.16801354779
ACH-000969,-0.33097915382599996
ACH-000973,-0.7707993963590001
ACH-000974,-0.621000953328
ACH-000975,-1.39604618963
ACH-000976,-0.478047624952
ACH-000978,-0.850400037997
ACH-000980,-0.75568692151
ACH-000984,0.005075602440699999
ACH-000986,-0.950704068583
ACH-000988,-1.63209859956
ACH-000993,-0.375594281923
ACH-000994,-1.51133585375
ACH-000996,-0.37092470156199997
ACH-001001,-0.6717635919130001
ACH-001020,-1.29982803826
ACH-001028,-0.195143579507
ACH-001031,-0.5391203058640001
ACH-001038,-0.20637150787099998
ACH-001048,-1.17710733316
ACH-001050,-1.5946752073800001
ACH-001053,-0.653753103956
ACH-001054,-0.744854774271
ACH-001061,-1.0263802746500001
ACH-001067,-1.0863370649700002
ACH-001075,-0.46135492895400004
ACH-001096,-1.31868702949
ACH-001128,-1.8288803653299999
ACH-001134,-0.43066051002899997
ACH-001151,-1.5589560462099998
ACH-001163,-0.57978670402
ACH-001164,-0.692914352691
ACH-001173,-0.5570574918519999
ACH-001183,-1.00615628612
ACH-001184,-0.5532345716120001
ACH-001190,-1.26805745938
ACH-001192,-0.640473721301
ACH-001193,-0.292685849098
ACH-001196,-0.816853956679
ACH-001197,-0.485337657161
ACH-001205,-1.01151613028
ACH-001211,-0.947028967573
ACH-001212,-1.13447833589
ACH-001228,-0.318305710715
ACH-001232,-0.697960857774
ACH-001239,-1.02045258264
ACH-001274,-1.12244967987
ACH-001275,-1.17993409021
ACH-001277,-0.621933571091
ACH-001278,-1.12466231659
ACH-001280,-0.44734151022299995
ACH-001283,-1.05189253105
ACH-001289,-0.6062623087219999
ACH-001295,-0.533499820247
ACH-001300,-0.6767391122499999
ACH-001301,-1.2567539803799999
ACH-001302,-0.605466359031
ACH-001303,-1.21130290204
ACH-001306,-0.947884303177
ACH-001318,-0.33745303487899997
ACH-001322,-1.27381362485
ACH-001328,-1.5568003302700002
ACH-001332,-0.630584471482
ACH-001333,-1.0595772372499999
ACH-001336,-0.631363652211
ACH-001340,-0.9825973230670001
ACH-001346,-1.09648906156
ACH-001353,-0.777567534046
ACH-001354,-0.803220444481
ACH-001367,-0.85146924095
ACH-001368,-0.32628076320599997
ACH-001374,-0.294228018172
ACH-001375,-0.844365921761
ACH-001377,-0.549396380656
ACH-001380,-0.755238461383
ACH-001391,-1.0547224058700002
ACH-001407,-0.720822192625
ACH-001408,-1.4757391949
ACH-001413,-0.9892145556299999
ACH-001430,-0.537199614904
ACH-001431,-0.829868059588
ACH-001450,-0.44372094834700004
ACH-001496,-0.475750186663
ACH-001500,-1.08719640226
ACH-001521,-1.7029001635499998
ACH-001523,-1.0962784636
ACH-001532,-0.747474013161
ACH-001536,-1.33695355764
ACH-001550,-0.565471745844
ACH-001552,-0.8650112627240001
ACH-001554,-0.657250273523
ACH-001645,-0.36392991024000004
ACH-001654,-0.9439785449670001
ACH-001715,-0.923451407008
ACH-001735,-0.622845259019
ACH-001736,-0.6822958535279999
ACH-001737,-1.04628935202
ACH-001740,-0.377999778913
ACH-001745,-0.727401841986
ACH-001750,-1.30772344927
ACH-001765,-0.49396276953999996
ACH-001956,-0.979217612416
ACH-001957,-0.306600207996
