,SLN (6588)
ACH-000004,0.13547700316400002
ACH-000007,0.055318343232199994
ACH-000009,-0.08463901187280001
ACH-000011,0.317648568997
ACH-000012,-0.0757858331138
ACH-000013,-0.0785533220776
ACH-000014,0.18959014642000002
ACH-000015,0.019721229314800002
ACH-000017,0.150641908558
ACH-000018,0.318712439506
ACH-000019,0.339791401089
ACH-000021,0.094091858687
ACH-000022,-0.0248335283329
ACH-000025,-0.07148673849210001
ACH-000028,0.025826013544400003
ACH-000030,0.026855195297500002
ACH-000035,0.0215135596374
ACH-000036,0.0720898343953
ACH-000037,0.167222892919
ACH-000039,-0.0347207435263
ACH-000040,0.135232840472
ACH-000041,-0.034790975781199995
ACH-000042,-0.000475395457035
ACH-000045,0.159304956795
ACH-000047,0.035675957279
ACH-000052,0.0764421859527
ACH-000053,-0.0422947205394
ACH-000054,-0.04458394754980001
ACH-000055,0.0805989220237
ACH-000060,-0.0025638583472199997
ACH-000067,0.15956171115
ACH-000070,-0.040923152825599995
ACH-000075,-0.0618207741103
ACH-000078,-0.09631726460689999
ACH-000082,0.0578235724369
ACH-000085,0.150051350667
ACH-000086,-0.0220803233982
ACH-000087,0.139402678853
ACH-000092,-0.0386344350754
ACH-000095,0.119998621726
ACH-000097,0.014615738731200001
ACH-000098,0.104248742567
ACH-000099,-0.0974396423717
ACH-000108,-0.07331377413760001
ACH-000113,0.163864489147
ACH-000115,0.16050259242999998
ACH-000116,-0.0990879719411
ACH-000118,-0.002616051194
ACH-000120,-0.0866611676663
ACH-000123,-0.032529858621900005
ACH-000127,0.145418915039
ACH-000128,-0.0029408016549099998
ACH-000132,-0.022167518443100002
ACH-000133,-0.081388475387
ACH-000137,-0.0188647802022
ACH-000138,-0.07643371270510001
ACH-000142,0.0273877004092
ACH-000143,-0.07860285022760001
ACH-000146,-0.056267928289
ACH-000148,-0.025998205475499997
ACH-000150,-0.021053832794300002
ACH-000152,-0.036177585282699994
ACH-000153,0.19195757917999998
ACH-000159,0.0619641352927
ACH-000160,-0.09312002430610002
ACH-000163,0.245620799178
ACH-000167,-0.170416312509
ACH-000168,0.0680311736657
ACH-000169,0.155800038839
ACH-000178,0.118485264067
ACH-000182,0.18028774434300002
ACH-000183,0.0170995230712
ACH-000188,0.0299782078632
ACH-000189,0.0898553425042
ACH-000190,-0.111293021664
ACH-000198,0.123292208247
ACH-000204,-0.0815300552042
ACH-000206,0.115255275792
ACH-000207,0.0658871727521
ACH-000211,0.050015789981199994
ACH-000215,0.06657049702870001
ACH-000221,0.0827816519938
ACH-000222,-0.33298915454100003
ACH-000223,0.172156900403
ACH-000226,-0.15304943884400002
ACH-000227,-0.16894951226399998
ACH-000228,-0.0874496652111
ACH-000231,-0.0411423961686
ACH-000232,0.009230978537559999
ACH-000233,0.0502704436783
ACH-000234,0.07285427420639999
ACH-000235,0.07532888433950001
ACH-000237,-0.123841719423
ACH-000238,-0.0105981555675
ACH-000243,0.03038932285
ACH-000244,0.17477836365
ACH-000246,-0.0081667953339
ACH-000248,0.0627353147348
ACH-000250,-0.09544265570310001
ACH-000251,0.08876182757649999
ACH-000253,-0.140994003634
ACH-000255,0.005301124722770001
ACH-000256,0.15249836029799999
ACH-000257,0.314018025506
ACH-000258,-0.09800748293960002
ACH-000259,-0.0053491659897399995
ACH-000260,-0.00824124220283
ACH-000261,0.10506616865
ACH-000262,0.08484887066220001
ACH-000263,-0.12290057530500001
ACH-000264,-0.0012601788500999998
ACH-000265,0.043414263820699996
ACH-000266,-0.016749760486700002
ACH-000272,0.035145342103699996
ACH-000273,0.0687284175406
ACH-000274,-0.074923931626
ACH-000277,-0.00427489689836
ACH-000278,-0.11719155864900001
ACH-000279,0.016061178472
ACH-000280,0.0443352786317
ACH-000281,-0.17837193215999997
ACH-000288,-0.0730440435073
ACH-000291,0.125865968346
ACH-000293,0.09729177495239999
ACH-000294,0.0728441326079
ACH-000295,0.13425807907099999
ACH-000296,-0.0343395686099
ACH-000302,0.054512573321400005
ACH-000304,-0.163718803487
ACH-000307,-0.0372244263161
ACH-000308,-0.0595433691545
ACH-000310,-0.264633428612
ACH-000311,-0.24630524204799997
ACH-000312,-0.032780620801
ACH-000315,-0.14992334181199998
ACH-000316,-0.08329241319950001
ACH-000317,-0.159507926819
ACH-000318,0.0578174829139
ACH-000319,0.104139425908
ACH-000320,0.11714796996200001
ACH-000322,0.058442768064400005
ACH-000323,0.0282147572707
ACH-000324,0.00808966554336
ACH-000329,0.0860513769968
ACH-000330,0.12219814026100001
ACH-000331,0.07333078381199999
ACH-000332,0.00460773344382
ACH-000334,0.119790236481
ACH-000335,0.228374619114
ACH-000336,-0.144507033185
ACH-000337,-0.298564994419
ACH-000339,0.06220423015269999
ACH-000341,0.0217768695299
ACH-000348,0.030951049613099996
ACH-000350,-0.30667485005899997
ACH-000352,0.182468636954
ACH-000356,0.058562223459
ACH-000361,-0.055135254870400004
ACH-000362,-0.10694290886800001
ACH-000363,0.11954488112
ACH-000364,-0.056505687830800004
ACH-000365,-0.0331970965684
ACH-000366,-0.010877476684700002
ACH-000368,-0.055401994332600006
ACH-000374,-0.20269218796500002
ACH-000375,-0.0537838167318
ACH-000376,0.046458120800599995
ACH-000381,0.0612283420554
ACH-000383,-0.08329384381839999
ACH-000387,-0.09448250197319999
ACH-000389,-0.21511931354299998
ACH-000390,0.0158256527923
ACH-000393,0.0100654998724
ACH-000395,0.0304481543842
ACH-000397,-0.09873480208879999
ACH-000401,0.231495438182
ACH-000402,0.308305688145
ACH-000403,0.0239657314673
ACH-000404,0.0706143823025
ACH-000406,-0.147837590306
ACH-000407,0.0256544967643
ACH-000408,0.0582355339595
ACH-000410,-0.05339434784469999
ACH-000411,-0.0107055765164
ACH-000414,-0.03479432750480001
ACH-000415,-0.07805512160980001
ACH-000416,0.0599240754029
ACH-000420,-0.126375314544
ACH-000421,0.06510587667159999
ACH-000424,0.10338378079800001
ACH-000425,0.0691888458958
ACH-000426,0.22689695736200002
ACH-000427,0.06635036621719999
ACH-000433,-0.013008888633399999
ACH-000436,0.051342221540199996
ACH-000444,-0.177964329826
ACH-000445,0.0371961998875
ACH-000448,-0.0401771078658
ACH-000450,0.257924769643
ACH-000452,-0.0283764364296
ACH-000454,0.256864745096
ACH-000458,0.08176857694910002
ACH-000459,0.276033258882
ACH-000460,0.13228657644300001
ACH-000461,0.0437824372854
ACH-000463,0.0673973013244
ACH-000464,0.216577587854
ACH-000466,0.156075906958
ACH-000467,-0.061812046987699994
ACH-000468,-0.12237632522099999
ACH-000469,0.0280878538358
ACH-000470,0.00802670559585
ACH-000471,0.0023760720352399996
ACH-000472,0.12150338810999999
ACH-000473,-0.0432560693411
ACH-000475,0.0428201225264
ACH-000476,0.17068151735800002
ACH-000477,-0.025434660446599998
ACH-000480,0.153898021623
ACH-000481,-0.103323850676
ACH-000483,0.101080768913
ACH-000484,0.407042242571
ACH-000485,0.0692620993879
ACH-000486,-0.038695262447
ACH-000487,0.0728316741402
ACH-000488,0.0664207759401
ACH-000490,0.12938828720599999
ACH-000491,0.007694906126100001
ACH-000495,-0.023619980487
ACH-000496,0.045177326091300006
ACH-000499,-0.0845564057177
ACH-000500,0.0882854825148
ACH-000502,-0.0304648992722
ACH-000503,0.0544149511998
ACH-000505,-0.0231712642759
ACH-000507,-0.0025978605438000003
ACH-000510,0.08902063795989999
ACH-000511,0.114359521321
ACH-000512,-0.0705328219092
ACH-000516,-0.08546496922960001
ACH-000517,-0.06846476498769999
ACH-000518,-0.11769708102700001
ACH-000520,0.260566361254
ACH-000521,0.0294201770393
ACH-000522,-0.011706754124399999
ACH-000524,-0.06711969083859999
ACH-000527,0.09158073737849999
ACH-000528,-0.0982439957405
ACH-000537,0.020982654279900002
ACH-000541,-0.026980405857700004
ACH-000542,0.0174753604534
ACH-000544,-0.045552994636500005
ACH-000545,-0.012547175589299998
ACH-000547,0.262238681116
ACH-000548,-0.0734809499363
ACH-000549,0.0114732293165
ACH-000550,0.20901318203400002
ACH-000552,-0.0609375641245
ACH-000556,-0.0234688454886
ACH-000557,-0.0035687341598400002
ACH-000570,0.0765974439023
ACH-000571,0.0630893357112
ACH-000573,0.0310204207101
ACH-000576,0.0128242771108
ACH-000580,-0.00719841218159
ACH-000584,0.09789682616930001
ACH-000585,-0.0600899607552
ACH-000588,-0.00758736029083
ACH-000589,0.0414842043774
ACH-000591,0.159426211192
ACH-000593,0.0385754955786
ACH-000600,0.0517377687711
ACH-000601,0.0433707637496
ACH-000604,-0.141248064201
ACH-000605,0.0164218010503
ACH-000606,-0.0165598461727
ACH-000608,0.08160471036780001
ACH-000614,0.10975916105
ACH-000616,0.100734956319
ACH-000618,-0.0225472256027
ACH-000619,-0.110648909093
ACH-000620,0.04803543220169999
ACH-000621,0.0470497941739
ACH-000622,-0.123815548256
ACH-000623,-0.0486056786129
ACH-000624,-0.054245783412199995
ACH-000627,-0.102360629025
ACH-000630,0.006547511292229999
ACH-000632,0.0738598932635
ACH-000633,0.09896348942439999
ACH-000637,-0.23981927679099999
ACH-000638,0.015035644629799998
ACH-000646,0.167769805463
ACH-000647,0.0185441855866
ACH-000648,0.135896640362
ACH-000649,0.07207619425169999
ACH-000651,0.105273165963
ACH-000652,-0.12320246721200001
ACH-000653,-0.028657758643999998
ACH-000657,0.000776233174215
ACH-000658,0.0755011700443
ACH-000661,-0.0508328175897
ACH-000662,-0.341791785858
ACH-000663,0.111972258929
ACH-000665,0.0231595113412
ACH-000671,0.0607237894547
ACH-000673,0.0695336737779
ACH-000676,0.120715622919
ACH-000677,0.180159249108
ACH-000681,-0.0602061275671
ACH-000682,0.0302993848507
ACH-000683,-0.11190570361199999
ACH-000684,0.23969551873599998
ACH-000688,0.0334018638418
ACH-000693,-0.0263353597705
ACH-000694,-0.0343206339094
ACH-000695,-0.202548363685
ACH-000696,0.091248435976
ACH-000697,-0.0728823447948
ACH-000699,-0.190591048471
ACH-000701,0.0514477688418
ACH-000706,0.18362508181200002
ACH-000711,-0.0124672271582
ACH-000713,0.0202040168057
ACH-000714,0.131238313751
ACH-000718,-0.215217650813
ACH-000720,-0.06751047013169999
ACH-000721,0.0622328424796
ACH-000724,-0.0056382029259
ACH-000725,-0.124158527256
ACH-000732,0.202213264929
ACH-000734,-0.040292405912
ACH-000735,0.00789249711892
ACH-000736,-0.201878061114
ACH-000738,-0.135960535519
ACH-000746,0.11907513507300001
ACH-000747,0.139293383578
ACH-000748,-0.048531312117
ACH-000753,0.0265832950886
ACH-000756,-0.027813062308700003
ACH-000757,-0.113609241221
ACH-000758,-0.08018910316069999
ACH-000760,-0.0028788551188299997
ACH-000763,-0.13929463772
ACH-000764,-0.111504148669
ACH-000765,-0.129445887554
ACH-000766,0.188029234124
ACH-000767,-0.240133591056
ACH-000768,0.054040638522699996
ACH-000769,-0.0841471503764
ACH-000770,-0.00973585675344
ACH-000771,0.100166394935
ACH-000773,0.179140612475
ACH-000776,0.23322813396699998
ACH-000777,-0.0736927595873
ACH-000778,0.10178606321
ACH-000781,-0.0786282373783
ACH-000782,0.09198184141039999
ACH-000783,0.126754688798
ACH-000784,0.08194342387069999
ACH-000785,-0.151442882439
ACH-000787,0.0268758397978
ACH-000788,0.0856142388655
ACH-000791,-0.050384005741800006
ACH-000792,-0.0166817507931
ACH-000794,-0.033008974956400004
ACH-000796,0.09195452392110001
ACH-000799,0.286544331925
ACH-000800,0.149928454436
ACH-000802,0.11975213642100001
ACH-000804,0.1394223379
ACH-000805,0.0053276493296
ACH-000809,0.0696298406279
ACH-000810,-0.14127830091600002
ACH-000811,0.132986507086
ACH-000817,0.10125955853299999
ACH-000819,-0.0341915061864
ACH-000820,0.033335593673400006
ACH-000821,0.0105724952291
ACH-000822,0.0194695959896
ACH-000823,0.0640538123009
ACH-000824,-0.00509851172645
ACH-000827,0.012677706392299998
ACH-000829,0.0936447029728
ACH-000831,0.0290409013199
ACH-000832,0.129108031339
ACH-000833,0.24247549685699998
ACH-000834,-0.141917112378
ACH-000835,0.00580536940635
ACH-000836,0.036055281140800005
ACH-000837,0.1093989513
ACH-000838,-0.32794540893199997
ACH-000839,0.021842656186000002
ACH-000840,-0.44172132576000006
ACH-000841,-0.0414960980849
ACH-000843,-0.24154630648800002
ACH-000846,0.170853173723
ACH-000847,0.142273855936
ACH-000848,0.197358858719
ACH-000849,-0.049514462174000004
ACH-000851,-0.0287932514491
ACH-000855,0.088200844656
ACH-000856,0.0008802725403539999
ACH-000858,0.171109036873
ACH-000859,0.258913905613
ACH-000861,0.04275528671540001
ACH-000862,0.223089910699
ACH-000865,0.0447337129069
ACH-000866,-0.148670670312
ACH-000867,-0.0177130460492
ACH-000869,0.06665348894380001
ACH-000872,0.0521600527961
ACH-000873,-0.126939865986
ACH-000876,0.0772793299012
ACH-000878,0.118595135671
ACH-000880,-0.0804557265649
ACH-000881,-0.00637120815969
ACH-000882,-0.0452139361302
ACH-000884,0.053443476485199995
ACH-000885,0.018799103698
ACH-000887,-0.0521804201899
