,STARD3 (10948)
ACH-000004,-0.26800992157
ACH-000007,-0.474601772552
ACH-000009,-0.318477327007
ACH-000011,-0.09963973101910001
ACH-000012,-0.502795769591
ACH-000013,-0.310909150192
ACH-000014,-0.13175075756500002
ACH-000015,-0.227127425576
ACH-000017,-0.292293615615
ACH-000018,-0.12399467699899999
ACH-000019,-0.102994260725
ACH-000021,-0.256033411464
ACH-000022,-0.145632689019
ACH-000025,-0.0760033135026
ACH-000028,-0.27762784711
ACH-000030,-0.270582550809
ACH-000035,-0.23353352828499999
ACH-000036,0.0247970211058
ACH-000037,-0.116279580395
ACH-000039,-0.11283202770199999
ACH-000040,-0.32945455661899997
ACH-000041,-0.11039005937999999
ACH-000042,-0.32343238159800003
ACH-000045,-0.0814864980733
ACH-000047,-0.13631338765
ACH-000052,-0.230473831632
ACH-000053,-0.340221145324
ACH-000054,-0.15026040065
ACH-000055,-0.355354246779
ACH-000060,0.0209985082909
ACH-000067,-0.31973825921
ACH-000070,0.0808134805025
ACH-000075,-0.300495024294
ACH-000078,-0.192230171418
ACH-000082,-0.196822338191
ACH-000085,-0.265550956209
ACH-000086,-0.34481729404100003
ACH-000087,0.096150972635
ACH-000092,0.030214954686699998
ACH-000095,-0.48607225574100005
ACH-000097,-0.361549822149
ACH-000098,-0.08052266127239999
ACH-000099,-0.306995573307
ACH-000108,-0.33590864690300004
ACH-000113,0.11877869670499999
ACH-000115,-0.13073423937
ACH-000116,-0.16403230912
ACH-000118,-0.155015737464
ACH-000120,-0.535124558573
ACH-000123,-0.176795986235
ACH-000127,-0.11546501854699999
ACH-000128,-0.270774128411
ACH-000132,-0.266973310603
ACH-000133,0.049640746383800005
ACH-000137,0.11720823060699999
ACH-000138,-0.218352941845
ACH-000142,-0.248163336829
ACH-000143,-0.212207041194
ACH-000146,-0.337753518292
ACH-000148,-0.35804363419699997
ACH-000150,-0.04989801551630001
ACH-000152,-0.178571024601
ACH-000153,0.194470050005
ACH-000159,-0.23326084863000002
ACH-000160,-0.551545654419
ACH-000163,-0.14294053872999998
ACH-000167,-0.0932220988811
ACH-000168,-0.131438931194
ACH-000169,-0.114300703697
ACH-000178,-0.23889980143000003
ACH-000182,-0.332334459552
ACH-000183,-0.234071883017
ACH-000188,-0.40188262031099997
ACH-000189,0.166474976354
ACH-000190,-0.0816895170523
ACH-000198,-0.255954898714
ACH-000204,-0.360329986305
ACH-000206,-0.20177212848
ACH-000207,-0.125487281506
ACH-000211,-0.17546097620099999
ACH-000215,-0.10510396702500001
ACH-000221,0.0131995834409
ACH-000222,-0.0381228046547
ACH-000223,-0.0958904007164
ACH-000226,-0.16365315912
ACH-000227,-0.366696529515
ACH-000228,-0.286657179138
ACH-000231,-0.126323684274
ACH-000232,-0.0274380894483
ACH-000233,-0.123651039352
ACH-000234,-0.226954540619
ACH-000235,-0.221021420206
ACH-000237,-0.142552469563
ACH-000238,-0.296289519068
ACH-000243,-0.38662626840400005
ACH-000244,-0.530601484424
ACH-000246,-0.22983390484700003
ACH-000248,-0.366951878135
ACH-000250,-0.276135506224
ACH-000251,-0.664652372556
ACH-000253,-0.17882046716400002
ACH-000255,-0.18755691436
ACH-000256,-0.18321068129700002
ACH-000257,-0.232293572544
ACH-000258,-0.228691220363
ACH-000259,0.045611049134099996
ACH-000260,-0.14366533422
ACH-000261,-0.185968078322
ACH-000262,-0.14207770007099998
ACH-000263,-0.235940341858
ACH-000264,-0.166573622586
ACH-000265,-0.22249128558400003
ACH-000266,-0.15011864256
ACH-000272,-0.217769150334
ACH-000273,-0.16248155412499998
ACH-000274,-0.297918458561
ACH-000277,-0.361694456584
ACH-000278,-0.08162046140269999
ACH-000279,0.020510502195200002
ACH-000280,-0.208109954708
ACH-000281,-0.220169107078
ACH-000288,-0.274183481781
ACH-000291,-0.335977752863
ACH-000293,-0.424820016619
ACH-000294,-0.0468628694122
ACH-000295,-0.671368294957
