,SDCBP2 (27111)
ACH-000004,-0.110103149194
ACH-000007,-0.0127683536687
ACH-000009,-0.0900374041601
ACH-000011,-0.008823006690979998
ACH-000012,0.102406864952
ACH-000013,-0.07990661897260001
ACH-000014,0.137873316402
ACH-000015,0.205829877208
ACH-000017,0.044323703252300006
ACH-000018,-0.0724298348544
ACH-000019,-0.020513393996400002
ACH-000021,0.018396650493599998
ACH-000022,0.024711842789199998
ACH-000025,0.072179632625
ACH-000028,0.00796266414297
ACH-000030,-0.0064257125897
ACH-000035,0.141758155209
ACH-000036,-0.0421726381841
ACH-000037,0.22380940790800002
ACH-000039,0.00863004878583
ACH-000040,0.008927446085040001
ACH-000041,0.0416297317034
ACH-000042,-0.169452931758
ACH-000045,0.0406270637865
ACH-000047,0.0377634118879
ACH-000052,-0.299748585555
ACH-000053,-0.0602508137911
ACH-000054,-0.22211465375999997
ACH-000055,0.08616712016439998
ACH-000060,-0.07498433366510002
ACH-000067,0.0856537576659
ACH-000070,-0.0702794800955
ACH-000075,-0.311955471523
ACH-000078,0.0740084377589
ACH-000082,0.0993401274839
ACH-000085,-0.052627420492400004
ACH-000086,-0.023266077334099997
ACH-000087,0.180312394362
ACH-000092,0.032145760221099995
ACH-000095,-0.0290893359476
ACH-000097,0.021756365007
ACH-000098,0.09416709963369999
ACH-000099,0.0460800654697
ACH-000108,-0.0228785669039
ACH-000113,0.043419375964199994
ACH-000115,0.129832556702
ACH-000116,0.144074993304
ACH-000118,0.026494128037200002
ACH-000120,-0.00012859068779200002
ACH-000123,0.022754102917499998
ACH-000127,0.061945240311199995
ACH-000128,-0.0153846493814
ACH-000132,0.0559811521349
ACH-000133,0.08113485617439999
ACH-000137,0.227418810587
ACH-000138,0.10019161214299999
ACH-000142,-0.0299295026778
ACH-000143,-0.069068351144
ACH-000146,0.10430248663200001
ACH-000148,0.0208628352197
ACH-000150,-0.0838024801155
ACH-000152,0.052649093261299997
ACH-000153,-0.0179519601587
ACH-000159,0.140713035829
ACH-000160,-0.0592842281099
ACH-000163,-0.10083480780099999
ACH-000167,0.146890995983
ACH-000168,-0.12456900037699999
ACH-000169,-0.036975546458999996
ACH-000178,-0.194087392117
ACH-000182,0.0398176835219
ACH-000183,0.0134559564065
ACH-000188,0.194471761458
ACH-000189,-0.3004705307
ACH-000190,0.161815771806
ACH-000198,0.07105923672110001
ACH-000204,0.0976256595575
ACH-000206,0.0006902971283420001
ACH-000207,0.282222967069
ACH-000211,0.08901979066780001
ACH-000215,0.156222897128
ACH-000221,-0.0665097829163
ACH-000222,0.056112023635700004
ACH-000223,-0.0252010580119
ACH-000226,0.192230675281
ACH-000227,0.0635692742898
ACH-000228,0.07028288013060001
ACH-000231,-0.09301684065739999
ACH-000232,0.15581364507099998
ACH-000233,-0.021763077182
ACH-000234,-0.029629643602200002
ACH-000235,0.0841215903277
ACH-000237,0.041588652437900005
ACH-000238,-0.0419618832208
ACH-000243,-0.0489651116278
ACH-000244,-0.00703199839357
ACH-000246,0.122239732168
ACH-000248,0.17257449011700002
ACH-000250,0.040380429851599994
ACH-000251,-0.03641868459769999
ACH-000253,0.0036122321454
ACH-000255,0.157452625653
ACH-000256,-0.06600476613049999
ACH-000257,0.105167914598
ACH-000258,0.005177592102310001
ACH-000259,-0.15248387956499998
ACH-000260,0.0670895884211
ACH-000261,0.060281792857499995
ACH-000262,0.068787321077
ACH-000263,0.283615520627
ACH-000264,-0.119895850686
ACH-000265,-0.0117186900652
ACH-000266,-0.05659438774259999
ACH-000272,0.136822760511
ACH-000273,0.0041426100184699995
ACH-000274,-0.0401534863331
ACH-000277,0.0440648789652
ACH-000278,-0.0780657498619
ACH-000279,0.072896367466
ACH-000280,0.010843549875
ACH-000281,-0.218215935135
ACH-000288,0.09545743183810002
ACH-000291,0.0361774338671
ACH-000293,-0.0846677428579
ACH-000294,-0.007516555252160001
ACH-000295,0.246991442777
ACH-000296,0.37928357261999995
ACH-000302,-0.056124594828500005
ACH-000304,-0.246464799684
ACH-000307,-0.0856469041385
ACH-000308,-0.00027424139151800003
ACH-000310,-0.0557014240112
ACH-000311,-0.13348617577
ACH-000312,0.0877997890237
ACH-000315,-0.05017213152700001
ACH-000316,0.0752403857782
ACH-000317,0.012408598590899999
ACH-000318,0.137100861652
ACH-000319,0.0320881614692
ACH-000320,-0.18558461247900002
ACH-000322,-0.0203013387591
ACH-000323,0.0652510868959
ACH-000324,-0.0761542615808
ACH-000329,-0.0459863907808
ACH-000330,0.0805221279193
ACH-000331,0.10414972116599999
ACH-000332,-0.108757762404
ACH-000334,0.203599086474
ACH-000335,0.21381587913699998
ACH-000336,0.030230429372
ACH-000337,0.103309688048
ACH-000339,-0.007558715061819999
ACH-000341,0.24756160845699998
ACH-000348,0.036257682266099996
ACH-000350,-0.087571067097
ACH-000352,-0.06236984242930001
ACH-000356,0.167079701597
ACH-000361,-0.0358912267264
ACH-000362,0.073409199708
ACH-000363,-0.04950685549869999
ACH-000364,0.159079540942
ACH-000365,0.029208485630099996
ACH-000366,0.04677976446359999
ACH-000368,-0.080264554083
ACH-000374,0.0641914683051
ACH-000375,0.27055169596900003
ACH-000376,0.020147006441
ACH-000381,0.0023210595971
ACH-000383,0.0719273282176
ACH-000387,0.0369495919334
ACH-000389,0.182128392001
ACH-000390,0.12955828705
ACH-000393,-0.0202778202676
ACH-000395,-0.0509374544644
ACH-000397,0.0348531474951
ACH-000401,0.11257832037799999
ACH-000402,-0.406865295251
ACH-000403,-0.0046733305462200005
ACH-000404,0.387138860345
ACH-000406,0.0568903043509
ACH-000407,0.0770773204669
ACH-000408,0.25424837874
ACH-000410,-0.123032302529
ACH-000411,0.134708879521
ACH-000414,0.0656456465556
ACH-000415,0.131792990798
ACH-000416,0.0313415274364
ACH-000420,0.082907600175
ACH-000421,0.00420799787624
ACH-000424,0.358252538182
ACH-000425,0.10108533723999999
ACH-000426,-0.10639040113800001
ACH-000427,0.300175682843
ACH-000433,0.225458782773
ACH-000436,-0.123217530979
ACH-000444,-0.105962563366
ACH-000445,0.195979127411
ACH-000448,0.014855782757700001
ACH-000450,-0.0200516965612
ACH-000452,-0.00488566630504
ACH-000454,0.0460510649588
ACH-000458,-0.110511544453
ACH-000459,-0.0655234461843
ACH-000460,0.0881168419674
ACH-000461,-0.0254606306705
ACH-000463,-0.127903077447
ACH-000464,0.0144909145643
ACH-000466,0.10035266835899999
ACH-000467,-0.0979250438951
ACH-000468,0.10856627770400001
ACH-000469,0.026427516388599998
ACH-000470,0.0742989319068
ACH-000471,-0.039209253815999996
ACH-000472,0.017750899575900002
ACH-000473,0.24119733274099997
ACH-000475,0.0681672147039
ACH-000476,-0.269075351394
ACH-000477,0.100185275778
ACH-000480,0.015048785100100001
ACH-000481,-0.22789283878199998
ACH-000483,0.0895546414766
ACH-000484,-0.197821074408
ACH-000485,-0.0775432714616
ACH-000486,0.023582976056
ACH-000487,0.047888459238599995
ACH-000488,-0.138533396603
ACH-000490,-0.0338860587805
ACH-000491,0.0250864191541
ACH-000495,0.09714428214700001
ACH-000496,0.0030822824595800003
ACH-000499,0.011436159619899999
ACH-000500,-0.165750622544
ACH-000502,-0.0141643400864
ACH-000503,-0.025136811836599996
ACH-000505,0.09386721970589999
ACH-000507,0.14907649031
ACH-000510,-0.00018380199611900004
ACH-000511,-0.0907425068722
ACH-000512,-0.0344432889266
ACH-000516,0.04162108252630001
ACH-000517,-0.017109085564600002
ACH-000518,0.00630864693896
ACH-000520,0.106456053006
ACH-000521,-0.0349491068084
ACH-000522,0.041648938938300004
ACH-000524,-0.0900558392018
ACH-000527,-0.023361604339700002
ACH-000528,-0.214227149427
ACH-000537,-0.0622981667048
ACH-000541,0.24589077198800002
ACH-000542,0.108757380352
ACH-000544,0.015408371839100002
ACH-000545,0.100323033382
ACH-000547,-0.203982545916
ACH-000548,0.025163210614499998
ACH-000549,-0.0767501359227
ACH-000550,-0.052158108055
ACH-000552,0.07123532595599999
ACH-000556,0.016144718659
ACH-000557,-0.335998688352
ACH-000570,0.052853978861300006
ACH-000571,-0.07979047101560001
ACH-000573,-0.07561417127489999
ACH-000576,0.254523104175
