,VMAC (400673)
ACH-000004,0.249380061897
ACH-000007,-0.212781863323
ACH-000009,0.109865983551
ACH-000011,-0.141308459505
ACH-000012,0.133721290581
ACH-000013,0.0710580043138
ACH-000014,-0.185135956091
ACH-000015,0.045120452417
ACH-000017,0.0798580004885
ACH-000018,-0.16693398856
ACH-000019,-0.30485720948899997
ACH-000021,0.0865031179833
ACH-000022,-0.134924816941
ACH-000025,-0.055877225383599995
ACH-000028,-0.12989754298800002
ACH-000030,-0.0476970314509
ACH-000035,0.124944578584
ACH-000036,0.101691359554
ACH-000037,0.209830562922
ACH-000039,0.023899951643500002
ACH-000040,-0.09282514497130001
ACH-000041,-0.014293332416100002
ACH-000042,0.297041654553
ACH-000045,-0.017669411755800002
ACH-000047,0.0612268090046
ACH-000052,-0.0398706291602
ACH-000053,-0.00579177893808
ACH-000054,-0.0834127534342
ACH-000055,0.169004867306
ACH-000060,0.215386815085
ACH-000067,0.23887516740400003
ACH-000070,0.064050303188
ACH-000075,0.265357146271
ACH-000078,0.0529530009498
ACH-000082,-0.180539316412
ACH-000085,0.23796396353399998
ACH-000086,-0.0621245101889
ACH-000087,0.0579301789785
ACH-000092,-0.04489990130490001
ACH-000095,-0.0316469190538
ACH-000097,0.0978904966852
ACH-000098,0.008625212495540002
ACH-000099,0.12307066504000001
ACH-000108,0.136716369152
ACH-000113,0.07418830313960001
ACH-000115,-0.09406408759530001
ACH-000116,0.0169237139142
ACH-000118,0.19814513521299998
ACH-000120,0.0212749178913
ACH-000123,0.17555364065200002
ACH-000127,0.005547228579729999
ACH-000128,0.0056857187298
ACH-000132,-0.00850649417761
ACH-000133,-0.007606841076430001
ACH-000137,-0.269220553984
ACH-000138,-0.0663894916695
ACH-000142,0.0013646773598
ACH-000143,-0.22535698331700002
ACH-000146,-0.0217625052508
ACH-000148,0.08494220178410002
ACH-000150,-0.00205180931136
ACH-000152,0.0122035114548
ACH-000153,0.177068381083
ACH-000159,0.0307954064043
ACH-000160,0.22896551105500001
ACH-000163,0.0704513257752
ACH-000167,-0.20562036032900002
ACH-000168,0.28994119444099997
ACH-000169,-0.0549601955117
ACH-000178,0.0870569149358
ACH-000182,-0.057714561643400004
ACH-000183,-0.0226477989092
ACH-000188,-0.148206565067
ACH-000189,-0.6659473855479999
ACH-000190,0.403083702662
ACH-000198,-0.08081987919589999
ACH-000204,0.020991066335999998
ACH-000206,-0.103981118247
ACH-000207,0.222646312526
ACH-000211,0.102484553352
ACH-000215,0.027781997217099997
ACH-000221,0.13945970219
ACH-000222,0.0175581368379
ACH-000223,0.017369737524800002
ACH-000226,0.154291563383
ACH-000227,-0.012238420306200001
ACH-000228,-0.141006540521
ACH-000231,0.10988918882099999
ACH-000232,0.013658953681700002
ACH-000233,-0.0379642910201
ACH-000234,-0.08352008273910001
ACH-000235,0.062000018463900006
ACH-000237,-0.021238352254900002
ACH-000238,0.07258712950789999
ACH-000243,-0.023042542573
ACH-000244,-0.06524536743789999
ACH-000246,-0.00858092681874
ACH-000248,0.202120635887
ACH-000250,-0.119879622195
ACH-000251,-0.142311245483
ACH-000253,0.00589504833069
ACH-000255,-0.197129418323
ACH-000256,0.0841876571525
ACH-000257,0.056564230916
ACH-000258,-0.246421080218
ACH-000259,-0.10218009452
ACH-000260,-0.143179951992
ACH-000261,-0.11904680478499999
ACH-000262,0.05134253362
ACH-000263,0.125544093015
ACH-000264,0.0715424901816
ACH-000265,0.131786697347
ACH-000266,0.0125618715426
ACH-000272,0.08011555529089999
ACH-000273,0.15229187662000002
ACH-000274,0.0455481447112
ACH-000277,0.0341158069062
ACH-000278,-0.0537627918071
ACH-000279,0.106739049217
ACH-000280,0.06457202325950001
ACH-000281,0.05635246960109999
ACH-000288,0.10037642952400001
ACH-000291,-0.00555306688107
ACH-000293,0.117704950155
ACH-000294,0.214826378713
ACH-000295,0.0871578395786
ACH-000296,-0.130858181094
ACH-000302,-0.12050237505400001
ACH-000304,0.0401999539978
ACH-000307,-0.108421038973
ACH-000308,0.08358108607300001
ACH-000310,0.167858609122
ACH-000311,0.124365603756
ACH-000312,0.0311004295652
ACH-000315,0.08862774011980001
ACH-000316,0.174263789492
ACH-000317,-0.00290832809763
ACH-000318,0.33413888981199996
ACH-000319,0.08430168146530001
ACH-000320,0.259811213071
ACH-000322,0.21258141801600003
ACH-000323,0.17440555786200002
ACH-000324,0.0158229007169
ACH-000329,0.0172988283039
ACH-000330,-0.0853927032397
ACH-000331,0.07357995875989999
ACH-000332,0.0562412772116
ACH-000334,-0.141929003027
ACH-000335,0.151029036593
ACH-000336,-0.08705647729360001
ACH-000337,0.41451914582500005
ACH-000339,-0.037019673237699995
ACH-000341,-0.09886639510510001
ACH-000348,-0.013269221005899999
ACH-000350,0.289095293118
ACH-000352,-0.0835388671764
ACH-000356,0.00556108163551
ACH-000361,0.207618054021
ACH-000362,0.106190490936
ACH-000363,0.0192690692204
ACH-000364,0.0623014114788
ACH-000365,0.0200080286338
ACH-000366,-0.0697138324858
ACH-000368,0.05563107891750001
ACH-000374,0.12410740402899999
ACH-000375,0.288908802979
ACH-000376,0.0349737099299
ACH-000381,-0.07579392579139999
ACH-000383,0.0915296783186
ACH-000387,0.0648996765946
ACH-000389,-0.157062832918
ACH-000390,0.141398496845
ACH-000393,-0.300003329611
ACH-000395,0.059279582696699994
ACH-000397,-0.0312667182581
ACH-000401,0.04948967878959999
ACH-000402,-0.258085564567
ACH-000403,0.07554354001079999
ACH-000404,0.05749348208869999
ACH-000406,0.053965759340399995
ACH-000407,-0.0270598452782
ACH-000408,-0.10609259848
ACH-000410,0.0654201523035
ACH-000411,0.00036667241602999996
ACH-000414,0.168170595475
ACH-000415,0.11248664138900001
ACH-000416,-0.0353609842612
ACH-000420,-0.052079862594499995
ACH-000421,-0.0441159576547
ACH-000424,0.11217561041200001
ACH-000425,0.022924688355799996
ACH-000426,-0.040260791552400005
ACH-000427,-0.30254629599
ACH-000433,-0.45590517642899997
ACH-000436,0.18053903519099998
ACH-000444,0.08227232470319999
ACH-000445,0.179107953963
ACH-000448,0.0126542064328
ACH-000450,0.278106587857
ACH-000452,0.0496227185508
ACH-000454,0.0590933546992
ACH-000458,-0.152974794499
ACH-000459,-0.183152978201
ACH-000460,-0.0417064326402
ACH-000461,-0.057887716322300005
ACH-000463,-0.166560753377
ACH-000464,0.0441149877515
ACH-000466,-0.0019516683240699997
ACH-000467,-0.12180007909700001
ACH-000468,0.220704829177
ACH-000469,-0.14144447204900001
ACH-000470,-0.0555318462179
ACH-000471,-0.0347468929106
ACH-000472,-0.0225095187951
ACH-000473,0.300373360069
ACH-000475,-0.077325034703
ACH-000476,-0.0577952645561
ACH-000477,0.221679334379
ACH-000480,-0.172482323097
ACH-000481,-0.049193525151000006
ACH-000483,-0.13108528776699999
ACH-000484,-0.30702965002099997
ACH-000485,-0.111180937627
ACH-000486,0.083592266842
ACH-000487,0.0293106530595
ACH-000488,0.0620965329697
ACH-000490,0.09788952029039999
ACH-000491,-0.117783035635
ACH-000495,-0.040419613446199994
ACH-000496,0.136438616681
ACH-000499,-0.0414785203136
ACH-000500,0.341963494383
ACH-000502,-0.0050738689850000004
ACH-000503,-0.49382484246200004
ACH-000505,-0.137547184743
ACH-000507,-0.133288818042
ACH-000510,0.0685807685046
ACH-000511,-0.0124401257957
ACH-000512,-0.00493245579342
ACH-000516,0.058907854791000004
ACH-000517,-0.0907632830686
ACH-000518,0.12335831499700001
ACH-000520,-0.0542086448447
ACH-000521,0.136608352134
ACH-000522,-0.028797082799
ACH-000524,-0.021403157230599996
ACH-000527,-0.0014895383385
ACH-000528,-0.0469672570605
ACH-000537,0.0906610484915
ACH-000541,0.0461703125682
ACH-000542,0.05155687303280001
ACH-000544,0.0220334535793
ACH-000545,-0.13761557335000002
ACH-000547,0.105987963282
ACH-000548,-0.125732720996
ACH-000549,-0.220145126765
ACH-000550,0.0833344318985
ACH-000552,0.0589644330685
ACH-000556,-0.031738588028
ACH-000557,0.048608443060099996
ACH-000570,0.00191488270656
ACH-000571,-0.117224661328
ACH-000573,0.121580595459
ACH-000576,0.0681415929241
ACH-000580,-0.193524062088
ACH-000584,0.0338592401297
ACH-000585,-0.14443080388
ACH-000588,0.043510028746
ACH-000589,0.11557680567
ACH-000591,-0.0245764331128
ACH-000593,0.141612629545
ACH-000600,-0.28411801296
ACH-000601,-0.00981199332701
ACH-000604,0.137496387275
ACH-000605,0.111379539324
ACH-000606,0.08830798543610001
ACH-000608,-0.0988071383365
ACH-000614,0.272141808369
ACH-000616,0.121484757144
ACH-000618,-0.161222207347
ACH-000619,0.122885847857
ACH-000620,-0.05784946198490001
ACH-000621,-0.0403774639476
ACH-000622,0.158566972728
ACH-000623,0.071787725921
ACH-000624,-0.0412992088806
ACH-000627,0.063499567295
ACH-000630,0.05980596196619999
ACH-000632,0.07844854912539999
ACH-000633,-0.0798758450186
ACH-000637,-0.281166161671
ACH-000638,-0.11264189605599999
ACH-000646,-0.15739609184599998
ACH-000647,0.0677858174752
ACH-000648,0.0310859656373
ACH-000649,0.09190858646849999
ACH-000651,-0.00205349516171
ACH-000652,0.135849120196
ACH-000653,0.034739887908099995
ACH-000657,-0.040202313221400006
ACH-000658,-0.11964140139599999
ACH-000661,-0.026892565071900004
ACH-000662,-0.0389504978435
ACH-000663,0.243860484112
ACH-000665,-0.18998782670400002
ACH-000671,-0.0577178302501
ACH-000673,-0.0336305961515
ACH-000676,0.0982202312287
ACH-000677,0.0272111024245
ACH-000681,0.027387776406099996
ACH-000682,0.0362398951955
ACH-000683,-0.006094488108869999
ACH-000684,-0.062419318535400004
ACH-000688,0.021894676820200003
ACH-000693,0.0684009762163
ACH-000694,0.127435127053
ACH-000695,0.490808666567
ACH-000696,-0.19603211777899998
ACH-000697,-0.03576592194580001
ACH-000699,0.0606599625087
ACH-000701,0.121209989095
ACH-000706,0.055062152491100004
ACH-000711,-0.056290934704200005
ACH-000713,-0.031724019742799994
ACH-000714,0.118631760541
ACH-000718,0.232282200433
ACH-000720,-0.09323353287200001
ACH-000721,-0.179510561602
ACH-000724,-0.09042537891710001
ACH-000725,-0.08099710804719999
ACH-000732,0.0056656722634599995
ACH-000734,-0.0155248529614
ACH-000735,0.07646928276939999
ACH-000736,0.0291070002661
ACH-000738,0.027224980679900004
ACH-000746,0.157813846967
ACH-000747,-0.0852996480536
ACH-000748,-0.0949804453442
ACH-000753,0.0968804737717
ACH-000756,-0.244190471219
ACH-000757,0.34148828983699997
ACH-000758,-0.174817736413
ACH-000760,-0.061887276325599996
ACH-000763,-0.183951703847
ACH-000764,-0.279901250742
ACH-000765,0.138223327148
ACH-000766,-0.018440019320599996
ACH-000767,0.00875117230925
ACH-000768,0.036650533455199995
ACH-000769,0.113776070199
ACH-000770,-0.0122239980396
ACH-000771,0.141771148135
ACH-000773,0.17822756186500002
ACH-000776,-0.163203354465
ACH-000777,0.00891178212317
ACH-000778,0.010283305711
ACH-000781,0.0979310266538
ACH-000782,0.054751309539599995
ACH-000783,-0.0409240251259
ACH-000784,0.228424125991
ACH-000785,0.174891884777
ACH-000787,0.0560822632627
ACH-000788,-0.0835345273948
ACH-000791,0.09032035575349999
ACH-000792,-0.326748947115
ACH-000794,-0.117871377205
ACH-000796,0.05091848119580001
ACH-000799,0.14788290756300002
ACH-000800,-0.0802924291551
ACH-000802,-0.030213931462400003
