,MUL1 (79594)
ACH-000295,-0.316590522327
ACH-000296,-0.0919376981713
ACH-000302,-0.0596238692237
ACH-000304,0.0072856847386400005
ACH-000307,-0.0006806671858270001
ACH-000308,-0.0529008917129
ACH-000310,0.0256377415793
ACH-000311,-0.17873911813700002
ACH-000312,-0.132662352222
ACH-000315,-0.0418883786849
ACH-000316,-0.281584611581
ACH-000317,-0.15950581009
ACH-000318,-0.190253974864
ACH-000319,0.0574597886271
ACH-000320,-0.175682068803
ACH-000322,-0.189258734331
ACH-000323,-0.238621180786
ACH-000324,-0.0275168768193
ACH-000329,-0.318723354427
ACH-000330,-0.158256819834
ACH-000331,-0.208205323988
ACH-000332,-0.041871245278
ACH-000334,-0.118856146111
ACH-000335,-0.264841483974
ACH-000336,-0.0898964765728
ACH-000337,-0.035946767014800006
ACH-000339,0.024611916384400002
ACH-000341,-0.26205034174
ACH-000348,-0.200754547689
ACH-000350,0.00113008122518
ACH-000352,0.162642128551
ACH-000356,0.0524971792308
ACH-000361,-0.165147212574
ACH-000362,-0.189206591528
ACH-000363,-0.35901429266
ACH-000364,-0.12302483853700001
ACH-000365,-0.11327496353800001
ACH-000366,-0.18540867297699998
ACH-000368,-0.057311671347099996
ACH-000374,0.0178685997341
ACH-000375,-0.23038003635200002
ACH-000376,0.0115938010568
ACH-000381,-0.11397839806500001
ACH-000383,-0.112739322116
ACH-000387,0.0056781693871699995
ACH-000389,-0.188257024916
ACH-000390,0.00910273880533
ACH-000393,-0.041116931959099996
ACH-000395,-0.0104491861299
ACH-000397,-0.07849841002539999
ACH-000401,-0.0317869675472
ACH-000402,-0.221217215365
ACH-000403,-0.17736476492699998
ACH-000404,-0.051501311002699994
ACH-000406,-0.0760445432671
ACH-000407,-0.103919155241
ACH-000408,0.0358182812221
ACH-000410,-0.104887402306
ACH-000411,-0.0883786780445
ACH-000414,-0.08228348983900001
ACH-000415,-0.0757672732882
ACH-000416,-0.13041043240800002
ACH-000420,-0.099743223372
ACH-000421,-0.060614923795400004
ACH-000424,-0.22018872111200002
ACH-000425,-0.042294562396999996
ACH-000426,0.0467009332981
ACH-000427,-0.0413855178516
ACH-000433,-0.161801209799
ACH-000436,-0.21700498614
ACH-000444,-0.162735859101
ACH-000445,-0.1442493567
ACH-000448,-0.0841279090137
ACH-000450,-0.164642858959
ACH-000452,-0.19614609210099998
ACH-000454,-0.121860822262
ACH-000458,-0.12015137704399999
ACH-000459,0.0881635796761
ACH-000460,-0.062568526183
ACH-000461,0.043798386320699996
ACH-000463,-0.08640634582979999
ACH-000464,-0.13411466436
ACH-000466,-0.160261194905
ACH-000467,-0.310436880428
ACH-000468,-0.0958600774691
ACH-000469,-0.121229851986
ACH-000470,-0.154625619677
ACH-000471,-0.07874044219689999
ACH-000472,-0.0254963108866
ACH-000473,0.177351997468
ACH-000475,-0.0372112097624
ACH-000476,-0.10422600120400001
ACH-000477,0.104601794163
ACH-000480,0.022098851055
ACH-000481,-0.148986388639
ACH-000483,-0.234528520678
ACH-000484,-0.132761289088
ACH-000485,-0.247556531413
ACH-000486,-0.0305887750209
ACH-000487,-0.113667425031
ACH-000488,0.0110776604137
ACH-000490,-0.09877266798699999
ACH-000491,-0.307587971713
ACH-000495,-0.07401450309669999
ACH-000496,-0.244622043732
ACH-000499,-0.0408659371741
ACH-000500,-0.276308726695
ACH-000502,-0.174143011972
ACH-000503,-0.0860544998914
ACH-000505,-0.119349947904
ACH-000507,-0.15351087158399998
ACH-000510,-0.0682341951471
ACH-000511,-0.0343902065262
ACH-000512,-0.264163817166
ACH-000516,-0.044376782062
ACH-000517,-0.100374912426
ACH-000518,-0.038510075709300005
ACH-000520,-0.08419834446039999
ACH-000521,-0.142682743608
ACH-000522,-0.07253555506569999
ACH-000524,0.0167171483855
ACH-000527,-0.033054894039
ACH-000528,0.013819944695700002
ACH-000537,-0.135679219488
ACH-000541,-0.0105151850306
ACH-000542,0.0264774503221
ACH-000544,-0.11372973055400001
ACH-000545,-0.0195347665653
ACH-000547,-0.00885517520336
ACH-000548,0.08461824624639999
ACH-000549,0.057579840800000004
ACH-000550,-0.15419026546599998
ACH-000552,-0.07960728985330001
ACH-000556,-0.050508350010900004
ACH-000557,0.032392173833400005
ACH-000570,-0.0690614680378
ACH-000571,-0.13584691234899998
ACH-000573,0.010986185606799998
ACH-000576,-0.18009453833900002
ACH-000580,-0.21276389130800002
ACH-000584,0.0716643583285
ACH-000585,-0.08793199798149999
ACH-000588,0.07479395167710001
ACH-000589,-0.146954133201
ACH-000591,-0.0138859941172
ACH-000593,-0.291333440951
ACH-000600,-0.0363330313935
ACH-000601,-0.150080085517
ACH-000604,0.08036062769260001
ACH-000605,-0.172354595735
ACH-000606,-0.050874622339399996
ACH-000608,-0.174743200099
ACH-000614,-0.160401934938
ACH-000616,0.14831362670700002
ACH-000618,-0.034576902888800005
ACH-000619,-0.022182865189999998
ACH-000620,-0.087751589514
ACH-000621,-0.18002359179000002
ACH-000622,-0.0611189207779
ACH-000623,-0.0876025330424
ACH-000624,-0.0042362890958099995
ACH-000627,-0.12005313104399999
ACH-000630,-0.18926156547800002
ACH-000632,-0.0697771056357
ACH-000633,-0.254858428191
ACH-000637,0.0179958470047
ACH-000638,-0.22851968895
ACH-000646,-0.114336955714
ACH-000647,0.0298518073553
ACH-000648,-0.221397719975
ACH-000649,-0.061447600372800004
ACH-000651,-0.024340976353099997
ACH-000652,0.155004823924
ACH-000653,-0.24273020209899998
ACH-000657,-0.0337217242437
ACH-000658,-0.022532664479
ACH-000661,-0.13411592959000002
ACH-000662,-0.652637365077
ACH-000663,-0.138297991555
ACH-000665,-0.119984041692
ACH-000671,-0.129802773924
ACH-000673,-0.174367923411
ACH-000676,-0.0478628046572
ACH-000677,-0.037299602623099996
ACH-000681,-0.00903899503891
ACH-000682,-0.0188668167579
ACH-000683,-0.20646019557999998
ACH-000684,-0.205918904802
ACH-000688,-0.26696385198600003
ACH-000693,-0.00864015710817
ACH-000694,-0.11408054525999999
ACH-000695,0.0148623468908
ACH-000696,-0.0843924502933
ACH-000697,-0.460097141551
ACH-000699,-0.23666279395
ACH-000701,-0.0348299183711
ACH-000706,0.022603169713499998
ACH-000711,-0.092241721697
ACH-000713,-0.0712848369455
ACH-000714,-0.0491282916725
ACH-000718,-0.0340240032478
ACH-000720,-0.142145556767
ACH-000721,-0.114800744145
ACH-000724,0.035473306166300005
ACH-000725,-0.024240533259099997
ACH-000732,0.14363655272700002
ACH-000734,-0.175388073053
ACH-000735,-0.08651409879619999
ACH-000736,-0.141100739447
ACH-000738,-0.0289952723018
ACH-000746,0.137927384267
ACH-000747,-0.013574766374899998
ACH-000748,-0.147917324826
ACH-000753,-0.12734831787999998
ACH-000756,-0.0747400830741
ACH-000757,-0.134302903154
ACH-000758,-0.0526091773925
ACH-000760,-0.106663712194
ACH-000763,-0.0247554497607
ACH-000764,-0.17728289688
ACH-000765,-0.267360458806
ACH-000766,-0.253719090471
ACH-000767,0.0420127254741
ACH-000768,0.148765620123
ACH-000769,-0.06294364346049999
ACH-000770,-0.11876751188100002
ACH-000771,0.00196171755466
ACH-000773,0.0786923984536
ACH-000776,-0.0106967298458
ACH-000777,0.0338143244691
ACH-000778,0.0894645489116
ACH-000781,-0.0018965729587599998
ACH-000782,-0.012094272104799998
ACH-000783,-0.151211130405
ACH-000784,-0.136388469347
ACH-000785,-0.21317376006799998
ACH-000787,-0.011441847211500001
ACH-000788,-0.0448492925209
ACH-000791,0.020612034034299998
ACH-000792,-0.09647695876599999
ACH-000794,-0.046323567970099996
ACH-000796,0.0274470197305
ACH-000799,0.051213843363899995
ACH-000800,-0.155248692936
ACH-000802,-0.14009701644300002
ACH-000804,-0.319593606792
ACH-000805,-0.0042224649799
ACH-000809,0.025549276017900004
ACH-000810,-0.429728479688
ACH-000811,-0.091738006327
ACH-000817,-0.179593095103
ACH-000819,-0.0160581703518
ACH-000820,0.105285260908
ACH-000821,-0.168026227908
ACH-000822,-0.179218604784
ACH-000823,-0.0803601335639
ACH-000824,-0.0353308543496
ACH-000827,-0.0960215639482
ACH-000829,-0.223099158263
ACH-000831,-0.157704429171
ACH-000832,0.027951986320599996
ACH-000833,-0.191990768037
ACH-000834,-0.004506106354989999
ACH-000835,-0.133123626238
ACH-000836,-0.14733536652999998
ACH-000837,-0.179437180644
ACH-000838,0.0712553090728
ACH-000839,-0.090313661116
ACH-000840,-0.129165550242
ACH-000841,-0.138108718342
ACH-000843,-0.042586149028199995
ACH-000846,-0.137457689075
ACH-000847,-0.5131065128760001
ACH-000848,-0.0239075173544
ACH-000849,-0.040056746322699996
ACH-000851,-0.169870100987
ACH-000855,-0.267063138235
ACH-000856,-0.024630740747099998
ACH-000858,-0.124274153299
ACH-000859,-0.10538205634600001
ACH-000861,0.012957273911200001
ACH-000862,0.0323017525213
ACH-000865,0.0325594495786
ACH-000866,-0.18094827075
ACH-000867,-0.0226060945022
ACH-000869,-0.061859822962300005
ACH-000872,-0.102845559125
ACH-000873,-0.07777616510860001
ACH-000876,-0.0342246596646
ACH-000878,-0.10559552089400001
ACH-000880,-0.00832472104196
ACH-000881,0.038126517602400004
ACH-000882,-0.0641881750706
ACH-000884,-0.11451461830600002
ACH-000885,-0.0338613400174
ACH-000887,-0.0829847236932
ACH-000888,-0.27040070384799997
ACH-000889,-0.172991691377
ACH-000890,-0.037125023916000005
ACH-000896,0.009135581733319999
ACH-000898,-0.0601117348687
ACH-000900,-0.239189395749
ACH-000901,-0.254898744339
ACH-000905,-0.128228288911
ACH-000906,-0.06339146213140001
ACH-000907,-0.152147306884
ACH-000910,-0.102573623058
ACH-000911,0.0116025071758
ACH-000912,-0.059150027269599996
ACH-000913,-0.0195287336411
ACH-000915,-0.266717581026
ACH-000916,-0.139533687397
ACH-000917,0.00611065232813
ACH-000921,-0.118707183774
ACH-000924,-0.0709013351433
ACH-000926,-0.200026965912
ACH-000928,0.09534243563549999
ACH-000929,-0.16538100066199998
ACH-000932,0.0694779973381
ACH-000935,-0.157044327536
ACH-000936,-0.07229428429210001
ACH-000937,-0.0469242717934
ACH-000938,-0.123529805364
ACH-000939,0.117801405365
ACH-000941,-0.0267380166432
ACH-000943,-0.0426406540367
ACH-000946,-0.0804252299735
ACH-000947,-0.112706621284
ACH-000948,-0.026793456688200004
ACH-000950,-0.0862169005587
ACH-000953,-0.146340433946
ACH-000957,0.00540130782793
ACH-000958,-0.16886320728
ACH-000960,-0.153242237784
ACH-000963,0.07460650585360001
ACH-000968,0.012433966640299998
ACH-000969,-0.136998885664
ACH-000973,-0.0543718802947
ACH-000974,-0.12140033803400001
ACH-000975,-0.333113759115
ACH-000976,-0.210922974412
ACH-000978,0.00464089163766
ACH-000980,-0.0588537920818
ACH-000984,-0.24317732176100001
ACH-000986,-0.164454518448
ACH-000988,-0.13750942727499998
ACH-000993,-0.025706023788900002
ACH-000994,-0.267270102073
ACH-000996,-0.084455657501
ACH-001001,-0.034468841614599996
ACH-001020,-0.042421060845200004
ACH-001028,-0.275024602664
ACH-001031,0.0295578150961
ACH-001038,-0.15191420396299998
ACH-001048,0.0344222250631
ACH-001050,-0.100947099189
ACH-001053,-0.203679809775
ACH-001054,-0.175546837177
ACH-001061,-0.0732043842218
ACH-001067,-0.16304577887399999
ACH-001075,-0.197346900496
ACH-001096,0.0963979720544
ACH-001128,-0.22684057161600002
ACH-001134,-0.200563901446
ACH-001151,-0.0174848236097
ACH-001163,-0.10443362155
ACH-001164,0.21574373253100002
ACH-001173,-0.0106557062076
ACH-001183,0.152292950334
ACH-001184,-0.14936639338500002
ACH-001190,-0.0586590981281
ACH-001192,0.08854996788189999
ACH-001193,-0.36590545767300003
ACH-001196,-0.06736665381580001
ACH-001197,-0.474156183397
ACH-001205,0.049807861928699994
ACH-001211,0.0027647553601700004
ACH-001212,-0.17048854246
ACH-001228,-0.15768184621099998
ACH-001232,-0.0661403505973
ACH-001239,-0.191807118999
ACH-001274,0.0132972098236
ACH-001275,-0.0914677434392
ACH-001277,-0.21221818836800002
ACH-001278,-0.0852586411665
ACH-001280,0.0499873012374
ACH-001283,-0.0729634814162
ACH-001289,-0.09977687507989999
ACH-001295,-0.09523037577299999
ACH-001300,-0.13773123875399998
ACH-001301,-0.15817221901200001
ACH-001302,0.246181275222
ACH-001303,0.305417237131
ACH-001306,-0.207780511228
ACH-001318,-0.0668877572828
ACH-001322,0.25994015384799996
ACH-001328,-0.024746000625800003
ACH-001332,-0.200818074784
ACH-001333,0.0340117822368
ACH-001336,0.136255306821
ACH-001340,-0.181187154799
ACH-001346,-0.0265173498376
ACH-001353,0.0462016993731
ACH-001354,0.062121401504100004
ACH-001367,-0.06550017538509999
ACH-001368,-0.0483209640495
ACH-001374,-0.034741419570300004
ACH-001375,-0.0452674717824
ACH-001377,0.00368123147726
ACH-001380,-0.0519971008108
ACH-001391,-0.270876898997
ACH-001407,-0.04502234161140001
ACH-001408,-0.0543554052226
ACH-001413,0.09182990950200001
ACH-001430,-0.119142391841
ACH-001431,0.0220370351943
ACH-001450,-0.06397358086299999
ACH-001496,0.0384016947571
ACH-001500,0.0598733258199
ACH-001521,0.017923008243200002
ACH-001523,-0.0119808348209
ACH-001532,-0.158479574403
ACH-001536,0.00381909449925
ACH-001550,-0.182228457131
ACH-001552,-0.113506125668
ACH-001554,-0.0673816862143
ACH-001645,0.08528319037210001
ACH-001654,-0.23048099708
ACH-001715,-0.118005460735
ACH-001735,-0.0674289092756
ACH-001736,-0.0579131142868
ACH-001737,-0.11327870825
ACH-001740,-0.0235016764396
ACH-001745,-0.123915333507
ACH-001750,-0.228267316594
ACH-001765,-0.202332795753
ACH-001956,-0.00960206017314
ACH-001957,-0.13063818916099998
