,CRYAA (1409)
ACH-000004,0.0981968599497
ACH-000007,0.118502434574
ACH-000009,0.182663049111
ACH-000011,-0.0779068894012
ACH-000012,0.0192841320727
ACH-000013,0.114294053756
ACH-000014,0.0961150519722
ACH-000015,0.09597663995989998
ACH-000017,0.0150095176584
ACH-000018,0.172005631084
ACH-000019,0.221304120372
ACH-000021,0.103190961116
ACH-000022,0.09389959984099999
ACH-000025,-0.00408725535596
ACH-000028,0.031314235485700004
ACH-000030,0.12240195966800001
ACH-000035,-0.00207372463507
ACH-000036,-0.116555276754
ACH-000037,0.07723506156729999
ACH-000039,0.189026589673
ACH-000040,0.0691329962145
ACH-000041,0.22968845533100002
ACH-000042,0.09492499995999999
ACH-000045,0.10129371148
ACH-000047,0.020338281057099998
ACH-000052,0.368263731413
ACH-000053,0.13487503777100002
ACH-000054,-0.035250565751
ACH-000055,0.0901984035998
ACH-000060,0.0572796958825
ACH-000067,-0.04820563037219999
ACH-000070,0.041413462106400005
ACH-000075,0.247192092804
ACH-000078,0.26468717985999995
ACH-000082,0.035700392656
ACH-000085,-0.209023187874
ACH-000086,0.0203290112998
ACH-000087,0.06501162991949999
ACH-000092,0.00461153157764
ACH-000095,-0.035063586294400005
ACH-000097,0.050699145510900004
ACH-000098,0.0737934759111
ACH-000099,0.14439469022
ACH-000108,0.12392286369200001
ACH-000113,-0.17420380234299998
ACH-000115,0.191450605778
ACH-000116,0.041320120001800006
ACH-000118,0.283874917121
ACH-000120,0.0692757176445
ACH-000123,0.0644111259909
ACH-000127,-0.0355473538397
ACH-000128,-0.124440366403
ACH-000132,-0.148028299565
ACH-000133,0.113270265727
ACH-000137,0.0180447664921
ACH-000138,0.35057835788
ACH-000142,0.21053576312800001
ACH-000143,0.312637012866
ACH-000146,-0.045078305207400006
ACH-000148,0.0772710605418
ACH-000150,0.060762558503999996
ACH-000152,0.23532972523499998
ACH-000153,-0.042666124535999994
ACH-000159,0.0328476909089
ACH-000160,-0.0033131596227199997
ACH-000163,-0.0174249896744
ACH-000167,0.39421353036
ACH-000168,-0.0523032245739
ACH-000169,0.18886710899999998
ACH-000178,0.136804051494
ACH-000182,-0.023716689639099998
ACH-000183,-0.0250939100624
ACH-000188,0.211778906431
ACH-000189,0.316295975876
ACH-000190,0.339778303872
ACH-000198,0.045510990093
ACH-000204,0.0925194840864
ACH-000206,0.19099090270799998
ACH-000207,-0.11167128358799999
ACH-000211,0.11957998517799999
ACH-000215,-0.0341397278001
ACH-000221,-0.0676755735258
ACH-000222,0.10694099773099999
ACH-000223,0.147512373528
ACH-000226,-0.052997407983099994
ACH-000227,0.380838851789
ACH-000228,0.0523887885587
ACH-000231,0.096261511524
ACH-000232,0.206864559456
ACH-000233,0.165197260891
ACH-000234,0.07073687128310001
ACH-000235,0.0256256317611
ACH-000237,0.0606668330118
ACH-000238,-0.0936344998859
ACH-000243,0.0964056622064
ACH-000244,-0.0694419346203
ACH-000246,0.0332310802932
ACH-000248,0.32663255675999997
ACH-000250,0.038720846280699994
ACH-000251,0.10259155934
ACH-000253,0.036556120887800005
ACH-000255,0.0829600104478
ACH-000256,0.0739048487786
ACH-000257,-0.129372331235
ACH-000258,0.33156622530900004
ACH-000259,-0.0039742009357
ACH-000260,0.17680649880399998
ACH-000261,0.12204351974199999
ACH-000262,-0.165985663988
ACH-000263,-0.237675032125
ACH-000264,0.050165675465199996
ACH-000265,0.186670890705
ACH-000266,0.0330259762947
ACH-000272,0.0363423779773
ACH-000273,0.104184020966
ACH-000274,-0.0920415008524
ACH-000277,0.169139694155
ACH-000278,-0.0114085279491
ACH-000279,-0.08445058160499999
ACH-000280,0.045685138780199995
ACH-000281,0.134185761703
ACH-000288,0.059968145959
ACH-000291,0.151273454339
ACH-000293,0.18670895304699997
ACH-000294,0.060751783527199996
ACH-000295,0.0037686565574200004
ACH-000296,0.0796622993977
ACH-000302,0.00220087400538
ACH-000304,0.134318979417
ACH-000307,-0.08610501187179999
ACH-000308,0.144387574942
ACH-000310,-0.101498650112
ACH-000311,0.103560005942
ACH-000312,0.0778946001417
ACH-000315,-0.159893604172
ACH-000316,0.0136984525004
ACH-000317,0.09833211180389999
ACH-000318,0.0409523693694
ACH-000319,0.016079128551
ACH-000320,0.37103375870800004
ACH-000322,0.08507222076570001
ACH-000323,-0.00901368756973
ACH-000324,0.0984137080325
ACH-000329,0.121801855219
ACH-000330,-0.030738286312400002
ACH-000331,0.0513043835879
ACH-000332,0.215174769677
ACH-000334,-0.0440858044244
ACH-000335,0.27027712820300004
ACH-000336,0.100079046341
ACH-000337,-0.017649377422599997
ACH-000339,0.144558915273
ACH-000341,0.0520695624594
ACH-000348,0.114015316902
ACH-000350,0.137770614523
ACH-000352,0.053628323583
ACH-000356,-0.07300000648560001
ACH-000361,0.006478283132100001
ACH-000362,0.0279140581174
ACH-000363,0.142899262995
ACH-000364,0.106140893743
ACH-000365,-0.103741740526
ACH-000366,0.0586336897334
ACH-000368,-0.145123084748
ACH-000374,0.213793350592
ACH-000375,-0.0329915659852
ACH-000376,-0.0038828810349
ACH-000381,0.0911896203053
ACH-000383,-0.00705196131089
ACH-000387,0.027051651689
ACH-000389,0.10437227412599999
ACH-000390,-0.0415285740028
ACH-000393,0.04992671422930001
ACH-000395,0.06511047068659999
ACH-000397,-0.0127690141316
ACH-000401,0.0312971117121
ACH-000402,-0.20394411030999998
ACH-000403,0.08871809967489999
ACH-000404,0.00616981014368
ACH-000406,0.0389314214411
ACH-000407,0.0172393342198
ACH-000408,0.220007358328
ACH-000410,0.155768875747
ACH-000411,0.15540846776699999
ACH-000414,0.176925625573
ACH-000415,-0.20376383284000002
ACH-000416,0.0637987340339
ACH-000420,0.0893335428957
ACH-000421,0.0389785635847
ACH-000424,-0.035569471620300004
ACH-000425,0.16511065687999998
ACH-000426,-0.187277429919
ACH-000427,-0.23844879886599998
ACH-000433,0.243318151648
ACH-000436,0.103832873394
ACH-000444,0.0710332395446
ACH-000445,-0.144521370329
ACH-000448,-0.0457017556819
ACH-000450,0.361680312776
ACH-000452,-0.0607467443036
ACH-000454,0.143969188716
ACH-000458,0.0408699293926
ACH-000459,0.107531563305
ACH-000460,0.322860403581
ACH-000461,0.0922880163262
ACH-000463,0.216995770181
ACH-000464,-0.0531439423173
ACH-000466,0.0375279785226
ACH-000467,0.136224531544
ACH-000468,-0.06443935307540001
ACH-000469,0.12909643816400002
ACH-000470,0.004633593328350001
ACH-000471,-0.0929517880265
ACH-000472,-0.031084059616299998
ACH-000473,0.0717067014651
ACH-000475,0.00315397985698
ACH-000476,-0.0368253082994
ACH-000477,0.035243630081300006
ACH-000480,-0.140217835002
ACH-000481,0.09611642865910001
ACH-000483,-0.0258549625073
ACH-000484,0.212942219456
ACH-000485,0.0947667192268
ACH-000486,0.0770021402219
ACH-000487,0.0024472011832
ACH-000488,0.0620257835449
ACH-000490,0.000860941221721
ACH-000491,0.054748303742300004
ACH-000495,0.09554925887889999
ACH-000496,0.12593650531099998
ACH-000499,0.318068180112
ACH-000500,-0.269422921161
ACH-000502,0.012986707137200001
ACH-000503,-0.023326131279700003
ACH-000505,0.036501787783699995
ACH-000507,0.00425475365169
ACH-000510,0.136118357193
ACH-000511,0.0790544151719
ACH-000512,0.442648403538
ACH-000516,0.166010162378
ACH-000517,0.00987557807454
ACH-000518,0.11123298629100001
ACH-000520,-0.00497819193958
ACH-000521,0.20167560994199998
ACH-000522,-0.0443188588767
ACH-000524,-0.0936872455516
ACH-000527,0.190697706011
ACH-000528,0.07508946861
ACH-000537,0.07522529143989999
ACH-000541,0.162327228452
ACH-000542,0.11992977717
ACH-000544,0.0291224025312
ACH-000545,-0.045201449068
ACH-000547,0.348659762688
ACH-000548,0.151237298747
ACH-000549,-0.06328365417159999
ACH-000550,0.0956414128134
