,MTR (4548)
ACH-000291,-0.06986639125199999
ACH-000293,0.058099459641199995
ACH-000294,-0.209799671672
ACH-000295,-0.276176792639
ACH-000296,-0.161638445165
ACH-000302,-0.107007250406
ACH-000304,0.248295844354
ACH-000307,-0.23860866713000004
ACH-000308,-0.0894732957106
ACH-000310,-0.214983574308
ACH-000311,-0.5783687636720001
ACH-000312,-0.38017537826399994
ACH-000315,-0.592193859751
ACH-000316,-0.07548924601460001
ACH-000317,-0.233781237098
ACH-000318,-0.565404666886
ACH-000319,0.043275138527
ACH-000320,-0.214226561195
ACH-000322,-0.194511976413
ACH-000323,-0.0872170839342
ACH-000324,-0.153924061341
ACH-000329,-0.313131547097
ACH-000330,-0.143999309836
ACH-000331,-0.0406733600245
ACH-000332,-0.10144401038699999
ACH-000334,-0.11556072202199999
ACH-000335,-0.292692498102
ACH-000336,-0.21242646383400002
ACH-000337,-0.7732891715019999
ACH-000339,-0.74608909093
ACH-000341,-0.158010185996
ACH-000348,-0.21405650084800001
ACH-000350,-0.18555692843199997
ACH-000352,-0.269229273654
ACH-000356,-0.38183658202799997
ACH-000361,-0.197958835066
ACH-000362,-0.23445508184099997
ACH-000363,-0.07584447651939999
ACH-000364,0.09678780609089999
ACH-000365,-0.175169907835
ACH-000366,-0.0626969314186
ACH-000368,-0.16136298568
ACH-000374,0.154382857012
ACH-000375,0.0347657036669
ACH-000376,-0.0292106589897
ACH-000381,-0.250579932573
ACH-000383,-0.267201380893
ACH-000387,-0.579569551973
ACH-000389,-0.157229144496
ACH-000390,-0.549071906072
ACH-000393,-0.204194706118
ACH-000395,-0.738198605966
ACH-000397,0.0177907134552
ACH-000401,-0.10167623286800001
ACH-000402,0.431728483619
ACH-000403,-0.09760389051969999
ACH-000404,-0.45426756531999996
ACH-000406,-0.574031226065
ACH-000407,-0.150602391651
ACH-000408,-0.19686173947500002
ACH-000410,-0.0102485015221
ACH-000411,-0.518158293078
ACH-000414,-0.231607673025
ACH-000415,-0.024244555977500002
ACH-000416,-0.640803475708
ACH-000420,-0.045175299831499996
ACH-000421,-0.10218960070800001
ACH-000424,-0.29858397561
ACH-000425,-0.307112771272
ACH-000426,-0.100367834028
ACH-000427,-0.229830836815
ACH-000433,-0.224116257594
ACH-000436,0.0519046881542
ACH-000444,-0.314264861896
ACH-000445,-0.115153104526
ACH-000448,-0.389141308322
ACH-000450,-0.280386760987
ACH-000452,-0.106189593094
ACH-000454,-0.09275503696789998
ACH-000458,-0.035909759288699994
ACH-000459,-0.182292482925
ACH-000460,-0.467113215993
ACH-000461,-0.10614421070499999
ACH-000463,-0.249853137826
ACH-000464,-0.0462471188358
ACH-000466,-0.10948553615
ACH-000467,-0.171725972538
ACH-000468,-0.16127774838300002
ACH-000469,-0.0642217249964
ACH-000470,-0.20088672920000003
ACH-000471,-0.16689601352800001
ACH-000472,-0.0958457919685
ACH-000473,-0.0576384996583
ACH-000475,-0.314868059373
ACH-000476,-0.070358995285
ACH-000477,-0.234147465743
ACH-000480,-0.299617833631
ACH-000481,-0.142795500913
ACH-000483,-0.038477989966699995
ACH-000484,-0.155245236417
ACH-000485,-0.246373429538
ACH-000486,-0.31355080945700003
ACH-000487,-0.16785448621500001
ACH-000488,-0.12469173638900001
ACH-000490,-0.162912779521
ACH-000491,-0.0967112534105
ACH-000495,-0.175175724679
ACH-000496,-0.259675970801
ACH-000499,0.07835329941060001
ACH-000500,0.125678439394
ACH-000502,-0.651738350384
ACH-000503,-0.032844358889
ACH-000505,-0.05732986559119999
ACH-000507,-0.899626963251
ACH-000510,-0.137077723186
ACH-000511,-0.025217213135599995
ACH-000512,-0.28439030886
ACH-000516,-0.0868936813796
ACH-000517,-0.10153123071499999
ACH-000518,-0.0472734013981
ACH-000520,-0.0460240377414
ACH-000521,-0.127241865344
ACH-000522,-0.24676298991300002
ACH-000524,-0.11190931453099999
ACH-000527,-0.116569368195
ACH-000528,-0.0318206657051
ACH-000537,-0.09377222848539998
ACH-000541,-0.22585494907499998
ACH-000542,-0.33643444926700006
ACH-000544,-0.034510469797900005
ACH-000545,-0.11454169363700001
ACH-000547,0.0558418904839
ACH-000548,-0.256463752493
ACH-000549,-0.0714685337963
ACH-000550,-0.29272529924699997
ACH-000552,-0.10914166192
ACH-000556,-0.0460686862706
ACH-000557,-0.9166739350049999
ACH-000570,-0.05033914118840001
ACH-000571,-0.252288461934
ACH-000573,-0.24090168608100002
ACH-000576,-0.19118920489
ACH-000580,0.286458581759
ACH-000584,-0.065659130016
ACH-000585,-0.0807085023448
ACH-000588,-0.33194866902
ACH-000589,-0.142197642893
ACH-000591,0.0446513322219
ACH-000593,-0.0445640032541
ACH-000600,0.0884996516937
ACH-000601,-0.039037894854099996
ACH-000604,-0.533735711461
ACH-000605,-0.09868194523849999
ACH-000606,-0.0182024016338
ACH-000608,-0.177486589376
ACH-000614,-0.34073003846
ACH-000616,-0.191629895671
ACH-000618,-0.282408258247
ACH-000619,-0.0041013630351900005
ACH-000620,-0.0684311526945
ACH-000621,-0.21638623966200002
ACH-000622,-0.153338795067
ACH-000623,-0.23560759682799998
ACH-000624,-0.171315788043
ACH-000627,-0.285279250249
ACH-000630,-0.173044435027
ACH-000632,-0.28280819151500003
ACH-000633,0.0303868152801
ACH-000637,0.06395220375249999
ACH-000638,-0.17217087058400002
ACH-000646,-0.37945490450099995
ACH-000647,-0.23923312122499998
ACH-000648,-0.343198565941
ACH-000649,-0.219347114802
ACH-000651,-0.08929142389769999
ACH-000652,-0.262450979539
ACH-000653,-0.171555442693
ACH-000657,-0.17754126735800002
ACH-000658,0.0541722166529
ACH-000661,-0.344915586011
ACH-000662,-0.544246862786
ACH-000663,-0.400252476876
ACH-000665,-0.107082046473
ACH-000671,-0.0816713990361
ACH-000673,-0.139303752163
ACH-000676,-0.41512684723899995
ACH-000677,-0.0830506582053
ACH-000681,-0.063923405522
ACH-000682,-0.137002133851
ACH-000683,-0.195223879111
ACH-000684,-0.236549896091
ACH-000688,-0.0977199140386
ACH-000693,0.006876632875
ACH-000694,-0.0425567336125
ACH-000695,-0.136862068375
ACH-000696,-0.0631198308014
ACH-000697,-0.284374704054
ACH-000699,-0.129862314777
ACH-000701,-0.124737778552
ACH-000706,-0.0915413553584
ACH-000711,-0.0962919902563
ACH-000713,-0.519178265024
ACH-000714,-0.150018613621
ACH-000718,-0.205682784199
ACH-000720,-0.032919966864299995
ACH-000721,-0.573514078215
ACH-000724,-0.0269464069066
ACH-000725,-0.452909152186
ACH-000732,0.005093941820109999
ACH-000734,-0.0558336791708
ACH-000735,-0.105383546805
ACH-000736,-0.596026380062
ACH-000738,0.097389334456
ACH-000746,0.0220905276914
ACH-000747,0.122228781349
ACH-000748,-0.054611567489
ACH-000753,-0.130401414172
ACH-000756,0.015837946087
ACH-000757,-0.0906772244743
ACH-000758,-0.42659699506300003
ACH-000760,-0.350483421841
ACH-000763,-0.031107320113400002
ACH-000764,-0.258623321253
ACH-000765,-0.167001038002
ACH-000766,-0.0126762386291
ACH-000767,-0.25570805623799997
ACH-000768,-0.800175056316
ACH-000769,-0.036833848575300004
ACH-000770,-0.431119029269
ACH-000771,0.06873216204589999
ACH-000773,-0.0594672014083
ACH-000776,-0.11759836830800001
ACH-000777,-0.0362903822325
ACH-000778,-0.09864702381789998
ACH-000781,-0.19390306919599998
ACH-000782,-0.08766685509639999
ACH-000783,-0.23266061835700003
ACH-000784,-0.14984794167
ACH-000785,-0.261111536117
ACH-000787,-0.111041191209
ACH-000788,-0.0629343409834
ACH-000791,-0.23303940126999997
ACH-000792,-0.171276905992
ACH-000794,-0.037690322257199996
ACH-000796,-0.388716343632
ACH-000799,-0.36779491141099996
ACH-000800,-0.145330588419
ACH-000802,-0.0408939688779
ACH-000804,0.0570204430636
ACH-000805,-0.210655490469
ACH-000809,-0.40735749954899997
ACH-000810,-0.137548365954
ACH-000811,-0.058966841173
ACH-000817,-0.130716894026
ACH-000819,-0.376930930008
ACH-000820,-0.0731041658098
ACH-000821,-0.205443965438
ACH-000822,-0.112031275648
ACH-000823,-0.17201336590100003
ACH-000824,-0.11214666099199999
ACH-000827,0.017688015630299998
ACH-000829,-0.35105173294500003
ACH-000831,-0.12917706078299998
ACH-000832,-0.0396797123701
ACH-000833,-0.23542562688000002
ACH-000834,-0.032981523051
ACH-000835,-0.134407652594
ACH-000836,-0.211255969673
ACH-000837,-0.0988122839167
ACH-000838,-0.044441278988199995
ACH-000839,-0.252373575471
ACH-000840,-0.0553732986726
ACH-000841,-0.288630948581
ACH-000843,-0.43393115922200004
ACH-000846,-0.203635106283
ACH-000847,-0.15128863783
ACH-000848,-0.36610186236599995
ACH-000849,-0.0684681050944
ACH-000851,-0.481025524583
ACH-000855,-0.245229276597
ACH-000856,-0.178754059936
ACH-000858,0.110223235373
ACH-000859,-0.38520399643
ACH-000861,0.055233016552400004
ACH-000862,-0.0280264931536
ACH-000865,-0.23029483917399998
ACH-000866,-0.17454163016399998
ACH-000867,-0.74528760501
ACH-000869,-0.116702992051
ACH-000872,0.054755040800199994
ACH-000873,-0.291793676103
ACH-000876,-0.6047448098789999
ACH-000878,-0.08415517146500001
ACH-000880,0.0243476309345
ACH-000881,-0.131787796471
ACH-000882,-0.0524736575599
ACH-000884,-0.07866040112
ACH-000885,-0.24837704571999997
ACH-000887,-0.14379370905
ACH-000888,-0.27805496357
ACH-000889,-0.17137208466099998
ACH-000890,-0.0513502811769
ACH-000896,-0.311207094813
ACH-000898,-0.051867104015600005
ACH-000900,-0.0165328267915
ACH-000901,-0.11553289326199999
ACH-000905,-0.09092148724020001
ACH-000906,-0.166323723275
ACH-000907,-0.12579842732899998
ACH-000910,-0.408254889876
ACH-000911,-0.09630461124970001
ACH-000912,-0.06334659848930001
ACH-000913,-0.19666794684900002
ACH-000915,-0.281265474272
ACH-000916,-0.00881299769509
ACH-000917,-0.379045154283
ACH-000921,0.000317023455577
ACH-000924,-0.28174623089
ACH-000926,-0.45828273555
ACH-000928,-0.156750093083
ACH-000929,-0.450617617405
ACH-000932,-0.19267229368900002
ACH-000935,-0.201321750499
ACH-000936,-0.34214975914499995
ACH-000937,-0.238889737894
ACH-000938,-0.317997267222
ACH-000939,-0.175791833914
ACH-000941,-0.10386701451300001
ACH-000943,-0.11212164602399999
ACH-000946,-0.174988338837
ACH-000947,-0.00035207481486699996
ACH-000948,-0.474459776032
ACH-000950,-0.00776313019493
ACH-000953,-0.847367951514
ACH-000957,-0.257182498937
ACH-000958,-0.284340217644
ACH-000960,-0.016866224636099998
ACH-000963,-0.18978611000999998
ACH-000968,-0.124884626422
ACH-000969,-0.181776768628
ACH-000973,-0.107915801204
ACH-000974,0.025116874557500002
ACH-000975,-0.12391068454700001
ACH-000976,-0.248548149188
ACH-000978,-0.14070806989
ACH-000980,-0.184168940614
ACH-000984,-0.145503688741
ACH-000986,-0.283712643799
ACH-000988,-0.04456589730859999
ACH-000993,-0.0564013646019
ACH-000994,-0.40200677732900003
ACH-000996,-0.048651322520000005
ACH-001001,-0.13811656977
ACH-001020,-0.042224542685000005
ACH-001028,-0.13287738998
ACH-001031,0.0709965822423
ACH-001038,-0.18731065971500002
ACH-001048,-0.348567631175
ACH-001050,-0.0319024578912
ACH-001053,-0.07062728862420001
ACH-001054,-0.0998140832478
ACH-001061,-0.00325851331825
ACH-001067,-0.174368371977
ACH-001075,-0.25736544232700004
ACH-001096,-0.117362224835
ACH-001128,-0.23899500003600002
ACH-001134,-0.235489602096
ACH-001151,-0.73110541495
ACH-001163,-0.783544557445
ACH-001164,0.137600704465
ACH-001173,-0.0128393521142
ACH-001183,-0.119886510021
ACH-001184,-0.265760484765
ACH-001190,-0.160707325649
ACH-001192,-0.15209698419099998
ACH-001193,-0.381839220292
ACH-001196,-0.167041072664
ACH-001197,-0.291990280096
ACH-001205,-0.280151892526
ACH-001211,-0.51323971281
ACH-001212,-0.371488473205
ACH-001228,-0.171544031206
ACH-001232,-0.107418136356
ACH-001239,-0.22151753365200003
ACH-001274,-0.107120509308
ACH-001275,0.0660031313952
ACH-001277,-0.41091973319700004
ACH-001278,-0.0408190066582
ACH-001280,-0.0035794229463299997
ACH-001283,-0.305657315709
ACH-001289,-0.10961261835899999
ACH-001295,-0.140897344924
ACH-001300,-0.206811477102
ACH-001301,0.0850760149409
ACH-001302,-0.12002295014
ACH-001303,0.226530880863
ACH-001306,-0.174531643193
ACH-001318,0.0217379803872
ACH-001322,-0.0076985451839
ACH-001328,-0.12422172245999999
ACH-001332,0.21035293922200002
ACH-001333,-0.200194016197
ACH-001336,-0.23432481930100002
ACH-001340,-0.10734768887
ACH-001346,-0.20352735607500003
ACH-001353,-0.0777367279819
ACH-001354,-0.321959407532
ACH-001367,0.0197021660417
ACH-001368,-0.15478531364
ACH-001374,-0.545201578111
ACH-001375,-0.40015070804700004
ACH-001377,-0.060505803070599995
ACH-001380,-0.021977134188700002
ACH-001391,-0.11851598023700001
ACH-001407,-0.207051584242
ACH-001408,-0.586235530508
ACH-001413,-0.13049608422800002
ACH-001430,-0.217710522644
ACH-001431,-0.167980105194
ACH-001450,-0.0044414985383400005
ACH-001496,-0.534739427808
ACH-001500,-0.0472592989867
ACH-001521,-0.0813257032801
ACH-001523,-0.0402654459182
ACH-001532,-0.173966460932
ACH-001536,-0.256686403651
ACH-001550,-0.17942815072999999
ACH-001552,0.0405806997574
ACH-001554,-0.161173330199
ACH-001645,-0.208829868079
ACH-001654,-0.0415399158461
ACH-001715,-0.223664910504
ACH-001735,-0.264762678712
ACH-001736,-0.11291213371099999
ACH-001737,-0.148449714273
ACH-001740,-0.243385414132
ACH-001745,-0.12405023905899999
ACH-001750,-0.17730396472100002
ACH-001765,0.00448239264314
ACH-001956,-0.14505996008199998
ACH-001957,-0.10449285805700001
