,STARD3NL (83930)
ACH-000004,0.0229576593847
ACH-000007,-0.159292101439
ACH-000009,0.0972087095776
ACH-000011,-0.153887728669
ACH-000012,-0.012408632514500001
ACH-000013,-0.0033108178841599997
ACH-000014,0.17230667434500002
ACH-000015,0.00393883203825
ACH-000017,-0.055984025630199996
ACH-000018,0.106465120384
ACH-000019,0.0664767142176
ACH-000021,0.0058692731959099995
ACH-000022,-0.025228161916799996
ACH-000025,-0.124317264908
ACH-000028,-0.06456107675640001
ACH-000030,-0.0177541291176
ACH-000035,-0.268039302918
ACH-000036,0.10762961227399999
ACH-000037,-0.196595702762
ACH-000039,0.0754058104156
ACH-000040,-0.15980768941600001
ACH-000041,-0.00288284347696
ACH-000042,-0.0525804566087
ACH-000045,-0.0497186021527
ACH-000047,-0.23413138228
ACH-000052,0.08839235009160001
ACH-000053,-0.160605211431
ACH-000054,-0.105921507544
ACH-000055,-0.18135636478199998
ACH-000060,-0.0462342018224
ACH-000067,-0.126933485021
ACH-000070,0.127311814581
ACH-000075,-0.167262814176
ACH-000078,0.13922419489399998
ACH-000082,0.0764685654978
ACH-000085,-0.149640250763
ACH-000086,0.145815225947
ACH-000087,0.180920995783
ACH-000092,-0.046792661783400004
ACH-000095,0.0789708489163
ACH-000097,0.0181640577352
ACH-000098,-0.17206831415100002
ACH-000099,0.038316255306599996
ACH-000108,0.0273912882637
ACH-000113,-0.157585754904
ACH-000115,0.09701161787969999
ACH-000116,0.0295982993955
ACH-000118,0.09585146068510002
ACH-000120,-0.0440601134176
ACH-000123,-0.010075163204399998
ACH-000127,0.008965290621850001
ACH-000128,-0.262134015391
ACH-000132,0.047985537067200004
ACH-000133,0.009214691575200001
ACH-000137,0.11738231801200001
ACH-000138,-0.0195552621526
ACH-000142,-0.032359903138799995
ACH-000143,-0.015188867842700002
ACH-000146,-0.238260227528
ACH-000148,0.00202043059026
ACH-000150,-0.0074780414202
ACH-000152,-0.126768638479
ACH-000153,0.038466987009900006
ACH-000159,-0.06016547215919999
ACH-000160,-0.12201844243200001
ACH-000163,0.085231927653
ACH-000167,-0.263719253706
ACH-000168,-0.0773035035221
ACH-000169,0.08510093503350001
ACH-000178,0.0916271425625
ACH-000182,-0.0318552321665
ACH-000183,-0.056159983072
ACH-000188,-0.192181666075
ACH-000189,-0.126895366828
ACH-000190,0.152407685355
ACH-000198,-0.12898219462000002
ACH-000204,-0.14332248156400001
ACH-000206,-0.150095303704
ACH-000207,0.13121068892100002
ACH-000211,0.0323483135551
ACH-000215,-0.0193562033405
ACH-000221,-0.208500235312
ACH-000222,-0.301227427838
ACH-000223,-0.18267683717799998
ACH-000226,-0.136363673169
ACH-000227,0.026277054358799998
ACH-000228,0.017778994033299998
