,ATPAF2 (91647)
ACH-000004,-0.262059303534
ACH-000007,-0.237801032086
ACH-000009,-0.613531923711
ACH-000011,0.124293769884
ACH-000012,-0.243840033088
ACH-000013,-0.36179785395999997
ACH-000014,-0.23513638404599999
ACH-000015,-0.45813928032799994
ACH-000017,-0.14294145212099998
ACH-000018,-0.09992432337369998
ACH-000019,-0.335234375502
ACH-000021,-0.350076876207
ACH-000022,-0.492459672674
ACH-000025,-0.42870312146899997
ACH-000028,-0.155110059168
ACH-000030,-0.268112428862
ACH-000035,-0.41028325368199997
ACH-000036,0.194212994989
ACH-000037,-0.434862813653
ACH-000039,-0.250383788162
ACH-000040,-0.0786465917848
ACH-000041,-0.266077595755
ACH-000042,-0.16713579242499998
ACH-000045,-0.572458351674
ACH-000047,-0.49491117537199997
ACH-000052,-0.457292362517
ACH-000053,-0.26531050681400004
ACH-000054,-0.158463384414
ACH-000055,-0.17360603202799998
ACH-000060,-0.249473941126
ACH-000067,-0.154765615883
ACH-000070,-0.276064382153
ACH-000075,-0.120782508683
ACH-000078,-0.315426692314
ACH-000082,-0.289612129391
ACH-000085,-0.11633300185900002
ACH-000086,-0.294262318182
ACH-000087,-0.5821565162
ACH-000092,-0.14788700523700002
ACH-000095,-0.07481568215310001
ACH-000097,-0.08200753182699999
ACH-000098,-0.168312253926
ACH-000099,-0.288477111903
ACH-000108,-0.107936747917
ACH-000113,-0.629539405158
ACH-000115,-0.235077468831
ACH-000116,-0.0725744929217
ACH-000118,-0.428252932657
ACH-000120,-0.21012847833099998
ACH-000123,-0.311972325547
ACH-000127,-0.538897325288
ACH-000128,-0.10626097182199999
ACH-000132,-0.336608075249
ACH-000133,-0.0794450415361
ACH-000137,-0.172436170083
ACH-000138,-0.37187541835
ACH-000142,-0.372502181453
ACH-000143,-0.051402698259699994
ACH-000146,0.0454277477262
ACH-000148,-0.29859376483100003
ACH-000150,-0.49456096032200003
ACH-000152,-0.21777402968600001
ACH-000153,-0.738243971029
ACH-000159,-0.09678172825260001
ACH-000160,-0.226570416458
ACH-000163,-0.21897893090300002
ACH-000167,-0.159719802819
ACH-000168,-0.194050346832
ACH-000169,-0.654562945862
ACH-000178,-0.109713706125
ACH-000182,-0.276455534727
ACH-000183,-0.306682265695
ACH-000188,-0.153607291524
ACH-000189,-0.252987256354
ACH-000190,-0.0765731087164
ACH-000198,-0.5564545449130001
ACH-000204,-0.37484527256899997
ACH-000206,-0.0533117075794
ACH-000207,-0.5593427670009999
ACH-000211,-0.125698903769
ACH-000215,-0.12910197078299998
ACH-000221,-0.24533853465
ACH-000222,-0.22973144742899998
ACH-000223,-0.26407247187800004
ACH-000226,-0.211389528664
ACH-000227,-0.237999840805
ACH-000228,-0.258450083529
ACH-000231,-0.13699513169000002
ACH-000232,-0.36611160018
ACH-000233,-0.46286143323
ACH-000234,-0.32243643347
ACH-000235,-0.181624477714
ACH-000237,-0.177240053482
ACH-000238,-0.579906338354
ACH-000243,-0.371776043766
ACH-000244,-0.254257921058
ACH-000246,-0.413697727825
ACH-000248,-0.330549804948
ACH-000250,-0.140933772051
ACH-000251,-0.162224307478
ACH-000253,-0.00205662235518
ACH-000255,-0.223307921366
ACH-000256,-0.27405065225200004
ACH-000257,-0.496151104538
ACH-000258,-0.475937502648
ACH-000259,-0.0731159304094
ACH-000260,-0.233136149171
ACH-000261,-0.205416514928
ACH-000262,-0.413251815008
ACH-000263,-0.17214176586599997
ACH-000264,-0.16702641040400001
ACH-000265,-0.710018084623
ACH-000266,-0.205584057667
ACH-000272,-0.177705053652
ACH-000273,-0.139004095698
ACH-000274,-0.265108925455
ACH-000277,-0.275147032815
ACH-000278,-0.278644968092
ACH-000279,-0.45107256600699996
ACH-000280,-0.331965529628
ACH-000281,-0.42775234343900004
ACH-000288,-0.6030621329320001
ACH-000291,-0.195548209106
ACH-000293,-0.283893096417
ACH-000294,-0.115648097988
ACH-000295,-0.238424855535
ACH-000296,-0.571003126358
ACH-000302,-0.204231534224
ACH-000304,-0.109527483563
ACH-000307,-0.0551118833871
ACH-000308,-0.16746649762399998
ACH-000310,-0.33504657629900003
ACH-000311,-0.295898224624
ACH-000312,-0.399645052036
ACH-000315,-0.100772615063
ACH-000316,-0.25415699390999996
ACH-000317,-0.0769753196021
ACH-000318,-0.28903607344300003
ACH-000319,-0.186464713585
ACH-000320,-0.368205193652
ACH-000322,-0.551641192589
ACH-000323,-0.303497689106
ACH-000324,-0.225926717212
ACH-000329,-0.134796665675
ACH-000330,-0.101802006046
ACH-000331,-0.292666051391
ACH-000332,-0.211467512712
ACH-000334,-0.18289273378899998
ACH-000335,0.029368370552699998
ACH-000336,-0.122132148542
ACH-000337,-0.199766646798
ACH-000339,-0.267050473568
ACH-000341,-0.29801078959800004
ACH-000348,-0.214931081793
ACH-000350,-0.44329297289700004
ACH-000352,-0.0156122457235
ACH-000356,-0.336037668783
ACH-000361,-0.274978199517
ACH-000362,-0.293113262275
ACH-000363,-0.164502785172
ACH-000364,-0.582003273258
ACH-000365,-0.212148428394
ACH-000366,0.00559173615196
ACH-000368,-0.205766353995
ACH-000374,-0.469016487474
ACH-000375,-0.18684899159200002
ACH-000376,-0.240863695608
ACH-000381,-0.353963779192
ACH-000383,-0.309125114811
ACH-000387,-0.269192750042
ACH-000389,-0.16853791558200001
ACH-000390,-0.0229246856244
ACH-000393,-0.165224255645
ACH-000395,-0.20698159282099998
ACH-000397,-0.142463655795
ACH-000401,-0.338732968429
ACH-000402,0.451023928043
ACH-000403,-0.301792406495
ACH-000404,0.22455552223900002
ACH-000406,-0.444716226669
ACH-000407,-0.246588580561
ACH-000408,-0.379667339926
ACH-000410,-0.132445870572
ACH-000411,-0.0668928958036
ACH-000414,-0.285104048661
ACH-000415,-0.27398033587
ACH-000416,-0.06913186447000001
ACH-000420,-0.265533238798
ACH-000421,-0.153572539924
ACH-000424,-0.5310529524750001
ACH-000425,-0.017125257826100002
ACH-000426,-0.055255553297699996
ACH-000427,-0.305581052721
ACH-000433,-0.186780739437
ACH-000436,0.161068579956
ACH-000444,-0.237930386822
ACH-000445,-0.594322874403
ACH-000448,-0.12639570502800002
ACH-000450,-0.26703226582
ACH-000452,-0.25790539735199997
ACH-000454,-0.531670204736
ACH-000458,-0.09506943111999999
ACH-000459,-0.7748762165180001
ACH-000460,-0.514858492386
ACH-000461,-0.344666235369
ACH-000463,-0.11950590280099999
ACH-000464,-0.31120731459
ACH-000466,-0.0618556640338
ACH-000467,-0.283208539635
ACH-000468,-0.550031391836
ACH-000469,-0.48372266437100003
ACH-000470,-0.336104404613
ACH-000471,-0.14533340848600002
ACH-000472,-0.12261913444599999
ACH-000473,-0.0444252659765
ACH-000475,-0.177934311827
ACH-000476,-0.184801388403
ACH-000477,-0.23389628515900002
ACH-000480,-0.27060598906
ACH-000481,-0.105114548694
ACH-000483,-0.3775772708199999
ACH-000484,-0.0252321200851
ACH-000485,-0.17175276962799998
ACH-000486,-0.203592204821
ACH-000487,0.0512767450894
ACH-000488,-0.36852295503399995
ACH-000490,-0.143579499883
ACH-000491,-0.00894732337569
ACH-000495,0.262213139032
ACH-000496,-0.41868018129900003
ACH-000499,-0.305476433741
ACH-000500,-0.0495438990051
ACH-000502,-0.29935299806800003
ACH-000503,0.0749173269354
ACH-000505,-0.24944106247900003
ACH-000507,-0.504042602501
ACH-000510,-0.500607843991
ACH-000511,-0.180945491196
ACH-000512,-0.254116097218
ACH-000516,-0.0261144623266
ACH-000517,-0.581196309797
ACH-000518,-0.176809129173
ACH-000520,-0.141146791056
ACH-000521,-0.248841367881
ACH-000522,-0.124391369089
ACH-000524,-0.198314000132
ACH-000527,-0.41071872437299994
ACH-000528,-0.156882759171
ACH-000537,-0.181245418719
ACH-000541,-0.0898586431679
ACH-000542,-0.234743655885
ACH-000544,-0.499164926908
ACH-000545,-0.268811356883
ACH-000547,-0.48577174231700004
ACH-000548,-0.32747928239199997
ACH-000549,-0.0829292823842
ACH-000550,-0.359676401708
ACH-000552,-0.345342052212
ACH-000556,-0.274393289826
ACH-000557,-0.246943531577
ACH-000570,-0.246622666646
ACH-000571,-0.10866339276499999
ACH-000573,-0.383559626539
ACH-000576,-0.160984844429
ACH-000580,-0.405765464028
ACH-000584,-0.166568790197
ACH-000585,-0.26157238759
ACH-000588,-0.170374892379
ACH-000589,-0.34733712867399996
ACH-000591,-0.551189479657
ACH-000593,-0.283919029085
ACH-000600,0.032029651241799996
ACH-000601,-0.229627373567
ACH-000604,-0.20886264654699999
ACH-000605,-0.14104927478
ACH-000606,-0.6696339399
ACH-000608,-0.295766951592
ACH-000614,-0.0999639133775
ACH-000616,-0.09758998163280001
ACH-000618,-0.22216929044599998
ACH-000619,-0.407564346112
ACH-000620,-0.0734848800471
ACH-000621,-0.30467679125999997
ACH-000622,-0.188463951085
ACH-000623,-0.16628094503
ACH-000624,-0.334311846101
ACH-000627,-0.235844733945
ACH-000630,-0.65716286933
ACH-000632,-0.0815890403178
ACH-000633,-0.343156570698
ACH-000637,-0.277865344801
ACH-000638,-0.203596926513
ACH-000646,-0.407246137824
ACH-000647,-0.425898254727
ACH-000648,-0.267977649166
ACH-000649,-0.188414936279
ACH-000651,-1.0267970306
ACH-000652,-0.245095909646
ACH-000653,-0.20146949976599998
ACH-000657,-0.353734150355
ACH-000658,-0.113866010583
ACH-000661,0.13421889682399998
ACH-000662,-0.567357948303
ACH-000663,-0.13007114977499998
ACH-000665,-0.193559752272
ACH-000671,-0.41603238196000003
ACH-000673,-0.143711680306
ACH-000676,-0.3943878487
ACH-000677,-0.123374702174
ACH-000681,-0.321689552066
ACH-000682,-0.319245755078
ACH-000683,-0.055831135866
ACH-000684,-0.275712784109
ACH-000688,-0.273251091693
ACH-000693,-0.462225986007
ACH-000694,-0.182788824055
ACH-000695,-0.242784629846
ACH-000696,-0.451954218094
ACH-000697,-0.778821764736
ACH-000699,-0.0901687163645
ACH-000701,-0.1271539939
ACH-000706,-0.49835535869900005
ACH-000711,-0.186398166629
ACH-000713,-0.565855156389
ACH-000714,-0.0250942141511
ACH-000718,-0.43623974529200005
ACH-000720,-0.31385705458200003
ACH-000721,-0.171079364409
ACH-000724,-0.177251792038
ACH-000725,-0.0736666811535
ACH-000732,-0.178710335429
ACH-000734,-0.502362774369
ACH-000735,-0.250690174275
ACH-000736,-0.175769451833
ACH-000738,-0.364790944705
ACH-000746,-0.318574370612
ACH-000747,-0.012204260274300001
ACH-000748,-0.00214109431952
ACH-000753,-0.622991248549
ACH-000756,-0.133546317631
ACH-000757,-0.41613537334
ACH-000758,-0.586289499515
ACH-000760,-0.105086889636
ACH-000763,-0.142088827268
ACH-000764,-0.18211741651500002
ACH-000765,-0.18960927769299998
ACH-000766,-0.208216469402
ACH-000767,-0.270949829634
ACH-000768,-0.280612071962
ACH-000769,-0.587783590288
ACH-000770,-0.127435047147
ACH-000771,-0.316186011202
ACH-000773,-0.36222435570100003
ACH-000776,-0.24362893628
ACH-000777,-0.23597389803000002
ACH-000778,-0.309039224175
ACH-000781,-0.37312765411300003
ACH-000782,-0.39400296596199996
ACH-000783,-0.20306031883099998
ACH-000784,-0.24216940240200002
ACH-000785,-0.317058510879
ACH-000787,-0.36689466329099996
ACH-000788,-0.219912697767
ACH-000791,-0.554799039249
ACH-000792,-0.252405119989
ACH-000794,-0.06674658177159999
ACH-000796,-0.312445118161
ACH-000799,-0.389770980557
ACH-000800,-0.156109749188
ACH-000802,-0.365754392677
ACH-000804,-0.519947953515
ACH-000805,0.12534812297
ACH-000809,-0.15132662031
ACH-000810,-0.656493128605
ACH-000811,-0.22480303289
ACH-000817,-0.4995296673
ACH-000819,-0.10858032323899999
ACH-000820,-0.0743244582507
ACH-000821,-0.144852267673
ACH-000822,-0.169163547188
ACH-000823,-0.193497683863
ACH-000824,0.014068756703700001
ACH-000827,-0.07852969167860001
ACH-000829,-0.22389366242199998
ACH-000831,-0.555116132864
ACH-000832,-0.227618703128
ACH-000833,-0.178148745535
ACH-000834,-0.569288244912
ACH-000835,-0.147220267094
ACH-000836,-0.07097537803739999
ACH-000837,-0.16854964006700002
ACH-000838,0.00274952527295
ACH-000839,-0.2690526761
ACH-000840,-0.456496048884
ACH-000841,-0.20963674039000002
ACH-000843,-0.314449355702
ACH-000846,-0.350776948505
ACH-000847,-0.12850306842599998
ACH-000848,-0.49953788886000006
ACH-000849,-0.512616704043
ACH-000851,-0.564499712237
ACH-000855,-0.444585023983
ACH-000856,-0.26608552362599996
ACH-000858,-0.880555382376
ACH-000859,-0.29150153006900004
ACH-000861,-0.646985071604
ACH-000862,-0.174855412524
ACH-000865,-0.38526269241800004
ACH-000866,-0.47214245820100004
ACH-000867,-0.20451146780999999
ACH-000869,-0.450784023225
ACH-000872,-0.173173073286
ACH-000873,-0.18785414901
ACH-000876,-0.018263380039099997
ACH-000878,-0.131935963814
ACH-000880,-0.129855799601
ACH-000881,-0.258842911149
ACH-000882,-0.180911890496
ACH-000884,-0.286799681593
ACH-000885,-0.604275933299
ACH-000887,-0.294897518267
ACH-000888,-0.216878702089
ACH-000889,-0.321576593148
ACH-000890,-0.383123585053
ACH-000896,-0.324632820593
ACH-000898,-0.018790318860200002
ACH-000900,-0.504949784123
ACH-000901,-0.220879746197
ACH-000905,-0.736317755118
ACH-000906,-0.202129809095
ACH-000907,-0.22746363898000002
ACH-000910,-0.37972145646899996
ACH-000911,-0.391365513963
ACH-000912,-0.103307804946
ACH-000913,-0.455758128577
ACH-000915,-0.39983923372900004
ACH-000916,-0.260550114784
ACH-000917,-0.361345596767
ACH-000921,-0.23937924641
ACH-000924,-0.527546763458
ACH-000926,-0.28428890767799997
ACH-000928,-0.189534627526
ACH-000929,-0.118679627649
ACH-000932,-0.37682675031900004
ACH-000935,-0.321204381925
ACH-000936,-0.340738248784
ACH-000937,-0.187235603605
ACH-000938,-0.330362895236
ACH-000939,-0.437535458421
ACH-000941,-0.24015714349800002
ACH-000943,-0.52632534915
ACH-000946,-0.28682314406599996
ACH-000947,-0.300421519494
ACH-000948,-0.201557703335
ACH-000950,-0.37732272928599997
ACH-000953,-0.0995632833965
ACH-000957,-0.328501924952
ACH-000958,-0.15190078604499999
ACH-000960,0.019643818071
ACH-000963,-0.780330017861
ACH-000968,-0.387734009516
ACH-000969,-0.448209464844
ACH-000973,-0.09814641554739999
ACH-000974,-0.143262979854
ACH-000975,-0.40888356664700004
ACH-000976,-0.418958659055
ACH-000978,-0.331671553919
ACH-000980,-0.470471551537
ACH-000984,-0.47370914093
ACH-000986,-0.17493232403200001
ACH-000988,-0.251386929519
ACH-000993,0.0336330812647
ACH-000994,-0.36849214717699996
ACH-000996,-0.014253700663499999
ACH-001001,-0.619153059075
ACH-001020,-0.201638715734
ACH-001028,-0.364410105343
ACH-001031,-0.23595001738000002
ACH-001038,-0.272010164533
ACH-001048,-0.08757474651529999
ACH-001050,-0.13918264144200002
ACH-001053,-0.204437361611
ACH-001054,-0.23404198926800002
ACH-001061,-0.394319942721
ACH-001067,-0.494053907753
ACH-001075,-0.36012768398100004
ACH-001096,-0.268034705847
ACH-001128,-0.34022361163599996
ACH-001134,0.013209473444700002
ACH-001151,-0.112348240923
ACH-001163,-0.5526218519120001
ACH-001164,-0.363435707131
ACH-001173,-0.737888148987
ACH-001183,-0.13176451302
ACH-001184,-0.24034958558299999
ACH-001190,-0.277536776152
ACH-001192,-0.507840570859
ACH-001193,-0.558842595616
ACH-001196,-0.323907510084
ACH-001197,-0.420163841785
ACH-001205,-0.171152768781
ACH-001211,-0.121600181036
ACH-001212,-0.35319487456
ACH-001228,-0.15716035024
ACH-001232,-0.424184364753
ACH-001239,-0.11270691508099999
ACH-001274,-0.102052297248
ACH-001275,0.00225256738465
ACH-001277,-0.168243802839
ACH-001278,-0.40204106753799995
ACH-001280,-0.269899808365
ACH-001283,0.08321386754160001
ACH-001289,0.17895443352600002
ACH-001295,-0.0132448677478
ACH-001300,-0.29291294431299997
ACH-001301,-0.0994267874835
ACH-001302,-0.36845145568899995
ACH-001303,-0.347201313227
ACH-001306,-0.135826646019
ACH-001318,-0.338084662747
ACH-001322,-0.353722049467
ACH-001328,-0.156693885251
ACH-001332,-0.30984557041
ACH-001333,-0.265125713807
ACH-001336,-0.240539327317
ACH-001340,-0.128402558589
ACH-001346,-0.443044313721
ACH-001353,-0.0820571668223
ACH-001354,-0.180825717184
ACH-001367,-0.42541125785800005
ACH-001368,-0.247149522401
ACH-001374,-0.42620886135799996
ACH-001375,-0.21121481814800003
ACH-001377,-0.209533907958
ACH-001380,-0.44790036347499995
ACH-001391,-0.156836312054
ACH-001407,-0.137963530338
ACH-001408,-0.037942115524199994
ACH-001413,-0.359161884205
ACH-001430,-0.225524461295
ACH-001431,-0.008487452031590001
ACH-001450,-0.368763500886
ACH-001496,-0.294657201724
ACH-001500,-0.307692265985
ACH-001521,-0.381890824517
ACH-001523,-0.5299186607249999
ACH-001532,-0.258614981681
ACH-001536,-0.424139707854
ACH-001550,-0.212603868545
ACH-001552,-0.179839366413
ACH-001554,-0.19286219645
ACH-001645,0.08857403266830001
ACH-001654,-0.224023045741
ACH-001715,-0.27242810384599997
ACH-001735,-0.0796695497877
ACH-001736,-0.180788095032
ACH-001737,-0.45877504617299997
ACH-001740,-0.15053261898700002
ACH-001745,-0.156549395141
ACH-001750,-0.725269269912
ACH-001765,-0.09653390844519999
ACH-001956,-0.273710806868
ACH-001957,-0.167977636266
