,UCHL1 (7345)
ACH-000004,-0.154651406359
ACH-000007,0.09872379430230001
ACH-000009,-0.172895269294
ACH-000011,-0.07033282635689998
ACH-000012,-0.0129788128842
ACH-000013,-0.100760617249
ACH-000014,0.173902628504
ACH-000015,-0.14669186204
ACH-000017,-0.0295300929519
ACH-000018,0.195495892027
ACH-000019,0.15573227243100002
ACH-000021,-0.060534849809499996
ACH-000022,-0.22459901712299998
ACH-000025,-0.154909169734
ACH-000028,0.105423512836
ACH-000030,-0.0286933031005
ACH-000035,-0.0692323898552
ACH-000036,0.011613584292299998
ACH-000037,-0.018982996719099997
ACH-000039,-0.36133159822300004
ACH-000040,-0.054780317168800004
ACH-000041,-0.18066410481800002
ACH-000042,-0.19059566652600002
ACH-000045,-0.110998584709
ACH-000047,-0.0970233754532
ACH-000052,-0.05522030459630001
ACH-000053,0.0210982771095
ACH-000054,-0.013641327879000001
ACH-000055,-0.101468806121
ACH-000060,-0.15571137760700002
ACH-000067,-0.112718538959
ACH-000070,0.0242016649618
ACH-000075,-0.0833292739381
ACH-000078,-0.0036563166459400004
ACH-000082,-0.0904418878771
ACH-000085,-0.142677828417
ACH-000086,-0.295353530344
ACH-000087,0.0880697643573
ACH-000092,-0.145500168274
ACH-000095,-0.0504189630628
ACH-000097,0.0007410450488580001
ACH-000098,-0.0471338285932
ACH-000099,-0.0835509363654
ACH-000108,-0.0690331999114
ACH-000113,0.0686005465416
ACH-000115,-0.04470386059090001
ACH-000116,-0.107230247894
ACH-000118,-0.043234172701399995
ACH-000120,-0.225756133344
ACH-000123,0.0799285259202
ACH-000127,-0.0977040154418
ACH-000128,-0.217888663779
ACH-000132,-0.0601299124831
ACH-000133,-0.185194681157
ACH-000137,-0.418028250538
ACH-000138,0.046709411594500004
ACH-000142,0.058504216211
ACH-000143,0.0171593443835
ACH-000146,-0.08405406028010001
ACH-000148,-0.07617805967130001
ACH-000150,-0.113517024594
ACH-000152,-0.154967786543
ACH-000153,-0.260320031154
ACH-000159,-0.22592633735999998
ACH-000160,-0.188630658008
