,CYP27C1 (339761)
ACH-000004,0.164509672249
ACH-000007,0.125406302227
ACH-000009,-0.12210216354299999
ACH-000011,0.08274535537889999
ACH-000012,0.0873067613298
ACH-000013,0.013421745298999999
ACH-000014,0.0469727270304
ACH-000015,0.09311768338439999
ACH-000017,-0.00605026590283
ACH-000018,-0.015885201028200003
ACH-000019,0.144809375648
ACH-000021,0.229130390575
ACH-000022,0.129489485257
ACH-000025,-0.025517292355599998
ACH-000028,0.08953903049619999
ACH-000030,-0.00926325330048
ACH-000035,0.00450004179626
ACH-000036,0.0622995513208
ACH-000037,-0.29598640755100003
ACH-000039,0.27920452114
ACH-000040,0.184141062773
ACH-000041,0.0695794821363
ACH-000042,0.122641868425
ACH-000045,0.155856890955
ACH-000047,0.141079082067
ACH-000052,0.09697342552629999
ACH-000053,0.0303463382513
ACH-000054,0.0772981330635
ACH-000055,0.0490757846861
ACH-000060,0.0754153817436
ACH-000067,0.071711014841
ACH-000070,0.20808434083299998
ACH-000075,-0.0933540623784
ACH-000078,0.0733488044707
ACH-000082,0.0772580486484
ACH-000085,-0.164811954928
ACH-000086,-0.188812677359
ACH-000087,0.0369784913445
ACH-000092,-0.154676740373
ACH-000095,0.0561205989941
ACH-000097,0.123994200758
ACH-000098,-0.0543346466925
ACH-000099,0.128276290212
ACH-000108,0.06937535270169999
ACH-000113,0.0454375780739
ACH-000115,-0.07091276474449999
ACH-000116,0.0499561776878
ACH-000118,0.023484547073300003
ACH-000120,0.054666341036
ACH-000123,-0.0661006911999
ACH-000127,0.0460939477448
ACH-000128,0.111139968751
ACH-000132,0.220291084582
ACH-000133,0.0779451762285
ACH-000137,3.0573744977599998e-06
ACH-000138,0.1317836233
ACH-000142,0.053093648473699996
ACH-000143,0.117163084943
ACH-000146,0.122005712116
ACH-000148,0.10497436046900001
ACH-000150,0.158286872736
ACH-000152,0.161460809152
ACH-000153,-0.124030113818
ACH-000159,0.0571452233702
ACH-000160,0.239873154584
ACH-000163,0.157454896436
ACH-000167,0.0655914701366
ACH-000168,-0.0401893944898
ACH-000169,0.0424950631234
ACH-000178,0.257953981357
ACH-000182,0.12671874637299999
ACH-000183,0.0758933296231
ACH-000188,0.248706223768
ACH-000189,0.0580302127668
ACH-000190,-0.104138849502
ACH-000198,0.129020182052
ACH-000204,-0.005400917904949999
ACH-000206,0.09378775776339998
ACH-000207,-0.163412291099
ACH-000211,0.0603020696995
ACH-000215,0.0188756184279
ACH-000221,-0.031016496771400004
ACH-000222,0.032087005060299996
ACH-000223,-0.0312929516782
ACH-000226,-0.012291236431899999
ACH-000227,0.197918389053
ACH-000228,0.10487289530300001
ACH-000231,0.0668851601362
ACH-000232,0.00472830630388
ACH-000233,0.100846192778
ACH-000234,0.172207650111
ACH-000235,0.055040356424699996
ACH-000237,0.105961756645
ACH-000238,0.014057287555799998
ACH-000243,0.0420861949492
ACH-000244,-0.122208186899
ACH-000246,0.022824844806
ACH-000248,-0.00032705394243199995
ACH-000250,-0.036511249282900005
ACH-000251,-0.246836949916
ACH-000253,-0.037344643870800005
ACH-000255,-0.14806363249600002
ACH-000256,0.0830466445364
ACH-000257,0.13117448348400002
ACH-000258,-0.0500924086176
ACH-000259,0.0041247693245
ACH-000260,-0.00314018131567
ACH-000261,0.215357696829
ACH-000262,0.00820264997813
ACH-000263,-0.014263248527500001
ACH-000264,0.05976751290249999
ACH-000265,0.0531843106399
ACH-000266,0.13745277512700002
ACH-000272,-0.027736863139
ACH-000273,-0.0790653896395
ACH-000274,0.022227468462299997
ACH-000277,-0.07609186888889999
ACH-000278,0.166411476806
ACH-000279,0.00668358499774
ACH-000280,0.12193319064099999
ACH-000281,-0.033441426381099995
ACH-000288,0.044555176622199995
ACH-000291,-0.0130752903786
ACH-000293,-0.0011102986822799999
ACH-000294,0.046003948770000004
ACH-000295,-0.231679346052
ACH-000296,0.11597209761800001
ACH-000302,0.0875405341351
ACH-000304,0.0362901464509
ACH-000307,-0.12370456636800001
ACH-000308,-0.0154970972404
ACH-000310,0.20609145279599997
ACH-000311,0.103863306122
ACH-000312,0.115067752269
ACH-000315,-0.0200846625243
ACH-000316,0.271540286947
ACH-000317,0.13657815279899999
ACH-000318,0.12491984043299999
ACH-000319,0.0728405662402
ACH-000320,0.21621252825399997
ACH-000322,0.0151837671361
ACH-000323,0.0802599682191
ACH-000324,0.107728282753
ACH-000329,0.182882715429
ACH-000330,0.038862887391
ACH-000331,0.0816133963745
ACH-000332,0.12450216223300001
ACH-000334,0.23196968836100001
ACH-000335,-0.0588002192571
ACH-000336,0.215972219499
