,PSMB10 (5699)
ACH-000004,0.0413381768664
ACH-000007,0.0729518484209
ACH-000009,-0.13909413824300002
ACH-000011,-0.301463919312
ACH-000012,-0.45777668949699996
ACH-000013,-0.201482245766
ACH-000014,-0.13828689124000001
ACH-000015,-0.08595807567189999
ACH-000017,-0.301398291157
ACH-000018,-0.165239057956
ACH-000019,-0.257043350596
ACH-000021,-0.22072023480900002
ACH-000022,0.0699131230944
ACH-000025,-0.42138481433499997
ACH-000028,-0.244043907065
ACH-000030,-0.21053306346
ACH-000035,-0.233514858225
ACH-000036,-0.422290227415
ACH-000037,-0.646415046854
ACH-000039,-0.25262652448399997
ACH-000040,-0.223529835313
ACH-000041,-0.0024591146227600003
ACH-000042,-0.318813191325
ACH-000045,-0.195244999054
ACH-000047,-0.370511649274
ACH-000052,-0.14245160293099998
ACH-000053,-0.18610854337699997
ACH-000054,-0.159251104532
ACH-000055,-0.366877909565
ACH-000060,-0.381512570241
ACH-000067,-0.133191701777
ACH-000070,-0.310654024997
ACH-000075,0.00343697114549
ACH-000078,-0.279979679841
ACH-000082,-0.34064999191
ACH-000085,-0.310603366537
ACH-000086,-0.241864386771
ACH-000087,-0.0887814738411
ACH-000092,-0.159712266947
ACH-000095,-0.213949619324
ACH-000097,-0.233069137405
ACH-000098,-0.179680624865
ACH-000099,-0.283931798811
ACH-000108,-0.31287399585299996
ACH-000113,-0.00604803039567
ACH-000115,-0.169339685672
ACH-000116,-0.35859510004
ACH-000118,-0.291529703872
ACH-000120,-0.393483229037
ACH-000123,-0.19988509362799997
ACH-000127,-0.276168964927
ACH-000128,-0.07572436418480001
ACH-000132,-0.40491668511600004
ACH-000133,-0.267186303699
ACH-000137,-0.16934394138599998
ACH-000138,-0.050652215506800005
ACH-000142,-0.214198811987
ACH-000143,-0.09140157421350001
ACH-000146,-0.160401889085
ACH-000148,-0.249871334856
ACH-000150,-0.291109715005
ACH-000152,-0.08220922315330001
ACH-000153,0.0517179312292
ACH-000159,-0.130162011957
ACH-000160,0.0606102284717
ACH-000163,-0.22308176295499998
ACH-000167,2.22026984658
ACH-000168,-0.435130934124
ACH-000169,-0.253497109517
ACH-000178,-0.172096083442
ACH-000182,-0.298468108914
ACH-000183,-0.22418083443300002
ACH-000188,-0.194625210541
ACH-000189,-0.419559954755
ACH-000190,-0.423631786868
ACH-000198,-0.0645628043669
ACH-000204,-0.449300328569
ACH-000206,-0.515919893395
ACH-000207,0.0207321301204
ACH-000211,-0.209426261956
ACH-000215,-0.20566444650899998
ACH-000221,-0.040865669507800004
ACH-000222,-0.376083683778
ACH-000223,-0.0223964339017
ACH-000226,-0.126767093226
ACH-000227,-0.11136481481100001
ACH-000228,-0.248952224105
ACH-000231,-0.189039227267
ACH-000232,-0.22313975360100002
ACH-000233,-0.15809814260299998
ACH-000234,-0.274370933842
ACH-000235,-0.225571677692
ACH-000237,-0.154521755806
ACH-000238,-0.18261566061099999
ACH-000243,-0.20915751425299997
ACH-000244,-0.0866193351103
ACH-000246,-0.0699865147114
ACH-000248,0.009247529927870002
ACH-000250,-0.280746532392
ACH-000251,-0.0544302411464
ACH-000253,-0.283901300924
ACH-000255,-0.10239384251
ACH-000256,-0.11886517714099999
ACH-000257,-0.190970284146
ACH-000258,-0.47623947148100004
ACH-000259,-0.214783873009
ACH-000260,-0.32913326773400003
ACH-000261,-0.30229035647700003
ACH-000262,0.0741783054454
ACH-000263,-0.213131356549
ACH-000264,-0.325081201559
ACH-000265,-0.181773846972
ACH-000266,-0.29594534624
ACH-000272,-0.24843544628199998
ACH-000273,0.0603488309156
ACH-000274,-0.17697339912300003
ACH-000277,-0.189838010549
ACH-000278,-0.07740984596969999
ACH-000279,-0.144717088914
ACH-000280,-0.149807849363
ACH-000281,-0.36765608870399996
ACH-000288,-0.241711787075
ACH-000291,-0.28418384346299996
ACH-000293,-0.23928613669799997
ACH-000294,-0.0324534044437
ACH-000295,-0.114001103644
ACH-000296,-0.284875817
ACH-000302,-0.0622132764791
ACH-000304,-0.006828965957149999
ACH-000307,-0.154965628007
ACH-000308,-0.142582315051
ACH-000310,-0.377187054758
ACH-000311,-0.43820026380800003
ACH-000312,-0.22083639658100002
ACH-000315,-0.121822683524
ACH-000316,-0.09851754220049999
ACH-000317,-0.167525243669
ACH-000318,-0.180747496327
ACH-000319,-0.0999326438031
ACH-000320,-0.473557858387
ACH-000322,-0.440906572908
ACH-000323,-0.217105230049
ACH-000324,-0.321119842482
ACH-000329,-0.289273127537
ACH-000330,-0.177381094126
ACH-000331,-0.257974818908
ACH-000332,-0.23012821277399997
ACH-000334,0.0393839528026
ACH-000335,-0.25014188445700003
ACH-000336,-0.0373565828654
ACH-000337,-0.207919607196
ACH-000339,-0.19451468472600003
ACH-000341,-0.31429003141600004
ACH-000348,-0.203237660981
ACH-000350,-0.298888023583
ACH-000352,-0.21228295704
ACH-000356,-0.257725187287
ACH-000361,-0.6930294527959999
ACH-000362,-0.11146362792600001
ACH-000363,-0.248249385508
ACH-000364,-0.43232858692000004
ACH-000365,-0.172046530813
ACH-000366,-0.180009741281
ACH-000368,-0.270730445509
ACH-000374,-0.258990416393
ACH-000375,-0.33136137821999995
ACH-000376,-0.07145182344610002
ACH-000381,-0.020753949272700002
ACH-000383,-0.196124093352
