,MAML1 (9794)
ACH-000004,-0.137853589684
ACH-000007,-0.25913909269
ACH-000009,-0.176956757559
ACH-000011,-0.000657256419913
ACH-000012,-0.0368467404391
ACH-000013,-0.218011179631
ACH-000014,-0.253178060098
ACH-000015,-0.021730418859
ACH-000017,-0.125739007157
ACH-000018,-0.315990730979
ACH-000019,-0.33514306012600004
ACH-000021,-0.281732804359
ACH-000022,-0.237112197993
ACH-000025,-0.162071903676
ACH-000028,-0.239977285799
ACH-000030,-0.131272976923
ACH-000035,-0.17768375811999998
ACH-000036,-0.0236377157803
ACH-000037,-0.0307793554329
ACH-000039,-0.508669603697
ACH-000040,-0.0892630236567
ACH-000041,0.0473984113655
ACH-000042,-0.241447545539
ACH-000045,-0.752226495677
ACH-000047,-0.130987232065
ACH-000052,-0.323634451858
ACH-000053,-0.19861694223999998
ACH-000054,-0.144291993823
ACH-000055,-0.0229643598
ACH-000060,-0.0467192712666
ACH-000067,-0.00997673739736
ACH-000070,-0.465273831633
ACH-000075,-0.29083152743900004
ACH-000078,-0.116117835856
ACH-000082,-0.161007339828
ACH-000085,-0.0035733077944200002
ACH-000086,-0.06414827979519999
ACH-000087,-0.318228994975
ACH-000092,0.050847173014699994
ACH-000095,-0.2288989222
ACH-000097,-0.207902751695
ACH-000098,0.142988863834
ACH-000099,-0.181096451048
ACH-000108,-0.15114339171399999
ACH-000113,-0.238569328376
ACH-000115,-0.18032820098299998
ACH-000116,0.0429017533166
ACH-000118,0.108183048552
ACH-000120,-0.212975242503
ACH-000123,-0.207063291707
ACH-000127,-0.240187290839
ACH-000128,-0.11497556851099999
ACH-000132,-0.311158695626
ACH-000133,-0.0696372200716
ACH-000137,-0.130078738923
ACH-000138,-0.188178780861
ACH-000142,-0.26274331411699997
ACH-000143,-0.08551461515639999
ACH-000146,-0.334847460153
ACH-000148,-0.16764687272
ACH-000150,-0.0629661801779
ACH-000152,-0.037092517153099996
ACH-000153,-0.012845986487100001
ACH-000159,-0.153003248354
ACH-000160,0.108615761817
ACH-000163,0.297334706173
ACH-000167,0.43949652482
ACH-000168,-0.15785489387499999
ACH-000169,-0.163096808596
ACH-000178,-0.0284126543956
ACH-000182,-0.0688548361201
ACH-000183,-0.22436886201900003
ACH-000188,0.0095999172255
ACH-000189,-0.130970447333
ACH-000190,0.11221784400999998
ACH-000198,-0.450351224881
ACH-000204,0.0481708360603
ACH-000206,-0.056273784550999996
ACH-000207,-0.0517226350636
ACH-000211,-0.223637535876
ACH-000215,-0.119990598316
ACH-000221,-0.10975364514000001
ACH-000222,-0.147115415729
ACH-000223,-0.193005577355
ACH-000226,0.0831450106591
ACH-000227,-0.19904502569000002
ACH-000228,-0.263295944952
ACH-000231,-0.149316601527
ACH-000232,-0.162885432938
ACH-000233,-0.42223725508000004
ACH-000234,-0.541144397032
ACH-000235,-0.0469600637713
ACH-000237,-0.144593186134
ACH-000238,-0.165592544768
ACH-000243,-0.140630232011
ACH-000244,-0.137400301364
ACH-000246,-0.114721577038
ACH-000248,-0.171589752898
ACH-000250,-0.057902087843
ACH-000251,-0.449340603133
ACH-000253,-0.0478025685654
ACH-000255,-0.0639333046776
ACH-000256,-0.17379356146699998
ACH-000257,-0.108901602321
ACH-000258,-0.137591430208
ACH-000259,-0.13464500367499999
ACH-000260,-0.255692602263
ACH-000261,-0.0602103263475
ACH-000262,-0.190738723788
ACH-000263,-0.07314243611610001
ACH-000264,-0.052967326311400005
ACH-000265,-0.0571508723986
ACH-000266,-0.161059670017
ACH-000272,-0.134704728808
ACH-000273,-0.11411425714000002
ACH-000274,-0.14821796377399998
ACH-000277,-0.057414491901500005
ACH-000278,0.0327898220055
ACH-000279,-0.27578596321800003
ACH-000280,-0.0834768486728
ACH-000281,-0.28271535593
ACH-000288,-0.12132922302799999
ACH-000291,-0.325245330925
ACH-000293,-0.224688002652
ACH-000294,-0.0664297709896
ACH-000295,-0.142847975919
ACH-000296,0.00078400363329
ACH-000302,-0.123925116714
ACH-000304,-0.37629833053000006
ACH-000307,-0.0793155060412
ACH-000308,-0.18517658209399998
ACH-000310,-0.285052697058
ACH-000311,-0.254225436915
ACH-000312,-0.168919821061
ACH-000315,-0.18450282980799998
ACH-000316,-0.111461465604
ACH-000317,-0.16825094634799997
ACH-000318,-0.15180632321100002
ACH-000319,-0.147373520647
ACH-000320,-0.280279041442
ACH-000322,-0.0524264082369
ACH-000323,-0.208082728653
ACH-000324,-0.18122155278299998
ACH-000329,-0.168700869491
ACH-000330,-0.179783378133
ACH-000331,-0.038343952221599996
ACH-000332,-0.253755086731
ACH-000334,0.047435441863699995
ACH-000335,-0.166733228388
ACH-000336,-0.2939772491
ACH-000337,-0.5519309228779999
ACH-000339,-0.15649908637
ACH-000341,0.164311925784
ACH-000348,-0.0995922614308
ACH-000350,-0.594518017615
ACH-000352,-0.08446278843919999
ACH-000356,-0.0048413545906
ACH-000361,-0.141460570889
ACH-000362,-0.581662973667
ACH-000363,0.0359046416829
ACH-000364,0.08905599050969999
ACH-000365,-0.340302703932
ACH-000366,-0.144535385519
ACH-000368,-0.16702368748
ACH-000374,-0.149305328782
ACH-000375,-0.061034243128199994
ACH-000376,-0.22075213075
ACH-000381,-0.318699790914
ACH-000383,-0.16197703292500001
ACH-000387,-0.144145318175
ACH-000389,-0.110277395024
ACH-000390,-0.486595431242
ACH-000393,-0.143764604533
ACH-000395,0.0171203102461
ACH-000397,-0.10163655479599999
ACH-000401,-0.172606487412
ACH-000402,-0.319488616696
ACH-000403,-0.259622597175
ACH-000404,-0.06488304292659999
ACH-000406,0.030203430457700003
ACH-000407,-0.131755109388
ACH-000408,-0.09796934208739999
ACH-000410,-0.204431607049
ACH-000411,-0.0952429058337
ACH-000414,-0.107287961824
ACH-000415,-0.049589127461400005
ACH-000416,0.0364294287895
ACH-000420,-0.29179380295
ACH-000421,0.108555118255
ACH-000424,-0.193990964215
ACH-000425,-0.144533665564
ACH-000426,0.0583751258936
ACH-000427,0.220808952681
ACH-000433,-0.179440463165
ACH-000436,-0.16944463204500002
ACH-000444,-0.156254623906
ACH-000445,-0.194135515429
ACH-000448,-0.0912217135077
ACH-000450,-0.283828433902
ACH-000452,-0.17241558819299999
ACH-000454,-0.0482596098453
ACH-000458,0.00468478922455
ACH-000459,0.291236454026
ACH-000460,-0.08999646784229999
ACH-000461,0.137309187734
ACH-000463,-0.204967254804
ACH-000464,-0.179805995506
ACH-000466,0.0212108056208
ACH-000467,-0.011836294259099999
ACH-000468,-0.22064185536400002
ACH-000469,-0.047032248912199995
ACH-000470,-0.160518781859
ACH-000471,-0.0417564224273
ACH-000472,-0.246625436312
ACH-000473,-0.295853504236
ACH-000475,-0.195621563314
ACH-000476,-0.042793819754400005
ACH-000477,-0.000554406491211
ACH-000480,0.0159886010577
ACH-000481,-0.0834488946183
ACH-000483,-0.126378689252
ACH-000484,-0.0957429903046
ACH-000485,-0.0639869864389
ACH-000486,-0.14930268315099998
ACH-000487,-0.166874542424
ACH-000488,-0.035413884836
ACH-000490,-0.0749188635044
ACH-000491,-0.0902294611108
ACH-000495,-0.395306936079
ACH-000496,0.015750150768799997
ACH-000499,0.106904899003
ACH-000500,-0.08748326110139999
ACH-000502,-0.060954557493500004
ACH-000503,-0.10442842569
ACH-000505,-0.0730454293075
ACH-000507,0.041063591076
ACH-000510,-0.09432698086680001
ACH-000511,-0.0177521332869
ACH-000512,0.0290813422836
ACH-000516,-0.00351681952546
ACH-000517,-0.117186733514
ACH-000518,-0.33784915970299995
ACH-000520,-0.037045677705300005
ACH-000521,-0.0637356607444
ACH-000522,-0.0033786764908200003
ACH-000524,-0.133487548871
ACH-000527,-0.089884369356
ACH-000528,-0.023332187093700003
ACH-000537,0.0219033414617
ACH-000541,-0.0804646002152
ACH-000542,-0.185792811664
ACH-000544,-0.154411178727
ACH-000545,-0.250636574144
ACH-000547,-0.242282965924
ACH-000548,0.046354507302999996
ACH-000549,-0.0573842177506
ACH-000550,-0.327064124554
ACH-000552,-0.10315314471100001
ACH-000556,-0.20180258552799998
ACH-000557,-0.203027726252
ACH-000570,-0.126654220547
ACH-000571,-0.011022463958700001
ACH-000573,-0.103856480322
ACH-000576,-0.451483675087
ACH-000580,-0.109796916905
ACH-000584,-0.19028159542300002
ACH-000585,0.12375746922700001
ACH-000588,-0.07247972581439999
ACH-000589,-0.006955224237970001
ACH-000591,0.280062675464
ACH-000593,-0.191892934987
ACH-000600,-0.188099073935
ACH-000601,-0.16728364910000001
ACH-000604,0.14440627307700002
ACH-000605,-0.247506283632
ACH-000606,-0.343229236717
ACH-000608,-0.115246474231
ACH-000614,-0.184904028541
ACH-000616,-0.0768316624015
ACH-000618,0.0010891798403299998
ACH-000619,-0.234019525942
ACH-000620,-0.103436538271
ACH-000621,-0.379079912423
ACH-000622,-0.0871979908678
ACH-000623,-0.135788872629
ACH-000624,-0.052513494874400005
ACH-000627,-0.23924729029199998
ACH-000630,0.07452236764669999
ACH-000632,-0.256745700109
ACH-000633,-0.050982953691400004
ACH-000637,0.134694863718
ACH-000638,0.0689565563525
ACH-000646,-0.44865212980400004
ACH-000647,-0.0578293547738
ACH-000648,-0.43148416507700005
ACH-000649,-0.267046027099
ACH-000651,-0.142200973443
ACH-000652,-0.36586087835600006
ACH-000653,-0.14489513811899998
ACH-000657,-0.0846825270832
ACH-000658,-0.157111424497
ACH-000661,-0.21480494626999996
ACH-000662,0.199251543196
ACH-000663,-0.34167614314000005
ACH-000665,-0.07170611754089999
ACH-000671,-0.106081952208
ACH-000673,0.0173770615043
ACH-000676,-0.201205717504
ACH-000677,-0.263334157621
ACH-000681,-0.19277920998700002
ACH-000682,-0.127332482469
ACH-000683,-0.107688961317
ACH-000684,-0.262266681109
ACH-000688,-0.144302103589
ACH-000693,-0.015264088311100002
ACH-000694,-0.36838974270400004
ACH-000695,-0.09366180247150001
ACH-000696,-0.15551783312
ACH-000697,0.08489699837829999
ACH-000699,-0.174588930813
ACH-000701,-0.204949526764
ACH-000706,-0.134251403844
ACH-000711,-0.153537112126
ACH-000713,-0.27752557996800004
ACH-000714,-0.18010580135899998
ACH-000718,-0.233811755172
ACH-000720,-0.129550725265
ACH-000721,-0.253742769315
ACH-000724,-0.0228425767914
ACH-000725,-0.209737916657
ACH-000732,-0.08430855210989999
ACH-000734,-0.160449731674
ACH-000735,-0.169257768433
ACH-000736,-0.13594726614
ACH-000738,0.014630238657599999
ACH-000746,-0.20020633190499998
ACH-000747,-0.113517350837
ACH-000748,-0.3348459835
ACH-000753,-0.09907696425359999
ACH-000756,-0.0056068824190799995
ACH-000757,-0.052652929073199996
ACH-000758,-0.112886651589
ACH-000760,-0.101077980603
ACH-000763,0.07714320506139999
ACH-000764,-0.0073476644227899995
ACH-000765,-0.34595460529
ACH-000766,-0.0757858872325
ACH-000767,-0.252931462801
ACH-000768,-0.0288631711774
ACH-000769,0.11416821807199999
ACH-000770,-0.009386389266799999
ACH-000771,-0.44821163554
ACH-000773,-0.393406199406
ACH-000776,0.0194513269021
ACH-000777,-0.029880371045300003
ACH-000778,-0.37997999340899996
ACH-000781,-0.09692210129319999
ACH-000782,-0.23078194112300002
ACH-000783,-0.46776468016999995
ACH-000784,-0.197064607891
ACH-000785,-0.0610076819611
ACH-000787,-0.0005474871426499999
ACH-000788,-0.022542838030099998
ACH-000791,-0.0916363285208
ACH-000792,0.0629626761394
ACH-000794,-0.0910451667978
ACH-000796,-0.144979254783
ACH-000799,-0.151630910823
ACH-000800,-0.08651785079939998
ACH-000802,-0.21786226454399998
ACH-000804,-0.11464067532700001
ACH-000805,-0.46163420708499997
ACH-000809,-0.0745512017001
ACH-000810,-0.7095136893880001
ACH-000811,-0.107370681053
ACH-000817,0.120817436822
ACH-000819,-0.261798585624
ACH-000820,0.510690987068
ACH-000821,0.0253468999228
ACH-000822,-0.16418446627900002
ACH-000823,-0.116843242765
ACH-000824,-0.11394379416400001
ACH-000827,-0.121743554253
ACH-000829,0.164712461199
ACH-000831,0.09322862276460002
ACH-000832,-0.177606984482
ACH-000833,0.017223551207700003
ACH-000834,0.013218527918499999
ACH-000835,-0.11646318229699999
ACH-000836,0.188102679203
ACH-000837,-0.21832494826699997
ACH-000838,0.0485137432825
ACH-000839,-0.036227293862699995
ACH-000840,-0.151868206139
ACH-000841,-0.17460716858300002
ACH-000843,-0.021650256715000003
ACH-000846,-0.026903471888799997
ACH-000847,-0.225167386063
ACH-000848,-0.03989910506969999
ACH-000849,-0.612784792415
ACH-000851,-0.11320875910499999
ACH-000855,-0.194664866255
ACH-000856,-0.17488010445799998
ACH-000858,0.0195538234338
ACH-000859,0.0963915907278
ACH-000861,-0.21842252387299999
ACH-000862,-0.030666537934900002
ACH-000865,-0.39212609372199997
ACH-000866,-0.010727462460600001
ACH-000867,-0.12493885433900001
ACH-000869,0.300006160822
ACH-000872,-0.17492274474199998
ACH-000873,-0.217946138865
ACH-000876,-0.152567278557
ACH-000878,-0.164201928709
ACH-000880,0.0450888822293
