,KRBOX1 (100506243)
ACH-000426,0.017937441903099996
ACH-000427,-0.507375181246
ACH-000433,-0.206837492161
ACH-000436,-0.16233948586
ACH-000444,-0.17637031645100001
ACH-000445,-0.293192334155
ACH-000448,-0.165338167054
ACH-000450,-0.328359603555
ACH-000452,-0.251688644313
ACH-000454,-0.1563506411
ACH-000458,-0.12955105644
ACH-000459,-0.105929515968
ACH-000460,-0.262122118385
ACH-000461,-0.31031215864100004
ACH-000463,-0.116025320183
ACH-000464,-0.280908097086
ACH-000466,-0.00483902429787
ACH-000467,-0.169853145999
ACH-000468,-0.045474118831699994
ACH-000469,-0.23811564901700003
ACH-000470,-0.008176706098100001
ACH-000471,-0.117584940175
ACH-000472,-0.07849563900550001
ACH-000473,-0.208079560194
ACH-000475,-0.194246516633
ACH-000476,-0.07514114324769999
ACH-000477,0.00786906087326
ACH-000480,-0.423514578531
ACH-000481,-0.275109252256
ACH-000483,-0.196177259736
ACH-000484,-0.534349866187
ACH-000485,-0.180969541311
ACH-000486,-0.270961349899
ACH-000487,-0.141218363805
ACH-000488,-0.24621993702199998
ACH-000490,-0.28873654476599997
ACH-000491,-0.0603649623414
ACH-000495,-0.220654110323
ACH-000496,-0.13637627174900002
ACH-000499,-0.128236728398
ACH-000500,-0.0229022293655
ACH-000502,-0.264049321091
ACH-000503,-0.0640831569808
ACH-000505,-0.15293430622999998
ACH-000507,-0.352647255516
ACH-000510,-0.14358904507
ACH-000511,0.009918361525030001
ACH-000512,-0.236146176391
ACH-000516,-0.030051066658400002
ACH-000517,-0.047911939429900005
ACH-000518,-0.21631376419599999
ACH-000520,-0.22965568901900002
ACH-000521,-0.27761627792800003
ACH-000522,-0.23581624782
ACH-000524,-0.0685212780473
ACH-000527,-0.254272705609
ACH-000528,-0.138137992038
ACH-000537,-0.196982613843
ACH-000541,0.117909487652
ACH-000542,-0.15312180016899998
ACH-000544,-0.172019267927
ACH-000545,-0.332228048919
ACH-000547,-0.259153131479
ACH-000548,-0.17852102216899998
ACH-000549,-0.23188582959000004
ACH-000550,-0.442900300458
ACH-000552,-0.322640913568
ACH-000556,-0.298819056028
ACH-000557,0.17721129974599997
ACH-000570,-0.21635452741900002
ACH-000571,-0.0742313567697
ACH-000573,-0.139957617776
ACH-000576,-0.318568870672
ACH-000580,-0.160647665515
ACH-000584,-0.0890782496541
ACH-000585,-0.167602124006
ACH-000588,-0.305646591255
ACH-000589,-0.14319348990999997
ACH-000591,-0.136645778595
ACH-000593,-0.35243084585100004
ACH-000600,-0.218372088344
ACH-000601,-0.239305852612
ACH-000604,-0.17225872099599998
ACH-000605,-0.163163403809
ACH-000606,-0.314823683433
ACH-000608,-0.12266523283700001
ACH-000614,-0.17538828622400002
ACH-000616,-0.160521168991
ACH-000618,-0.0647482820862
ACH-000619,-0.32744992654599997
ACH-000620,-0.385114660633
ACH-000621,-0.10915672861400001
ACH-000622,-0.36699063120399994
ACH-000623,-0.0143909086814
ACH-000624,-0.152272421987
ACH-000627,-0.207684143088
ACH-000630,-0.145211331404
ACH-000632,-0.08425233162460001
ACH-000633,-0.18549746184399998
ACH-000637,-0.144203552687
ACH-000638,-0.08482170208910002
ACH-000646,-0.0630256617033
ACH-000647,-0.15438124328199998
ACH-000648,-0.0606154404727
ACH-000649,-0.0935251605806
ACH-000651,-0.167687223819
ACH-000652,-0.26466548230500003
ACH-000653,-0.110714458303
ACH-000657,-0.161482685156
ACH-000658,-0.139114080797
ACH-000661,0.0183200810786
ACH-000662,-0.04277971837780001
ACH-000663,-0.194519080856
ACH-000665,-0.156704004429
ACH-000671,-0.19321371565900003
ACH-000673,-0.22095669356800002
ACH-000676,-0.07845396884
ACH-000677,-0.294887520696
ACH-000681,-0.0602519577519
ACH-000682,-0.276470054412
ACH-000683,-0.20366342671100002
ACH-000684,-0.141663930096
ACH-000688,-0.11574175612
ACH-000693,-0.167255975394
ACH-000694,-0.18138233252099997
ACH-000695,-0.22539786720600002
ACH-000696,-0.19997380092099998
ACH-000697,-0.0448122534331
ACH-000699,-0.236085441656
ACH-000701,0.10117024214199999
ACH-000706,-0.15263055181600002
ACH-000711,-0.143565093759
ACH-000713,-0.365856303537
ACH-000714,0.018074901828999998
ACH-000718,-0.184193456827
ACH-000720,-0.262072992533
ACH-000721,-0.20377990119800002
ACH-000724,0.00906097658135
ACH-000725,0.00581612193307
ACH-000732,-0.234158083446
ACH-000734,-0.188337293899
ACH-000735,-0.17240728761799998
ACH-000736,-0.0416636051769
ACH-000738,-0.0856465710507
ACH-000746,-0.0325248822101
ACH-000747,-0.191011938959
ACH-000748,-0.24791178525899998
ACH-000753,-0.174596636198
ACH-000756,-0.151876260079
ACH-000757,-0.00838302421937
ACH-000758,-0.22911497904300002
ACH-000760,-0.221253313056
ACH-000763,-0.14407053909
ACH-000764,-0.514728549311
ACH-000765,-0.116830728088
ACH-000766,-0.18620599238899999
ACH-000767,-0.0781887948625
ACH-000768,-0.24961404080400001
ACH-000769,-0.194571221856
ACH-000770,-0.185488469813
ACH-000771,-0.08456384864600001
ACH-000773,-0.0888631139484
ACH-000776,-0.108942324252
ACH-000777,-0.38312527606799995
ACH-000778,-0.04082744562
ACH-000781,-0.14965915711
ACH-000782,-0.44767318905000003
ACH-000783,-0.152404091967
ACH-000784,-0.157373177175
ACH-000785,-0.217366796899
ACH-000787,-0.12292676293
ACH-000788,-0.161439412249
ACH-000791,-0.30509827874400003
ACH-000792,-0.231218309929
ACH-000794,-0.255478704289
ACH-000796,-0.22643544216999997
ACH-000799,-0.259864669788
ACH-000800,-0.17449937888
ACH-000802,-0.33762830641400005
ACH-000804,-0.282211788746
ACH-000805,-0.0572238837869
ACH-000809,-0.08261968045689999
ACH-000810,0.05004133165630001
ACH-000811,-0.193874072156
ACH-000817,-0.212840742315
ACH-000819,-0.317387383177
ACH-000820,-0.475942354539
ACH-000821,-0.0437238220387
ACH-000822,-0.29501126738
ACH-000823,-0.264778580209
ACH-000824,-0.206655415746
ACH-000827,-0.005596583945899999
ACH-000829,-0.0378572300508
ACH-000831,-0.107048630468
ACH-000832,-0.22581538931200001
ACH-000833,-0.12717123552200002
ACH-000834,-0.23254366757300002
ACH-000835,-0.158623490306
ACH-000836,-0.27470497157699997
ACH-000837,-0.0850781205439
ACH-000838,-0.11692826740599999
ACH-000839,-0.13153473832499998
ACH-000840,-0.24092957211999996
ACH-000841,-0.24263552393000004
ACH-000843,-0.292591055287
ACH-000846,-0.152131114257
ACH-000847,-0.33667532206100004
ACH-000848,-0.21781509176199998
ACH-000849,-0.0751017520675
ACH-000851,-0.248838559864
ACH-000855,-0.112342350717
ACH-000856,-0.0530518951455
ACH-000858,-0.112182528861
ACH-000859,-0.077334938538
ACH-000861,-0.00663756187685
ACH-000862,-0.271299119076
ACH-000865,-0.124938746226
ACH-000866,-0.156829425908
ACH-000867,-0.152327100152
ACH-000869,-0.227419115426
ACH-000872,-0.08423727151519998
ACH-000873,-0.0608538320958
ACH-000876,-0.191070769996
ACH-000878,-0.0982882002301
ACH-000880,-0.278154326299
ACH-000881,-0.09280452346719999
ACH-000882,-0.125679717733
ACH-000884,-0.0932551504806
ACH-000885,-0.188939684399
ACH-000887,-0.30457105125
ACH-000888,-0.213933546031
ACH-000889,-0.235079377577
ACH-000890,-0.244921265746
ACH-000896,-0.142662000284
ACH-000898,-0.311362690698
ACH-000900,-0.206007707186
ACH-000901,-0.11921868463
ACH-000905,-0.369813038141
ACH-000906,-0.0933254966074
ACH-000907,-0.069930818976
ACH-000910,-0.156374100609
ACH-000911,-0.23021998588300002
ACH-000912,-0.19012661091400002
ACH-000913,-0.22318843007800002
ACH-000915,-0.19220539440900003
ACH-000916,-0.358050320674
ACH-000917,-0.026697509512999998
ACH-000921,-0.18360752811099998
ACH-000924,-0.08036204993969999
ACH-000926,-0.15146226713
ACH-000928,-0.06787211364109999
ACH-000929,0.030719902162700003
ACH-000932,-0.185425960258
ACH-000935,-0.0918739764151
ACH-000936,-0.152250855844
ACH-000937,-0.208902147742
ACH-000938,-0.16451839182800002
ACH-000939,-0.127976436945
ACH-000941,-0.281983963416
ACH-000943,-0.102801010545
ACH-000946,-0.123888767172
ACH-000947,-0.11023315814300001
ACH-000948,-0.0903410221555
ACH-000950,-0.163399463634
ACH-000953,-0.214145284256
ACH-000957,-0.21247626262699998
ACH-000958,-0.11394993509299998
ACH-000960,-0.196603371457
ACH-000963,-0.181801450712
ACH-000968,-0.0194256458035
ACH-000969,-0.161248171526
ACH-000973,-0.139931025835
ACH-000974,-0.145013603978
ACH-000975,-0.19023561240400003
ACH-000976,-0.118873600208
ACH-000978,-0.13921384257000002
ACH-000980,-0.12339895597000002
ACH-000984,0.017367055961099997
ACH-000986,-0.043251606892
ACH-000988,-0.0175561874872
ACH-000993,-0.304053288966
ACH-000994,-0.148291643113
ACH-000996,-0.430481340458
ACH-001001,-0.156939186573
ACH-001020,-0.0170596201848
ACH-001028,-0.177589759513
ACH-001031,-0.0212725447065
ACH-001038,-0.10748932066400001
ACH-001048,-0.0914242307385
ACH-001050,0.0756360123636
ACH-001053,-0.09098576379689999
ACH-001054,-0.0569306609404
ACH-001061,-0.09756454804780001
ACH-001067,-0.244623762269
ACH-001075,-0.16167391578600002
ACH-001096,-0.0942040462039
ACH-001128,-0.105773280074
ACH-001134,-0.10904833790999999
ACH-001151,-0.257153517992
ACH-001163,-0.328174067997
ACH-001164,0.0551053308188
ACH-001173,-0.321331519917
ACH-001183,-0.325355543437
ACH-001184,-0.26879136081
ACH-001190,-0.14277300654
ACH-001192,-0.241326921715
ACH-001193,-0.329336697832
ACH-001196,-0.219513629808
ACH-001197,-0.180928130588
ACH-001205,-0.288789837662
ACH-001211,-0.0866272111731
ACH-001212,-0.05805377965130001
ACH-001228,-0.39637312302
ACH-001232,-0.170519421772
ACH-001239,-0.178393405083
ACH-001274,-0.154686846471
ACH-001275,0.135005127532
ACH-001277,-0.08861618866530001
ACH-001278,-0.158260367084
ACH-001280,-0.178140183371
ACH-001283,-0.22992664310199998
ACH-001289,-0.106405573581
ACH-001295,-0.181836064758
ACH-001300,-0.15159371574799999
ACH-001301,-0.24072310344099998
ACH-001302,-0.20780022609999999
ACH-001303,-0.09014907709419999
ACH-001306,-0.111758307978
ACH-001318,-0.17989792018
ACH-001322,-0.192937759847
ACH-001328,-0.358824946429
ACH-001332,0.0406991685656
ACH-001333,-0.14809277186699998
ACH-001336,-0.111443010387
ACH-001340,-0.20103487454
ACH-001346,-0.21768015142900002
ACH-001353,-0.23363197734299998
ACH-001354,-0.127017317484
ACH-001367,-0.452726706295
ACH-001368,-0.24211402001899998
ACH-001374,-0.26739593042300003
ACH-001375,-0.38150197152800003
ACH-001377,-0.121071590581
ACH-001380,-0.140107409509
ACH-001391,-0.12109874395800001
ACH-001407,-0.101933148915
ACH-001408,-0.198381428099
ACH-001413,-0.357315869456
ACH-001430,-0.0564158606893
ACH-001431,-0.11098442021199999
ACH-001450,-0.0590626475385
ACH-001496,-0.185159785317
ACH-001500,-0.131395392169
ACH-001521,-0.286698753645
ACH-001523,-0.257219391748
ACH-001532,-0.21688650816
ACH-001536,-0.140875731803
ACH-001550,-0.164826331278
ACH-001552,-0.283900183904
ACH-001554,-0.146413232433
ACH-001645,-0.211873181845
ACH-001654,-0.156218539762
ACH-001715,-0.18225950531
ACH-001735,-0.09955241621689999
ACH-001736,-0.0430981113175
ACH-001737,-0.34199450740299997
ACH-001740,-0.122014569762
ACH-001745,-0.18329956811700002
ACH-001750,-0.609199035717
ACH-001765,-0.172865452804
ACH-001956,-0.232988436239
ACH-001957,-0.121146325203
