,THRSP (7069)
ACH-000507,-0.21296923851500002
ACH-000510,0.027189094962
ACH-000511,-0.08977234814369998
ACH-000512,0.014697097815700002
ACH-000516,-0.08148270685610001
ACH-000517,-0.0999934309172
ACH-000518,-0.128338254573
ACH-000520,-0.00534364527921
ACH-000521,-0.0659619316525
ACH-000522,-0.13186444584
ACH-000524,-0.149805691127
ACH-000527,-0.11707518999500001
ACH-000528,-0.046196784965900003
ACH-000537,-0.10371257341399999
ACH-000541,-0.151687748846
ACH-000542,-0.0027011100933600003
ACH-000544,-0.20755095639
ACH-000545,-0.0442642811616
ACH-000547,0.0142942242872
ACH-000548,-0.464356082238
ACH-000549,-0.0831166043259
ACH-000550,0.027863210628499998
ACH-000552,-0.06845673510290001
ACH-000556,-0.0894428277146
ACH-000557,-0.024845003991299998
ACH-000570,-0.111220727861
ACH-000571,-0.101116759883
ACH-000573,-0.08449975642239999
ACH-000576,-0.204174203688
ACH-000580,-0.0710385002593
ACH-000584,-0.07399681722149999
ACH-000585,-0.151608127866
ACH-000588,-0.16145166038699998
ACH-000589,-0.0912640361069
ACH-000591,-0.196817387697
ACH-000593,-0.09281929402769999
ACH-000600,0.00324054864884
ACH-000601,-0.115667930889
ACH-000604,-0.26517621188499996
ACH-000605,-0.0746229824718
ACH-000606,-0.0524497895032
ACH-000608,-0.254101000718
ACH-000614,-0.39841732835999993
ACH-000616,0.049520976860199996
ACH-000618,-0.13511156894999998
ACH-000619,0.140556848526
ACH-000620,0.0200780026905
ACH-000621,-0.0240474377313
ACH-000622,-0.0991504771913
ACH-000623,-0.21777776147599998
ACH-000624,-0.127524687302
ACH-000627,0.0321389808706
ACH-000630,-0.186815447199
ACH-000632,-0.150932525378
ACH-000633,-0.21926388867600002
ACH-000637,-0.127620746388
ACH-000638,-0.18957845200800003
ACH-000646,-0.0714024325115
ACH-000647,-0.227706127819
ACH-000648,-0.18324074508699997
ACH-000649,-0.07359157778419999
ACH-000651,0.0205884197795
ACH-000652,-0.13175265249
ACH-000653,-0.0322250724251
ACH-000657,-0.025727552919299998
ACH-000658,0.0066520266992799995
ACH-000661,-0.0598753930748
ACH-000662,0.159558680989
ACH-000663,-0.233441751687
ACH-000665,-0.41282407543899996
ACH-000671,-0.234978203198
ACH-000673,-0.170896696825
ACH-000676,0.0641469555031
ACH-000677,0.0217179435052
ACH-000681,0.0190244723488
ACH-000682,-0.132551715542
ACH-000683,-0.16914746708
ACH-000684,-0.124170687193
ACH-000688,-0.0312563190922
ACH-000693,-0.208191575579
ACH-000694,-0.00114153848359
ACH-000695,-0.255121425422
ACH-000696,-0.0737860503286
ACH-000697,0.0246403315496
ACH-000699,-0.0254153157938
ACH-000701,-0.0302308627873
ACH-000706,-0.0906624248196
ACH-000711,-0.046129731358699994
ACH-000713,-0.342784652993
ACH-000714,-0.242663239506
ACH-000718,0.115064480297
ACH-000720,-0.255282029442
ACH-000721,-0.06624183379
ACH-000724,0.0055792669766199995
ACH-000725,0.0120410494432
ACH-000732,-0.169042882068
ACH-000734,-0.28428583727699996
ACH-000735,-0.0286949593016
ACH-000736,-0.06299175592140001
ACH-000738,-0.270617528219
ACH-000746,-0.157236114229
ACH-000747,-0.15002801933499998
ACH-000748,-0.0521651897471
ACH-000753,-0.12339787091900001
ACH-000756,-0.22567669021899997
ACH-000757,-0.215935300744
ACH-000758,-0.15041712954800002
ACH-000760,-0.07400189178689999
ACH-000763,-0.0884955355356
ACH-000764,-0.284903990456
ACH-000765,-0.200599632193
ACH-000766,-0.040941940761599994
ACH-000767,-0.136160791708
ACH-000768,-0.04904757997380001
ACH-000769,0.11791681289999999
ACH-000770,0.00690391728578
ACH-000771,-0.101629599819
ACH-000773,-0.05700600357419999
ACH-000776,-0.150764827626
ACH-000777,-0.086226584703
ACH-000778,0.0778303862774
ACH-000781,-0.131694025897
ACH-000782,-0.18358831242600002
ACH-000783,-0.09426060894829999
ACH-000784,-0.00012117474573
ACH-000785,-0.10903049616499999
ACH-000787,0.0435513456104
ACH-000788,-0.205757481606
ACH-000791,-0.128666299314
ACH-000792,-0.306419655776
ACH-000794,-0.15022837575099998
ACH-000796,-0.050697788234800006
ACH-000799,-0.042585071419799995
ACH-000800,0.00221266084604
ACH-000802,-0.0477940614689
ACH-000804,-0.49568854244499994
ACH-000805,-0.149646180672
ACH-000809,-0.04291074713959999
ACH-000810,-0.498802320466
ACH-000811,0.0587661879026
ACH-000817,-0.05314548478950001
ACH-000819,-0.07844042492150001
ACH-000820,-0.0284545799738
ACH-000821,0.0773485642067
ACH-000822,0.042149809131899994
ACH-000823,-0.139006160958
ACH-000824,-0.164834277043
ACH-000827,-0.080821848436
ACH-000829,-0.133077323586
ACH-000831,-0.0518502947061
ACH-000832,-0.216228237654
ACH-000833,-0.244931513025
ACH-000834,-0.31120187406800004
ACH-000835,0.00827524586226
ACH-000836,-0.0613817146326
ACH-000837,-0.189896267767
ACH-000838,-0.262797177337
ACH-000839,-0.16127013255
ACH-000840,-0.17249542350299998
ACH-000841,-0.113522841482
ACH-000843,-0.181540972134
ACH-000846,0.09154047381560002
ACH-000847,-0.04108260457369999
ACH-000848,-0.111040340833
ACH-000849,-0.146823125528
ACH-000851,-0.154358079723
ACH-000855,-0.0486418241949
ACH-000856,-0.106580867344
ACH-000858,0.0814498136825
ACH-000859,0.157910079716
ACH-000861,-0.039236266764
ACH-000862,-0.0263088106636
ACH-000865,-0.149734569032
ACH-000866,-0.165813117693
ACH-000867,-0.042126100929300005
ACH-000869,-0.0568994073377
ACH-000872,-0.351157731237
ACH-000873,-0.24302844024999998
ACH-000876,-0.274253115276
ACH-000878,0.124809373214
ACH-000880,-0.0293872103566
ACH-000881,-0.118390134637
ACH-000882,-0.10830380767799999
ACH-000884,-0.141081598817
ACH-000885,-0.10706588367599999
ACH-000887,-0.169765425049
ACH-000888,-0.0925967197822
ACH-000889,-0.0101811949235
ACH-000890,-0.38064733515199994
ACH-000896,-0.147321045413
ACH-000898,-0.148033800784
ACH-000900,-0.197352742727
ACH-000901,-0.163000834454
ACH-000905,-0.009649335335450001
ACH-000906,-0.143865910772
ACH-000907,0.165715068055
ACH-000910,-0.17436330997000002
ACH-000911,-0.176042797049
ACH-000912,-0.136512827035
ACH-000913,-0.0610148088894
ACH-000915,-0.0148838132492
ACH-000916,-0.22722620968199997
ACH-000917,-0.22240981067499999
ACH-000921,-0.0599554363732
ACH-000924,-0.142656427497
ACH-000926,-0.161496089294
ACH-000928,-0.179788277504
ACH-000929,0.057158308826199995
ACH-000932,-0.162762131613
ACH-000935,-0.23652851687100002
ACH-000936,-0.07580000200239999
ACH-000937,-0.20132199453299998
ACH-000938,0.013090396088399998
ACH-000939,-0.22524975116700002
ACH-000941,-0.18421384524700002
ACH-000943,-0.083717198142
ACH-000946,-0.0262386062286
ACH-000947,-0.0278750456951
ACH-000948,-0.022785256437300002
ACH-000950,-0.183382266609
ACH-000953,-0.0987106780828
ACH-000957,-0.24964809024
ACH-000958,-0.0810978189002
ACH-000960,-0.0329684538123
ACH-000963,-0.30572840700599996
ACH-000968,-0.21573932452300001
ACH-000969,-0.225582918077
ACH-000973,-0.08682629226610002
ACH-000974,-0.053786049014800004
ACH-000975,-0.028439604018099997
ACH-000976,-0.0472164789686
ACH-000978,-0.127490977375
ACH-000980,-0.13268770080199999
ACH-000984,-0.273073203601
ACH-000986,-0.249319885741
ACH-000988,-0.179303264846
ACH-000993,0.17122161428100002
ACH-000994,-0.216764887361
ACH-000996,-0.272204524684
ACH-001001,-0.007682297997430001
ACH-001020,-0.08590819198380001
ACH-001028,-0.0666023602855
ACH-001031,-0.143496526235
ACH-001038,-0.140785352284
ACH-001048,-0.19371911314100002
ACH-001050,-0.156301716387
ACH-001053,-0.015779312326499997
ACH-001054,-0.147057196267
ACH-001061,-0.128403955935
ACH-001067,-0.080502869683
ACH-001075,0.0945702810186
ACH-001096,-0.0722599514145
ACH-001128,-0.304475383489
ACH-001134,-0.058483067496499994
ACH-001151,-0.12675362041
ACH-001163,-0.19823810443599998
ACH-001164,0.00738313992478
ACH-001173,-0.0256126078768
ACH-001183,-0.086591653389
ACH-001184,0.0634548743851
ACH-001190,-0.29914691850999997
ACH-001192,-0.15836830288599998
ACH-001193,-0.371016143994
ACH-001196,-0.054740513388999996
ACH-001197,-0.143595660968
ACH-001205,-0.0855928865125
ACH-001211,-0.330206111593
ACH-001212,-0.043990033568099995
ACH-001228,0.0503996242385
ACH-001232,-0.0176124986942
ACH-001239,0.000364833359775
ACH-001274,0.0444097782295
ACH-001275,-0.022324505822
ACH-001277,-0.159672282056
ACH-001278,-0.116735553729
ACH-001280,-0.040286394890499996
ACH-001283,-0.149360831011
ACH-001289,-0.303355660506
ACH-001295,-0.0347645715973
ACH-001300,0.042593313769199996
ACH-001301,-0.316937461022
ACH-001302,0.181489361274
ACH-001303,-0.22420534972800002
ACH-001306,-0.167893120668
ACH-001318,-0.155711332873
ACH-001322,-0.19446101608199998
ACH-001328,-0.0781034967832
ACH-001332,-0.141899717794
ACH-001333,-0.111333050989
ACH-001336,-0.0702070815092
ACH-001340,-0.0147096827179
ACH-001346,-0.19314043249
ACH-001353,0.009523781766840001
ACH-001354,-0.040596967779300004
ACH-001367,-0.48911553652500006
ACH-001368,-0.175549068907
ACH-001374,-0.118989535261
ACH-001375,-0.222191276855
ACH-001377,-0.0182542186292
ACH-001380,-0.059079687204999995
ACH-001391,-0.113199545944
ACH-001407,-0.00808736094711
ACH-001408,-0.149826936887
ACH-001413,-0.317842221316
ACH-001430,-0.061406150050999996
ACH-001431,-0.105167941678
ACH-001450,-0.288808558632
ACH-001496,0.0911647743934
ACH-001500,-0.0987865835829
ACH-001521,0.007144639307319999
ACH-001523,-0.0156242142184
ACH-001532,-0.23128538828499998
ACH-001536,-0.063494075164
ACH-001550,0.08244688502639999
ACH-001552,0.0100857150702
ACH-001554,-0.0182799351923
ACH-001645,-0.0954138604404
ACH-001654,-0.113528089913
ACH-001715,0.00018576421588499997
ACH-001735,-0.059367558645800005
ACH-001736,0.0038397311741399996
ACH-001737,-0.201747113974
ACH-001740,-0.053010971450699995
ACH-001745,0.11907645898
ACH-001750,-0.102190476528
ACH-001765,-0.0263455880394
ACH-001956,-0.0884164683332
ACH-001957,-0.161846419055
