,GMPR2 (51292)
ACH-000004,-0.155573291043
ACH-000007,-0.0402977218163
ACH-000009,0.0805517472446
ACH-000011,0.029121117685500002
ACH-000012,0.00220392933543
ACH-000013,-0.0333413564431
ACH-000014,-0.020869783126299998
ACH-000015,-0.03486581587
ACH-000017,-0.0492201682737
ACH-000018,0.190024945865
ACH-000019,-0.09236531405510001
ACH-000021,-0.012488674590100002
ACH-000022,0.111722889502
ACH-000025,0.049346544452099995
ACH-000028,-0.0599676752055
ACH-000030,0.017450290015
ACH-000035,-0.05377751397390001
ACH-000036,-0.0207871259668
ACH-000037,0.149054163011
ACH-000039,0.187145012127
ACH-000040,-0.08948655299910001
ACH-000041,-0.164179871607
ACH-000042,0.0782207158078
ACH-000045,0.080987907099
ACH-000047,-0.0247845237125
ACH-000052,-0.18152052859099999
ACH-000053,-0.028000415166799998
ACH-000054,-0.07974656981539999
ACH-000055,-0.177311952152
ACH-000060,-0.21004882846700001
ACH-000067,0.06306451000180001
ACH-000070,0.054134163692
ACH-000075,-0.127316766802
ACH-000078,0.09046181678819999
ACH-000082,-0.0771201401545
ACH-000085,-0.108854351844
ACH-000086,-0.00507323250275
ACH-000087,0.10753231225500001
ACH-000092,0.0617406880132
ACH-000095,-0.12041463600400001
ACH-000097,-0.220137708342
ACH-000098,-0.05643151702719999
ACH-000099,0.13468392289
ACH-000108,-0.0796187536642
ACH-000113,-0.13780268705
ACH-000115,0.0644820372347
ACH-000116,-0.0183083372572
ACH-000118,-0.12511968728
ACH-000120,-0.0844173864434
ACH-000123,-0.0506209035329
ACH-000127,-0.09641026661180001
ACH-000128,0.0282353537867
ACH-000132,0.0567917814509
ACH-000133,-0.0625447991625
ACH-000137,0.074912416406
ACH-000138,-0.0245727347065
ACH-000142,0.0863937089521
ACH-000143,0.026006438611400003
ACH-000146,0.021998242286600002
ACH-000148,-0.0374954796219
ACH-000150,0.160138669093
ACH-000152,-0.158676625021
ACH-000153,-0.312175236135
ACH-000159,0.017245003156
ACH-000160,-0.29861372614500004
ACH-000163,0.0581355060463
ACH-000167,-0.143395921209
ACH-000168,-0.0814626570273
ACH-000169,0.05903735259100001
ACH-000178,-0.04314351956680001
ACH-000182,0.042656326529699994
ACH-000183,0.09410524369249999
ACH-000188,-0.00263698642785
ACH-000189,-0.15589662773
ACH-000190,-0.131908577914
ACH-000198,0.0954266891405
ACH-000204,-0.0196236445415
ACH-000206,-0.00463453471231
ACH-000207,-0.19613283302600001
ACH-000211,-0.0130058556463
ACH-000215,0.0434161333423
ACH-000221,0.056069805705399996
ACH-000222,-0.0331158691445
ACH-000223,0.0666810004447
ACH-000226,-0.08616333534569999
ACH-000227,0.21552064964499998
ACH-000228,-0.060441199284699994
ACH-000231,-0.0624527267469
ACH-000232,-0.0222062581278
ACH-000233,0.12583489740700002
ACH-000234,0.157921655055
ACH-000235,-0.12228498020400001
ACH-000237,0.156526834862
ACH-000238,0.050538559011500006
ACH-000243,-0.178108872463
ACH-000244,0.109973786685
ACH-000246,0.0018392062776
ACH-000248,-0.14983639370100002
ACH-000250,0.00520415894667
ACH-000251,0.07581140406289999
ACH-000253,0.00683288003488
ACH-000255,0.0639855748797
ACH-000256,0.04395486215319999
ACH-000257,-0.182099332661
ACH-000258,0.19223711259399998
ACH-000259,-0.0280611113075
ACH-000260,-0.0116104381236
ACH-000261,-0.07231569776810001
ACH-000262,0.219389816954
ACH-000263,0.057294845656
ACH-000264,-0.11916656875800001
ACH-000265,0.0344044895795
ACH-000266,-0.030692193394200002
ACH-000272,-0.024787304516500002
ACH-000273,0.030934373713599996
ACH-000274,0.114503743962
ACH-000277,0.008180823411749999
ACH-000278,0.06898658481919999
ACH-000279,0.036374232109599995
ACH-000280,-0.112562218812
ACH-000281,0.054785030689900004
ACH-000288,0.016234462651799998
ACH-000291,0.00526061521299
ACH-000293,0.00534600257443
ACH-000294,-0.019121852307900002
ACH-000295,0.29661422679
ACH-000296,-0.039769218406
ACH-000302,0.07588064482250001
ACH-000304,-0.0801399430799
ACH-000307,-0.0539024607954
ACH-000308,0.011464527896700001
ACH-000310,-0.0642413148793
ACH-000311,-0.218534780937
ACH-000312,0.0655056508038
ACH-000315,-0.159220475231
ACH-000316,0.22088593142700003
ACH-000317,-0.0170097668816
ACH-000318,-0.19394482008699998
ACH-000319,-0.025189337823400004
ACH-000320,0.021722421226300002
ACH-000322,-0.18569329071899998
ACH-000323,0.00618201288107
ACH-000324,0.121922091721
ACH-000329,-0.0108471274301
ACH-000330,-0.0661738589621
ACH-000331,-0.0664276220852
ACH-000332,-0.054563374098300005
ACH-000334,-0.173975332424
ACH-000335,0.0504153254094
ACH-000336,-0.157059240017
ACH-000337,-0.0963610863187
ACH-000339,-0.0377513747113
ACH-000341,-0.10418681572699999
ACH-000348,-0.0403873536516
ACH-000350,0.146343611871
ACH-000352,0.027814999276299997
ACH-000356,-0.0408707092897
ACH-000361,-0.0226596588165
ACH-000362,-0.0322483203213
ACH-000363,-0.00479672163101
ACH-000364,-0.0900614431412
ACH-000365,-0.0415962981003
ACH-000366,-0.0757001153506
ACH-000368,0.102443609157
ACH-000374,0.0697524930695
ACH-000375,0.0869055052818
ACH-000376,-0.037379964840599994
ACH-000381,0.09984592833280001
ACH-000383,-0.0700583148855
ACH-000387,-0.0650980212006
ACH-000389,-0.138687773112
ACH-000390,-0.061532667516400005
ACH-000393,-0.21493852312800002
ACH-000395,0.062758173773
ACH-000397,-0.0196201600985
ACH-000401,0.06193346211680001
ACH-000402,0.213071932163
ACH-000403,0.048098556991099994
ACH-000404,-0.046138344139900006
ACH-000406,-0.0751405206475
ACH-000407,0.0193773060049
ACH-000408,0.052366783066999996
ACH-000410,0.08364073681800001
ACH-000411,0.0333751297034
ACH-000414,-0.130226164724
ACH-000415,-0.0701637445918
ACH-000416,-0.009267938824799999
ACH-000420,0.09027585162630002
ACH-000421,0.018812624660400002
ACH-000424,0.00370181373814
ACH-000425,-0.0206737014662
ACH-000426,0.22068050460900002
ACH-000427,0.0352925653434
ACH-000433,-0.38075486893
ACH-000436,0.072753223235
ACH-000444,-0.00178728616153
ACH-000445,-0.0513788413796
ACH-000448,-0.147516629299
ACH-000450,0.222453592796
ACH-000452,0.00310348619237
ACH-000454,0.087611001966
ACH-000458,-0.217998222294
ACH-000459,-0.040150767342199994
ACH-000460,0.0744595780644
ACH-000461,-0.00789259244797
ACH-000463,-0.12323666858400001
ACH-000464,0.122208414169
ACH-000466,-0.0210636878969
ACH-000467,0.028060862691900005
ACH-000468,0.09875930193639999
ACH-000469,-0.041171336182
ACH-000470,0.204547468406
ACH-000471,-0.0376360068665
ACH-000472,-0.0442943590261
ACH-000473,0.035721278583400004
ACH-000475,0.05744094862000001
ACH-000476,0.0125148518824
ACH-000477,-0.101299169387
ACH-000480,0.126499109853
ACH-000481,-0.198535317047
ACH-000483,-0.021156543102599998
ACH-000484,-0.0246617568794
ACH-000485,0.0842478231456
ACH-000486,-0.0487764020739
ACH-000487,-0.00384332310994
ACH-000488,0.049460438728
ACH-000490,0.044351462890099995
ACH-000491,-0.09718718029519999
ACH-000495,-0.28666740483
ACH-000496,0.021915721917400002
ACH-000499,-0.424443137927
ACH-000500,-0.130623468277
ACH-000502,-0.0339070126652
ACH-000503,-0.051066081729
ACH-000505,-0.0681888896462
ACH-000507,-0.08714399684900001
ACH-000510,0.00815578351362
ACH-000511,-0.120005372139
ACH-000512,-0.125389484864
ACH-000516,-0.0822574371201
ACH-000517,0.0328221911348
ACH-000518,-0.104973061299
ACH-000520,-0.0572646343602
ACH-000521,0.0049282472528199995
ACH-000522,-0.116261085141
ACH-000524,-0.011132151391300001
ACH-000527,0.08897897138589998
ACH-000528,-0.0445433747104
ACH-000537,0.0040418916634499995
ACH-000541,0.0602226764399
ACH-000542,-0.046176457087500004
ACH-000544,-0.09429050290619999
ACH-000545,-0.0222769861355
ACH-000547,-0.0626648440274
ACH-000548,-0.053517597420100003
ACH-000549,0.208776661549
ACH-000550,-0.0858962240403
ACH-000552,-0.006332061334149999
ACH-000556,0.038049030698
ACH-000557,0.0459532401343
ACH-000570,0.0466560430245
ACH-000571,-0.198078893963
ACH-000573,-0.07431532397030001
ACH-000576,0.108669885606
ACH-000580,0.040133129512900004
ACH-000584,-0.0671005758428
ACH-000585,0.039414152698400005
ACH-000588,-0.11368118224300001
ACH-000589,0.0416333048364
ACH-000591,0.09503623488679999
ACH-000593,0.09383133536010001
ACH-000600,-0.022771764079900003
ACH-000601,-0.0501790472111
ACH-000604,0.24453738555100002
ACH-000605,0.123875576679
ACH-000606,-0.0860863543644
ACH-000608,-0.101988302222
ACH-000614,0.0455407331474
ACH-000616,-0.0300350792441
ACH-000618,0.0276766079881
ACH-000619,-0.0745933842534
ACH-000620,-0.037962416536699996
ACH-000621,0.07702085595080001
ACH-000622,-0.127610260902
ACH-000623,-0.0333206258452
ACH-000624,-0.040854830090300005
ACH-000627,0.120558988649
ACH-000630,0.0357835955268
ACH-000632,-0.129490160376
ACH-000633,-0.130293373649
ACH-000637,0.0330903143179
ACH-000638,-0.00769036540128
ACH-000646,-0.019093501285
ACH-000647,0.0391683933091
ACH-000648,0.137451356372
ACH-000649,-0.028367915716
ACH-000651,-0.0524228640426
ACH-000652,0.0811582425507
ACH-000653,-0.235105270872
ACH-000657,-0.0879026802285
ACH-000658,0.09378063320039999
ACH-000661,0.105584738594
ACH-000662,-0.167707244469
ACH-000663,0.00954636151119
ACH-000665,0.0599184551279
ACH-000671,0.08025385395060002
ACH-000673,0.107820837411
ACH-000676,-0.19864682616999998
ACH-000677,-0.042002039728800004
ACH-000681,-0.012834389712399998
ACH-000682,0.018993218019599998
ACH-000683,0.0758979619994
ACH-000684,-0.00946552332076
ACH-000688,0.147633245931
ACH-000693,-0.0654009037515
ACH-000694,-0.07932551158960001
ACH-000695,0.150324609834
ACH-000696,0.00913016338368
ACH-000697,-0.0112832166289
ACH-000699,-0.0885683815006
ACH-000701,0.151091469857
ACH-000706,-0.0026766661137600004
ACH-000711,-0.017163434050100002
ACH-000713,-0.0902900884295
ACH-000714,0.00951285772895
ACH-000718,-0.016389505434
ACH-000720,-0.0005587472240210001
ACH-000721,-0.07147965183260001
ACH-000724,-0.0829893251267
ACH-000725,0.06777055507690001
ACH-000732,-0.215169143015
ACH-000734,0.10731940520099999
ACH-000735,-0.008827671860589999
ACH-000736,0.0462328734428
ACH-000738,0.020287486610599998
ACH-000746,0.0826065923397
ACH-000747,-0.0277313519998
ACH-000748,0.0696887574538
ACH-000753,-0.0450392007254
ACH-000756,0.183363155029
ACH-000757,0.08985231424210001
ACH-000758,0.12364275060499999
ACH-000760,0.103457754437
ACH-000763,-0.116443808231
ACH-000764,0.076139443035
ACH-000765,0.115993641085
ACH-000766,-0.11655337577
ACH-000767,0.0348055883135
ACH-000768,0.0265333347184
ACH-000769,-0.0665189664449
ACH-000770,-0.116787854867
ACH-000771,0.057363678016599993
ACH-000773,0.10434196522299999
ACH-000776,-0.021505160780700004
ACH-000777,0.058153769048899996
ACH-000778,0.00378725003073
