,NR2C1 (7181)
ACH-000004,-0.0517722365751
ACH-000007,-0.0429021640089
ACH-000009,-0.249957529408
ACH-000011,-0.15502634697999998
ACH-000012,-0.144884684349
ACH-000013,-0.157308469822
ACH-000014,-0.218438090768
ACH-000015,-0.0761082602973
ACH-000017,-0.0698228174815
ACH-000018,0.0680410618095
ACH-000019,-0.360532815748
ACH-000021,-0.200968266937
ACH-000022,0.029972237195599997
ACH-000025,-0.195990647461
ACH-000028,-0.09768774923969999
ACH-000030,-0.0682931879458
ACH-000035,-0.0906194546824
ACH-000036,-0.128277285907
ACH-000037,-0.139832539568
ACH-000039,-0.213572457194
ACH-000040,-0.0735344760773
ACH-000041,-0.292399640879
ACH-000042,-0.077866090673
ACH-000045,-0.0641562594538
ACH-000047,-0.173807209744
ACH-000052,-0.202954350481
ACH-000053,-0.113074439901
ACH-000054,-0.232583216266
ACH-000055,-0.057823978987699996
ACH-000060,-0.0700318696219
ACH-000067,-0.22774839240699998
ACH-000070,-0.0805624296006
ACH-000075,0.0985937453929
ACH-000078,-0.12342143804899999
ACH-000082,-0.199615388968
ACH-000085,-0.232984792622
ACH-000086,-0.301999364742
ACH-000087,-0.309535462111
ACH-000092,-0.08927445790090001
ACH-000095,-0.161978282103
ACH-000097,-0.16231646976199998
ACH-000098,-0.0387312850894
ACH-000099,-0.20300876341
ACH-000108,0.13092732007400001
ACH-000113,-0.00409291308789
ACH-000115,-0.171273200392
ACH-000116,-0.24476630514699999
ACH-000118,-0.09946776755280001
ACH-000120,-0.158285750803
ACH-000123,-0.222231120148
ACH-000127,-0.07217859388810001
ACH-000128,-0.150367967366
ACH-000132,0.08813885620069999
ACH-000133,-0.298368851632
ACH-000137,-0.25515733944200003
ACH-000138,-0.0822216410224
ACH-000142,-0.230928950284
ACH-000143,-0.114914204178
ACH-000146,-0.048441145711400006
ACH-000148,-0.171850821765
ACH-000150,-0.0344152814651
ACH-000152,-0.299815344502
ACH-000153,-0.33841238574500004
ACH-000159,-0.0753328864399
ACH-000160,-0.141594104497
ACH-000163,0.0150187466102
ACH-000167,-0.207157968915
ACH-000168,0.103582692371
ACH-000169,-0.123299696733
ACH-000178,-0.08887602559319999
ACH-000182,-0.283766489578
ACH-000183,-0.23981747870099998
ACH-000188,-0.039122949858
ACH-000189,-0.127147774015
ACH-000190,-0.0944571576946
ACH-000198,-0.207419450728
ACH-000204,-0.101699820765
ACH-000206,-0.140857551693
ACH-000207,-0.160038828962
ACH-000211,-0.186172182827
ACH-000215,-0.216795250284
ACH-000221,-0.07427427836730001
ACH-000222,-0.101171378856
ACH-000223,-0.199453161526
ACH-000226,-0.0884319232604
ACH-000227,-0.136683884846
ACH-000228,-0.166472987861
ACH-000231,-0.160564644509
ACH-000232,-0.170625370922
ACH-000233,-0.195048194604
ACH-000234,0.170469699573
ACH-000235,-0.103650285785
ACH-000237,-0.145659016264
ACH-000238,-0.244556468088
ACH-000243,-0.179008836719
ACH-000244,-0.236414529398
ACH-000246,-0.0260079954126
ACH-000248,-0.279821711914
ACH-000250,-0.15923593087000001
ACH-000251,-0.126437859184
ACH-000253,-0.0140518861705
ACH-000255,-0.0926161678937
ACH-000256,-0.09595802963410001
ACH-000257,-0.0612486668378
ACH-000258,-0.4653410794899999
ACH-000259,-0.133813013689
ACH-000260,-0.124017495
ACH-000261,-0.0578653311109
ACH-000262,0.00299926590212
ACH-000263,-0.22314663957400002
ACH-000264,-0.236607825843
ACH-000265,-0.0852577559905
ACH-000266,-0.124473705733
ACH-000272,-0.113879644475
ACH-000273,-0.27775032062
ACH-000274,-0.121204469634
ACH-000277,-0.12698189167
ACH-000278,-0.37986121103500003
ACH-000279,-0.09968022056510001
ACH-000280,-0.113751557926
ACH-000281,-0.10166297865700001
ACH-000288,-0.269496872966
ACH-000291,-0.180287644978
ACH-000293,0.00954977112374
ACH-000294,0.111658664985
ACH-000295,0.057471503746600004
ACH-000296,-0.290352603633
ACH-000302,-0.149635609085
ACH-000304,-0.0379581749989
ACH-000307,-0.079894572742
ACH-000308,-0.0659034782648
ACH-000310,-0.0364374805588
ACH-000311,-0.38501282605
ACH-000312,-0.17507584666200002
ACH-000315,-0.17984334676199998
ACH-000316,-0.0703703719086
ACH-000317,0.07716234718039999
ACH-000318,-0.172234968518
ACH-000319,-0.183113372581
ACH-000320,-0.28063562564
ACH-000322,-0.09515429046530001
ACH-000323,-0.09237470087
ACH-000324,-0.0476242035864
ACH-000329,-0.30099991826699996
ACH-000330,-0.415848810028
ACH-000331,-0.136458574701
ACH-000332,-0.167775479467
ACH-000334,-0.09409582867339998
ACH-000335,-0.361676602808
ACH-000336,-0.0795595866528
ACH-000337,-0.0426293938565
ACH-000339,-0.08381150738960001
ACH-000341,-0.22451000055
ACH-000348,-0.174555628316
ACH-000350,0.0899412191406
ACH-000352,-0.145924647305
ACH-000356,-0.141904655627
ACH-000361,-0.162080011108
ACH-000362,-0.0395910515672
ACH-000363,-0.15252940157
ACH-000364,-0.17167362357000002
ACH-000365,-0.255225081046
ACH-000366,-0.0935584473428
ACH-000368,-0.444267767195
ACH-000374,-0.140675624425
ACH-000375,-0.0381524842864
ACH-000376,-0.21810461184
ACH-000381,-0.0776706441219
ACH-000383,-0.07104601010969999
ACH-000387,-0.021302783526300002
ACH-000389,-0.235865646003
ACH-000390,-0.142167665625
ACH-000393,-0.19201507983399999
ACH-000395,-0.166897418434
ACH-000397,-0.35704982408299996
ACH-000401,-0.0939814444423
ACH-000402,0.0517750053709
ACH-000403,-0.20236053860599998
ACH-000404,-0.07326487350869999
ACH-000406,-0.152202176578
ACH-000407,-0.10330756724300001
ACH-000408,-0.183668837153
ACH-000410,-0.264681372337
ACH-000411,-0.08606244444700001
ACH-000414,-0.144778399124
ACH-000415,-0.16934747768
ACH-000416,-0.330199506618
ACH-000420,-0.147905098863
ACH-000421,-0.248791843625
ACH-000424,-0.253174745624
ACH-000425,-0.237092784957
ACH-000426,0.09616718305260001
ACH-000427,-0.15980728669000002
ACH-000433,-0.120539276297
ACH-000436,-0.09318220450860001
ACH-000444,-0.180027825764
ACH-000445,0.0209439816299
ACH-000448,-0.163794256393
ACH-000450,-0.284222670777
ACH-000452,-0.178554401195
ACH-000454,-0.08885987886780002
ACH-000458,-0.196818021996
ACH-000459,-0.154395815733
ACH-000460,-0.0978836086556
ACH-000461,-0.0648912449622
ACH-000463,0.022953252603599997
ACH-000464,-0.105824604026
ACH-000466,-0.137730496245
ACH-000467,-0.191533350234
ACH-000468,-0.208824119934
ACH-000469,-0.142749820658
ACH-000470,-0.14809328085999998
ACH-000471,-0.0488340199789
ACH-000472,-0.296574595517
ACH-000473,-0.173397888262
ACH-000475,-0.135865067078
ACH-000476,-0.152585831524
ACH-000477,0.0949311610127
ACH-000480,-0.211577861479
ACH-000481,-0.19155635010400002
ACH-000483,-0.28873720932700003
ACH-000484,-0.00376528920604
ACH-000485,-0.13203694009000003
ACH-000486,-0.286529890205
ACH-000487,-0.114729371169
ACH-000488,-0.11399165911900001
ACH-000490,-0.23716208485800003
ACH-000491,-0.19145389564800003
ACH-000495,0.014715936495299998
ACH-000496,-0.193483788299
ACH-000499,-0.250768438927
ACH-000500,0.057941663080400004
ACH-000502,-0.10545505784
ACH-000503,-0.274121446717
ACH-000505,-0.00208415050997
ACH-000507,-0.276191151909
ACH-000510,-0.195877899967
ACH-000511,-0.211986871077
ACH-000512,-0.202630912604
ACH-000516,-0.205034217405
ACH-000517,-0.0205996732937
ACH-000518,-0.267449384891
ACH-000520,-0.0071205562013
ACH-000521,-0.09769101672219999
ACH-000522,-0.105013473269
ACH-000524,-0.17480304729
ACH-000527,-0.166491915013
ACH-000528,-0.273796184454
ACH-000537,-0.0908783540549
ACH-000541,-0.09102656544469999
ACH-000542,-0.08873995642280001
ACH-000544,0.00430414780664
ACH-000545,-0.203370442053
ACH-000547,-0.506428522992
ACH-000548,-0.0766769988782
ACH-000549,-0.154548694684
ACH-000550,-0.254201982846
ACH-000552,-0.104753573138
ACH-000556,-0.132489601797
ACH-000557,0.11042235005
ACH-000570,-0.19057819531800002
ACH-000571,-0.266075873177
ACH-000573,-0.143681105306
ACH-000576,-0.20989808720699998
ACH-000580,0.0606318724199
ACH-000584,-0.141897633811
ACH-000585,-0.09870874696910001
ACH-000588,0.025518854923
ACH-000589,-0.16852452030600001
ACH-000591,-0.302386563955
ACH-000593,-0.11245906922599999
ACH-000600,-0.171613814603
ACH-000601,-0.18454454558699998
ACH-000604,0.0802868402241
ACH-000605,-0.10059590263
ACH-000606,-0.316585949536
ACH-000608,-0.200908694144
ACH-000614,-0.145865682271
ACH-000616,-0.0812085410845
ACH-000618,-0.297774810674
ACH-000619,-0.0167784765212
ACH-000620,-0.24074292913000003
ACH-000621,-0.23867740328499998
ACH-000622,-0.13015683663
ACH-000623,-0.0884121975072
ACH-000624,-0.0825342734975
ACH-000627,-0.0215314417724
ACH-000630,-0.0324277851335
ACH-000632,-0.292410572975
ACH-000633,-0.10460106558900001
ACH-000637,-0.0415336789362
ACH-000638,-0.0536820977979
ACH-000646,-0.0440850788789
ACH-000647,-0.1031192405
ACH-000648,0.0367818415022
ACH-000649,-0.145264198517
ACH-000651,-0.0925028060334
ACH-000652,-0.0695365126384
ACH-000653,-0.23881618681800001
ACH-000657,-0.249558965386
ACH-000658,0.0513752235758
ACH-000661,0.0132656537347
ACH-000662,0.233971229329
ACH-000663,-0.23843762062899998
ACH-000665,-0.174638436477
ACH-000671,0.109205179739
ACH-000673,-0.188463664718
ACH-000676,-0.23418647934999998
ACH-000677,-0.368634478763
ACH-000681,-0.17082706836199998
ACH-000682,-0.176836906833
