,LRRC37A3 (374819)
ACH-000296,-0.6048569475159999
ACH-000302,-0.6169465246329999
ACH-000304,-0.9198760933750001
ACH-000307,-0.7107910228319999
ACH-000308,-0.721817011037
ACH-000310,-1.1897951484
ACH-000311,-0.906063209819
ACH-000312,-0.790229262073
ACH-000315,-0.7896310685410001
ACH-000316,-0.8612547945799999
ACH-000317,-0.666909602408
ACH-000318,-0.570317673028
ACH-000319,-0.803377138811
ACH-000320,-0.8461319372139999
ACH-000322,-0.589223556169
ACH-000323,-0.937277219239
ACH-000324,-0.7884330962010001
ACH-000329,-0.783737761594
ACH-000330,-0.676504368397
ACH-000331,-0.52917724328
ACH-000332,-0.6912011462809999
ACH-000334,-1.245890771
ACH-000335,-0.8310223920119999
ACH-000336,-1.2019322507799999
ACH-000337,-0.802689048572
ACH-000339,-1.0507327458700002
ACH-000341,-0.626112894794
ACH-000348,-0.666665547289
ACH-000350,-0.825761542308
ACH-000352,-0.717460302235
ACH-000356,-0.601711632563
ACH-000361,-0.8323007737199999
ACH-000362,-0.9102386501540001
ACH-000363,-0.8108373206399999
ACH-000364,-0.6078263466730001
ACH-000365,-1.05655729421
ACH-000366,-0.735430071055
ACH-000368,-0.49943025998199997
ACH-000374,-0.75417400942
ACH-000375,-1.01958252316
ACH-000376,-0.612391044924
ACH-000381,-0.7333521790440001
ACH-000383,-1.13060154153
ACH-000387,-0.7755029462369999
ACH-000389,-0.6251185390899999
ACH-000390,-1.0011723212
ACH-000393,-0.6888158439409999
ACH-000395,-0.533293593879
ACH-000397,-0.66465044493
ACH-000401,-0.940061146865
ACH-000402,-0.482765447417
ACH-000403,-0.84784436522
ACH-000404,-0.855240541151
ACH-000406,-1.01276207733
ACH-000407,-0.7441104857199999
ACH-000408,-0.541043727288
ACH-000410,-0.47656250197
ACH-000411,-0.8119896163410001
ACH-000414,-1.06221493099
ACH-000415,-1.2081548151200001
ACH-000416,-0.8225141190459999
ACH-000420,-0.536067131797
ACH-000421,-0.605648694
ACH-000424,-0.8702572424789999
ACH-000425,-0.612937383576
ACH-000426,-1.10337298458
ACH-000427,-0.84768816608
ACH-000433,-0.632010293293
ACH-000436,-0.792355369755
ACH-000444,-0.506830390831
ACH-000445,-0.699823817148
ACH-000448,-0.791990555522
ACH-000450,-0.810261654627
ACH-000452,-0.8880447961869999
ACH-000454,-0.381300095203
ACH-000458,-0.548273989756
ACH-000459,-0.584073932437
ACH-000460,-0.6360321506050001
ACH-000461,-0.676205025194
ACH-000463,-0.579121333355
ACH-000464,-0.606203451104
ACH-000466,-0.850175710873
ACH-000467,-0.646396200195
ACH-000468,-1.0716662032700002
ACH-000469,-0.697627787094
ACH-000470,-0.797603809147
ACH-000471,-0.8081874094399999
ACH-000472,-1.00915854285
ACH-000473,-0.641069731671
ACH-000475,-0.558286088939
ACH-000476,-0.67325341763
ACH-000477,-0.315531053702
ACH-000480,-0.544976883841
ACH-000481,-0.800051677221
ACH-000483,-0.409721977179
ACH-000484,-0.506014787308
ACH-000485,-0.752527469114
ACH-000486,-0.5837230976650001
ACH-000487,-0.8185436077420001
ACH-000488,-0.7394444529620001
ACH-000490,-0.738982954157
ACH-000491,-0.9905286370180001
ACH-000495,-0.809251814363
ACH-000496,-0.711474223609
ACH-000499,-0.7651137844020001
ACH-000500,-0.304831867971
ACH-000502,-0.740809469865
ACH-000503,-0.763320209981
ACH-000505,-0.7793841052330001
ACH-000507,-0.748972497243
ACH-000510,-0.711020011717
ACH-000511,-0.58870667162
ACH-000512,-0.765148066863
ACH-000516,-0.725227275503
ACH-000517,-0.7451028950699999
ACH-000518,-0.7266159430149999
ACH-000520,-0.7487713026360001
ACH-000521,-0.943438024217
ACH-000522,-0.8361492999950001
ACH-000524,-0.8080420234710001
ACH-000527,-0.604426684354
ACH-000528,-0.63361587141
ACH-000537,-0.63609011472
ACH-000541,-0.895107815458
ACH-000542,-0.734669939491
ACH-000544,-0.839077684026
ACH-000545,-0.7127278720119999
ACH-000547,-0.7746978742139999
ACH-000548,-0.58926095281
ACH-000549,-0.483185751316
ACH-000550,-0.839069059195
ACH-000552,-0.744006015785
ACH-000556,-0.895673165933
ACH-000557,-0.733194979634
ACH-000570,-0.756913300398
ACH-000571,-0.8510568897849999
ACH-000573,-0.838056957367
ACH-000576,-0.6794063104510001
ACH-000580,-0.515426598648
ACH-000584,-0.7642095499179999
ACH-000585,-0.685122413547
ACH-000588,-0.9026388084620001
ACH-000589,-0.771383639563
ACH-000591,-0.892702882386
ACH-000593,-1.15415397146
ACH-000600,-0.872837393741
ACH-000601,-0.802610827743
ACH-000604,-1.13123324655
ACH-000605,-0.531781940618
ACH-000606,-0.7334117826469999
ACH-000608,-1.09532713875
ACH-000614,-0.7183656527
ACH-000616,-0.722612958819
ACH-000618,-0.649524015743
ACH-000619,-0.531919864761
ACH-000620,-0.61980153138
ACH-000621,-1.01779068878
ACH-000622,-0.570153115842
ACH-000623,-0.959710911837
ACH-000624,-0.9035142786299999
ACH-000627,-0.9580523665880001
ACH-000630,-0.580970119333
ACH-000632,-0.663734956321
ACH-000633,-0.7259461967630001
ACH-000637,-0.641497519871
ACH-000638,-0.8817933332160001
ACH-000646,-0.651031653257
ACH-000647,-0.852687853382
ACH-000648,-0.53503399605
ACH-000649,-0.78744620347
ACH-000651,-0.754817402113
ACH-000652,-0.778327928313
ACH-000653,-0.628806157011
ACH-000657,-0.700931729983
ACH-000658,-0.8656753747299999
ACH-000661,-0.709333404331
ACH-000662,-0.378753664164
ACH-000663,-0.89520597686
ACH-000665,-0.484084605639
ACH-000671,-0.765024105974
ACH-000673,-0.909638350362
ACH-000676,-0.915154318209
ACH-000677,-0.601888450093
ACH-000681,-0.802265177357
ACH-000682,-0.756767733161
ACH-000683,-0.636023325297
ACH-000684,-0.8838515540690001
ACH-000688,-1.0545685285100002
ACH-000693,-0.764014732279
ACH-000694,-0.8001114301729999
ACH-000695,-0.8109138491
ACH-000696,-0.6955370951340001
ACH-000697,-0.471213272053
ACH-000699,-0.693944320153
ACH-000701,-0.651693034799
ACH-000706,-0.717104783507
ACH-000711,-0.873371733001
ACH-000713,-0.808081583204
ACH-000714,-0.660858433868
ACH-000718,-0.738124890653
ACH-000720,-0.8491164313799999
ACH-000721,-0.7160530610060001
ACH-000724,-0.8534481446979999
ACH-000725,-1.0019860886299998
ACH-000732,-0.616356523688
ACH-000734,-0.518227629551
ACH-000735,-0.6838237032019999
ACH-000736,-0.588799590003
ACH-000738,-0.625413781182
ACH-000746,-0.6958951440610001
ACH-000747,-0.764119596091
ACH-000748,-0.45661548783699996
ACH-000753,-0.647955594032
ACH-000756,-0.7834670527650001
ACH-000757,-0.928250606725
ACH-000758,-0.542744335238
ACH-000760,-0.484150314787
ACH-000763,-0.813302415221
ACH-000764,-0.587529874317
ACH-000765,-0.8456099921729999
ACH-000766,-1.0606895162
ACH-000767,-0.627709996018
ACH-000768,-0.691117010104
ACH-000769,-0.684696467138
ACH-000770,-0.795469711515
ACH-000771,-0.796986843483
ACH-000773,-0.897206024697
ACH-000776,-0.768645471895
ACH-000777,-0.749815074237
ACH-000778,-0.9456167727439999
ACH-000781,-0.599827530918
ACH-000782,-0.68795283145
ACH-000783,-0.686173161239
ACH-000784,-0.7827569323260001
ACH-000785,-0.8781981155700002
ACH-000787,-0.7370193619300001
ACH-000788,-0.96639537031
ACH-000791,-0.844970476022
ACH-000792,-0.764709906283
ACH-000794,-0.9370904218739999
ACH-000796,-0.6826699694249999
ACH-000799,-0.5685702991480001
ACH-000800,-0.631777706171
ACH-000802,-0.6153312012569999
ACH-000804,-0.613063422545
ACH-000805,-0.884985503096
ACH-000809,-0.6555333461899999
ACH-000810,-0.460378186541
ACH-000811,-0.8227330265459999
ACH-000817,-0.529352273873
ACH-000819,-0.5754683522540001
ACH-000820,-0.809895187778
ACH-000821,-0.970655997272
ACH-000822,-0.826281352931
ACH-000823,-0.683949242929
ACH-000824,-0.6471284399580001
ACH-000827,-0.5849345336940001
ACH-000829,-0.678236707555
ACH-000831,-0.670961903843
ACH-000832,-0.732467865432
ACH-000833,-0.344525028632
ACH-000834,-0.651593991565
ACH-000835,-0.674446655882
ACH-000836,-0.819608651051
ACH-000837,-0.930505006148
ACH-000838,-1.0211343515
ACH-000839,-0.455403500344
ACH-000840,-0.7504742745119999
ACH-000841,-0.8945491516299999
ACH-000843,-0.590167875047
ACH-000846,-0.671939625954
ACH-000847,-0.706089129312
ACH-000848,-0.542176296377
ACH-000849,-0.80481331102
ACH-000851,-0.9192100256419999
ACH-000855,-0.422198597236
ACH-000856,-0.9534463648839999
ACH-000858,-0.622899899924
ACH-000859,-0.695296161571
ACH-000861,-0.594321271571
ACH-000862,-0.6745250630640001
ACH-000865,-0.570832217879
ACH-000866,-0.73095919141
ACH-000867,-0.6361598470100001
ACH-000869,-0.888433877088
ACH-000872,-0.53375899666
ACH-000873,-0.791274688618
ACH-000876,-0.8627812790889999
ACH-000878,-0.67363036979
ACH-000880,-0.647496316993
ACH-000881,-0.588986466101
ACH-000882,-0.491242076673
ACH-000884,-0.7168352568690001
ACH-000885,-0.798451843378
ACH-000887,-0.6566645444020001
ACH-000888,-0.682261996955
ACH-000889,-1.02313397616
ACH-000890,-1.1938634776000001
ACH-000896,-0.684031499594
ACH-000898,-0.725149372392
ACH-000900,-0.746223406081
ACH-000901,-0.904243587039
ACH-000905,-0.6170458196809999
ACH-000906,-0.863123390455
ACH-000907,-0.962234519622
ACH-000910,-0.92796883013
ACH-000911,-0.7330491330500001
ACH-000912,-0.7400580790710001
ACH-000913,-0.931659412374
ACH-000915,-0.6408245785209999
ACH-000916,-0.725442749033
ACH-000917,-0.740939967511
ACH-000921,-0.6330804326120001
ACH-000924,-0.670907133535
ACH-000926,-0.579784091585
ACH-000928,-0.85087775175
ACH-000929,-0.586952902374
ACH-000932,-0.840751832275
ACH-000935,-0.707660487039
ACH-000936,-0.597440722245
ACH-000937,-0.786703924574
ACH-000938,-0.535881389036
ACH-000939,-0.867172485766
ACH-000941,-0.737274770216
ACH-000943,-0.5892321888350001
ACH-000946,-0.5314420458300001
ACH-000947,-0.890543100663
ACH-000948,-0.719342673601
ACH-000950,-0.9100606355320001
ACH-000953,-0.917576984858
ACH-000957,-0.44736980068899995
ACH-000958,-0.5436845961410001
ACH-000960,-0.583718668144
ACH-000963,-0.7414645104459999
ACH-000968,-0.49376729306999995
ACH-000969,-0.706812050519
ACH-000973,-0.894656374624
ACH-000974,-0.737982618116
ACH-000975,-1.11297655172
ACH-000976,-0.758468925085
ACH-000978,-0.459166643245
ACH-000980,-0.8217008137809999
ACH-000984,-0.7499296047570001
ACH-000986,-0.80936690993
ACH-000988,-0.604919095996
ACH-000993,-0.517674107278
ACH-000994,-0.803449321583
ACH-000996,-0.689269258347
ACH-001001,-0.785459507085
ACH-001020,-0.917654169531
ACH-001028,-0.8457923477399999
ACH-001031,-1.06297093676
ACH-001038,-1.0302946966500002
ACH-001048,-0.824276601083
ACH-001050,-0.79494023816
ACH-001053,-0.7977463007960001
ACH-001054,-0.901659189717
ACH-001061,-0.603579923434
ACH-001067,-1.02065790556
ACH-001075,-0.723868979706
ACH-001096,-0.6938150105230001
ACH-001128,-0.644836230561
ACH-001134,-0.840119265533
ACH-001151,-0.761864966092
ACH-001163,-0.999333013091
ACH-001164,-0.902410707174
ACH-001173,-0.7041608079809999
ACH-001183,-0.788994284929
ACH-001184,-0.732469544286
ACH-001190,-0.534088661337
ACH-001192,-0.8909218171619999
ACH-001193,-0.660970496839
ACH-001196,-0.791841701696
ACH-001197,-0.8047206298720001
ACH-001205,-0.878297478614
ACH-001211,-0.947728666239
ACH-001212,-0.679047550522
ACH-001228,-0.883260838345
ACH-001232,-0.7691450286660001
ACH-001239,-0.8916063238799999
ACH-001274,-0.674561291658
ACH-001275,-0.337219995225
ACH-001277,-0.5922744965410001
ACH-001278,-0.860548643671
ACH-001280,-0.9246075489040001
ACH-001283,-0.7888515749580001
ACH-001289,-0.960133687188
ACH-001295,-0.877960716484
ACH-001300,-0.777464676462
ACH-001301,-0.562792423828
ACH-001302,-1.1828497979500001
ACH-001303,-0.767041246857
ACH-001306,-0.870446592157
ACH-001318,-0.679126765982
ACH-001322,-0.8191436539470001
ACH-001328,-0.815309511785
ACH-001332,-0.590588328732
ACH-001333,-0.685280141317
ACH-001336,-0.62240864124
ACH-001340,-0.6990954474869999
ACH-001346,-0.615309774902
ACH-001353,-0.851851598989
ACH-001354,-0.41368815384400004
ACH-001367,-0.6818358909990001
ACH-001368,-0.841841178136
ACH-001374,-1.04245438268
ACH-001375,-0.63675822179
ACH-001377,-0.894033243514
ACH-001380,-0.607571787853
ACH-001391,-0.685056149798
ACH-001407,-0.8431273071809999
ACH-001408,-0.641839210402
ACH-001413,-0.803950893516
ACH-001430,-0.9324944444200001
ACH-001431,-1.1776760863200002
ACH-001450,-0.8011837794560001
ACH-001496,-0.649345922181
ACH-001500,-0.7972567700390001
ACH-001521,-0.6681378567549999
ACH-001523,-0.800746983292
ACH-001532,-0.732416770667
ACH-001536,-0.8669276507320001
ACH-001550,-0.9500770924169999
ACH-001552,-0.8801894034209999
ACH-001554,-0.646384951298
ACH-001645,-0.502196083153
ACH-001654,-0.8382905275579999
ACH-001715,-0.683891362018
ACH-001735,-0.7858481265639999
ACH-001736,-0.68718322487
ACH-001737,-0.7654984874240001
ACH-001740,-0.563907846861
ACH-001745,-0.736338376345
ACH-001750,-0.624150249145
ACH-001765,-0.8911441083580001
ACH-001956,-0.9679036943880001
ACH-001957,-0.8156916159469999
