,PRRG4 (79056)
ACH-000004,-0.021461259366599997
ACH-000007,0.0155430428278
ACH-000009,0.031888675726
ACH-000011,-0.173569158105
ACH-000012,0.0534326791258
ACH-000013,-0.101979173085
ACH-000014,0.23452051078400002
ACH-000015,-0.10544324262499999
ACH-000017,0.056622864053100005
ACH-000018,-0.0158121557642
ACH-000019,-0.172080089401
ACH-000021,-0.00477085741772
ACH-000022,-0.0612673305832
ACH-000025,-0.144698407787
ACH-000028,-0.0388745717697
ACH-000030,-0.094139872963
ACH-000035,-0.122117764607
ACH-000036,-0.102889333389
ACH-000037,0.0690165914245
ACH-000039,-0.0361450961049
ACH-000040,-0.09028656716399999
ACH-000041,0.0794909920243
ACH-000042,0.056150810367900005
ACH-000045,-0.132795226817
ACH-000047,0.0866863730108
ACH-000052,-0.513676452034
ACH-000053,0.0385132567795
ACH-000054,-0.049066839439000004
ACH-000055,-0.12477161898499999
ACH-000060,-0.152415316893
ACH-000067,-0.15969678902
ACH-000070,-0.119909416633
ACH-000075,-0.325299023207
ACH-000078,-0.165466539881
ACH-000082,-0.0599778864129
ACH-000085,0.139267023021
ACH-000086,-0.0242794961144
ACH-000087,-0.18074073318300002
ACH-000092,0.0799290645608
ACH-000095,-0.0483956545539
ACH-000097,-0.187662299066
ACH-000098,-0.19911020287700001
ACH-000099,-0.132052340596
ACH-000108,-0.0898828039229
ACH-000113,0.041103537010199996
ACH-000115,0.024189304760799998
ACH-000116,0.0268021080103
ACH-000118,-0.0146166437051
ACH-000120,-0.189874607157
ACH-000123,-0.06569592812530001
ACH-000127,0.0572330728457
ACH-000128,0.05564122441219999
ACH-000132,-0.0437285275544
ACH-000133,-0.08468140746300001
ACH-000137,-0.127252432705
ACH-000138,0.018893783736299997
ACH-000142,0.0986796149995
ACH-000143,-0.19541687621800002
ACH-000146,-0.0700204613442
ACH-000148,-0.0400012369505
ACH-000150,-0.0150779057797
ACH-000152,0.0522227106442
ACH-000153,0.33574780743199995
ACH-000159,-0.275245362421
ACH-000160,-0.053956151390899994
ACH-000163,-0.005469886100979999
ACH-000167,0.457594846483
ACH-000168,-0.021139646216
ACH-000169,-0.0469541026724
ACH-000178,0.039114367112199996
ACH-000182,-0.08792153313310001
ACH-000183,-0.16622068258199998
ACH-000188,0.09529721808779999
ACH-000189,-0.035639121721800004
ACH-000190,0.21029106187899999
ACH-000198,-0.055719833102900004
ACH-000204,-0.12788135342700002
ACH-000206,-0.105419882352
ACH-000207,0.173176231081
ACH-000211,0.0769115535662
ACH-000215,-0.0393172969314
ACH-000221,0.0855420830815
ACH-000222,0.20099531218699998
ACH-000223,-0.00336528488586
ACH-000226,-0.0220468917717
ACH-000227,-0.0400395231756
ACH-000228,-0.032519043757700004
ACH-000231,0.032264979415
ACH-000232,-0.0434839628977
ACH-000233,0.108744844639
ACH-000234,-0.0927211377777
ACH-000235,-0.047945098302
ACH-000237,0.00502359806798
ACH-000238,0.174851143004
ACH-000243,-0.00268901744932
ACH-000244,-0.492317436632
ACH-000246,0.00651885988659
ACH-000248,0.015981072511499998
ACH-000250,0.0557566640013
ACH-000251,-0.17883010606400002
ACH-000253,-0.006589217715149999
ACH-000255,-0.0808548486276
ACH-000256,-0.30986451951
ACH-000257,0.156611671151
ACH-000258,-0.000547263141687
ACH-000259,0.129167577214
ACH-000260,-0.07673358070650001
ACH-000261,-0.111320275856
ACH-000262,0.267213395081
ACH-000263,-0.278052522603
ACH-000264,-0.014603365729100001
ACH-000265,-0.059925414470300004
ACH-000266,-0.00183366590211
ACH-000272,-0.059164740496
ACH-000273,-0.203552756555
ACH-000274,0.112699531846
ACH-000277,-0.0898607575321
ACH-000278,-0.10241783240499999
ACH-000279,0.00411661108258
ACH-000280,-0.0968244066123
ACH-000281,0.334835334013
ACH-000288,-0.07399490734780001
ACH-000291,0.0328662138974
ACH-000293,-0.282585115557
ACH-000294,0.0302680877282
ACH-000295,-0.149296348441
ACH-000296,-0.019593770338
ACH-000302,-0.0005923724667699999
ACH-000304,0.0823194669642
ACH-000307,-0.0577949100406
ACH-000308,-0.0680770692614
ACH-000310,0.0224763374655
ACH-000311,-0.148297915524
ACH-000312,0.051988576058199995
ACH-000315,-0.00294190332015
ACH-000316,-0.19356386331099998
ACH-000317,-0.11600231936699999
ACH-000318,-0.288370450863
ACH-000319,-0.37748557416199996
ACH-000320,-0.0865242617292
ACH-000322,-0.238218991151
ACH-000323,-0.19921455359499998
ACH-000324,-0.093754944883
ACH-000329,0.0608491206155
ACH-000330,0.038909115229699996
ACH-000331,0.0464174138373
ACH-000332,-0.000233993602261
ACH-000334,-0.111398906339
ACH-000335,-0.327547197605
ACH-000336,0.102217701191
ACH-000337,0.016560710686999998
ACH-000339,-0.00797704930502
ACH-000341,-0.0763316453452
ACH-000348,-0.0755200968798
ACH-000350,0.0122504387763
ACH-000352,-0.0198485875482
ACH-000356,-0.417894164864
ACH-000361,-0.262964030018
ACH-000362,0.0131273635268
ACH-000363,0.156836260402
ACH-000364,-0.149172151264
ACH-000365,-0.0907825260613
ACH-000366,-0.08630007310239998
ACH-000368,-0.236501569676
ACH-000374,-0.21990868520399998
ACH-000375,0.234886300193
ACH-000376,-0.0810640722308
ACH-000381,-0.033547626765200005
ACH-000383,-0.0344183900505
ACH-000387,-0.11055525704800001
ACH-000389,-0.0829818536302
ACH-000390,-0.09142479561610001
ACH-000393,-0.131203139573
ACH-000395,-0.007462122346289999
ACH-000397,0.0868010045606
ACH-000401,0.05022663083000001
ACH-000402,0.36803543560900004
ACH-000403,-0.08374496637180001
ACH-000404,0.136863052042
ACH-000406,-0.00013603808242200003
ACH-000407,0.016731037187999998
ACH-000408,-0.159233400536
ACH-000410,-0.0559808302726
ACH-000411,-0.077763414562
ACH-000414,-0.06751018373819999
ACH-000415,-0.049854035378999996
ACH-000416,-0.0442755442798
ACH-000420,-0.227118180733
ACH-000421,-0.056031627218899996
ACH-000424,-0.11488512004899999
ACH-000425,-0.0124835710601
ACH-000426,0.24391105640799998
ACH-000427,0.285718753147
ACH-000433,-0.10508391127399999
ACH-000436,0.111174858582
ACH-000444,0.149315680586
ACH-000445,-0.00323181717352
ACH-000448,-0.040157257460400005
ACH-000450,-0.218530589742
ACH-000452,-0.0199829744953
ACH-000454,0.013543243023299999
ACH-000458,-0.0268987219531
ACH-000459,0.0769314562847
ACH-000460,-0.0825119073158
ACH-000461,-0.0415488761935
ACH-000463,-0.110009639405
ACH-000464,0.0798400013979
ACH-000466,0.0169807278195
ACH-000467,-0.00986849572898
ACH-000468,-0.0828900741407
ACH-000469,0.0496597858179
ACH-000470,-0.164713836501
ACH-000471,0.036127425578
ACH-000472,-0.0195876894032
ACH-000473,0.0490919547681
ACH-000475,-0.12043169616900001
ACH-000476,0.031479545600200005
ACH-000477,-0.06339716896019999
ACH-000480,0.0183597671534
ACH-000481,-0.0740975158301
ACH-000483,-0.331109516535
ACH-000484,-0.132529840985
ACH-000485,0.07697050345110001
ACH-000486,-0.0529446892169
ACH-000487,-0.0037783536276699997
ACH-000488,0.048162794138599994
ACH-000490,-0.0108965697462
ACH-000491,-0.19074526530400002
ACH-000495,-0.21195749744399997
ACH-000496,-0.0137583595245
ACH-000499,-0.0232249598129
ACH-000500,0.321803386267
ACH-000502,0.0614502824746
ACH-000503,0.156394238204
ACH-000505,-0.138240479443
ACH-000507,-0.030201483769900003
ACH-000510,-0.11864722500399999
ACH-000511,-0.0244943792117
ACH-000512,0.0653032135573
ACH-000516,-0.049014674340199994
ACH-000517,0.00505526321123
ACH-000518,-0.157230950211
ACH-000520,-0.0866121292795
ACH-000521,0.0520110067545
ACH-000522,-0.0941312863353
ACH-000524,-0.0217095017658
ACH-000527,0.030756454695299997
ACH-000528,-0.00524276771863
ACH-000537,-0.274477645983
ACH-000541,-0.09053966455050001
ACH-000542,-0.0325566010798
ACH-000544,0.0012978588242399999
ACH-000545,0.051690903134199995
ACH-000547,-0.08647592541139999
ACH-000548,0.061495842567099994
ACH-000549,0.17030222930199998
ACH-000550,0.00996447114348
ACH-000552,0.19355371497499999
ACH-000556,-0.0496937788891
ACH-000557,-0.034904452544100004
ACH-000570,0.0167253798787
ACH-000571,-0.028949190743499997
ACH-000573,-0.0105762643017
ACH-000576,0.04953969508219999
ACH-000580,0.0123280788348
ACH-000584,-0.027127428300600002
ACH-000585,0.0232862843925
ACH-000588,-0.0352627537164
ACH-000589,0.157914782438
ACH-000591,0.130716774024
ACH-000593,-0.13598522831499998
ACH-000600,-0.0063524284698899995
ACH-000601,0.0329684591579
ACH-000604,-0.251244983824
ACH-000605,-0.0540349503797
ACH-000606,-0.045461798701
ACH-000608,-0.00959584909991
ACH-000614,0.051469899197899995
ACH-000616,0.0822684829957
ACH-000618,0.00825975109175
ACH-000619,-0.101065788685
ACH-000620,0.030162014772200003
ACH-000621,0.09729329613060002
ACH-000622,-0.154336989925
ACH-000623,0.0440923860891
ACH-000624,-0.0790013052187
ACH-000627,0.06840803391110001
ACH-000630,-0.00838099635178
ACH-000632,0.0321060264804
ACH-000633,0.100776356004
ACH-000637,0.0188995150509
ACH-000638,-0.00877087995109
ACH-000646,-0.042252557507699996
ACH-000647,-0.00786510619053
ACH-000648,0.0282365978382
ACH-000649,0.0159857517291
ACH-000651,-0.0596669672456
ACH-000652,-0.15665584918199998
ACH-000653,0.05550464083599999
ACH-000657,-0.108573413642
ACH-000658,-0.0246897353299
ACH-000661,-0.0387604076679
ACH-000662,-0.0722415702002
ACH-000663,-0.09988411795569999
ACH-000665,-0.164509234594
ACH-000671,-0.09005749979910001
ACH-000673,0.011558522091099999
ACH-000676,0.135317813123
ACH-000677,-0.0650620538544
ACH-000681,0.0575683303104
ACH-000682,0.113180627422
ACH-000683,0.00419209568213
ACH-000684,-0.14962098908500002
ACH-000688,-0.0176925174894
ACH-000693,-0.12069161009400001
ACH-000694,-0.0676049225948
ACH-000695,-0.20496926692899997
ACH-000696,-0.0375684938205
ACH-000697,-0.151930921085
ACH-000699,0.00681177086075
ACH-000701,0.0779469688445
ACH-000706,-0.0920676042691
ACH-000711,-0.175303624839
ACH-000713,-0.0838008657661
ACH-000714,0.0365118361306
ACH-000718,-0.0187754844805
ACH-000720,-0.0214596351797
ACH-000721,0.019202226713599998
ACH-000724,-0.061401822154900004
ACH-000725,-0.046103034054699996
ACH-000732,0.00991053281201
ACH-000734,-0.080642178931
ACH-000735,0.00927073807688
ACH-000736,-0.0362602049026
ACH-000738,-0.051153106235100006
ACH-000746,-0.07160595073289999
ACH-000747,-0.192672777563
ACH-000748,-0.208607174261
ACH-000753,-0.0216546115121
ACH-000756,0.023395459978
ACH-000757,-0.0528397972401
ACH-000758,-0.181586670414
ACH-000760,-0.156015325991
ACH-000763,-0.12582136178300002
ACH-000764,-0.061132774101
ACH-000765,-0.0232744388491
ACH-000766,0.0207147928223
ACH-000767,0.0674500599261
ACH-000768,-0.019295269921
ACH-000769,0.0241819991193
ACH-000770,0.0573982672846
ACH-000771,-0.0955406475659
ACH-000773,-0.011205965283899999
ACH-000776,0.106969453812
ACH-000777,-0.0754192325582
ACH-000778,0.0024042465430300004
ACH-000781,-0.0337020711918
ACH-000782,-0.0024426084024299997
ACH-000783,0.0460197971471
ACH-000784,-0.0377812106278
ACH-000785,-0.100690380183
ACH-000787,0.102743133002
ACH-000788,-0.023195617516
ACH-000791,-0.019039126985299998
ACH-000792,-0.137949468661
ACH-000794,-0.057397647976099996
ACH-000796,-0.017691747191599997
ACH-000799,0.0319718670656
ACH-000800,-0.0100330920985
ACH-000802,-0.0499835002513
ACH-000804,-0.156339531441
ACH-000805,-0.011539216472799999
ACH-000809,-0.011552780097100002
ACH-000810,0.10151076233300001
ACH-000811,-0.0388854125797
ACH-000817,0.0486011811386
ACH-000819,-0.157143445991
ACH-000820,-0.039710464329199995
ACH-000821,0.0198773734608
ACH-000822,-0.00914073124373
ACH-000823,0.00337673505122
ACH-000824,-0.042554065523
ACH-000827,-0.11055326289999999
ACH-000829,0.0202671573143
ACH-000831,-0.17247199308400002
ACH-000832,-0.254370279723
ACH-000833,-0.16928616051399997
ACH-000834,0.0312040619344
ACH-000835,-0.00120396326839
ACH-000836,-0.5597366878769999
ACH-000837,-0.06699241673589999
ACH-000838,-0.106035012106
ACH-000839,0.0209419900536
ACH-000840,-0.164934333722
ACH-000841,-0.05643876680430001
ACH-000843,-0.10168570471300001
ACH-000846,0.0025171297049000002
ACH-000847,-0.15071934883
ACH-000848,-0.203207548742
ACH-000849,0.034522849596899996
ACH-000851,0.0618799876633
ACH-000855,-0.174450984573
ACH-000856,0.140442000024
ACH-000858,0.210780112624
ACH-000859,0.193672660011
ACH-000861,0.037736204072800004
ACH-000862,0.171303377577
ACH-000865,-0.090208655658
ACH-000866,-0.0377929382471
ACH-000867,-0.10445372353499999
ACH-000869,-0.08819245810350002
ACH-000872,-0.09801331750129999
ACH-000873,-0.169675904144
ACH-000876,-0.0461610624258
