,YPEL1 (29799)
ACH-000004,-0.560637210555
ACH-000007,-0.393771261428
ACH-000009,-0.45539753643200004
ACH-000011,-0.44303199725299997
ACH-000012,-0.579604746456
ACH-000013,-0.5157827472600001
ACH-000014,-0.442032851821
ACH-000015,-0.541573191499
ACH-000017,-0.244125378779
ACH-000018,-0.49766760574100005
ACH-000019,-0.42452177271700003
ACH-000021,-0.503060573671
ACH-000022,-0.482979677256
ACH-000025,-0.655490727108
ACH-000028,-0.529951539588
ACH-000030,-0.585061976957
ACH-000035,-0.558891940326
ACH-000036,-0.301361470376
ACH-000037,-0.44316209001699997
ACH-000039,-0.515016925178
ACH-000040,-0.45784063476000003
ACH-000041,-0.490045216427
ACH-000042,-0.412150961423
ACH-000045,-0.401514760426
ACH-000047,-0.47694912875
ACH-000052,-0.5488065979950001
ACH-000053,-0.5154619943559999
ACH-000054,-0.385917932508
ACH-000055,-0.534311423956
ACH-000060,-0.5244245076380001
ACH-000067,-0.38321815951399996
ACH-000070,-0.402790619015
ACH-000075,-0.607642470187
ACH-000078,-0.55632304516
ACH-000082,-0.303565727622
ACH-000085,-0.539983580541
ACH-000086,-0.161623283763
ACH-000087,-0.59213333169
ACH-000092,-0.559848043278
ACH-000095,-0.471120238519
ACH-000097,-0.507374590475
ACH-000098,-0.506955297256
ACH-000099,-0.519704788902
ACH-000108,-0.563312308856
ACH-000113,-0.47067269869999995
ACH-000115,-0.44509068005099994
ACH-000116,-0.41141835516999997
ACH-000118,-0.431531244326
ACH-000120,-0.341268729735
ACH-000123,-0.516451701314
ACH-000127,-0.488655963551
ACH-000128,-0.14458603639599998
ACH-000132,-0.43125238051200004
ACH-000133,-0.5153519461399999
ACH-000137,-0.5567209149669999
ACH-000138,-0.273818156738
ACH-000142,-0.297182555792
ACH-000143,-0.5223775785760001
ACH-000146,-0.5160954168240001
ACH-000148,-0.29278394348700004
ACH-000150,-0.708795071857
ACH-000152,-0.409521149908
ACH-000153,-0.28343904557599997
ACH-000159,-0.21590240843000003
ACH-000160,-0.5834860888100001
ACH-000163,-0.284740456536
ACH-000167,-0.332695235393
ACH-000168,-0.721689664145
ACH-000169,-0.511391805603
ACH-000178,-0.531367045475
ACH-000182,-0.405295055248
ACH-000183,-0.5174433834969999
ACH-000188,-0.5306594366690001
ACH-000189,-0.0358261346531
ACH-000190,-0.5716955617989999
ACH-000198,-0.336792182234
ACH-000204,-0.40563274778499997
ACH-000206,-0.6211461710639999
ACH-000207,-0.430737072773
ACH-000211,-0.468531501852
ACH-000215,-0.31942177296999996
ACH-000221,-0.520404552688
ACH-000222,-0.340550296702
ACH-000223,-0.550114878101
ACH-000226,-0.538985958235
ACH-000227,-0.529229245695
ACH-000228,-0.8366401584469999
ACH-000231,-0.553954449187
ACH-000232,-0.476709524427
ACH-000233,-0.78721231561
ACH-000234,-0.16311814619599999
ACH-000235,-0.314692445404
ACH-000237,-0.522057687858
ACH-000238,-0.427734360415
ACH-000243,-0.580324967307
ACH-000244,-0.573913278593
ACH-000246,-0.28845735121
ACH-000248,-0.560095828312
ACH-000250,-0.27275992189599996
ACH-000251,-0.37410677958599997
ACH-000253,-0.193189006437
ACH-000255,-0.442766963533
ACH-000256,-0.583113497392
ACH-000257,-0.0737292474457
ACH-000258,-0.606736407104
ACH-000259,-0.396024561883
ACH-000260,-0.473189165378
ACH-000261,-0.382245009731
ACH-000262,-0.409542666992
ACH-000263,-0.296398458903
ACH-000264,-0.433713083412
ACH-000265,-0.652621448534
ACH-000266,-0.250682288534
ACH-000272,-0.370608675023
ACH-000273,-0.43800240806100005
ACH-000274,-0.5390798873179999
ACH-000277,-0.178680676751
ACH-000278,-0.668110934844
ACH-000279,-0.478718870744
ACH-000280,-0.479660866907
ACH-000281,-0.22305882023
ACH-000288,-0.537977401012
ACH-000291,-0.6241790234969999
ACH-000293,-0.506825264836
ACH-000294,-0.564508816429
ACH-000295,-0.770905491066
ACH-000296,-0.605294653093
ACH-000302,-0.597014406655
ACH-000304,-0.052499347824
ACH-000307,-0.213058978156
ACH-000308,-0.597077926268
ACH-000310,-0.744203257546
ACH-000311,-0.5155258599920001
ACH-000312,-0.46612992464100006
ACH-000315,-0.499772716318
ACH-000316,-0.419104492947
ACH-000317,-0.20520225639000003
ACH-000318,-0.519570465
ACH-000319,-0.547512726023
ACH-000320,-0.5414246242490001
ACH-000322,-0.7031558289759999
ACH-000323,-0.680486594607
ACH-000324,-0.51368674635
ACH-000329,-0.454188484445
ACH-000330,-0.541681237917
ACH-000331,-0.248979211221
ACH-000332,-0.36236484597499996
ACH-000334,-0.486222386017
ACH-000335,-0.624015616214
ACH-000336,-0.137726133258
ACH-000337,-0.800744721753
ACH-000339,-0.511676261228
ACH-000341,-0.453305964903
ACH-000348,-0.427394004216
ACH-000350,-0.573511825757
ACH-000352,-0.4027600063699999
ACH-000356,-0.730850869199
ACH-000361,-0.401691613758
ACH-000362,-0.454909402123
ACH-000363,-0.478792858441
ACH-000364,-0.446435886708
ACH-000365,-0.531103893592
ACH-000366,-0.432617514265
ACH-000368,-0.523173658625
ACH-000374,-0.250035448056
ACH-000375,-0.567383575577
ACH-000376,-0.35416221302199996
ACH-000381,-0.633951596036
ACH-000383,-0.28946957132
ACH-000387,-0.43013401038500004
ACH-000389,-0.44994011025700004
ACH-000390,-0.54970745187
ACH-000393,-0.612388785414
ACH-000395,-0.29792823491799997
ACH-000397,-0.44315387962200004
ACH-000401,-0.415555480124
ACH-000402,-0.44807255492299997
ACH-000403,-0.580758839653
ACH-000404,-0.243987091764
ACH-000406,-0.521781741538
ACH-000407,-0.29633438502799997
ACH-000408,-0.5644429803190001
ACH-000410,-0.387048382216
ACH-000411,-0.49746473872
ACH-000414,-0.556063855506
ACH-000415,-0.46838279410899997
ACH-000416,-0.612154414493
ACH-000420,-0.60153249205
ACH-000421,-0.696259901672
ACH-000424,-0.93843736267
ACH-000425,-0.780661586374
ACH-000426,-0.306695931333
ACH-000427,-0.500409923078
ACH-000433,-0.559196656753
ACH-000436,-0.34689630193800003
ACH-000444,-0.550516818185
ACH-000445,-0.749612119692
ACH-000448,-0.541689969696
ACH-000450,-0.204367969881
ACH-000452,-0.34135746050399995
ACH-000454,-0.48038062128200004
ACH-000458,-0.605270964577
ACH-000459,-0.331920756476
ACH-000460,-0.369161392584
ACH-000461,-0.685173511549
ACH-000463,-0.5072237417409999
ACH-000464,-0.21343314854000003
ACH-000466,-0.258814850981
ACH-000467,-0.269082152254
ACH-000468,-0.590756756518
ACH-000469,-0.361628140107
ACH-000470,-0.372396202837
ACH-000471,-0.502332269698
ACH-000472,-0.509204487611
ACH-000473,-0.353006385618
