,DENND2C (163259)
ACH-000450,-0.115903290325
ACH-000452,-0.25128985710900004
ACH-000454,-0.547760845998
ACH-000458,-0.230075635064
ACH-000459,0.023651804157199998
ACH-000460,-0.24383268533500002
ACH-000461,-0.100853846997
ACH-000463,-0.169062462996
ACH-000464,-0.278252309868
ACH-000466,-0.209276370557
ACH-000467,-0.2222702449
ACH-000468,-0.426523319285
ACH-000469,-0.197465436705
ACH-000470,-0.193497269291
ACH-000471,-0.186761472855
ACH-000472,-0.142643478293
ACH-000473,-0.0057837799716
ACH-000475,-0.170320888029
ACH-000476,-0.228913835201
ACH-000477,-0.143631079335
ACH-000480,-0.15592172448799999
ACH-000481,0.630292002064
ACH-000483,-0.33398050064199997
ACH-000484,-0.08523996672969998
ACH-000485,-0.404999047199
ACH-000486,-0.22462582504599998
ACH-000487,-0.286132402935
ACH-000488,-0.24375955458700002
ACH-000490,-0.125051937323
ACH-000491,-0.232256834096
ACH-000495,-0.505217506163
ACH-000496,-0.666278632918
ACH-000499,-0.191754611148
ACH-000500,-0.185323464615
ACH-000502,-0.317373475535
ACH-000503,-0.3155107024
ACH-000505,-0.22798207005600002
ACH-000507,-0.105580804258
ACH-000510,-0.19266121934
ACH-000511,-0.19417584052
ACH-000512,-0.481649082374
ACH-000516,-0.018782758591599998
ACH-000517,-0.235661050412
ACH-000518,-0.22904959613499998
ACH-000520,-0.174485916157
ACH-000521,-0.5232590811460001
ACH-000522,-0.522440156846
ACH-000524,-0.273649668219
ACH-000527,-0.149002034334
ACH-000528,-0.183078501426
ACH-000537,-0.14067588424900002
ACH-000541,-0.25418308062899997
ACH-000542,-0.287907902961
ACH-000544,-0.163581123013
ACH-000545,-0.32168913479600003
ACH-000547,-0.27320112224
ACH-000548,0.00549027008953
ACH-000549,-0.12112583598
ACH-000550,-0.393638456024
ACH-000552,-0.278652679515
ACH-000556,-0.284608914057
ACH-000557,-0.203959225923
ACH-000570,-0.20427199328099999
ACH-000571,-0.180212283539
ACH-000573,-0.111260335259
ACH-000576,-0.138311742914
ACH-000580,-0.324215225319
ACH-000584,-0.247425762632
ACH-000585,-0.162491440536
ACH-000588,-0.315036398334
ACH-000589,-0.341822843265
ACH-000591,-0.425760519763
ACH-000593,-0.220867067252
ACH-000600,-0.219363477585
ACH-000601,-0.28930933942299997
ACH-000604,-0.159753523116
ACH-000605,-0.53659617421
ACH-000606,-0.256326834533
ACH-000608,-0.24923534864900002
ACH-000614,-0.239819804768
ACH-000616,-0.17683155622299998
ACH-000618,-0.0915386168826
ACH-000619,-0.320062725136
ACH-000620,-0.282397109518
ACH-000621,-0.319528091738
ACH-000622,-0.0659177854255
ACH-000623,-0.247803640659
ACH-000624,-0.27632646535100003
ACH-000627,-0.581104129314
ACH-000630,-0.215274144822
ACH-000632,-0.22272173498199999
ACH-000633,-0.159268352732
ACH-000637,0.07513915051850001
ACH-000638,-0.324472358101
ACH-000646,0.0592188441755
ACH-000647,-0.269080822294
ACH-000648,-0.28758331882599997
ACH-000649,-0.28872403883000003
ACH-000651,-0.328339465333
ACH-000652,-0.138886906933
ACH-000653,-0.12228072842900001
ACH-000657,-0.358597059288
ACH-000658,-0.180462524382
ACH-000661,-0.212479559668
ACH-000662,-0.259945054139
ACH-000663,-0.231986529387
ACH-000665,-0.330462259718
ACH-000671,-0.497160743687
ACH-000673,-0.263375142347
ACH-000676,-0.24215779947299998
ACH-000677,-0.305393699364
ACH-000681,-0.386346225991
ACH-000682,-0.35548843056199997
ACH-000683,-0.280718388972
ACH-000684,-0.227209399149
ACH-000688,-0.367402889271
ACH-000693,-0.286776059621
ACH-000694,-0.206526405543
ACH-000695,-0.15284163209100002
ACH-000696,-0.314316959163
ACH-000697,-0.131182565974
ACH-000699,-0.212784155437
ACH-000701,-0.36945625979400004
ACH-000706,-0.273123308772
ACH-000711,-0.218759044007
ACH-000713,-0.630958646198
ACH-000714,-0.30228448720199996
ACH-000718,-0.272593957016
ACH-000720,-0.32382329055799997
ACH-000721,-0.39434223606200003
ACH-000724,0.0607693710231
ACH-000725,-0.0901567598289
ACH-000732,-0.421963594938
ACH-000734,-0.38967114470499997
ACH-000735,-0.21946177147100002
ACH-000736,-0.30890388778
ACH-000738,-0.264071519347
ACH-000746,-0.26844907774300003
ACH-000747,-0.426058941374
ACH-000748,-0.16637790611300002
ACH-000753,-0.272364589135
ACH-000756,-0.40471723542300003
ACH-000757,-0.40467332919200005
ACH-000758,-0.457327624679
ACH-000760,-0.167135668137
ACH-000763,-0.10452090847899999
ACH-000764,-0.15906325063899998
ACH-000765,-0.413467685696
ACH-000766,-0.27749225578000003
ACH-000767,-0.21029855233199998
ACH-000768,-0.149777743539
ACH-000769,-0.408966722089
ACH-000770,-0.374232755706
ACH-000771,-0.103803958234
ACH-000773,-0.23244319865
ACH-000776,-0.166120146907
ACH-000777,-0.149002322202
ACH-000778,-0.297090517116
ACH-000781,-0.323184606218
ACH-000782,-0.076174623918
ACH-000783,-0.285671134635
ACH-000784,-0.182077849599
ACH-000785,-0.34170858637900003
ACH-000787,-0.160909721977
ACH-000788,-0.16159121929
ACH-000791,-0.49113629590400004
ACH-000792,-0.231054467551
ACH-000794,-0.28908887406800005
ACH-000796,-0.25527539481
ACH-000799,-0.375866198548
ACH-000800,-0.167747347142
ACH-000802,-0.261696707689
ACH-000804,-0.542350541072
ACH-000805,0.0314444725255
ACH-000809,-0.23787313874000002
ACH-000810,-0.269108795793
ACH-000811,-0.267557296856
ACH-000817,-0.15261915780899998
ACH-000819,-0.2353140245
ACH-000820,-0.0502399368208
ACH-000821,-0.354709728613
ACH-000822,-0.140077467578
ACH-000823,-0.11518749608300001
ACH-000824,-0.061460758877099994
ACH-000827,-0.235073220937
ACH-000829,-0.031428440108099996
ACH-000831,-0.49473957785899997
ACH-000832,-0.205997519806
ACH-000833,-0.166985255439
ACH-000834,-0.327883641191
ACH-000835,-0.206846744158
ACH-000836,-0.199040816177
ACH-000837,-0.410653574934
ACH-000838,-0.402408831397
ACH-000839,-0.5330485522899999
ACH-000840,-0.210807122274
ACH-000841,-0.478969614478
ACH-000843,-0.10663709562899999
ACH-000846,-0.152546117164
ACH-000847,-0.20802765527699998
ACH-000848,-0.118638845258
ACH-000849,-0.27411656760499997
ACH-000851,-0.532703201664
ACH-000855,0.0383460724638
ACH-000856,-0.37127442273199995
ACH-000858,-0.267551561234
ACH-000859,-0.44801653490599996
ACH-000861,-0.47033535061000004
ACH-000862,-0.453574989912
ACH-000865,-0.20455513619600002
ACH-000866,-0.0791228940384
ACH-000867,-0.154042733635
ACH-000869,-0.41734572849299995
ACH-000872,-0.641618113845
ACH-000873,-0.132978859707
ACH-000876,-0.192497094365
ACH-000878,0.023964685600900003
ACH-000880,-0.106012589112
ACH-000881,-0.307731382337
ACH-000882,-0.30713744912700003
ACH-000884,-0.264140157514
ACH-000885,-0.345575516795
ACH-000887,-0.351948923417
ACH-000888,-0.174361562363
ACH-000889,-0.163644155972
ACH-000890,-0.422173648987
ACH-000896,-0.19788401034699998
ACH-000898,-0.209338845369
ACH-000900,-0.257823021287
ACH-000901,-0.36693160502300004
ACH-000905,-0.37733525068
ACH-000906,-0.29594113016
ACH-000907,-0.4719543658
ACH-000910,-0.14782098085
ACH-000911,-0.21928278249699998
ACH-000912,-0.23922046859299997
ACH-000913,-0.33712018147699996
ACH-000915,-0.362148578909
ACH-000916,-0.565263897076
ACH-000917,-0.0025363258115900004
ACH-000921,-0.22232256230300002
ACH-000924,-0.211726484109
ACH-000926,-0.10448001451300001
ACH-000928,-0.25577221001999995
ACH-000929,0.022609677365200004
ACH-000932,-0.20658892680799998
ACH-000935,-0.457575109169
ACH-000936,-0.427619689895
ACH-000937,-0.137154989827
ACH-000938,0.00221839588329
ACH-000939,-0.12435778703299999
ACH-000941,-0.17016467212900002
ACH-000943,-0.240199204347
ACH-000946,-0.35899798605899996
ACH-000947,-0.277268076768
ACH-000948,-0.299530207832
ACH-000950,-0.293000639932
ACH-000953,-0.368297214473
ACH-000957,-0.19387869296799998
ACH-000958,-0.460002110598
ACH-000960,-0.06900214634349999
ACH-000963,-0.559471837982
ACH-000968,-0.179077297227
ACH-000969,-0.419042817805
ACH-000973,-0.253802373467
ACH-000974,-0.239099137982
ACH-000975,-0.21528891638300002
ACH-000976,-0.49241495551700004
ACH-000978,0.322735845976
ACH-000980,-0.157264221015
ACH-000984,-0.44263436030299996
ACH-000986,-0.48232822119499996
ACH-000988,-0.32645060973900003
ACH-000993,-0.265086034179
ACH-000994,-0.225524454966
ACH-000996,-0.109169409287
ACH-001001,-0.203208943295
ACH-001020,-0.261377616368
ACH-001028,-0.24928043927700003
ACH-001031,-0.294329372588
ACH-001038,-0.185630425673
ACH-001048,-0.274058059961
ACH-001050,-0.338097546264
ACH-001053,-0.18705836255999997
ACH-001054,-0.34117939502899997
ACH-001061,-0.23250573017099999
ACH-001067,-0.233877852827
ACH-001075,-0.17538137032
ACH-001096,-0.168758484752
ACH-001128,-0.09777106133130001
ACH-001134,-0.0865567550402
ACH-001151,-0.297680096817
ACH-001163,-0.292448806182
ACH-001164,-0.268029657385
ACH-001173,-0.204140784115
ACH-001183,-0.291089910808
ACH-001184,-0.371158864618
ACH-001190,-0.39817742405699996
ACH-001192,-0.129452728691
ACH-001193,-0.204940801512
ACH-001196,-0.231701511512
ACH-001197,-0.260841344691
ACH-001205,-0.32947626802499996
ACH-001211,-0.314137748742
ACH-001212,-0.183415160337
ACH-001228,-0.102221110617
ACH-001232,-0.360250174629
ACH-001239,-0.454747799768
ACH-001274,-0.0641591368696
ACH-001275,-0.113872691167
ACH-001277,-0.06391405327449999
ACH-001278,-0.155830706139
ACH-001280,-0.21194813701600002
ACH-001283,-0.275140723142
ACH-001289,-0.185244819563
ACH-001295,-0.22920570054699999
ACH-001300,-0.127413079061
ACH-001301,-0.35813494775300003
ACH-001302,-0.18434782766600002
ACH-001303,-0.157796840875
ACH-001306,-0.47889297982600004
ACH-001318,-0.16945701650800002
ACH-001322,-0.454413540358
ACH-001328,-0.279581445894
ACH-001332,-0.636198128129
ACH-001333,-0.8437335901749999
ACH-001336,-0.322740803041
ACH-001340,-0.278460221719
ACH-001346,-0.20595826684799998
ACH-001353,-0.36273069706600003
ACH-001354,-0.433457368284
ACH-001367,-0.250704842252
ACH-001368,-0.216761077768
ACH-001374,-0.527741937697
ACH-001375,0.025077673709
ACH-001377,-0.218817455699
ACH-001380,-0.328379240654
ACH-001391,-0.189951988987
ACH-001407,-0.290183225533
ACH-001408,-0.137795693773
ACH-001413,-0.36688958121799997
ACH-001430,-0.49598232971699996
ACH-001431,-0.236011920341
ACH-001450,-0.058727760232499995
ACH-001496,-0.267759279977
ACH-001500,-0.423270566168
ACH-001521,-0.0402012706721
ACH-001523,-0.145669301734
ACH-001532,-0.191485246193
ACH-001536,-0.391891697154
ACH-001550,-0.172721126023
ACH-001552,-0.10240097285599999
ACH-001554,-0.220288742961
ACH-001645,-0.0190080100169
ACH-001654,-0.18164267625799999
ACH-001715,-0.185169170249
ACH-001735,-0.0874817054473
ACH-001736,-0.0529327799533
ACH-001737,-0.138113172006
ACH-001740,-0.150968888115
ACH-001745,-0.305284532539
ACH-001750,-0.203523641228
ACH-001765,-0.054519210092599996
ACH-001956,-0.300209170685
ACH-001957,-0.125568756506
